"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
580	0,1166850	0,0553826	1,0747075	1,0613913	1,0413266	0,1347689	0,6370622	0,0542555	0,3572316	0,9865439	0,8583642	1,0316253	0,8611566	0,9041490	0,8595035	0,5080968	0,0853444	0,5988825	0,0650685	0,0238612	0,6576762	0,2555757	0,3531178	0,0136460	0,7342804	1,0459514	0,0666552	1,0941083	0,3872819	0,5434159	0,1293525	0,3309166
600	0,1314223	0,0416316	1,0518774	1,0687542	1,0564720	0,1264845	0,7171002	0,0413118	0,3699948	1,0226642	0,8834828	1,0492285	0,8011133	0,7783827	0,8703979	0,4252181	0,0749045	0,5896164	0,0706802	0,0257282	0,6851638	0,2957118	0,3936915	0,0180068	0,6536456	1,0317397	0,0812607	1,0663741	0,2937265	0,4405550	0,1248508	0,3093137
620	0,1200079	0,0451506	0,9596154	1,1295454	1,0427029	0,1564892	0,7176976	0,0451398	0,3541380	1,0006393	0,8418495	1,0584577	0,8821363	0,6355407	0,8551778	0,3173837	0,0718838	0,6011554	0,0763122	0,0213472	0,7964253	0,3464003	0,4316084	0,0187700	0,5441057	1,0449398	0,1041947	1,0658006	0,2498749	0,4549186	0,1189310	0,2276023
640	0,1065972	0,0362768	0,9082038	1,1230390	1,0589378	0,1821832	0,7658185	0,0460247	0,3406017	0,9803107	0,8800629	1,1099149	0,8259410	0,5540613	0,7669059	0,2606667	0,0684952	0,5376169	0,0767183	0,0171593	0,8602712	0,3717003	0,4046207	0,0200407	0,4169136	1,1397467	0,0885383	1,0518368	0,2099208	0,4995377	0,1100777	0,2028972
660	0,0955918	0,0526780	0,8939452	1,1034192	1,0859626	0,1353827	0,8277231	0,0370032	0,2926379	0,9779203	0,8869853	1,0570905	0,9056263	0,5945950	0,7278194	0,2519232	0,0885297	0,4966063	0,0657475	0,0135103	0,8643155	0,3424049	0,4002495	0,0153345	0,3540874	1,0181846	0,1220939	1,0018845	0,1678614	0,5032374	0,1269247	0,1486671
680	0,1001077	0,0521771	0,8792801	1,0667907	1,0996511	0,1313063	0,8305967	0,0536079	0,2801922	1,0014021	0,8480447	1,0572897	0,9011112	0,5603610	0,8035132	0,1929007	0,0885993	0,4940474	0,0625090	0,0137908	0,8324662	0,3377689	0,4417848	0,0142928	0,3192621	1,0099961	0,1614108	1,0259020	0,1409459	0,4942733	0,1129233	0,1307864
700	0,0860723	0,0481349	0,8668635	1,0392588	1,0545402	0,1053558	0,8714367	0,0652635	0,2714555	0,9815427	0,7983325	0,9703522	0,8788570	0,5723992	0,8518832	0,1576979	0,1009559	0,4758457	0,0606263	0,0209582	0,9127736	0,3505013	0,4401568	0,0107272	0,3060416	1,0055547	0,1994510	1,0240559	0,1069768	0,5673301	0,0995298	0,1038578
720	0,0856046	0,0635308	0,7893960	0,9961436	1,0665496	0,1047680	0,9296134	0,0553550	0,2770662	0,9870444	0,8183287	0,9585919	0,8970974	0,5717411	0,8044290	0,1373715	0,0636027	0,3962623	0,0553313	0,0160655	1,0082047	0,3752898	0,4909578	0,0058332	0,2455164	0,9471635	0,2383075	1,1202815	0,0868859	0,5489923	0,1371590	0,0627220
740	0,1007035	0,0480590	0,7243585	1,0017108	1,0335704	0,0989206	0,9466077	0,0536731	0,2999683	0,9427084	0,8061438	0,9066735	0,8863824	0,5756731	0,7158997	0,1168241	0,0760970	0,3724457	0,0413754	0,0123758	1,0143625	0,3774684	0,4916116	0,0098789	0,2386507	1,0063212	0,2646566	1,1253099	0,0709095	0,4788011	0,1352028	0,0365672
760	0,1242368	0,0480682	0,7024213	0,9844268	1,0464413	0,0998736	0,9878870	0,0629865	0,3332056	0,9848790	0,8067364	0,9244640	0,9719415	0,5574244	0,6967747	0,0731758	0,0839615	0,3758029	0,0550624	0,0120832	0,9486590	0,3928000	0,4995296	0,0173387	0,2318126	0,9783468	0,2985491	1,1111844	0,0630553	0,5083893	0,1291390	0,0286329
780	0,1089130	0,0325871	0,6869653	0,9649712	1,0346269	0,1136044	1,0115886	0,0396114	0,3847633	0,9802792	0,7735402	0,9021685	0,9812413	0,5707693	0,7355148	0,0731857	0,1054908	0,3966954	0,0503400	0,0140737	0,9242442	0,3915097	0,4930536	0,0033241	0,2148507	1,0513891	0,2663279	1,0627802	0,0450888	0,5108468	0,1231285	0,0211944
800	0,1162718	0,0302026	0,7963890	1,0296492	1,0384960	0,1190957	1,0258334	0,0445289	0,3880999	0,9863699	0,7824988	0,9140285	0,9502237	0,5509539	0,6899675	0,0565507	0,0954999	0,4116923	0,0589303	0,0218183	0,9055881	0,4440819	0,4981294	0,0074886	0,2082107	1,0260188	0,2848687	1,1067040	0,0346237	0,5491417	0,1116927	0,0253107
820	0,1199496	0,0319796	0,8029481	0,9968682	1,0506204	0,1272444	1,0056018	0,0572785	0,3269893	0,9880696	0,7893980	0,9283572	0,8877817	0,5739306	0,7357846	0,0681856	0,1073805	0,4102463	0,0651421	0,0179994	0,9130246	0,4097744	0,4862896	0,0257624	0,2047612	0,9878380	0,3019629	1,0997116	0,0373688	0,5826892	0,1177004	0,0238812
840	0,1373895	0,0310277	0,7511391	1,0424372	1,0034293	0,1234145	0,9215302	0,0538247	0,3238281	1,0135337	0,8260432	0,9754571	0,8971858	0,5832916	0,7133659	0,0479440	0,1096406	0,4035664	0,0551971	0,0296055	0,8617952	0,4487119	0,4609927	0,0361467	0,1732826	0,9925052	0,3365132	1,0509534	0,0462660	0,5358012	0,1270268	0,0124632
860	0,1341202	0,0322050	0,6785049	0,9719355	1,0279790	0,1547780	0,9949478	0,0517582	0,3233220	0,9613882	0,8322458	0,9898859	0,8645745	0,5656683	0,7563653	0,0507413	0,1048605	0,4377602	0,0606805	0,0243027	0,9596161	0,4610560	0,4357850	0,0207363	0,1888986	0,9882945	0,3058642	1,0585689	0,0509987	0,5622863	0,1450476	0,0064568
880	0,1256802	0,0403711	0,5894251	1,0273024	1,0377845	0,1224864	0,9863197	0,0460096	0,3221903	1,0263056	0,8369447	1,0176290	0,9171321	0,5347569	0,8425286	0,0441575	0,1071497	0,4711588	0,0472594	0,0202139	0,9070957	0,5307599	0,5149657	0,0241306	0,1622232	0,9834627	0,3630034	1,0402794	0,0466777	0,5555163	0,1173378	0,0053754
900	0,1510526	0,0345288	0,6710237	1,0340798	0,9876868	0,1210517	0,9746465	0,0433514	0,3646814	1,0253038	0,7771943	1,0239272	0,8925498	0,5704375	0,8089684	0,0454268	0,0703867	0,5216499	0,0516976	0,0146924	0,8100116	0,5373649	0,4841203	0,0247563	0,1600996	0,9521643	0,3658688	1,0536350	0,0338046	0,5573254	0,1187859	0,0058861
920	0,1535900	0,0487481	0,6438825	1,0192547	0,9605385	0,1224917	0,9989269	0,0349197	0,3666196	1,0865459	0,7496988	1,0763067	0,8580233	0,5744260	0,7885966	0,0389279	0,0955167	0,5538508	0,0576901	0,0060266	0,8659025	0,4844878	0,4857810	0,0274902	0,1363554	1,0523526	0,3601138	1,0484321	0,0259380	0,5713269	0,1284409	0,0022042
940	0,1664557	0,0474925	0,5868178	1,0533077	0,9697931	0,1284586	1,0499652	0,0511916	0,3837754	1,0603323	0,6712879	1,0546522	0,8478861	0,5924850	0,7596480	0,0424711	0,1182600	0,5648930	0,0694849	0,0081434	0,9030927	0,5338548	0,5257832	0,0163049	0,1511345	1,0058506	0,3748719	1,0363106	0,0275686	0,6145630	0,1024299	0,0044581
960	0,1460134	0,0370657	0,6084091	1,0172015	0,8691640	0,1546512	1,0995567	0,0621221	0,3715827	1,0153798	0,6595637	1,0033164	0,8757583	0,5512252	0,7418449	0,0452714	0,1456062	0,5153130	0,0546096	0,0052867	0,9489179	0,4905571	0,5404875	0,0159722	0,1646219	0,9773867	0,3423157	1,1322796	0,0309287	0,6198980	0,0872674	0,0054620
980	0,1355306	0,0373890	0,5835055	0,9671962	0,9501073	0,1710698	1,0322969	0,0523418	0,3496421	1,0268560	0,6064744	0,9600715	0,8883541	0,6324259	0,7657895	0,0359052	0,1516029	0,4826184	0,0519524	0,0024106	0,8781631	0,5289325	0,5008277	0,0250326	0,1788867	1,0027852	0,3075066	1,1370968	0,0319751	0,6304277	0,1205737	0,0018455
1000	0,1366984	0,0317112	0,5903690	0,9985745	1,0177668	0,1910239	1,0671182	0,0539857	0,4066215	0,9639706	0,6055241	0,9999384	0,8815890	0,5833002	0,7158629	0,0427324	0,1140344	0,4772057	0,0417129	0,0065926	0,9122117	0,5554027	0,5362156	0,0261746	0,1735509	1,0269273	0,3108540	1,0726555	0,0410586	0,6026082	0,0935832	0,0028931
1020	0,1207135	0,0441363	0,6437271	0,9991587	0,9657053	0,2117282	1,1000388	0,0639037	0,3681217	1,0082723	0,5992975	0,9783042	0,9087049	0,5431482	0,7337346	0,0468500	0,1410717	0,4651467	0,0420460	0,0125221	0,8300066	0,4724291	0,5345806	0,0173258	0,1520455	0,9627465	0,3323430	1,0336646	0,0339238	0,5682273	0,0794787	0,0000009
1040	0,1088870	0,0473012	0,6931417	0,9642389	1,0189008	0,1881004	1,1129584	0,0836052	0,3655827	1,0049852	0,5916143	0,9803368	0,9168524	0,5657189	0,7036880	0,0446962	0,1572192	0,4216848	0,0366401	0,0169435	0,9148722	0,5106398	0,5758439	0,0116466	0,1528389	0,9751562	0,3299981	0,9813585	0,0439680	0,5934807	0,1000574	0,0010334
1060	0,1105762	0,0422271	0,6719559	0,9195896	0,9631314	0,1677104	1,0513943	0,0602953	0,3709138	0,9918485	0,6035314	0,9945650	0,8921672	0,6008327	0,7129600	0,0333653	0,2644141	0,4090154	0,0465681	0,0243621	0,9639213	0,5041060	0,5667723	0,0123494	0,1649510	0,9680722	0,3416111	0,9234213	0,0681747	0,5689186	0,1044176	0,0004354
1080	0,0909064	0,0366268	0,6056130	0,9317664	0,9340229	0,1698703	1,0489689	0,0469648	0,3216107	1,0237681	0,6504520	0,9082398	0,8017099	0,6101068	0,7027836	0,0370832	0,2558998	0,3965468	0,0568667	0,0233403	0,9137723	0,4593346	0,5717865	0,0158969	0,1780571	0,9438246	0,3637309	0,8995058	0,0657536	0,6047758	0,1101470	0,0013617
1100	0,1054363	0,0251511	0,5902576	0,9127305	0,9455748	0,1575695	1,0267240	0,0433584	0,3191696	1,0794059	0,6593643	0,8739326	0,7534210	0,6195400	0,7091595	0,0394850	0,1912487	0,4272376	0,0568960	0,0171435	0,8625107	0,4346006	0,5760125	0,0151719	0,1850306	0,9062938	0,3826633	0,8975105	0,0477564	0,5521396	0,1151401	0,0050360

0	0,0767886	0,0357004	0,6727772	1,0103464	1,0400017	0,1408464	1,0835462	0,0485554	0,3303267	1,0022847	0,6806680	1,0762769	0,8776689	0,5832873	0,8412342	0,0355475	0,0745678	0,4388190	0,0896362	0,0149703	0,7846062	0,4990938	0,4940103	0,0054235	0,1405700	0,9263564	0,3830469	1,0458554	0,0579018	0,4824618	0,1325240	0,0015083
20	0,1195890	0,0338978	0,6359109	1,0803896	0,8374996	0,1539602	0,9908775	0,0460296	0,3304664	0,8857052	0,6153115	1,0553582	0,8288611	0,5606135	0,8206951	0,0625576	0,0822221	0,4961643	0,0977203	0,0179186	0,8131417	0,4687886	0,5201298	0,0154512	0,1131279	1,0006990	0,4272945	0,9476719	0,0413074	0,5409613	0,1004275	0,0489344
40	0,1196216	0,0432234	0,6081700	1,0235562	0,7288976	0,1720920	0,9427534	0,0501264	0,3252338	0,6766953	0,6554402	0,9466823	0,8045205	0,4904475	0,8449738	0,1113793	0,0823250	0,5171510	0,1730767	0,0250676	0,8726647	0,4555112	0,5151064	0,0126471	0,1333626	0,9916312	0,4676321	0,9119321	0,0384502	0,5605168	0,0993689	0,1675153
60	0,1209222	0,0424816	0,6637957	1,0778555	0,5602565	0,1729373	1,0105380	0,0503817	0,3638182	0,5458210	0,6240499	1,0026651	0,7860665	0,4450896	0,8366527	0,1870936	0,0981141	0,5112563	0,2410382	0,0247638	0,8671006	0,4810222	0,4730789	0,0167381	0,1660905	0,9560326	0,4536602	0,8864116	0,0385721	0,5508620	0,0972507	0,2975594
80	0,1386886	0,0387484	0,6393178	1,0112226	0,4229807	0,2441300	1,0744823	0,0647320	0,3950035	0,5193807	0,6051026	0,9309905	0,6712983	0,4000430	0,7399734	0,2090670	0,1009851	0,5608047	0,3896372	0,0424869	0,8048108	0,5282701	0,5408607	0,0133296	0,1688196	1,0220018	0,4515989	0,8724562	0,0415267	0,5026187	0,1025425	0,3861544
100	0,1552664	0,0338209	0,6945314	0,9742113	0,3143682	0,3383964	1,0636233	0,0589766	0,4297643	0,4797567	0,6275900	0,9678463	0,6374685	0,4487714	0,7665917	0,3079812	0,1529201	0,5544955	0,4617206	0,0358631	0,7365524	0,5040610	0,5407807	0,0157171	0,1605891	1,0145448	0,4983240	0,9305997	0,0369729	0,4887374	0,1273189	0,5395114
120	0,1395828	0,0314020	0,6233486	0,9798346	0,2551567	0,3866587	1,0409084	0,0563102	0,4444583	0,4103148	0,6141687	0,9010153	0,5662789	0,4468544	0,7569788	0,3542773	0,1747411	0,5274768	0,5445580	0,0332196	0,7585202	0,5050647	0,5180468	0,0209256	0,2053693	1,0143333	0,5435351	0,9438555	0,0301761	0,5029049	0,1300762	0,5440896
140	0,1229787	0,0476741	0,5315784	0,9900782	0,2120152	0,4744119	1,0851432	0,0527464	0,4991438	0,3974573	0,5752290	0,9360410	0,5385598	0,4400935	0,7473432	0,3974654	0,1580675	0,5323755	0,5873763	0,0208854	0,8080123	0,5361889	0,5052178	0,0134898	0,2031020	1,1299974	0,5876613	0,9603242	0,0264488	0,5453366	0,1075157	0,5881680
160	0,1335884	0,0551978	0,4823419	1,0313493	0,1913118	0,5360063	1,0532904	0,0633187	0,5648769	0,4044054	0,5126351	0,9040577	0,4899248	0,4274554	0,7617589	0,4373790	0,1471833	0,5831071	0,6610539	0,0292843	0,8236363	0,4543691	0,5060740	0,0093851	0,1938132	1,0626781	0,5972495	0,9252081	0,0424715	0,5636185	0,1243368	0,6472348
180	0,1492101	0,0469279	0,4721259	1,0791877	0,1552431	0,5962747	0,9569965	0,0406009	0,5971553	0,3947472	0,4960859	0,9144913	0,4134069	0,3675707	0,7729645	0,4676503	0,1608562	0,5683309	0,6516132	0,0224205	0,8232224	0,4989840	0,4872937	0,0007754	0,2189122	0,9957303	0,5635251	0,9778102	0,0527809	0,5279658	0,1229958	0,6681701
200	0,1433461	0,0368025	0,5286806	1,0830201	0,1225967	0,6252938	1,0037044	0,0441781	0,6184405	0,3548832	0,3988634	0,9059434	0,3869359	0,4305534	0,7444416	0,4623503	0,1125623	0,5378203	0,6049579	0,0358733	0,8197839	0,4813553	0,4803142	0,0086136	0,2308917	0,9903132	0,6408495	1,0028717	0,0540478	0,5171360	0,1163857	0,6967418
220	0,1044863	0,0278076	0,4724866	0,9853007	0,1401501	0,6732974	1,0281003	0,0472707	0,6691313	0,3647127	0,3382540	0,8619760	0,3913090	0,4302318	0,7514642	0,4862725	0,0985464	0,5281407	0,6615376	0,0429208	0,8239296	0,4762765	0,4512554	0,0054805	0,2566725	0,9768778	0,6762926	0,9037066	0,0435238	0,5155366	0,1106336	0,7342564
240	0,0983063	0,0340203	0,4414461	0,9571967	0,1162844	0,7563828	1,0248673	0,0591658	0,7031459	0,3738024	0,2945224	0,8455364	0,3611011	0,4057145	0,7442231	0,5294786	0,1553696	0,5067369	0,7041659	0,0324907	0,7412154	0,4565995	0,4712080	0,0010823	0,2666595	0,9584534	0,6324437	0,9172590	0,0448932	0,5198700	0,1198136	0,7566684
260	0,1071282	0,0299686	0,4347798	0,9134230	0,0993779	0,7927248	1,1021300	0,0532479	0,6877592	0,3610241	0,2446228	0,8578101	0,3546347	0,3998168	0,7618986	0,4699961	0,1718008	0,5186240	0,7143106	0,0373144	0,7324539	0,4128923	0,5215208	0,0148633	0,2837529	0,8993675	0,6946264	0,9587400	0,0355006	0,5569954	0,1203441	0,6932149
280	0,1003228	0,0342115	0,4547204	0,8995926	0,0884559	0,7970883	1,0832773	0,0575321	0,6979772	0,3473000	0,2232847	0,9185821	0,3331532	0,3638808	0,7963026	0,4954476	0,1641958	0,4829816	0,6553128	0,0492750	0,7800424	0,4352253	0,4411241	0,0146865	0,3286850	0,9061147	0,7050807	0,9898883	0,0358874	0,5806667	0,1003260	0,7519329
300	0,1013918	0,0365024	0,4509891	0,9233277	0,0892979	0,7416892	1,0469424	0,0581471	0,7361297	0,3065895	0,2108121	0,9555763	0,3472753	0,3818751	0,8377612	0,5100328	0,1189079	0,5119324	0,6845560	0,0459430	0,7741164	0,4486242	0,4641018	0,0230616	0,3105792	0,9103020	0,6653713	0,9850554	0,0414409	0,5647397	0,0929031	0,7577867
320	0,0981209	0,0357433	0,4185269	0,9678397	0,0884882	0,8754047	1,0419059	0,0447317	0,7548917	0,3315712	0,1801536	0,9697767	0,3244200	0,3612218	0,8524642	0,5466177	0,1099174	0,5309570	0,6272936	0,0466185	0,7737767	0,4996733	0,4764668	0,0204293	0,2716733	0,9295663	0,7048603	1,0274583	0,0478908	0,5161984	0,0874299	0,8159754
340	0,0548164	0,0300113	0,4168196	0,9614187	0,0868767	0,9046914	0,9570705	0,0473432	0,6912862	0,3649228	0,1698109	0,9666232	0,3104950	0,3721491	0,8292532	0,5447102	0,1143264	0,5743391	0,6434592	0,0550687	0,7369458	0,5186773	0,5113096	0,0236658	0,2625294	1,0080825	0,6606053	1,0140286	0,0433123	0,4910269	0,1154052	0,7805404
360	0,0746309	0,0189400	0,4577885	0,9372973	0,0793694	0,8584048	0,9538853	0,0394515	0,6604382	0,3242282	0,1544992	0,9373069	0,3102377	0,4083708	0,8373734	0,5670678	0,0898942	0,5911545	0,6047872	0,0724298	0,6384440	0,5811905	0,5040202	0,0104391	0,2691909	0,9558786	0,6542842	1,0404381	0,0409217	0,4560102	0,1346214	0,7673440
380	0,1023885	0,0269623	0,4710038	0,9834105	0,0671672	0,9148879	0,9256797	0,0392920	0,7350268	0,3256787	0,1554013	0,8946559	0,2856625	0,4580716	0,7635204	0,5611873	0,0569518	0,5800390	0,6265378	0,0741937	0,6196414	0,5659147	0,4904488	0,0101436	0,2815556	0,9111212	0,5457089	1,0163146	0,0216286	0,5358277	0,1418073	0,7794342
400	0,1081965	0,0243852	0,5056708	0,9962148	0,0846071	0,9645077	0,9108549	0,0365905	0,6963115	0,3365333	0,1834641	0,9534641	0,2924213	0,3999437	0,7892269	0,5771370	0,0392676	0,5552479	0,6195843	0,0793960	0,7147978	0,5349358	0,5592913	0,0164836	0,2495449	0,8171128	0,5369931	1,0166449	0,0191159	0,5226990	0,1232241	0,7327981
420	0,0985031	0,0361810	0,5884884	0,9359328	0,0675646	0,9192477	0,9334448	0,0475594	0,6680415	0,3074173	0,1616434	0,9345798	0,3363762	0,3469112	0,7472096	0,5859047	0,0538176	0,5237385	0,5781400	0,0686991	0,6550950	0,4912621	0,5528377	0,0256051	0,2593640	0,8311305	0,5019543	1,0573173	0,0181306	0,5077311	0,1220219	0,7875991
440	0,1124998	0,0440457	0,5974722	0,9726241	0,0834791	0,9617622	1,0299555	0,0485156	0,7437519	0,3466586	0,1602802	0,9199564	0,3497436	0,3156759	0,7916624	0,5629514	0,1021360	0,4777883	0,6121879	0,0626877	0,6626767	0,4904609	0,5173571	0,0182877	0,2463585	0,8987331	0,5611215	1,0214594	0,0242030	0,5005006	0,1134576	0,8310472
460	0,1018182	0,0345047	0,6061881	0,9868881	0,0934727	1,0570918	1,0403495	0,0495815	0,8540240	0,3487263	0,1930279	0,9080324	0,3615046	0,3372033	0,8045678	0,5462777	0,1083907	0,5305936	0,6086756	0,0753884	0,6825098	0,4895514	0,5249691	0,0227792	0,2479037	0,9201551	0,5716662	0,9995889	0,0156213	0,4973481	0,1008830	0,8428372
480	0,0952493	0,0386709	0,5305504	0,9393782	0,0886512	1,0078664	1,0813394	0,0363976	0,8230956	0,3343734	0,1909408	0,8778481	0,3081479	0,3321446	0,7983111	0,5628141	0,1144848	0,4866844	0,6174897	0,0717445	0,6751875	0,4491453	0,5238257	0,0150295	0,2402396	1,0093972	0,5405900	1,0162178	0,0224701	0,5077395	0,1101593	0,8932644
500	0,1146914	0,0356151	0,5021227	0,9131672	0,0648586	1,0185759	1,1003103	0,0454648	0,7809336	0,3638477	0,2092926	0,9972734	0,3538600	0,3706263	0,7597061	0,5170461	0,1038828	0,4866668	0,6368661	0,0688171	0,7550134	0,4614882	0,5093471	0,0102994	0,2572226	1,1007477	0,5503899	0,9829528	0,0204544	0,5239573	0,1451993	0,9152613
520	0,1168494	0,0367121	0,5059823	0,9593625	0,0574558	1,0282752	1,1296283	0,0304033	0,8190411	0,3805570	0,2069185	0,8970065	0,3667330	0,3951820	0,7860794	0,4947540	0,1247599	0,4773215	0,6839016	0,0481641	0,7931011	0,5285170	0,4899344	0,0093258	0,2463336	1,0866001	0,5597853	1,0562238	0,0235425	0,5077433	0,1318423	0,8785114
540	0,1283867	0,0414722	0,4542390	0,9966365	0,0866963	1,0618665	1,0481114	0,0474798	0,7597309	0,3609905	0,1784126	0,9931176	0,3485075	0,4309966	0,7872872	0,4815391	0,1117255	0,5057445	0,6868796	0,0349730	0,7686708	0,5441768	0,5362301	0,0198663	0,2557836	1,0783011	0,6447009	1,0199350	0,0410723	0,5108692	0,1065499	0,8252908
560	0,1200465	0,0471406	0,4477122	1,0696611	0,1028574	1,0949950	0,9990577	0,0525723	0,6568265	0,3501135	0,1546286	1,0074220	0,3321141	0,4302307	0,7584119	0,4801806	0,0700159	0,4939772	0,7156582	0,0187566	0,7437303	0,4754907	0,5412847	0,0247414	0,2536781	1,0474845	0,6435476	1,0172562	0,0381017	0,5925981	0,1344948	0,8016991
580	0,1155022	0,0445540	0,4384624	1,0609405	0,1525612	1,0399643	1,0264563	0,0541609	0,6677454	0,4929031	0,1589559	0,9846359	0,2982064	0,4357122	0,7422570	0,4734006	0,0622005	0,5397859	0,7002983	0,0258019	0,7520628	0,4928987	0,5668725	0,0218092	0,2795666	1,0466613	0,6164090	1,0012871	0,0593135	0,5707246	0,1329269	0,6568346
600	0,1298943	0,0508881	0,4471817	1,0541318	0,2811660	0,9891661	0,9960730	0,0491724	0,6075769	0,6975860	0,1767674	0,9450309	0,3656041	0,4905502	0,7500513	0,4464579	0,0865484	0,5825002	0,5996710	0,0390965	0,7464863	0,5270591	0,5705443	0,0327373	0,2315453	0,9823147	0,5379173	0,9410481	0,0487056	0,5838231	0,1386792	0,5458799
620	0,1521807	0,0448497	0,4539171	1,0245351	0,4804728	0,9428013	1,0003845	0,0486963	0,5328488	0,8388558	0,1977502	0,8775145	0,4140100	0,5086009	0,7440858	0,3837203	0,1071035	0,5422944	0,4982935	0,0281786	0,7167919	0,5175920	0,5299225	0,0275229	0,1955660	1,0128998	0,4903032	0,9421044	0,0449768	0,4973254	0,1313253	0,3894675
640	0,1505656	0,0783819	0,4660198	1,0114536	0,5830470	0,7645689	0,9924014	0,0433883	0,5553557	0,9522243	0,2543913	0,9234659	0,5082102	0,5298728	0,7740913	0,2817599	0,1032825	0,5094852	0,4093966	0,0147359	0,7238027	0,5088701	0,5348885	0,0225679	0,1776413	1,0625655	0,4739479	0,9104344	0,0347189	0,5397612	0,1382762	0,2854020
660	0,1573842	0,0814499	0,5050029	0,9386565	0,7364792	0,6076938	1,0146519	0,0595012	0,5228686	0,9961463	0,3001686	0,9660278	0,6249978	0,5876527	0,7715940	0,2494847	0,1041824	0,4433697	0,3511075	0,0250107	0,7722357	0,5249150	0,5021859	0,0232716	0,1678044	1,0067685	0,4769830	0,9141226	0,0589830	0,5127200	0,1123632	0,2190040
680	0,1592936	0,0560902	0,5870286	0,9808600	0,8067657	0,4979685	1,0254504	0,0559205	0,4981902	0,9410518	0,3990591	0,9467639	0,6860255	0,6633347	0,7530507	0,2214071	0,0890876	0,4290477	0,2704880	0,0152038	0,7675219	0,5294721	0,5202546	0,0242431	0,1545431	0,9776622	0,4209023	0,9619456	0,0547283	0,5654202	0,1072115	0,1733271
700	0,1148826	0,0584476	0,5133504	0,9231640	0,9411871	0,3756714	1,0013924	0,0631976	0,4721914	0,9750396	0,4129911	1,0231720	0,8442043	0,6673626	0,7616718	0,1638772	0,1082495	0,4078095	0,2215228	0,0204695	0,7137196	0,5389297	0,5768793	0,0352867	0,1719786	0,9335501	0,3787666	0,9715122	0,0641397	0,5804621	0,0953381	0,1270736
720	0,1351197	0,0671351	0,5621803	0,9115165	0,9392232	0,3065600	1,0264799	0,0571416	0,4550790	0,9908588	0,4425875	0,9052895	0,8337939	0,6262446	0,7173987	0,1352487	0,0907816	0,4348666	0,1665553	0,0190500	0,7118236	0,5272765	0,5778420	0,0323519	0,1587048	0,8924390	0,3736534	1,0283230	0,0482353	0,6042351	0,1057566	0,0927387
740	0,1093720	0,0725202	0,6366170	1,0045739	0,9292209	0,2665744	1,0483972	0,0576402	0,4589591	0,9829566	0,4896946	0,8387675	0,8783632	0,5768613	0,6988661	0,1034137	0,1153995	0,4151469	0,1375094	0,0103541	0,6462145	0,5334088	0,5613448	0,0210789	0,1248434	0,8621821	0,3206910	0,9178448	0,0657587	0,5597591	0,1268465	0,0720135
760	0,1068256	0,0673188	0,6729161	1,0468728	0,9403195	0,2436846	1,0871789	0,0805041	0,4634283	0,9729024	0,5616443	0,7894044	0,8657127	0,5820508	0,7333454	0,0726796	0,1539087	0,4123835	0,1310077	0,0115985	0,6630303	0,5152787	0,5744369	0,0099921	0,1218250	0,8483009	0,2898381	0,8675117	0,0591275	0,5769529	0,1067176	0,0454167
780	0,0911938	0,0572788	0,6168646	0,9994295	0,9727154	0,1973148	1,0174620	0,0695897	0,4284713	0,9587615	0,5556784	0,8609706	0,7854783	0,6055332	0,8671560	0,0823843	0,2491287	0,4230549	0,1226138	0,0185859	0,7736174	0,5303398	0,5838799	0,0126275	0,1316314	0,8940060	0,2863946	0,8976091	0,0754211	0,5240768	0,1313634	0,0220049
800	0,0725044	0,0404342	0,5670036	1,0907731	0,9549826	0,1630783	1,0598798	0,0765794	0,4062477	1,0052439	0,5768742	0,8798590	0,7597098	0,5510517	0,8602680	0,0500258	0,2312444	0,4611189	0,0921911	0,0238385	0,7820935	0,4848054	0,5857046	0,0107153	0,1170310	0,9418873	0,3171920	0,9510933	0,0796097	0,5194888	0,1347053	0,0193775
820	0,0697180	0,0354565	0,5728799	1,0677063	0,9115412	0,1509101	1,0629861	0,0571116	0,4193062	1,0571756	0,5086927	0,8341927	0,7650297	0,6016946	0,8275261	0,0440102	0,2795341	0,4272331	0,0900226	0,0196587	0,8013154	0,4886425	0,5589147	0,0136801	0,1288147	0,9340810	0,3585530	0,9559163	0,0696011	0,5536551	0,1103840	0,0110731
840	0,0545444	0,0285953	0,5897380	0,9870304	0,9038251	0,1787217	1,0672087	0,0547390	0,4236672	1,0460082	0,5273647	0,9149546	0,7861383	0,5772251	0,8805665	0,0390082	0,2206767	0,4277035	0,0788880	0,0193730	0,8496100	0,4539254	0,4854284	0,0137958	0,1297311	0,8763788	0,4058737	1,0612149	0,0664474	0,5409660	0,1252980	0,0075276
860	0,0650327	0,0389411	0,6197123	0,9932826	0,9777777	0,2013287	1,0384752	0,0540043	0,4302610	0,9902859	0,5619682	0,8709236	0,8197836	0,5779871	0,8778608	0,0400768	0,1989923	0,4044993	0,0922050	0,0120624	0,9351043	0,5035557	0,5063457	0,0183960	0,1483942	0,8274797	0,3694183	1,0741136	0,0679118	0,4882025	0,1216187	0,0043557
