"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
560	0,1073036	0,0300337	0,7570424	0,8706930	0,7125227	0,0673806	0,4623315	0,0377145	0,2682798	0,7435477	0,6586588	0,7771292	0,8114014	0,6916104	0,6469707	0,3782509	0,0578428	0,3911920	0,0511109	0,0165312	0,4792286	0,2202437	0,2122531	0,0026178	0,5825158	0,7816430	0,0514187	0,9000606	0,3539530	0,4227658	0,0837378	0,2799896
580	0,0990973	0,0390056	0,8060040	0,8477869	0,6576278	0,0896418	0,5677122	0,0258618	0,2020915	0,7957113	0,6915935	0,8245684	0,6223398	0,6742994	0,6302287	0,2952594	0,0566370	0,4205785	0,0576904	0,0682441	0,4217353	0,1833476	0,2019655	0,0109931	0,5568949	0,7646625	0,0538902	0,7529525	0,2471764	0,4870074	0,1074830	0,2424919
600	0,1323721	0,0329299	0,6580951	0,7623514	0,7131445	0,1043689	0,5829345	0,0108246	0,3300222	0,7129866	0,5664062	0,7750997	0,5315477	0,5173286	0,5447918	0,3528388	0,0714236	0,4397155	0,0462321	0,0173038	0,4207540	0,2140860	0,2742595	0,0063349	0,3646012	0,7206387	0,0566588	0,7505567	0,1644369	0,3106407	0,0732891	0,2396122
620	0,0810076	0,0341296	0,8340217	0,8183038	0,8902962	0,1328568	0,5519262	0,0271198	0,3219268	0,7050611	0,6282222	0,7458528	0,6783138	0,4617230	0,6555499	0,2220098	0,0308865	0,3515058	0,0400920	0,0247086	0,5269509	0,3080913	0,3730564	0,0082861	0,4560865	0,6651887	0,0764295	0,7991005	0,2114507	0,2910008	0,0768140	0,1452684
640	0,1137367	0,0715160	0,6399720	0,7913884	0,7672960	0,0909430	0,5177095	0,0218180	0,2916763	0,7902228	0,6831980	0,9432346	0,5609700	0,4145172	0,5546095	0,2142088	0,0523599	0,3885170	0,0368299	0,0137355	0,6950265	0,2669282	0,2970267	0,0183332	0,3204768	0,8090919	0,0595366	0,7232581	0,1394559	0,3483039	0,0687965	0,1276486
660	0,0609867	0,0311249	0,5799925	0,8383361	0,7598316	0,0684639	0,5806150	0,0287886	0,2519952	0,6542842	0,6571375	0,8285797	0,5702139	0,4313662	0,5882350	0,1817658	0,0586997	0,4231893	0,0712159	0,0054832	0,5550040	0,2019457	0,2542059	0,0101007	0,2065672	0,8272938	0,0852893	0,6443720	0,1223817	0,3434974	0,0945438	0,1219434
680	0,1005144	0,0536794	0,6169435	0,8237633	0,8457944	0,0802729	0,6270613	0,0280014	0,1498228	0,8414762	0,6706987	0,8504807	0,6637104	0,4373274	0,5456223	0,1158035	0,1116993	0,3102711	0,0493969	0,0084700	0,5332918	0,2690039	0,2892013	0,0111550	0,2874329	0,7300659	0,1024987	0,8346051	0,1367862	0,3037527	0,0910961	0,1071089
700	0,0712042	0,0344370	0,7018525	0,7228741	0,6662931	0,1233591	0,5605037	0,0259759	0,1877438	0,5882401	0,5768159	0,6989239	0,6420954	0,3985230	0,6312356	0,0875174	0,0516358	0,3398630	0,0312033	0,0134589	0,7122406	0,4168202	0,3534913	0,0070339	0,2540421	0,7281896	0,1485742	0,7848639	0,0665003	0,3923095	0,0729852	0,0935345
720	0,0510601	0,0255890	0,6392051	0,6745495	0,8319224	0,1144605	0,5574936	0,0443993	0,2395652	0,6824780	0,5551020	0,7722018	0,6583651	0,4053326	0,5377744	0,0722791	0,0501188	0,2977584	0,0291898	0,0057879	0,7146267	0,2293699	0,3490039	0,0074941	0,1986105	0,6704599	0,1623179	0,7680698	0,0474313	0,3787924	0,1095039	0,0368667
740	0,1085118	0,0376704	0,5094989	0,6880365	0,7173442	0,0888468	0,7544787	0,0316981	0,2224119	0,6773110	0,6180356	0,6056950	0,7821910	0,4293393	0,5545674	0,1074187	0,0627802	0,3588054	0,0465971	0,0242533	0,8185442	0,3179796	0,4560549	0,0109519	0,1899285	0,7351491	0,2115825	0,8308506	0,0453396	0,3614102	0,1399437	0,0124236
760	0,0805716	0,0355588	0,5263106	0,6947379	0,6969395	0,0680576	0,6802495	0,0492609	0,3266324	0,7267266	0,7626709	0,6019403	0,7049841	0,4357248	0,5105505	0,0587635	0,0436080	0,2656727	0,0491767	0,0020228	0,7792427	0,2465576	0,3409796	0,0083284	0,2155873	0,8572162	0,1781053	0,7699602	0,0378317	0,3157209	0,0822798	0,0194776
780	0,0815368	0,0224940	0,5439069	0,6927924	0,7054216	0,0730031	0,7208761	0,0130145	0,2738858	0,6026426	0,5458988	0,6148785	0,7093220	0,4754829	0,5317254	0,0494719	0,0681978	0,3374933	0,0513358	0,0175674	0,7847210	0,3241720	0,3439515	0,0021685	0,1530927	0,7908021	0,2371811	0,7091186	0,0361319	0,3902190	0,0824767	0,0456441
800	0,0850410	0,0169887	0,7039582	0,7316631	0,6355124	0,0776968	0,8605213	0,0330228	0,3469782	0,6796175	0,5732947	0,5832023	0,7270176	0,4642714	0,4853741	0,0514496	0,0603171	0,2857822	0,0423716	0,0157812	0,6464566	0,3423901	0,3166817	0,0041064	0,1795625	0,7460723	0,1981206	0,7938013	0,0514157	0,4269823	0,0711756	0,0218175
820	0,1355289	0,0137495	0,5315254	0,7311974	0,7755510	0,0819733	0,7193633	0,0541722	0,2037220	0,8034263	0,5563812	0,7543963	0,6083696	0,4796790	0,5437639	0,0324958	0,0761804	0,2940137	0,0353699	0,0150325	0,6652058	0,2848110	0,3985367	0,0171000	0,1762149	0,5921772	0,2880859	0,7617822	0,0345415	0,4603224	0,0895521	0,0295845
840	0,1170548	0,0216527	0,5778458	0,7313262	0,8758935	0,1370503	0,6922799	0,0477280	0,2785469	0,7795847	0,6815346	0,7443256	0,7021153	0,4949296	0,4639525	0,0296181	0,0804121	0,2662615	0,0268746	0,0392555	0,6881605	0,2702016	0,4062589	0,0487987	0,1357170	0,7392086	0,3067173	0,7561906	0,0462358	0,4119464	0,0863073	0,0139935
860	0,1022650	0,0193972	0,4013730	0,7276000	0,7100484	0,0894788	0,7547328	0,0269653	0,1944485	0,6782878	0,6875359	0,6975719	0,5773494	0,4411974	0,5244888	0,0385941	0,1076883	0,3358704	0,0332060	0,0206971	0,6813497	0,3588685	0,2744005	0,0256475	0,1429253	0,7537633	0,2469455	0,6913848	0,0204722	0,4465623	0,1014607	0,0025154
880	0,0630802	0,0528651	0,3994462	0,6656877	0,8121802	0,0914179	0,7081083	0,0284348	0,2213552	0,7548079	0,5501283	0,7539148	0,6225175	0,3942761	0,5688488	0,0336210	0,1108396	0,4116271	0,0211711	0,0241930	0,6213370	0,4147079	0,3286478	0,0214634	0,0580429	0,7749055	0,2602539	0,8527140	0,0373722	0,4167274	0,0892956	0,0042895
900	0,1183233	0,0222927	0,4360836	0,7451698	0,7183486	0,1033666	0,7341278	0,0309158	0,2660289	0,7851106	0,6062809	0,7846191	0,5730389	0,4129811	0,7203283	0,0341998	0,0288195	0,3143726	0,0432267	0,0085166	0,5993155	0,3729785	0,3848998	0,0163447	0,1527969	0,7920559	0,2704816	0,8338797	0,0359065	0,4588299	0,0710307	0,0035811
920	0,0964243	0,0351602	0,5254444	0,7807976	0,8121987	0,1007996	0,5929780	0,0204078	0,3135862	0,8588840	0,4590390	0,8297971	0,6264200	0,3830036	0,6106246	0,0189463	0,0736901	0,3790420	0,0199213	0,0039249	0,5963304	0,3087656	0,3396859	0,0411879	0,1288752	0,7322682	0,2292727	0,8410461	0,0123324	0,3511224	0,0708888	0,0046085
940	0,1475326	0,0422895	0,5156383	0,7594783	0,5686962	0,0641941	0,8260992	0,0359871	0,3174623	0,6567636	0,4951627	0,8135316	0,6271100	0,4860052	0,5270085	0,0317245	0,1116184	0,4520459	0,0382440	0,0067300	0,6608581	0,3159945	0,4333250	0,0228117	0,1267983	0,6349371	0,2056006	0,7003998	0,0223368	0,5143469	0,1024624	0,0149384
960	0,1284267	0,0361765	0,4096445	0,6809849	0,5941556	0,1103727	0,7375642	0,0269166	0,2677624	0,6771457	0,4388608	0,6804665	0,6512135	0,4093635	0,5136284	0,0473987	0,1142699	0,4245325	0,0248892	0,0052716	0,6300706	0,3577051	0,3547296	0,0059808	0,1063037	0,6623244	0,3442008	0,8000881	0,0238472	0,4637111	0,0566453	0,0084749
980	0,0795316	0,0427398	0,4224258	0,7114464	0,6383359	0,1412327	0,6661706	0,0287266	0,2742608	0,7368750	0,4162610	0,6890359	0,5547891	0,4272872	0,6526943	0,0156523	0,1518795	0,4097791	0,0329655	0,0006714	0,5718691	0,3211129	0,3226733	0,0234494	0,1441025	0,7728826	0,2196227	0,7970729	0,0258664	0,4779428	0,1143843	0,0047063
1000	0,0944396	0,0382069	0,3500782	0,6629391	0,7528459	0,1457708	0,8080165	0,0351475	0,2590279	0,5896626	0,4667703	0,8987482	0,5499762	0,4634699	0,5288412	0,0228447	0,1329860	0,3549196	0,0232671	0,0079796	0,5395793	0,3777282	0,4644863	0,0519121	0,1191829	0,7316063	0,1950425	0,7166131	0,0257808	0,4715982	0,0460588	0,0024083
1020	0,1182102	0,0622233	0,4735154	0,7698893	0,7835667	0,1188258	0,8041090	0,0645271	0,3003946	0,7987733	0,4841734	0,6632904	0,6794228	0,3057770	0,5922490	0,0555629	0,1080378	0,2928435	0,0163613	0,0095078	0,5042917	0,3164581	0,3019413	0,0207833	0,0955057	0,6770846	0,2294313	0,7542840	0,0104003	0,3453623	0,0758593	0,0000004
1040	0,0472334	0,0399114	0,5685654	0,6671793	0,6765587	0,1585232	0,7868051	0,0457171	0,2511411	0,7039115	0,4946922	0,7419380	0,6457893	0,3620902	0,5931693	0,0316059	0,0929235	0,2908057	0,0271735	0,0114281	0,6524835	0,3828957	0,3970231	0,0079954	0,0849281	0,7545076	0,2779111	0,8090270	0,0168642	0,4661919	0,0661898	0,0000987
1060	0,0775600	0,0312039	0,4617498	0,6909013	0,6083872	0,1488070	0,6564362	0,0548229	0,2588765	0,6741226	0,4221486	0,7631283	0,5435449	0,4081551	0,4969289	0,0329708	0,1837726	0,3401345	0,0282976	0,0191398	0,6917328	0,3397931	0,4929103	0,0134629	0,1254029	0,7192031	0,2348355	0,7466512	0,0591081	0,3524272	0,0703965	0,0002823
1080	0,0608136	0,0327207	0,4448670	0,6282570	0,7364502	0,0771100	0,8477953	0,0310954	0,2978012	0,7425966	0,4064611	0,6982092	0,6119369	0,4599306	0,4784962	0,0175509	0,1369247	0,2401294	0,0492495	0,0209305	0,7248638	0,2928178	0,4487203	0,0138156	0,1605183	0,6322183	0,2386651	0,6040975	0,0670234	0,3782121	0,0612906	0,0004107
1100	0,0831146	0,0178371	0,5035801	0,6957098	0,6365457	0,0935138	0,7078118	0,0419070	0,2127722	0,7322616	0,5098030	0,6362760	0,5701956	0,4024654	0,4537228	0,0272397	0,1374100	0,3104398	0,0357771	0,0105157	0,6980914	0,2908955	0,4032314	0,0245542	0,0825532	0,6524194	0,2033798	0,6731157	0,0234712	0,3933263	0,0763670	0,0011662

0	0,0536364	0,0232405	0,5207772	0,6295354	0,7630628	0,1058419	0,8635908	0,0390174	0,2127916	0,7248462	0,4907347	0,7392933	0,7626544	0,4082574	0,5646970	0,0228735	0,0585918	0,3886630	0,0534984	0,0121540	0,5537809	0,3787678	0,3268517	0,0011975	0,1096304	0,6261899	0,2541031	0,9104567	0,0343687	0,4347040	0,1167064	0,0017422
20	0,0779196	0,0147815	0,4858401	0,8317772	0,6145030	0,0938338	0,8044459	0,0132146	0,2374128	0,5809981	0,5446651	0,6689319	0,6024678	0,4401889	0,7586611	0,0430084	0,0759153	0,4248900	0,0674286	0,0208389	0,6059587	0,3512769	0,4239359	0,0094537	0,0986747	0,7432644	0,3255090	0,6498892	0,0231992	0,4275258	0,0894934	0,0312484
40	0,1435093	0,0398893	0,4912309	0,7159365	0,5639298	0,1122892	0,6554989	0,0426167	0,2316656	0,4974124	0,4805407	0,7657529	0,5467066	0,3949491	0,5883292	0,0798211	0,0678449	0,3769636	0,1302805	0,0215570	0,6493154	0,3972777	0,3477572	0,0086064	0,0752721	0,7053602	0,3148663	0,6303974	0,0202613	0,4426030	0,1039406	0,1026488
60	0,1403791	0,0479459	0,4693073	0,7192887	0,4045141	0,1410412	0,7536128	0,0275883	0,2780761	0,3293588	0,4141981	0,8414366	0,6816645	0,3516240	0,6026859	0,1081848	0,0721740	0,3916570	0,2155856	0,0168681	0,5885088	0,3431029	0,3930110	0,0142341	0,1344161	0,6130229	0,3843089	0,5991005	0,0314633	0,4415699	0,0342182	0,2259912
80	0,1098197	0,0238169	0,5041223	0,6855333	0,3684244	0,2289962	0,7336388	0,0479241	0,3474807	0,3419622	0,4579303	0,6525179	0,5046542	0,2957379	0,6520478	0,1324449	0,1097333	0,4099729	0,2975381	0,0262198	0,6314860	0,4114259	0,4331493	0,0130963	0,1344916	0,8398801	0,3789461	0,5988796	0,0205084	0,3699481	0,0615326	0,2812649
100	0,0975965	0,0262461	0,4679703	0,8308018	0,1839921	0,1951028	0,7687069	0,0399278	0,3405738	0,3527719	0,3755688	0,7653180	0,5215457	0,2954158	0,5784365	0,2242937	0,1175854	0,4754753	0,3220000	0,0281787	0,5643734	0,3337547	0,3909618	0,0042055	0,1289593	0,8443315	0,3592138	0,7673520	0,0573877	0,3662852	0,1097938	0,4027090
120	0,1058476	0,0197055	0,4437793	0,7343405	0,2078498	0,3177148	0,7986548	0,0511484	0,2728302	0,3141515	0,4449035	0,6938465	0,4441435	0,3272461	0,5962687	0,3177754	0,1280384	0,3618352	0,3003475	0,0360486	0,5212626	0,3709033	0,4030984	0,0119303	0,1219071	0,6375102	0,3468191	0,6098333	0,0197854	0,4229591	0,0887456	0,4100337
140	0,0664238	0,0294316	0,4302342	0,7934482	0,1773049	0,3170134	0,8726537	0,0568254	0,4131640	0,2535145	0,3859472	0,6759035	0,3996558	0,2826564	0,6958771	0,2580731	0,0905427	0,4485707	0,3736156	0,0191070	0,6595111	0,4020905	0,3690693	0,0094713	0,1305711	0,6915500	0,4056640	0,6891829	0,0244678	0,4143840	0,1012944	0,3925271
160	0,0786904	0,0271624	0,3383331	0,7158589	0,1265264	0,2759039	0,7471753	0,0564894	0,4814993	0,3140477	0,4011408	0,6969040	0,3852745	0,2723115	0,5696228	0,2949703	0,1151508	0,4230622	0,4652356	0,0184556	0,7024814	0,3464739	0,3586723	0,0125676	0,1164713	0,8505850	0,3954804	0,5945616	0,0451849	0,3983832	0,1069565	0,4232418
180	0,1322405	0,0606015	0,3621513	0,8604879	0,1050132	0,4037956	0,7256317	0,0345600	0,3417965	0,2936078	0,3509245	0,6802677	0,3990518	0,2880463	0,6244963	0,3418618	0,1235967	0,3619419	0,5667993	0,0148414	0,6708943	0,3199846	0,3273929	0,0010730	0,1384939	0,6602500	0,3358516	0,6110177	0,0484266	0,3630645	0,0777738	0,4587625
200	0,1086776	0,0329449	0,3762587	0,8320426	0,1078131	0,3805401	0,7680934	0,0496582	0,3566379	0,2575776	0,2858129	0,6465239	0,3274791	0,3104834	0,5814654	0,3841483	0,0852847	0,3574886	0,4503110	0,0470543	0,6126109	0,3618617	0,3771696	0,0108333	0,1095155	0,7466376	0,4894194	0,6673667	0,0496433	0,3627922	0,1142272	0,5430084
220	0,0613768	0,0288654	0,4371163	0,8039395	0,1154998	0,4944515	0,8102923	0,0537167	0,5400899	0,2919154	0,2476128	0,6052004	0,2389081	0,3053576	0,5246299	0,3010956	0,0558332	0,3911262	0,5149251	0,0434686	0,5623089	0,3697396	0,3215325	0,0070181	0,1859781	0,8135277	0,4978403	0,7284066	0,0230693	0,4415764	0,0864636	0,5274443
240	0,0609236	0,0303306	0,3262209	0,6621817	0,0902626	0,5136832	0,6417368	0,0487229	0,5543376	0,2583302	0,2452840	0,7318473	0,2575111	0,2971327	0,5760454	0,4257164	0,0882883	0,3299539	0,5649103	0,0108605	0,5450943	0,4153676	0,3180074	0,0007383	0,2597067	0,7760732	0,4992998	0,6503779	0,0327558	0,3676865	0,1132994	0,5128104
260	0,0779203	0,0190728	0,3388363	0,6124260	0,0698218	0,4991463	0,7933854	0,0487464	0,5076455	0,2512419	0,1872158	0,6178233	0,2998590	0,2497548	0,5362714	0,3621764	0,1207941	0,4147966	0,4613602	0,0300146	0,5276607	0,2885541	0,4466146	0,0103308	0,2704867	0,7040403	0,5845995	0,7046250	0,0347856	0,3862679	0,0741553	0,4385809
280	0,0665858	0,0188984	0,4019984	0,6180261	0,0434945	0,6044258	0,8034306	0,0514097	0,4921483	0,2503204	0,1400210	0,6189354	0,2618249	0,3111047	0,6703695	0,3811495	0,1250621	0,3692309	0,5315679	0,0409409	0,5628120	0,3337682	0,3699873	0,0133673	0,2015616	0,6315904	0,4692951	0,7599080	0,0265409	0,4441924	0,0508280	0,4988987
300	0,0834483	0,0371923	0,3341246	0,7521425	0,0670355	0,5250671	0,8259755	0,0511289	0,5834489	0,1831464	0,1596200	0,7322034	0,2081562	0,2427677	0,6353492	0,3960950	0,0781371	0,3401456	0,5458157	0,0426835	0,6086213	0,4418517	0,2875889	0,0348269	0,2122320	0,7129291	0,4527674	0,7021632	0,0217539	0,3903437	0,0521132	0,5233713
320	0,0449363	0,0150825	0,3296599	0,8555527	0,0486346	0,6707741	0,7587233	0,0460884	0,5539248	0,2455114	0,1785782	0,6047115	0,2399403	0,2597239	0,6683505	0,4208677	0,0916899	0,3053273	0,4950722	0,0373707	0,4657080	0,2927513	0,2832014	0,0074435	0,2311420	0,6477869	0,5969198	0,8513508	0,0308216	0,4220638	0,0615436	0,5488122
340	0,0405874	0,0362369	0,3085374	0,6282358	0,0581550	0,6688025	0,7478715	0,0318910	0,5058907	0,2092167	0,1212845	0,6400214	0,2205549	0,2699082	0,6136559	0,3844294	0,0741241	0,3542917	0,4733316	0,0764403	0,5339000	0,4069981	0,3895184	0,0196313	0,2257683	0,8001218	0,5149841	0,7674489	0,0487315	0,3446030	0,0786858	0,6310061
360	0,0767029	0,0405224	0,3769514	0,7597350	0,0510767	0,6365076	0,7335253	0,0324390	0,4319274	0,1937018	0,1166240	0,7135676	0,2155743	0,2608628	0,5425523	0,4846178	0,0461908	0,4193178	0,5049849	0,0514368	0,4561397	0,4565160	0,4104295	0,0164860	0,1570756	0,7873851	0,4409334	0,8553037	0,0433117	0,3182263	0,0790986	0,5623390
380	0,0702146	0,0187286	0,3235867	0,6517668	0,0487791	0,6303557	0,6726678	0,0260719	0,4525514	0,2371389	0,1126077	0,6597970	0,1803691	0,3962556	0,5369513	0,4413707	0,0507132	0,4607407	0,4759165	0,0768532	0,4192456	0,3160040	0,4466840	0,0029962	0,1841675	0,8531973	0,4662417	0,7189620	0,0083300	0,4181598	0,1401480	0,5957870
400	0,0834216	0,0141736	0,3624754	0,7056495	0,0645907	0,8194563	0,6283499	0,0269823	0,4434444	0,3120313	0,1451171	0,6513313	0,2160288	0,3643524	0,4990982	0,3527266	0,0204555	0,4465421	0,4654028	0,0290579	0,4545671	0,3751182	0,4066860	0,0174038	0,1769465	0,6699966	0,4115212	0,7222427	0,0182576	0,3384269	0,0658831	0,5936077
420	0,0882205	0,0173070	0,5025330	0,6962275	0,0457159	0,7448355	0,7287388	0,0158548	0,5109605	0,2242769	0,1128258	0,6298212	0,2344142	0,2500199	0,4263515	0,5274477	0,0298093	0,4524834	0,4166568	0,0374975	0,5616513	0,3245803	0,3693942	0,0246201	0,2144533	0,5940638	0,3603563	0,8287896	0,0152121	0,3877095	0,1009105	0,6041376
440	0,1171977	0,0393226	0,4403262	0,7449679	0,0764885	0,6732633	0,7267729	0,0209507	0,4487777	0,2080262	0,1134484	0,6039808	0,2785955	0,2258157	0,5566453	0,4009547	0,0614154	0,3545016	0,5209061	0,0538978	0,4562805	0,3621630	0,4329251	0,0154709	0,1292981	0,7536477	0,4425004	0,7673439	0,0059462	0,3896657	0,0858043	0,6100210
460	0,1196345	0,0230385	0,5152847	0,7667722	0,0962575	0,7996900	0,6685458	0,0197343	0,6713178	0,2453153	0,1319416	0,5974091	0,2021280	0,3118744	0,5743325	0,5115791	0,0838782	0,3787838	0,4398393	0,0620919	0,5218626	0,3942587	0,4338250	0,0214910	0,1987748	0,5849419	0,4754707	0,5709173	0,0118543	0,3191783	0,0690068	0,7108043
480	0,1474106	0,0241921	0,3905555	0,6059746	0,0778787	0,7539953	0,8116477	0,0429888	0,5400467	0,2285865	0,1671312	0,6212678	0,1572265	0,2436750	0,6082474	0,4105078	0,0682403	0,3044267	0,4061738	0,0455913	0,5860922	0,4169407	0,4590566	0,0118629	0,1386959	0,6933086	0,5090428	0,8290005	0,0132350	0,3103123	0,0908569	0,5578708
500	0,0751623	0,0458435	0,3891158	0,5318241	0,0373878	0,6850493	0,7559801	0,0478796	0,6766890	0,2661253	0,1673895	0,7591988	0,3610303	0,2328450	0,5448948	0,4524289	0,0710057	0,4198392	0,4587441	0,0402564	0,5197690	0,3392167	0,3014084	0,0071730	0,2059633	0,8061205	0,3961558	0,7354845	0,0104999	0,3753464	0,1178494	0,7569925
520	0,0509394	0,0320519	0,3694593	0,7598341	0,0286312	0,7763627	0,8389675	0,0229655	0,6307822	0,2759130	0,1938465	0,6626873	0,2866050	0,3317916	0,5243087	0,3723357	0,0749708	0,3729132	0,5157670	0,0235154	0,5530256	0,4039427	0,3364868	0,0041856	0,2690943	0,8455532	0,3861312	0,6967448	0,0211651	0,3637245	0,0775934	0,6348964
540	0,0878626	0,0327567	0,3782471	0,7456768	0,0502569	0,7672275	0,7373829	0,0470552	0,5402765	0,2969898	0,1324243	0,7801074	0,2181380	0,3467357	0,6861747	0,2996267	0,0862606	0,3553736	0,5505284	0,0535004	0,6411599	0,3906115	0,4562464	0,0360941	0,1279746	0,7282806	0,4684008	0,7230326	0,0216976	0,4692274	0,0588231	0,5998870
560	0,0861061	0,0306476	0,3848760	0,6640242	0,0727222	0,7847111	0,7174028	0,0419032	0,5219319	0,2455840	0,1693351	0,7192010	0,2753163	0,2717897	0,5345527	0,3548889	0,0633197	0,3527282	0,4511745	0,0149467	0,5897321	0,3552656	0,3250630	0,0298704	0,2220902	0,7010964	0,4187553	0,7115905	0,0231240	0,4721260	0,0854953	0,6350251
580	0,0618236	0,0303652	0,3008584	0,7480465	0,1243954	0,7951836	0,8574946	0,0480422	0,4582440	0,3173543	0,1135826	0,7105125	0,2294565	0,3300733	0,5431337	0,3679233	0,0358937	0,3532077	0,4940606	0,0365741	0,5974922	0,3523924	0,5078719	0,0108077	0,1488678	0,7460913	0,4028417	0,8493777	0,0660048	0,5813620	0,0945339	0,4438524
600	0,1098250	0,0313373	0,3161660	0,7343923	0,2202663	0,7369945	0,6875721	0,0333671	0,4149976	0,5414938	0,1366166	0,6622082	0,2542933	0,3562110	0,4919129	0,2886939	0,0515662	0,3520640	0,4236943	0,0197774	0,5748461	0,3058427	0,4478450	0,0183685	0,1625210	0,7093942	0,3682521	0,7495459	0,0351887	0,4578033	0,0912840	0,4423654
620	0,0990951	0,0638172	0,3362476	0,7118013	0,3768899	0,6253291	0,7410544	0,0419645	0,3425201	0,6394275	0,1564618	0,6055952	0,3009441	0,3654502	0,4914150	0,3736857	0,0797417	0,4211545	0,3586027	0,0120693	0,5238033	0,4214760	0,3326449	0,0314436	0,1365584	0,6807130	0,3963194	0,6931784	0,0748365	0,3175312	0,0902277	0,2928389
640	0,1263775	0,0587542	0,3665156	0,7395049	0,3778972	0,6231493	0,7461255	0,0153081	0,3507104	0,7120601	0,1797292	0,6032128	0,3199300	0,3985760	0,5441310	0,1989695	0,0806415	0,3628377	0,3006131	0,0050094	0,5989335	0,3593715	0,4506760	0,0357968	0,1537130	0,7736000	0,3381516	0,6525819	0,0175903	0,3445198	0,1046016	0,2330482
660	0,1010890	0,0526922	0,3527221	0,6406537	0,5761739	0,4567648	0,7611284	0,0563570	0,3706328	0,7391755	0,2058291	0,6634998	0,5808678	0,3560883	0,6297144	0,2295758	0,0385131	0,2811159	0,3054608	0,0382539	0,4922394	0,3723440	0,3896358	0,0118138	0,1324777	0,7637109	0,3527614	0,5930538	0,0343497	0,3567202	0,0754319	0,1760926
680	0,1236671	0,0531278	0,4828736	0,7080716	0,5341338	0,3926129	0,8157242	0,0285790	0,3133511	0,8220789	0,2942846	0,6914658	0,6219613	0,4508796	0,5558968	0,1605120	0,0715129	0,3024212	0,2207373	0,0116879	0,5652514	0,4324996	0,3457541	0,0132894	0,1394748	0,7292267	0,3464822	0,7300015	0,0398595	0,3902207	0,1037401	0,1407247
700	0,0746017	0,0457141	0,3825378	0,5420398	0,6472840	0,2949162	0,8001851	0,0775681	0,3366787	0,8476224	0,2667935	0,7647368	0,5035359	0,5849696	0,5050609	0,1393781	0,0769675	0,2016927	0,1597659	0,0140956	0,5436674	0,4578538	0,3935569	0,0319950	0,1198492	0,6859389	0,2815107	0,7244509	0,0436743	0,5174413	0,0935135	0,0921660
720	0,1581237	0,0407421	0,4397834	0,5859183	0,7416807	0,2567037	0,7344165	0,0460174	0,3650161	0,7570610	0,3365840	0,6185910	0,6609910	0,5597696	0,5275653	0,0821813	0,0629318	0,2897300	0,1642124	0,0089735	0,4926922	0,3526684	0,4430946	0,0475388	0,0963331	0,5977317	0,2622204	0,7101333	0,0147695	0,4593457	0,0593930	0,0376525
740	0,0626788	0,0384785	0,4700468	0,7388635	0,6286313	0,1988788	0,6507300	0,0403346	0,3074803	0,7274419	0,3325634	0,5706517	0,6837844	0,3976276	0,4615707	0,0777250	0,1084421	0,2911444	0,0749963	0,0093089	0,5185316	0,3731379	0,4298946	0,0084934	0,0952533	0,5760137	0,2339550	0,6314360	0,0341914	0,3888216	0,0759648	0,0433536
760	0,0857676	0,0445402	0,4636886	0,8515533	0,6840941	0,1692338	0,7481901	0,0490318	0,3418448	0,7457960	0,4122590	0,6048255	0,7069457	0,4403481	0,5288396	0,0694168	0,1097225	0,2783738	0,0992153	0,0130149	0,5233120	0,3364792	0,3956105	0,0067719	0,1132609	0,7313842	0,1689248	0,7900110	0,0555629	0,4044940	0,0855850	0,0372589
780	0,0559875	0,0342452	0,4357360	0,8082989	0,7885637	0,1603099	0,7439496	0,0408194	0,3335994	0,8655904	0,4312926	0,6071971	0,6733651	0,4136337	0,7286187	0,0812998	0,2089360	0,2913577	0,0870207	0,0166823	0,5800318	0,3612490	0,4462916	0,0027937	0,1061910	0,6209065	0,1877334	0,6777973	0,0495013	0,3960797	0,0720788	0,0213003
800	0,0562640	0,0201601	0,4969941	0,7696289	0,7631606	0,1397132	0,7140863	0,0711746	0,2919789	0,5848134	0,3854907	0,6139822	0,5703985	0,4367928	0,5756037	0,0385806	0,1593067	0,2803746	0,0663531	0,0191968	0,5242552	0,4149758	0,4533855	0,0153328	0,0787176	0,7139917	0,2022893	0,7030830	0,0786000	0,4050278	0,1234264	0,0361191
820	0,0333465	0,0500435	0,4987960	0,9252773	0,6914211	0,0945717	0,8132477	0,0271254	0,4102326	0,8061933	0,4122047	0,5246757	0,5875702	0,4994208	0,7007917	0,0174121	0,1943398	0,2760159	0,0634348	0,0144190	0,6158569	0,2797966	0,4061179	0,0143674	0,0874421	0,6765178	0,2742368	0,6808947	0,0320446	0,4422206	0,0831520	0,0274400
840	0,0348095	0,0116327	0,4389667	0,7048424	0,5844892	0,1192240	0,7149183	0,0224288	0,2835678	0,6407134	0,3268024	0,6555305	0,7174904	0,4159508	0,6521815	0,0158671	0,2321794	0,2638948	0,0579233	0,0084727	0,5786450	0,3007344	0,3216436	0,0118775	0,0750825	0,6723562	0,3501247	0,8548753	0,0435593	0,4519146	0,1110494	0,0058340
