"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,4876604	0,1942336	0,4594848	0,6480119	0,8427511	1,0000000	0,8291050	0,8188011	0,0088702	0,8541966	0,9951163	0,8981650	0,6360812	0,9971566	0,7392556	0,5792155	0,7001948	0,6900761	0,9967512	0,2913529	0,4262799	0,0010986	0,0095969	0,1555742	0,6904177	0,5034200	0,3312563	0,4530556	0,3242517	0,9999626	0,1306132	0,3126953
580	0,4876604	0,1942337	0,4594847	0,6480138	0,8427512	1,0000000	0,8291050	0,8188011	0,0408581	0,8593582	0,9940476	0,8981650	0,6360816	0,9971566	0,7433728	0,5792155	0,6661688	0,6437533	0,9967512	0,2913529	0,4262799	0,0678001	0,0095969	0,1555742	0,6831352	0,5034200	0,3660646	0,4531013	0,3243049	0,9956445	0,1980398	0,4033017
600	0,4876604	0,1942337	0,4594847	0,6480154	0,8427513	1,0000000	0,8291050	0,8188011	0,1042231	0,8680045	0,9918196	0,8981650	0,6360820	0,9971566	0,7514063	0,5792155	0,6029026	0,5494056	0,9967512	0,2913529	0,4262799	0,1730819	0,0095969	0,1555742	0,6679245	0,5034200	0,4318525	0,4535103	0,3248067	0,9866970	0,3178671	0,5588901
620	0,4876604	0,1942337	0,4594847	0,6480167	0,8427513	1,0000000	0,8291050	0,8188011	0,1709416	0,8756681	0,9893345	0,8981651	0,6360822	0,9971566	0,7597247	0,5792155	0,5408172	0,4469546	0,9967512	0,2913529	0,4262799	0,2617243	0,0095969	0,1555742	0,6509427	0,5034200	0,4987165	0,4544943	0,3260615	0,9767931	0,4306727	0,6986172
640	0,4876604	0,1942337	0,4594846	0,6480178	0,8427514	1,0000000	0,8291050	0,8188011	0,2296010	0,8814147	0,9870149	0,8981651	0,6360824	0,9971566	0,7669156	0,5792155	0,4899857	0,3540211	0,9967512	0,2913529	0,4262799	0,3257732	0,0095969	0,1555742	0,6350997	0,5034200	0,5564789	0,4559425	0,3279830	0,9676315	0,5200686	0,8031953
660	0,4876604	0,1942337	0,4594846	0,6480188	0,8427514	1,0000000	0,8291050	0,8188011	0,2768769	0,8854201	0,9850265	0,8981651	0,6360826	0,9971566	0,7726137	0,5792155	0,4518444	0,2767357	0,9967512	0,2913529	0,4262799	0,3693435	0,0095969	0,1555742	0,6215479	0,5034200	0,6030156	0,4576087	0,3302841	0,9598593	0,5855926	0,8749100
680	0,4876604	0,1942337	0,4594846	0,6480196	0,8427514	1,0000000	0,8291050	0,8188011	0,3130698	0,8881077	0,9834048	0,8981651	0,6360827	0,9971566	0,7769028	0,5792156	0,4246597	0,2156794	0,9967512	0,2913529	0,4262799	0,3981751	0,0095969	0,1555742	0,6105357	0,5034200	0,6392029	0,4592659	0,3326665	0,9535941	0,6316181	0,9216210
700	0,4876604	0,1942337	0,4594846	0,6480203	0,8427514	1,0000000	0,8291050	0,8188011	0,3398533	0,8898724	0,9821242	0,8981651	0,6360828	0,9971566	0,7800236	0,5792156	0,4059304	0,1690523	0,9967512	0,2913529	0,4262799	0,4169980	0,0095969	0,1555742	0,6018853	0,5034200	0,6667994	0,4607640	0,3349080	0,9487106	0,6631333	0,9510326
720	0,4876604	0,1942337	0,4594846	0,6480209	0,8427515	1,0000000	0,8291050	0,8188011	0,3592020	0,8910164	0,9811356	0,8981651	0,6360829	0,9971566	0,7822404	0,5792156	0,3933329	0,1342910	0,9967512	0,2913529	0,4262799	0,4292033	0,0095969	0,1555742	0,5952519	0,5034200	0,6876104	0,4620307	0,3368803	0,9449937	0,6843674	0,9691133
740	0,4876604	0,1942338	0,4594846	0,6480213	0,8427515	1,0000000	0,8291050	0,8188011	0,3729309	0,8917521	0,9803848	0,8981651	0,6360830	0,9971566	0,7837871	0,5792156	0,3850098	0,1088368	0,9967512	0,2913528	0,4262799	0,4370901	0,0095969	0,1555742	0,5902556	0,5034200	0,7032013	0,4630505	0,3385321	0,9422143	0,6985239	0,9800325
760	0,4876604	0,1942338	0,4594846	0,6480218	0,8427515	1,0000000	0,8291050	0,8188011	0,3825378	0,8922230	0,9798217	0,8981651	0,6360830	0,9971566	0,7848515	0,5792156	0,3795864	0,0904548	0,9967512	0,2913528	0,4262799	0,4421772	0,0095969	0,1555742	0,5865444	0,5034200	0,7148357	0,4638413	0,3398644	0,9401641	0,7078953	0,9865368
780	0,4876604	0,1942338	0,4594846	0,6480221	0,8427515	1,0000000	0,8291050	0,8188011	0,3891863	0,8925234	0,9794034	0,8981651	0,6360830	0,9971566	0,7855758	0,5792156	0,3760910	0,0773262	0,9967512	0,2913528	0,4262799	0,4454554	0,0095969	0,1555742	0,5838181	0,5034200	0,7234972	0,4644368	0,3409078	0,9386680	0,7140693	0,9903694
800	0,4876604	0,1942338	0,4594846	0,6480224	0,8427515	1,0000000	0,8291050	0,8188011	0,3937462	0,8927146	0,9790950	0,8981651	0,6360831	0,9971566	0,7860644	0,5792156	0,3738582	0,0680337	0,9967512	0,2913528	0,4262799	0,4475670	0,0095969	0,1555742	0,5818333	0,5034200	0,7299363	0,4648750	0,3417058	0,9375858	0,7181234	0,9926079
820	0,4876604	0,1942338	0,4594845	0,6480226	0,8427515	1,0000000	0,8291050	0,8188011	0,3968502	0,8928363	0,9788690	0,8981651	0,6360831	0,9971566	0,7863915	0,5792156	0,3724425	0,0615053	0,9967512	0,2913528	0,4262799	0,4489267	0,0095969	0,1555742	0,5803992	0,5034200	0,7347190	0,4651912	0,3423044	0,9368085	0,7207794	0,9939059
840	0,4876604	0,1942338	0,4594845	0,6480228	0,8427515	1,0000000	0,8291050	0,8188011	0,3989500	0,8929136	0,9787042	0,8981651	0,6360831	0,9971566	0,7866091	0,5792156	0,3715503	0,0569476	0,9967512	0,2913528	0,4262799	0,4498022	0,0095969	0,1555742	0,5793694	0,5034200	0,7382696	0,4654159	0,3427463	0,9362537	0,7225167	0,9946540
860	0,4876604	0,1942338	0,4594845	0,6480230	0,8427515	1,0000000	0,8291050	0,8188011	0,4003628	0,8929627	0,9785845	0,8981651	0,6360831	0,9971566	0,7867531	0,5792156	0,3709911	0,0537828	0,9967512	0,2913528	0,4262799	0,4503659	0,0095969	0,1555742	0,5786340	0,5034200	0,7409046	0,4655735	0,3430682	0,9358597	0,7236519	0,9950829
880	0,4876604	0,1942338	0,4594845	0,6480232	0,8427515	1,0000000	0,8291050	0,8188011	0,4013090	0,8929939	0,9784980	0,8981651	0,6360831	0,9971566	0,7868480	0,5792156	0,3706422	0,0515953	0,9967512	0,2913528	0,4262799	0,4507287	0,0095969	0,1555742	0,5781112	0,5034200	0,7428598	0,4656827	0,3432999	0,9355811	0,7243930	0,9953277
900	0,4876604	0,1942338	0,4594845	0,6480233	0,8427515	1,0000000	0,8291050	0,8188011	0,4019402	0,8930137	0,9784355	0,8981651	0,6360831	0,9971566	0,7869102	0,5792156	0,3704253	0,0500894	0,9967512	0,2913528	0,4262799	0,4509624	0,0095969	0,1555742	0,5777411	0,5034200	0,7443103	0,4657578	0,3434651	0,9353848	0,7248766	0,9954669
920	0,4876604	0,1942338	0,4594845	0,6480234	0,8427515	1,0000000	0,8291050	0,8188011	0,4023597	0,8930262	0,9783905	0,8981651	0,6360831	0,9971566	0,7869509	0,5792156	0,3702909	0,0490564	0,9967512	0,2913528	0,4262799	0,4511128	0,0095969	0,1555742	0,5774800	0,5034200	0,7453864	0,4658089	0,3435819	0,9352470	0,7251920	0,9955458
940	0,4876604	0,1942338	0,4594845	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4026377	0,8930342	0,9783581	0,8981651	0,6360831	0,9971566	0,7869775	0,5792156	0,3702080	0,0483499	0,9967512	0,2913528	0,4262799	0,4512096	0,0095969	0,1555742	0,5772963	0,5034200	0,7461847	0,4658434	0,3436639	0,9351505	0,7253977	0,9955904
960	0,4876604	0,1942338	0,4594845	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4028213	0,8930392	0,9783349	0,8981651	0,6360831	0,9971566	0,7869947	0,5792156	0,3701569	0,0478682	0,9967512	0,2913528	0,4262799	0,4512719	0,0095969	0,1555742	0,5771675	0,5034200	0,7467769	0,4658667	0,3437210	0,9350831	0,7255318	0,9956156
980	0,4876604	0,1942338	0,4594845	0,6480236	0,8427515	1,0000000	0,8291050	0,8188011	0,4029424	0,8930425	0,9783183	0,8981651	0,6360831	0,9971566	0,7870059	0,5792156	0,3701255	0,0475404	0,9967512	0,2913528	0,4262799	0,4513120	0,0095969	0,1555742	0,5770774	0,5034200	0,7472161	0,4658822	0,3437606	0,9350362	0,7256193	0,9956297
1000	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4030220	0,8930445	0,9783064	0,8981651	0,6360831	0,9971566	0,7870131	0,5792156	0,3701062	0,0473180	0,9967512	0,2913528	0,4262799	0,4513379	0,0095969	0,1555742	0,5770146	0,5034200	0,7475419	0,4658925	0,3437879	0,9350035	0,7256763	0,9956376
1020	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4030743	0,8930458	0,9782979	0,8981651	0,6360832	0,9971566	0,7870178	0,5792156	0,3700945	0,0471673	0,9967512	0,2913528	0,4262799	0,4513545	0,0095969	0,1555742	0,5769708	0,5034200	0,7477836	0,4658994	0,3438067	0,9349809	0,7257134	0,9956421
1040	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031085	0,8930466	0,9782918	0,8981651	0,6360832	0,9971566	0,7870208	0,5792156	0,3700873	0,0470654	0,9967512	0,2913528	0,4262799	0,4513652	0,0095969	0,1555742	0,5769403	0,5034200	0,7479629	0,4659039	0,3438195	0,9349652	0,7257376	0,9956446
1060	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031309	0,8930471	0,9782875	0,8981651	0,6360832	0,9971566	0,7870228	0,5792156	0,3700829	0,0469966	0,9967512	0,2913528	0,4262799	0,4513721	0,0095969	0,1555742	0,5769192	0,5034200	0,7480959	0,4659069	0,3438282	0,9349543	0,7257534	0,9956460
1080	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031456	0,8930475	0,9782844	0,8981651	0,6360832	0,9971566	0,7870240	0,5792156	0,3700802	0,0469503	0,9967512	0,2913528	0,4262799	0,4513765	0,0095969	0,1555742	0,5769045	0,5034200	0,7481945	0,4659088	0,3438342	0,9349468	0,7257637	0,9956467
1100	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031551	0,8930477	0,9782822	0,8981651	0,6360832	0,9971566	0,7870248	0,5792156	0,3700786	0,0469191	0,9967512	0,2913528	0,4262799	0,4513794	0,0095969	0,1555742	0,5768944	0,5034200	0,7482677	0,4659101	0,3438382	0,9349416	0,7257704	0,9956472

0	0,4876561	0,1941666	0,4596072	0,6465838	0,8422232	1,0000000	0,8290495	0,8187820	0,4033070	0,8929994	0,9778617	0,8979931	0,6338826	0,9971467	0,7869661	0,5791237	0,3701289	0,0468588	0,9967518	0,2914211	0,4263378	0,4514490	0,0095971	0,1556087	0,5772832	0,5034301	0,7482456	0,4656674	0,3431871	0,9347662	0,7258404	0,9956473
20	0,4700317	0,1940322	0,4595012	0,6503445	0,8408495	0,8902318	0,8292467	0,8193953	0,4032628	0,8930164	0,9778210	0,8968694	0,6340581	0,9971436	0,7864723	0,5788118	0,3955684	0,0468562	0,9967425	0,2911309	0,4256227	0,4507516	0,1172102	0,1551821	0,5771293	0,5033558	0,7484452	0,4657503	0,3433974	0,9348162	0,6808442	0,9956475
40	0,4331139	0,1926068	0,4586915	0,6561976	0,8229168	0,7016120	0,8311018	0,8250418	0,4031346	0,8931801	0,9759008	0,8834422	0,6310748	0,9970814	0,7810966	0,5751996	0,4407981	0,0468389	0,9966387	0,2885393	0,4192082	0,4446310	0,3093849	0,1518731	0,5764824	0,5025785	0,7499350	0,4659719	0,3436291	0,9348743	0,6026980	0,9956511
60	0,3923698	0,1888461	0,4567716	0,6594573	0,7629099	0,5320669	0,8362419	0,8390834	0,4024813	0,8941004	0,9660368	0,8404550	0,6203313	0,9968546	0,7648385	0,5635508	0,4803403	0,0467956	0,9962888	0,2819609	0,4032275	0,4298994	0,4903375	0,1444639	0,5745092	0,5002061	0,7541283	0,4670569	0,3442985	0,9350504	0,5326878	0,9956728
80	0,3555192	0,1829069	0,4544436	0,6580023	0,6581335	0,4050336	0,8449362	0,8599077	0,4006159	0,8965747	0,9321760	0,7698930	0,5974590	0,9962837	0,7347882	0,5395792	0,5057459	0,0467295	0,9955270	0,2719178	0,3791182	0,4086061	0,6329807	0,1339592	0,5704293	0,4957247	0,7615165	0,4701001	0,3460693	0,9355198	0,4813650	0,9957325
100	0,3256701	0,1756977	0,4531485	0,6513263	0,5352228	0,3178103	0,8563256	0,8834948	0,3970490	0,9009315	0,8551853	0,6910490	0,5597307	0,9950267	0,6924148	0,5009855	0,5168023	0,0466516	0,9942031	0,2600886	0,3510677	0,3848605	0,7364276	0,1221169	0,5637668	0,4891323	0,7716700	0,4758588	0,3494851	0,9364196	0,4476241	0,9958398
120	0,3033374	0,1682020	0,4542293	0,6399392	0,4193770	0,2609163	0,8690934	0,9061851	0,3917668	0,9068232	0,7407429	0,6142406	0,5078178	0,9924643	0,6422492	0,4491750	0,5167062	0,0465730	0,9922292	0,2480986	0,3231654	0,3620576	0,8079633	0,1104930	0,5544965	0,4808504	0,7836196	0,4843334	0,3547043	0,9377756	0,4271147	0,9959883
140	0,2877221	0,1611024	0,4583088	0,6249414	0,3223558	0,2250355	0,8819842	0,9257885	0,3851797	0,9135079	0,6126921	0,5375770	0,4463103	0,9876728	0,5895663	0,3896305	0,5094694	0,0465010	0,9896340	0,2370140	0,2980997	0,3420627	0,8559638	0,1000882	0,5430467	0,4715540	0,7962541	0,4948598	0,3614865	0,9395055	0,4154864	0,9961608
160	0,2774994	0,1547209	0,4651609	0,6076816	0,2464381	0,2029387	0,8940576	0,9415047	0,3779013	0,9202242	0,4903435	0,4566844	0,3816948	0,9796709	0,5387362	0,3296727	0,4986465	0,0464394	0,9865830	0,2273454	0,2770888	0,3254995	0,8875241	0,0913609	0,5301667	0,4619885	0,8085990	0,5064548	0,3693353	0,9414663	0,4093528	0,9963380
180	0,2712747	0,1491227	0,4739831	0,5894922	0,1894844	0,1895683	0,9047436	0,9534333	0,3705393	0,9264111	0,3834491	0,3724219	0,3196904	0,9679305	0,4926897	0,2750947	0,4868576	0,0463889	0,9833392	0,2192252	0,2603174	0,3122737	0,9079799	0,0843846	0,5167275	0,4528171	0,8199505	0,5181455	0,3776690	0,9435040	0,4063720	0,9965046
200	0,2678162	0,1442495	0,4837952	0,5715124	0,1479287	0,1815871	0,9137907	0,9621112	0,3635733	0,9317580	0,2950313	0,2911628	0,2639707	0,9527838	0,4530598	0,2288710	0,4757574	0,0463491	0,9801857	0,2125792	0,2474051	0,3019726	0,9211013	0,0790120	0,5035395	0,4445288	0,8298975	0,5291641	0,3859504	0,9454873	0,4050498	0,9966511
220	0,2661459	0,1400109	0,4937451	0,5545981	0,1181848	0,1768736	0,9211784	0,9682055	0,3573149	0,9361613	0,2244822	0,2199158	0,2162153	0,9353868	0,4204524	0,1916964	0,4662085	0,0463183	0,9773521	0,2072415	0,2377406	0,2940942	0,9294535	0,0749980	0,4912348	0,4374088	0,8382790	0,5390140	0,3937586	0,9473216	0,4045008	0,9967734
240	0,2655468	0,1363249	0,5032450	0,5393028	0,0971859	0,1741138	0,9270310	0,9723515	0,3519206	0,9396534	0,1695837	0,1625373	0,1766829	0,9172944	0,3946831	0,1629212	0,4585126	0,0462951	0,9749763	0,2030191	0,2306737	0,2881552	0,9347392	0,0720746	0,4802238	0,4315572	0,8451159	0,5474514	0,4008125	0,9489504	0,4042435	0,9968714
260	0,2655290	0,1331258	0,5119731	0,5259077	0,0825095	0,1725094	0,9315487	0,9750860	0,3474266	0,9423398	0,1276355	0,1193188	0,1447998	0,8999620	0,3750348	0,1412890	0,4526230	0,0462779	0,9731033	0,1997226	0,2256096	0,2837335	0,9380695	0,0699915	0,4707066	0,4269333	0,8505430	0,5544280	0,4069621	0,9503491	0,4040463	0,9969472
280	0,2657803	0,1303591	0,5198072	0,5144777	0,0723291	0,1715823	0,9349580	0,9768315	0,3437883	0,9443543	0,0960189	0,0883519	0,1195965	0,8844279	0,3605222	0,1253958	0,4483101	0,0462653	0,9717074	0,1971799	0,2220451	0,2804775	0,9401607	0,0685350	0,4627159	0,4234070	0,8547532	0,5600268	0,4121638	0,9515173	0,4038211	0,9970042
300	0,2661169	0,1279755	0,5267472	0,5049262	0,0653076	0,1710491	0,9374804	0,9779055	0,3409149	0,9458314	0,0724397	0,0669554	0,0999860	0,8712321	0,3501032	0,1139330	0,4452744	0,0462561	0,9707211	0,1952409	0,2195758	0,2781037	0,9414703	0,0675326	0,4561683	0,4208042	0,8579567	0,5644048	0,4164504	0,9524698	0,4035531	0,9970459
320	0,2664420	0,1259276	0,5328533	0,4970746	0,0604861	0,1707438	0,9393145	0,9785378	0,3386943	0,9468929	0,0550003	0,0525507	0,0849200	0,8604942	0,3428135	0,1057900	0,4432155	0,0462495	0,9700603	0,1937781	0,2178886	0,2763881	0,9422888	0,0668516	0,4509117	0,4189413	0,8603549	0,5677504	0,4199032	0,9532305	0,4032592	0,9970758
340	0,2667126	0,1241703	0,5382074	0,4907009	0,0571864	0,1705697	0,9406283	0,9788896	0,3370118	0,9476413	0,0421876	0,0430278	0,0734653	0,8520524	0,3378333	0,1000781	0,4418689	0,0462449	0,9696422	0,1926859	0,2167487	0,2751577	0,9427996	0,0663931	0,4467635	0,4176468	0,8621267	0,5702547	0,4226283	0,9538269	0,4029639	0,9970967
360	0,2669176	0,1226617	0,5428942	0,4855739	0,0549342	0,1704706	0,9415577	0,9790703	0,3357595	0,9481593	0,0328245	0,0368092	0,0648315	0,8455972	0,3345059	0,0961139	0,4410196	0,0462416	0,9693948	0,1918779	0,2159846	0,2742805	0,9431179	0,0660858	0,4435367	0,4167729	0,8634220	0,5720938	0,4247402	0,9542869	0,4026885	0,9971109
380	0,2670615	0,1213642	0,5469928	0,4814753	0,0534002	0,1704145	0,9422087	0,9791516	0,3348428	0,9485114	0,0260124	0,0327804	0,0583711	0,8407697	0,3323291	0,0933876	0,4405038	0,0462393	0,9692608	0,1912853	0,2154744	0,2736580	0,9433160	0,0658800	0,4410565	0,4161998	0,8643617	0,5734207	0,4263498	0,9546365	0,4024468	0,9971205
400	0,2671558	0,1202456	0,5505750	0,4782112	0,0523570	0,1703827	0,9426614	0,9791788	0,3341822	0,9487463	0,0210744	0,0301818	0,0535672	0,8372235	0,3309332	0,0915273	0,4402028	0,0462376	0,9691978	0,1908539	0,2151334	0,2732173	0,9434393	0,0657413	0,4391686	0,4158350	0,8650399	0,5743621	0,4275581	0,9548985	0,4022452	0,9971267
420	0,2672131	0,1192787	0,5537056	0,4756167	0,0516484	0,1703648	0,9429749	0,9791795	0,3337132	0,9489002	0,0175056	0,0285091	0,0500141	0,8346555	0,3300544	0,0902664	0,4400345	0,0462365	0,9691761	0,1905419	0,2149042	0,2729058	0,9435160	0,0656469	0,4377428	0,4156098	0,8655283	0,5750195	0,4284525	0,9550925	0,4020843	0,9971306
440	0,2672448	0,1184409	0,5564420	0,4735552	0,0511677	0,1703547	0,9431918	0,9791692	0,3333847	0,9489991	0,0149329	0,0274323	0,0473984	0,8328170	0,3295105	0,0894168	0,4399445	0,0462357	0,9691761	0,1903175	0,2147482	0,2726853	0,9435636	0,0655817	0,4366726	0,4154753	0,8658801	0,5754716	0,4291059	0,9552345	0,4019607	0,9971331
460	0,2672600	0,1177136	0,5588353	0,4719164	0,0508418	0,1703490	0,9433423	0,9791563	0,3331578	0,9490614	0,0130822	0,0267383	0,0454806	0,8315122	0,3291787	0,0888472	0,4398983	0,0462352	0,9691857	0,1901566	0,2146405	0,2725290	0,9435932	0,0655358	0,4358730	0,4153978	0,8661340	0,5757780	0,4295776	0,9553373	0,4018691	0,9971346
480	0,2672654	0,1170811	0,5609302	0,4706124	0,0506210	0,1703458	0,9434472	0,9791446	0,3330029	0,9490999	0,0117534	0,0262900	0,0440795	0,8305928	0,3289782	0,0884672	0,4398751	0,0462348	0,9691982	0,1900416	0,2145646	0,2724178	0,9436116	0,0655029	0,4352777	0,4153548	0,8663180	0,5759829	0,4299142	0,9554112	0,4018034	0,9971354
500	0,2672654	0,1165304	0,5627653	0,4695733	0,0504715	0,1703440	0,9435209	0,9791356	0,3328984	0,9491231	0,0108006	0,0259995	0,0430593	0,8299481	0,3288576	0,0882146	0,4398632	0,0462346	0,9692099	0,1899595	0,2145101	0,2723383	0,9436230	0,0654789	0,4348353	0,4153320	0,8664521	0,5761180	0,4301519	0,9554638	0,4017577	0,9971359
520	0,2672630	0,1160504	0,5643740	0,4687444	0,0503703	0,1703430	0,9435732	0,9791292	0,3328287	0,9491368	0,0101184	0,0258106	0,0423184	0,8294980	0,3287848	0,0880473	0,4398562	0,0462344	0,9692195	0,1899009	0,2144703	0,2722813	0,9436300	0,0654612	0,4345071	0,4153204	0,8665504	0,5762060	0,4303182	0,9555009	0,4017269	0,9971362
540	0,2672599	0,1156317	0,5657852	0,4680824	0,0503018	0,1703424	0,9436107	0,9791252	0,3327827	0,9491448	0,0096304	0,0256874	0,0417818	0,8291846	0,3287401	0,0879368	0,4398510	0,0462343	0,9692265	0,1898590	0,2144407	0,2722401	0,9436344	0,0654479	0,4342638	0,4153147	0,8666229	0,5762628	0,4304334	0,9555270	0,4017068	0,9971363
560	0,2672568	0,1152664	0,5670235	0,4675533	0,0502555	0,1703421	0,9436379	0,9791229	0,3327525	0,9491493	0,0092818	0,0256067	0,0413940	0,8289668	0,3287119	0,0878641	0,4398463	0,0462342	0,9692313	0,1898290	0,2144187	0,2722103	0,9436372	0,0654380	0,4340834	0,4153120	0,8666767	0,5762989	0,4305127	0,9555452	0,4016941	0,9971363
580	0,2915358	0,1150704	0,5681407	0,4633907	0,0502260	0,2801101	0,9434789	0,9788922	0,3327335	0,9491512	0,0090338	0,0256090	0,0414617	0,8319195	0,3292677	0,0901016	0,4131453	0,0462342	0,9694211	0,1898896	0,2148749	0,2724085	0,8360130	0,0658624	0,4341818	0,4155292	0,8665013	0,5763207	0,4305662	0,9555577	0,4563492	0,9971363
600	0,3404592	0,1160675	0,5693200	0,4600344	0,0502584	0,4687299	0,9416185	0,9763702	0,3327444	0,9491262	0,0088785	0,0273766	0,0453331	0,8477374	0,3349247	0,1110539	0,3673538	0,0462355	0,9709575	0,1908250	0,2196563	0,2748244	0,6438180	0,0693802	0,4363458	0,4176636	0,8643723	0,5762869	0,4305793	0,9555608	0,5478390	0,9971355
620	0,3905794	0,1194816	0,5702885	0,4645335	0,0507069	0,6382748	0,9361959	0,9684122	0,3329111	0,9489405	0,0088990	0,0414900	0,0576673	0,8712317	0,3498355	0,1572397	0,3305321	0,0462410	0,9741818	0,1940298	0,2333078	0,2826893	0,4628491	0,0774864	0,4421641	0,4232358	0,8584916	0,5759483	0,4304284	0,9555236	0,6212806	0,9971298
640	0,4313748	0,1255811	0,5699488	0,4772286	0,0526302	0,7653082	0,9266981	0,9532744	0,3335285	0,9483054	0,0093393	0,0823634	0,0793524	0,8955909	0,3732221	0,2161674	0,3104708	0,0462545	0,9782774	0,2006017	0,2566522	0,2980847	0,3201966	0,0890326	0,4514361	0,4320004	0,8487370	0,5747495	0,4298174	0,9553718	0,6632975	0,9971103
660	0,4602049	0,1336690	0,5670167	0,4952713	0,0576547	0,8525314	0,9140089	0,9319004	0,3350142	0,9468361	0,0106161	0,1445064	0,1077571	0,9172413	0,4013645	0,2749877	0,3052194	0,0462799	0,9823942	0,2105833	0,2865078	0,3202553	0,2167469	0,1018203	0,4630364	0,4426843	0,8362559	0,5719529	0,4283170	0,9549969	0,6793493	0,9970655
680	0,4782939	0,1426105	0,5608311	0,5154687	0,0674432	0,9094254	0,8997233	0,9073571	0,3377714	0,9441808	0,0134163	0,2106475	0,1392282	0,9349113	0,4303438	0,3266055	0,3097399	0,0463186	0,9860333	0,2229147	0,3180227	0,3460213	0,1452131	0,1139842	0,4757726	0,4538785	0,8225916	0,5669195	0,4254969	0,9542903	0,6805234	0,9969861
700	0,4882337	0,1513566	0,5516415	0,5354446	0,0835349	0,9453062	0,8854484	0,8831923	0,3420334	0,9401581	0,0190869	0,2690322	0,1706433	0,9486025	0,4574338	0,3685653	0,3192008	0,0463692	0,9890044	0,2360286	0,3470614	0,3716324	0,0972175	0,1244715	0,4887185	0,4644858	0,8090977	0,5593847	0,4210817	0,9531833	0,6765903	0,9968687
720	0,4926890	0,1592139	0,5403662	0,5537946	0,1074541	0,9674030	0,8723951	0,8621025	0,3477618	0,9348492	0,0303376	0,3163129	0,1998963	0,9588996	0,4814688	0,4010183	0,3301073	0,0464281	0,9913023	0,2484965	0,3712376	0,3942688	0,0656638	0,1329287	0,5012457	0,4738321	0,7967105	0,5495858	0,4150581	0,9516742	0,6736023	0,9967178
740	0,4938519	0,1658755	0,5281718	0,5698743	0,1405946	0,9807734	0,8612595	0,8454539	0,3546405	0,9286046	0,0519093	0,3546989	0,2258579	0,9665715	0,5028323	0,4252685	0,3403702	0,0464905	0,9930096	0,2593722	0,3898191	0,4125235	0,0452153	0,1394286	0,5129567	0,4816155	0,7859450	0,5381987	0,4076902	0,9498333	0,6740603	0,9965450
760	0,4933032	0,1713236	0,5161367	0,5835323	0,1837375	0,9887546	0,8522824	0,8334424	0,3621600	0,9219562	0,0900071	0,3893989	0,2481777	0,9723581	0,5233151	0,4429530	0,3489908	0,0465518	0,9942377	0,2682351	0,4031776	0,4261806	0,0321012	0,1442444	0,5236144	0,4878033	0,7769840	0,5261368	0,3994477	0,9477841	0,6780725	0,9963654
780	0,4920657	0,1757005	0,5050692	0,5948975	0,2364432	0,9934682	0,8453819	0,8255128	0,3697472	0,9154737	0,1491997	0,4267228	0,2671016	0,9768615	0,5454878	0,4556695	0,3556859	0,0466086	0,9950969	0,2750704	0,4122280	0,4357570	0,0237558	0,1477093	0,5330931	0,4925296	0,7697847	0,5143166	0,3908878	0,9456724	0,6845744	0,9961942
800	0,4907284	0,1792041	0,4954535	0,6042331	0,2967582	0,9962279	0,8402908	0,8207729	0,3768904	0,9096294	0,2286327	0,4716546	0,2833596	0,9805048	0,5712120	0,4649022	0,3605770	0,0466587	0,9956830	0,2801078	0,4180269	0,4420866	0,0184762	0,1501434	0,5413484	0,4960126	0,7641717	0,5034768	0,3825387	0,9436357	0,6922148	0,9960430
820	0,4895789	0,1820237	0,4874779	0,6118475	0,3615217	0,9978323	0,8366666	0,8182907	0,3832198	0,9047193	0,3217518	0,5252499	0,2980872	0,9835441	0,6002945	0,4721469	0,3639702	0,0467011	0,9960733	0,2836831	0,4215433	0,4460383	0,0151510	0,1518213	0,5483983	0,4984965	0,7599062	0,4940905	0,3748201	0,9417803	0,6998439	0,9959185
840	0,4887163	0,1843122	0,4811052	0,6180425	0,4271230	0,9987595	0,8341653	0,8172606	0,3885343	0,9008517	0,4196340	0,5841592	0,3126749	0,9861152	0,6307390	0,4790252	0,3662189	0,0467358	0,9963274	0,2861442	0,4235593	0,4483674	0,0130641	0,1529627	0,5543087	0,5002143	0,7567345	0,4863634	0,3680074	0,9401726	0,7066934	0,9958225
