Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
4240	0.2219166	0.2188712	0.2670965	0.2131332	0.2796163	0.6110399	0.222552	0.5749069	0.723109	0.6721181	0.3803922	0.6563526	0.1206508	0.4694998	0.610776	0.6144283	0.6875914	0.4375406	0.3872051	0.0873928	0.2558249	0.1155747	0.7926151	0.124271	0.6054745	0.4302	0.5643134	0.5049774	0.0800669	0.0095753	0.2174505	0.3374369
4260	0.2861563	0.2387877	0.2518166	0.2147985	0.3088157	0.515231	0.1498304	0.4387778	0.6327487	0.540889	0.4137726	0.8061516	0.1131565	0.4337781	0.5232627	0.5758142	0.6345659	0.4842538	0.4675693	0.1071201	0.1940059	0.0750612	0.5678366	0.1137078	0.6632901	0.4120604	0.5410454	0.5287441	0.0536964	0.0146186	0.2830892	0.3012207
4280	0.2986758	0.3161314	0.2435817	0.2400253	0.2759279	0.6475693	0.1321126	0.4968126	0.6720228	0.677958	0.4659017	0.8353445	0.1012564	0.392423	0.4028904	0.6697668	0.5467964	0.4711469	0.4188481	0.1679176	0.2509774	0.0608626	0.7065618	0.0643761	0.7100731	0.347953	0.510287	0.4893923	0.0724224	0.0052971	0.1986472	0.2565647
4300	0.2900362	0.2689726	0.1892874	0.1987513	0.306775	0.6733857	0.1325327	0.5832559	0.730188	0.6191397	0.4738351	0.7784006	0.1324207	0.3621762	0.5748693	0.6075259	0.582325	0.5799717	0.3481024	0.1051076	0.199732	0.09549	0.6701884	0.078663	0.6158795	0.3870641	0.5855728	0.5677976	0.042993	0.0109145	0.2241297	0.2547371
4320	0.3721538	0.2415624	0.1947358	0.2221416	0.2864539	0.531734	0.1269949	0.5026741	0.7254763	0.5788861	0.4746677	0.5691688	0.108681	0.4164059	0.4044894	0.6940084	0.6197266	0.529388	0.4442913	0.085876	0.2365222	0.0976549	0.7124217	0.1169324	0.6188982	0.4540941	0.5602854	0.667369	0.0837318	0.0119457	0.2080579	0.2966117
4340	0.3162984	0.2473276	0.1439575	0.2563944	0.3748353	0.5557014	0.1663995	0.5228715	0.7555763	0.6618207	0.4816254	0.7873077	0.1476282	0.4535461	0.6006354	0.6039855	0.5320538	0.6138729	0.3968302	0.1231024	0.2280465	0.0903853	0.6415326	0.0994391	0.6931751	0.5136802	0.5343348	0.4983165	0.0598514	0.0144411	0.1595892	0.3122822
4360	0.3383841	0.2764557	0.1622789	0.2573789	0.2970559	0.6900742	0.1139705	0.5149524	0.7560468	0.5491879	0.3705496	0.5733087	0.1423665	0.4104707	0.3664571	0.6936586	0.537216	0.4968621	0.3241962	0.1446821	0.2316735	0.0631137	0.8638199	0.0622969	0.5793968	0.5197061	0.4395829	0.5195703	0.10387	0.0367943	0.2222636	0.3667423
4380	0.2879453	0.3123067	0.1671163	0.2525572	0.2913493	0.5768726	0.1985183	0.3933607	0.6750677	0.7420554	0.4276192	0.7005066	0.1036951	0.5107532	0.5121026	0.563487	0.5369659	0.4623425	0.4546229	0.1208912	0.2384795	0.066334	0.764762	0.0925481	0.682304	0.545432	0.5011674	0.4701565	0.0618425	0.0262658	0.2142768	0.2359151
4400	0.3323294	0.1926203	0.1864571	0.2878424	0.3117406	0.5568888	0.1488979	0.4139023	0.6072127	0.6601052	0.4643962	0.8461345	0.1393141	0.4043369	0.4323129	0.6468998	0.5827286	0.4906487	0.4579055	0.1998222	0.243239	0.0588399	0.6027377	0.1223232	0.6882299	0.4642925	0.4420468	0.5042205	0.1137555	0.0271188	0.2306053	0.2757849
4420	0.3362602	0.262224	0.1900695	0.2935522	0.2477765	0.6495424	0.1240622	0.4109436	0.5416077	0.6705682	0.523385	0.7541396	0.1248455	0.3438567	0.4827059	0.6420254	0.5676339	0.4844365	0.4903766	0.1718245	0.2515335	0.0843889	0.6216112	0.0408192	0.5462592	0.5157706	0.505384	0.547233	0.0571088	0.03513	0.2276295	0.2393484
4440	0.3157479	0.2047924	0.188076	0.2601015	0.241936	0.7050389	0.1198412	0.4419565	0.6644999	0.6985754	0.4435016	0.8522203	0.1020406	0.402282	0.3895988	0.8491324	0.6411919	0.4198074	0.3703273	0.1249185	0.2574743	0.0883661	0.6496785	0.0831041	0.6692471	0.4013689	0.4974393	0.5019133	0.0718829	0.0300198	0.1920736	0.3356713
4460	0.3345729	0.2408876	0.2172705	0.2624911	0.2564578	0.6441683	0.1932867	0.4660636	0.619829	0.6177696	0.5973038	0.8377696	0.1086784	0.3438718	0.5216734	0.6798744	0.6205255	0.4722233	0.3726188	0.1629919	0.2469088	0.0681408	0.6483478	0.0509586	0.565046	0.5260622	0.498581	0.5573496	0.0823428	0.0316855	0.1913701	0.3860492
4480	0.3010608	0.267025	0.1633846	0.3301818	0.3344788	0.6933521	0.1483189	0.5894039	0.7406396	0.7884361	0.4315114	0.7480773	0.1921162	0.5138918	0.4167581	0.6196105	0.7114921	0.5443659	0.3263856	0.0984417	0.2469635	0.1017282	0.6933108	0.1167333	0.760766	0.5732281	0.5234508	0.5578699	0.0688589	0.0219904	0.2159798	0.4108431
4500	0.2468882	0.1803881	0.0963872	0.2937526	0.4096952	0.6240195	0.1089291	0.3418461	0.5844227	0.6869463	0.482174	0.8652374	0.1308017	0.5056923	0.5090146	0.6268658	0.5054373	0.5443151	0.3266134	0.0797026	0.263104	0.117152	0.7858824	0.1119289	0.6095934	0.566204	0.4713903	0.6025319	0.0207125	0.0189271	0.1803061	0.3377963
4520	0.3766352	0.1566045	0.0535672	0.3026936	0.4195078	0.5240582	0.1354622	0.2411635	0.6618201	0.7252995	0.4121187	0.8542138	0.1391599	0.4163209	0.4362702	0.5760823	0.6918579	0.6843892	0.4800092	0.1320311	0.1859386	0.0922359	0.7080262	0.121462	0.2547845	0.6749156	0.4841296	0.6037204	0.0178321	0.0097597	0.1414768	0.3434709
4540	0.1837475	0.1765726	0.0761072	0.3293603	0.495081	0.5216401	0.1629376	0.1534407	0.673353	0.6128129	0.3814071	0.7932775	0.1562355	0.5936417	0.4484145	0.6349789	0.6899688	0.7123743	0.4868073	0.2112069	0.2313638	0.1428828	0.7052706	0.1632341	0.2099413	0.7334834	0.455752	0.5116418	0.0155173	0.0017495	0.2111344	0.2867575
4560	0.2549765	0.1871742	0.039372	0.3199196	0.5245593	0.4801509	0.1979076	0.2075928	0.7225734	0.8395693	0.4018815	0.8498053	0.1342529	0.4796094	0.5620667	0.7035275	0.5998038	0.6273056	0.5297191	0.1785403	0.2615148	0.1529795	0.5605643	0.219372	0.1443857	0.7169683	0.5477872	0.479412	0.0129428	0.0056456	0.1892703	0.2968295
4580	0.153599	0.162438	0.029693	0.4071711	0.5432361	0.4644665	0.2764586	0.1007829	0.7488545	0.662276	0.4662544	0.6936735	0.1673886	0.4671872	0.5754224	0.5774397	0.5741176	0.6490272	0.5269375	0.2663004	0.296548	0.087027	0.6042625	0.1993395	0.1421715	0.7699697	0.530295	0.5292509	0.0031334	0.0017622	0.1709418	0.4122392
4600	0.195288	0.1466272	0.0879716	0.3375092	0.6847476	0.3953172	0.1754846	0.1834413	0.7046074	0.6993326	0.3683754	0.7954645	0.184932	0.4566982	0.4416921	0.7292517	0.6120695	0.7433881	0.4750696	0.2599787	0.2782863	0.1537159	0.6046778	0.3417903	0.1042774	0.7528205	0.7353923	0.6416258	0.0114509	0.0031993	0.1737772	0.3387682
4620	0.1694793	0.2111672	0.0752334	0.2374714	0.6131525	0.3933334	0.2189018	0.1300454	0.5988645	0.6428104	0.4190973	0.753329	0.1887071	0.5434199	0.5329272	0.5765917	0.7036264	0.8486187	0.5208252	0.3193208	0.3295964	0.169403	0.7244737	0.4523488	0.1249788	0.7665664	0.6993966	0.6633187	0.0113042	0.0003944	0.2106743	0.3246689
4640	0.2337825	0.2052729	0.0508679	0.2038299	0.648319	0.3291942	0.2160853	0.1362083	0.6331138	0.6841418	0.3178099	0.7521872	0.1367138	0.5128891	0.529663	0.7604226	0.6943762	0.7245369	0.5130569	0.3161432	0.2562596	0.1315781	0.575598	0.4279275	0.145587	0.6358731	0.6720524	0.5732541	0.0079667	0.0019089	0.2293441	0.5365046
4660	0.2248585	0.2284622	0.1116807	0.1983984	0.6134252	0.4096395	0.2766849	0.1022348	0.7530962	0.6139567	0.4501025	0.8059715	0.1909482	0.6437616	0.5085777	0.6958418	0.7799346	0.7290519	0.4674715	0.3445306	0.25305	0.1333021	0.5879488	0.3925658	0.1705296	0.7680464	0.6597785	0.7042485	0.0055042	0.0024406	0.2529832	0.367151
4680	0.2498587	0.1565752	0.0451676	0.2060218	0.7628237	0.4183934	0.2083008	0.083701	0.6580671	0.7062342	0.3512275	0.7812778	0.1928914	0.5390401	0.4596047	0.6427166	0.6862401	0.774396	0.5344244	0.3409372	0.2088235	0.1800325	0.6077149	0.4128954	0.1616848	0.6991023	0.6566377	0.6975105	0.0095648	0.0021881	0.229424	0.4168209
4700	0.1741133	0.147423	0.0738893	0.2332625	0.686954	0.4070563	0.2379062	0.1246921	0.7347932	0.6498357	0.3126069	0.7246481	0.223762	0.4792498	0.6959249	0.5557514	0.7102355	0.7017292	0.4610401	0.3748341	0.2386805	0.1745683	0.6802646	0.5007871	0.117742	0.6568788	0.6188988	0.6365253	0.0198707	0.0020608	0.1600177	0.4107889
4720	0.1351903	0.2036462	0.0358817	0.3004746	0.7061724	0.4670933	0.2296965	0.131286	0.7452986	0.8618704	0.3836995	0.7311561	0.2590831	0.4828557	0.4491899	0.5885788	0.726568	0.7852586	0.4855772	0.4154779	0.1811528	0.2050564	0.7061497	0.5013568	0.1618828	0.762673	0.588696	0.8354162	0.0242886	0.0031123	0.215964	0.3915987
4740	0.1426717	0.1705848	0.1089027	0.2063544	0.8216962	0.3737976	0.254784	0.0797537	0.753423	0.8717726	0.4004694	0.8843027	0.2661605	0.6123192	0.4473671	0.5330289	0.7698325	0.8009196	0.4068757	0.3544579	0.2426273	0.2581915	0.5428559	0.519254	0.1692919	0.7250261	0.6242237	0.7654736	0.0091462	0.0005155	0.1556773	0.4384718
4760	0.1846611	0.1672762	0.069163	0.284755	0.7836548	0.3584773	0.2571789	0.0704383	0.7040712	0.8009538	0.4669918	0.6503478	0.3109959	0.4997217	0.4720745	0.6377938	0.7667116	0.8295818	0.4855701	0.450783	0.2122146	0.1610952	0.615083	0.5538453	0.1535209	0.7098948	0.7323433	0.5723656	0.0232071	3.83e-05	0.224686	0.4039184
4780	0.1419844	0.201546	0.1039671	0.2299142	0.7322955	0.3494723	0.3095778	0.1019575	0.6574817	0.6176542	0.3937471	0.7853914	0.2144753	0.5151791	0.4312785	0.7277385	0.6908696	0.707361	0.5042811	0.4734833	0.193466	0.3044974	0.5992614	0.6202493	0.1224315	0.7683838	0.6511594	0.626542	0.024404	0.0001993	0.244798	0.4709117
4800	0.1907736	0.2038045	0.1059119	0.1580751	0.5188292	0.310137	0.2208731	0.118208	0.7471905	0.7712257	0.3928795	0.7116169	0.1960967	0.5763837	0.4075089	0.7218109	0.6559512	0.755291	0.4989165	0.4457719	0.2802625	0.1985958	0.5707746	0.5483293	0.1604687	0.7474915	0.8333584	0.6930326	0.0047562	0.0001487	0.2039216	0.3549538
4820	0.1779302	0.1934463	0.08701	0.2140606	0.6463223	0.3470515	0.2790179	0.1208296	0.7713048	0.8319856	0.3461171	0.7178863	0.2166308	0.5699356	0.3999884	0.7255857	0.8001778	0.7795643	0.4383164	0.4533444	0.1532203	0.2021542	0.591239	0.5323486	0.1073776	0.6695077	0.7004813	0.6314718	0.0087971	0.0007047	0.172275	0.6093756
4840	0.1717115	0.1740336	0.0566153	0.1582275	0.6436659	0.4071664	0.2866942	0.1210854	0.7475247	0.8151501	0.3937008	0.6986531	0.2512723	0.4846166	0.3541647	0.556836	0.8177322	0.7366417	0.4131324	0.5189616	0.2068446	0.1484625	0.574644	0.560309	0.155589	0.7405473	0.7250159	0.6394436	0.0163074	0.0	0.1425834	0.6313508
4860	0.1408476	0.1592786	0.0648006	0.1861656	0.5772848	0.3434926	0.2730366	0.1215446	0.8265066	0.6858776	0.3832995	0.8674786	0.2653563	0.6049696	0.519739	0.5895382	0.7516251	0.6884767	0.4764671	0.4442885	0.2108893	0.1708683	0.5453783	0.5349647	0.125872	0.7433007	0.7351287	0.6763844	0.021844	0.0006574	0.1609701	0.4930045
4880	0.1826596	0.1442647	0.0306653	0.2133467	0.6542178	0.5067289	0.2451779	0.134992	0.7602785	0.7475802	0.3936692	0.6885889	0.3001437	0.5079677	0.463146	0.7301547	0.7375497	0.6018142	0.5467805	0.58689	0.1691634	0.1196355	0.5997019	0.6181303	0.1959754	0.7753037	0.646714	0.6951135	0.0265542	2.9e-05	0.3124036	0.5123569
4900	0.22207	0.1671049	0.0630686	0.2328271	0.6583925	0.3978963	0.2168837	0.1208273	0.7512344	0.7582684	0.3778637	0.7218632	0.357089	0.5251113	0.5851082	0.747844	0.6493847	0.7138366	0.4955478	0.5147317	0.189766	0.1305022	0.4989299	0.618534	0.2045161	0.705637	0.7055869	0.7164145	0.0168432	6.73e-05	0.250165	0.4817084
4920	0.2140269	0.1574771	0.0283605	0.1036617	0.6023743	0.3681377	0.2417216	0.1186558	0.7848802	0.7650627	0.3892587	0.6162718	0.2498401	0.5508423	0.5244149	0.7531629	0.7075382	0.6465418	0.4962339	0.490141	0.1298327	0.1231093	0.5722647	0.5720602	0.1871736	0.7203486	0.735305	0.8481358	0.0468022	0.0	0.1850698	0.5817333
4940	0.2120366	0.1773133	0.0524008	0.187404	0.6680936	0.3263824	0.1966348	0.1400924	0.6970171	0.8532339	0.4373239	0.5854431	0.2712041	0.5842982	0.6095163	0.5945594	0.8041109	0.7337262	0.5774548	0.4290567	0.1677083	0.105487	0.5085354	0.5092089	0.1012862	0.8397818	0.6593983	0.6756198	0.0259404	5e-05	0.1834824	0.5450446
4960	0.1550611	0.1512533	0.0596492	0.1487652	0.7174686	0.3367334	0.2202944	0.1477996	0.6260149	0.7176975	0.3520706	0.5870748	0.3257081	0.5754222	0.543565	0.5939647	0.7822922	0.6086812	0.4308758	0.4680993	0.1962435	0.210007	0.5481132	0.5385506	0.1567181	0.7489535	0.6586507	0.7077293	0.0560225	0.000249	0.215975	0.4318837
4980	0.2305545	0.1215177	0.1140837	0.2245551	0.6422186	0.3646271	0.2287149	0.0958714	0.6770301	0.8859134	0.3997661	0.5673519	0.2309357	0.5064155	0.5949388	0.7726719	0.7543552	0.6820962	0.3504546	0.3887547	0.1835659	0.1445843	0.5460005	0.5404283	0.1213606	0.7828403	0.6772629	0.718022	0.0393559	0.0016859	0.1864284	0.4618188
5000	0.1753672	0.1281534	0.0610208	0.1872149	0.671307	0.4242527	0.324312	0.1155947	0.5806444	0.7659297	0.4177503	0.5014464	0.3275009	0.4781752	0.4822466	0.6774387	0.8601802	0.6083016	0.5885445	0.3375041	0.1434382	0.1699374	0.5719632	0.5146549	0.1187385	0.7060762	0.6835724	0.6399128	0.0149954	0.0007394	0.1772397	0.5268813
5020	0.1236142	0.1455969	0.0337694	0.2327753	0.5691812	0.2739954	0.3016153	0.1647518	0.7502311	0.836262	0.3306243	0.6458516	0.2444569	0.588438	0.5218517	0.5862804	0.6839294	0.7273358	0.5056095	0.3737286	0.1354602	0.1368594	0.5132341	0.4421445	0.1185344	0.6204445	0.6192874	0.7812834	0.0228074	0.0012669	0.1906518	0.6132286
5040	0.1445129	0.1349351	0.072412	0.2457096	0.6789979	0.3595534	0.242115	0.1703687	0.6764137	0.769601	0.5150179	0.73084	0.2398907	0.5906973	0.381121	0.5524009	0.8171661	0.6844907	0.4751355	0.3205165	0.1284018	0.1296052	0.4923705	0.6030581	0.1766436	0.7739758	0.7970475	0.6483231	0.026138	0.0002276	0.2117602	0.663642
5060	0.1942753	0.2206289	0.1389847	0.2191268	0.5482208	0.3859606	0.3200644	0.3101099	0.6835625	0.8423444	0.3952958	0.7818665	0.3342343	0.6874817	0.3941482	0.6468668	0.7643967	0.5518938	0.5279148	0.357876	0.1405162	0.1114859	0.6410391	0.4478623	0.4628517	0.8728575	0.6887	0.690548	0.0814428	0.0031884	0.1799518	0.5245242
5080	0.1743117	0.200927	0.1586481	0.1753848	0.5268475	0.2990433	0.3755413	0.3762002	0.5615413	0.7737026	0.4273134	0.626426	0.3018114	0.6790386	0.4637113	0.6165255	0.7002312	0.4996465	0.5059847	0.3395569	0.1629272	0.1305139	0.5617665	0.4519127	0.4826067	0.62402	0.475018	0.7153345	0.0530276	0.0258858	0.226877	0.4545966
5100	0.1834322	0.2445639	0.2194162	0.1824317	0.542429	0.3637054	0.2215352	0.5791691	0.623159	0.7194823	0.3667037	0.7064727	0.2822743	0.512802	0.5444567	0.5680727	0.7081852	0.434111	0.4174034	0.3750395	0.1913224	0.1150785	0.5831607	0.4177268	0.4673092	0.6406955	0.6573321	0.5682962	0.0342843	0.0222193	0.164973	0.4203599
5120	0.2783408	0.3082636	0.2048561	0.1869723	0.4984822	0.3947469	0.2567272	0.4162269	0.7047495	0.6977244	0.4318879	0.6592453	0.2101954	0.4788472	0.3996689	0.5350933	0.7003844	0.3512997	0.3672167	0.250934	0.1788534	0.1276943	0.5403294	0.3573006	0.5882635	0.602742	0.6319355	0.8067907	0.0780603	0.0230167	0.151993	0.4903845
5140	0.2537338	0.2563325	0.1636738	0.1994096	0.5538152	0.457764	0.2369625	0.4833418	0.7411533	0.5952931	0.3632084	0.7178277	0.2921968	0.4863851	0.5979213	0.5467836	0.6734816	0.4589717	0.4519055	0.2220372	0.1246627	0.1289946	0.5446841	0.380477	0.4813556	0.5078536	0.6057428	0.8165214	0.0271778	0.0192734	0.1772405	0.3441693
5160	0.2774643	0.3650428	0.15819	0.1206539	0.4319709	0.4439097	0.1473916	0.445405	0.6942779	0.675603	0.4262781	0.6775614	0.2096742	0.4486268	0.4724064	0.5959783	0.6644419	0.5546154	0.4448943	0.180618	0.170621	0.1044779	0.62869	0.3445755	0.6125167	0.44559	0.57261	0.5826932	0.0400708	0.0169576	0.1735886	0.4562909
5180	0.3539478	0.2461651	0.1820947	0.1611042	0.4526347	0.4886942	0.1538829	0.5108479	0.7207456	0.7623745	0.4434304	0.648705	0.1811324	0.4400572	0.436879	0.6086807	0.6528259	0.4511306	0.3995563	0.1421101	0.1700067	0.1293979	0.6589651	0.3062405	0.591283	0.6935186	0.8689791	0.5876972	0.0578667	0.0186745	0.2298334	0.3688502
5200	0.3199446	0.2520693	0.1560046	0.2605951	0.4033606	0.3726391	0.1875785	0.5351492	0.609351	0.7333452	0.5022108	0.8171487	0.1761828	0.3999776	0.4836643	0.5494836	0.6609542	0.4961652	0.3386576	0.1601134	0.1502888	0.1508079	0.5577805	0.2861064	0.6843418	0.5401312	0.6621203	0.5775115	0.0463132	0.0496206	0.1827736	0.3387373
5220	0.364443	0.2742439	0.2527948	0.3246498	0.3566079	0.4634841	0.2021215	0.478084	0.7245014	0.6817153	0.3765469	0.6955333	0.2253901	0.4116631	0.5408516	0.6573424	0.8030691	0.413903	0.3569143	0.0798467	0.1596679	0.1169813	0.554016	0.3449484	0.718675	0.5133878	0.6781036	0.5071963	0.063168	0.035715	0.1802385	0.4281734
5240	0.29259	0.2876994	0.1312097	0.2353717	0.4048566	0.5034064	0.1777477	0.3846337	0.7145746	0.582009	0.4619751	0.7423975	0.193979	0.4301569	0.4233219	0.593393	0.7003775	0.3774372	0.3365257	0.0799565	0.2234052	0.0607648	0.6402886	0.2502697	0.7425381	0.5578344	0.7445671	0.6522769	0.0472624	0.0255839	0.1339684	0.3976629
5260	0.3378667	0.31543	0.1801843	0.1891846	0.4363081	0.3660841	0.1797726	0.4174283	0.6316306	0.7931168	0.4593203	0.9042109	0.2098096	0.4861929	0.4920652	0.6254072	0.6157263	0.4331711	0.3775739	0.0976174	0.164362	0.1091429	0.5834324	0.3111781	0.686885	0.5500006	0.5462116	0.6679332	0.0869658	0.0223965	0.1620968	0.3741751
5280	0.2960897	0.2814957	0.1101366	0.1947645	0.3553297	0.4281958	0.1791815	0.4842614	0.6433599	0.5390546	0.3980595	0.8006973	0.1282874	0.4973916	0.5360994	0.6903269	0.618566	0.4553481	0.3173831	0.1053549	0.1905585	0.1092653	0.5623944	0.3268942	0.6711164	0.6195496	0.6451438	0.6953096	0.0676184	0.0193293	0.2321512	0.3875326
5300	0.376641	0.3705695	0.164713	0.1949492	0.4239466	0.3483041	0.1816675	0.4122572	0.6585282	0.5194639	0.4211236	0.7217531	0.1846388	0.4742356	0.5050368	0.6456172	0.6139529	0.5076293	0.3992357	0.0753941	0.1940079	0.0739737	0.6754627	0.3654926	0.6457781	0.5895924	0.666937	0.6259591	0.077338	0.0400416	0.220193	0.3552576
5320	0.2956044	0.2565011	0.2052638	0.2445802	0.3777074	0.5020037	0.3041514	0.3694289	0.6176421	0.5492606	0.479225	0.7697471	0.1252555	0.4280216	0.5099386	0.6678764	0.720271	0.4717155	0.4530434	0.0790785	0.2098464	0.1515178	0.6013683	0.2883438	0.6108259	0.5898556	0.6796032	0.4863782	0.0497628	0.0079579	0.2367024	0.3189385
5340	0.3930765	0.2529087	0.1568031	0.2313606	0.3379827	0.560334	0.1578024	0.4208954	0.7060665	0.5628037	0.4750331	0.7516716	0.1292806	0.3682029	0.4319278	0.6892163	0.7483932	0.5222131	0.3895797	0.1013897	0.1940393	0.113024	0.5781566	0.2899834	0.5304261	0.622598	0.7227279	0.5590636	0.0835002	0.0252636	0.2223279	0.3462296
5360	0.3201686	0.2495556	0.2138207	0.1917531	0.3643279	0.4932351	0.1603422	0.4567743	0.6714446	0.5908656	0.455093	0.8214353	0.1804927	0.4928149	0.4294371	0.6941868	0.6002508	0.5279479	0.4491781	0.0861071	0.1880063	0.1152789	0.6891449	0.3692595	0.6734368	0.5692466	0.6541252	0.6535778	0.0680188	0.0252799	0.2722568	0.3229107
5380	0.3180549	0.2880063	0.1905035	0.2269825	0.3085335	0.4679162	0.186812	0.3888625	0.7327634	0.5844694	0.4941717	0.7783103	0.1160614	0.4246932	0.5318936	0.6949797	0.6644885	0.5062271	0.3907853	0.1140262	0.2070012	0.0930408	0.6667513	0.2539071	0.6535875	0.673374	0.5578953	0.5327664	0.0682117	0.019162	0.2032077	0.3556347
5400	0.4078684	0.2782773	0.177679	0.2544696	0.2945145	0.5795031	0.1969042	0.465387	0.7557799	0.6582923	0.4725538	0.7306444	0.1413395	0.3683188	0.5285354	0.6099863	0.700926	0.438422	0.3889643	0.119871	0.2164153	0.0821682	0.6123199	0.1755942	0.802619	0.6727334	0.6065637	0.5175219	0.06859	0.0245748	0.1997818	0.5042562
5420	0.2981546	0.26355	0.1431941	0.2244846	0.4109643	0.5161068	0.1621665	0.4245832	0.7111032	0.5958871	0.4983361	0.6779987	0.1495086	0.5052347	0.4744352	0.6131663	0.5844186	0.5661212	0.2950636	0.1338388	0.2185493	0.065898	0.6545925	0.2857215	0.728054	0.5954817	0.7268752	0.741193	0.0408586	0.0241537	0.3105645	0.4794851
5440	0.352167	0.239418	0.1407089	0.3027341	0.3538453	0.4735381	0.1451193	0.5677699	0.7800857	0.8211727	0.414307	0.7564164	0.169027	0.5174146	0.5042475	0.518559	0.6454902	0.49122	0.4374066	0.1342197	0.2841872	0.116671	0.5904302	0.2173811	0.6395757	0.5376783	0.5452308	0.6192666	0.0363946	0.0217039	0.2595296	0.3815022
5460	0.3228771	0.2042027	0.2341831	0.2824083	0.3251647	0.6050957	0.1616716	0.5354379	0.7889047	0.6978159	0.3815759	0.7800029	0.0875202	0.4649122	0.4539235	0.6722183	0.661345	0.4884042	0.3654095	0.1184912	0.2669379	0.1114616	0.6348012	0.2027818	0.6104772	0.5413301	0.7269876	0.6292257	0.0521147	0.047824	0.2433078	0.4836206
5480	0.2906606	0.2201835	0.1836008	0.3056847	0.3888158	0.3994283	0.2093245	0.5012597	0.636949	0.7009943	0.3809989	0.7148228	0.1859818	0.3906645	0.4724847	0.5740609	0.6766724	0.4736283	0.3310882	0.1195923	0.2681056	0.0850148	0.6803095	0.2423286	0.6920566	0.6745638	0.5282104	0.5687088	0.0496544	0.024853	0.1578609	0.3323421
5500	0.2411084	0.2111373	0.1905974	0.2435363	0.3076625	0.5111767	0.1455452	0.4107114	0.6632486	0.7133662	0.4308174	0.7152204	0.1660009	0.5212282	0.5116165	0.5499649	0.6578411	0.6209087	0.4788011	0.1465598	0.2362753	0.1075386	0.651231	0.2205	0.6997503	0.5412003	0.5857772	0.6927536	0.0875097	0.0110995	0.1062848	0.3103189
5520	0.267827	0.2472761	0.1716585	0.2014628	0.3234985	0.4438526	0.1699312	0.3888461	0.5900718	0.6177083	0.5114275	0.648046	0.1889775	0.4427967	0.5041749	0.7000077	0.5557894	0.4587868	0.432086	0.1612861	0.2388493	0.0661231	0.7801031	0.1588259	0.642968	0.3955633	0.5747929	0.6038632	0.072353	0.0181467	0.2189957	0.3905616
5540	0.3226345	0.2813481	0.1857536	0.2907112	0.3396095	0.677524	0.1068071	0.3480566	0.7799906	0.7566352	0.3799568	0.7164125	0.1114103	0.4215226	0.558857	0.6868561	0.5509043	0.5821538	0.4845317	0.1594064	0.2325253	0.0576732	0.7161505	0.1297898	0.6317268	0.5714	0.6482646	0.6379704	0.0632928	0.0305579	0.2044252	0.3150837
5560	0.2049213	0.325844	0.219033	0.2458735	0.3137453	0.5021963	0.1535098	0.3717438	0.5484867	0.6216217	0.4125556	0.7255222	0.185639	0.4716465	0.4848524	0.752494	0.7242118	0.5651769	0.463384	0.2143779	0.2453906	0.1060923	0.5975116	0.1107917	0.6162613	0.6109817	0.6362154	0.6189159	0.0552708	0.0262703	0.201214	0.3364906
5580	0.2557957	0.2073135	0.2069865	0.2575909	0.2690496	0.5572371	0.1160786	0.5183871	0.7484664	0.5914382	0.3973954	0.6734068	0.1458523	0.4155735	0.562748	0.6352451	0.6389091	0.607385	0.4320266	0.1600662	0.1721899	0.0986397	0.6697213	0.0934544	0.6943187	0.5814236	0.4992042	0.6480184	0.0871974	0.0225975	0.2180709	0.4077861
5600	0.3162058	0.3024902	0.1798277	0.2442736	0.3248868	0.6268764	0.151248	0.4055007	0.7262359	0.6677674	0.4612319	0.6920404	0.1733188	0.5427513	0.4196404	0.6116719	0.6444994	0.4145153	0.329138	0.1406159	0.3212417	0.0660094	0.7712655	0.0941417	0.6000064	0.5342744	0.5068891	0.6214929	0.0500761	0.0131132	0.1999997	0.30965
5620	0.3185968	0.2970356	0.1595363	0.5559117	0.2951775	0.4026257	0.1616921	0.5347981	0.6416585	0.6694646	0.3809845	0.8339653	0.1551411	0.4882977	0.5392378	0.4904494	0.7366216	0.4134293	0.544366	0.1407371	0.3125481	0.0893293	0.790547	0.2649111	0.7227175	0.6715063	0.4511828	0.36109	0.0154542	0.0355104	0.1876372	0.2596659
5640	0.3415269	0.2882129	0.2178071	0.5114962	0.3553194	0.3196219	0.1272413	0.3517576	0.7269116	0.7308076	0.3839241	0.7751525	0.153329	0.3595292	0.4390579	0.6187352	0.6112102	0.5634336	0.5127503	0.0487666	0.3053572	0.0653107	0.7658034	0.375501	0.5898016	0.510147	0.5149274	0.2602417	0.0273719	0.0574379	0.148339	0.2380094
5660	0.3447899	0.3127133	0.2054613	0.608675	0.2947358	0.2728155	0.1244071	0.344161	0.7799505	0.6310883	0.2449545	0.7145156	0.1330966	0.523781	0.5043818	0.5540208	0.6916897	0.5059737	0.5883084	0.0683561	0.2127972	0.0859371	0.9411977	0.4792145	0.6101621	0.5568747	0.4465135	0.1857238	0.0046096	0.0180107	0.169289	0.2736909
