Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
4300	0.3158053	0.5574689	0.0589785	0.0743551	0.4554876	0.6345301	0.261726	0.0079292	0.8095629	0.1525789	0.6326555	0.4501923	0.2008241	0.412169	0.4850211	0.3470383	0.4006653	0.5274556	0.3584134	0.7564859	0.8284999	0.3544942	0.783062	0.3226201	0.0925304	0.298528	0.6006393	0.4649846	0.125534	0.2962548	0.6222457	0.142498
4320	0.4729345	0.4336183	0.0412916	0.1441694	0.4641931	0.7587754	0.4631895	0.0337165	0.7627903	0.2045866	0.570398	0.4917158	0.1250071	0.3376444	0.5158458	0.4916715	0.4393406	0.6361256	0.2700432	0.6854112	0.7518575	0.3091185	0.6082202	0.3262895	0.1149671	0.3855381	0.7020368	0.5082875	0.1598074	0.3274423	0.6270924	0.1277803
4340	0.3543867	0.3687898	0.0456657	0.0735361	0.5269949	0.7133466	0.3293707	0.0197734	0.9052471	0.1347896	0.5899674	0.3217854	0.1681207	0.3585276	0.5097388	0.4048861	0.4058276	0.5770112	0.2573265	0.6873582	0.6762225	0.3963794	0.8093386	0.361638	0.0539081	0.3941546	0.6146201	0.4201844	0.1587594	0.3567774	0.6352892	0.1318291
4360	0.446273	0.4945146	0.0524689	0.0809325	0.5145672	0.7991659	0.3426389	0.0256962	0.7568487	0.1697084	0.6631786	0.4071733	0.155798	0.3135994	0.3968976	0.3730392	0.4922885	0.6109071	0.3507407	0.9006034	0.7071536	0.3632474	0.7197755	0.343132	0.125963	0.3225703	0.7049297	0.4678897	0.0857294	0.3170527	0.6589892	0.1533684
4380	0.4595802	0.5684813	0.0626883	0.0488125	0.4479944	0.7442174	0.3776446	0.0303767	0.6636804	0.154189	0.6606009	0.4280829	0.1886498	0.365979	0.3704731	0.4071173	0.4425392	0.6360238	0.318251	0.7545811	0.8053754	0.3496631	0.6525279	0.3607471	0.0742124	0.3590692	0.7451372	0.4400372	0.1478228	0.3263595	0.6151898	0.1489419
4400	0.3536182	0.3484161	0.0249167	0.0741081	0.4382278	0.8024625	0.3050809	0.0184851	0.7594856	0.3266383	0.8433779	0.4594802	0.1982961	0.3987547	0.4365993	0.3340952	0.3542289	0.6618823	0.2916555	0.8216406	0.637978	0.3431525	0.727425	0.4168763	0.0943741	0.3894678	0.6706302	0.4533792	0.1661354	0.2813118	0.7248524	0.1223858
4420	0.4322006	0.4265432	0.0515205	0.1093644	0.4248334	0.6471316	0.3439103	0.0182824	0.7288101	0.1957745	0.5878103	0.4842223	0.1568139	0.4884527	0.4991151	0.3984558	0.3306315	0.6023685	0.3210383	0.7020755	0.5762756	0.2905434	0.6044937	0.3778258	0.0540528	0.3192987	0.5913691	0.3864112	0.1323628	0.3164267	0.5969955	0.1674494
4440	0.4807622	0.5476351	0.0661586	0.09498	0.4728116	0.7327416	0.3793326	0.0214737	0.6069446	0.2129508	0.6279029	0.3871827	0.1749183	0.3862016	0.5010829	0.3481497	0.5152572	0.55142	0.2331617	0.6579512	0.5333504	0.3123691	0.7447145	0.3582568	0.1091994	0.2623195	0.688271	0.4219359	0.1585083	0.3278978	0.6902921	0.2276639
4460	0.4242738	0.4172913	0.0380785	0.1027126	0.5207795	0.7687613	0.3950298	0.0325986	0.6656643	0.1959454	0.6334923	0.4005623	0.128317	0.5092843	0.4018888	0.3286339	0.386295	0.5876889	0.3046461	0.6009866	0.696471	0.31261	0.7045352	0.3880486	0.086465	0.3541157	0.7325792	0.3591943	0.152897	0.2727872	0.6314241	0.1537556
4480	0.4774164	0.5118537	0.0412799	0.049561	0.5334556	0.7676803	0.3333332	0.0187364	0.8017681	0.2460111	0.5345575	0.4111459	0.2420775	0.3496702	0.4544628	0.4406244	0.4302483	0.7374985	0.3316157	0.6752974	0.6454338	0.4171052	0.732275	0.2296708	0.0546374	0.2824732	0.7226469	0.5009557	0.1612179	0.3149669	0.6115174	0.1573661
4500	0.4244059	0.5719995	0.0901875	0.0754217	0.4440456	0.7537194	0.3205457	0.1971164	0.6782365	0.1535477	0.6200447	0.3078206	0.1417868	0.3857616	0.4678894	0.4211169	0.443016	0.4959795	0.344105	0.4668938	0.6279555	0.4024222	0.616316	0.4458279	0.0465401	0.3069355	0.73357	0.5369119	0.0642973	0.2311162	0.5392426	0.1180523
4520	0.430244	0.4696023	0.0997501	0.0685909	0.4435904	0.7418322	0.2809399	0.3035156	0.6835676	0.1842953	0.6811208	0.4308237	0.1954383	0.2950026	0.5404356	0.4632457	0.3555576	0.5739538	0.300876	0.262893	0.7144048	0.5120411	0.6791614	0.5451933	0.0700347	0.2898611	0.6466515	0.470057	0.0667744	0.3163722	0.5295777	0.0926131
4540	0.3744036	0.4290007	0.0800933	0.0579163	0.4967219	0.8686209	0.3585653	0.4151802	0.6794058	0.1790356	0.6860658	0.4827397	0.1387222	0.3297069	0.515618	0.6350044	0.3045506	0.4549707	0.2751408	0.1833132	0.6328885	0.5097999	0.6593557	0.5905648	0.0359973	0.4059684	0.626934	0.5879669	0.047194	0.233699	0.7633789	0.1492277
4560	0.2911957	0.4815867	0.0548028	0.0887031	0.380029	0.7405045	0.2630411	0.4268435	0.8241293	0.1756705	0.6752751	0.3335948	0.1149203	0.2759381	0.5367461	0.6638496	0.4116997	0.4842502	0.2825716	0.1873248	0.4743218	0.4997784	0.5834961	0.6427845	0.0427013	0.3481057	0.6339452	0.6118229	0.020485	0.2801085	0.560509	0.1473867
4580	0.3428103	0.5395444	0.0494775	0.0986595	0.3375622	0.6939165	0.2386296	0.4809429	0.6742894	0.1804108	0.6342412	0.3689595	0.0869051	0.3280432	0.3844004	0.6557135	0.4673317	0.5838772	0.264762	0.085135	0.6632734	0.5628047	0.5717727	0.7522459	0.0978911	0.3977511	0.6852151	0.6369315	0.0388068	0.3138056	0.6207922	0.107486
4600	0.4768381	0.4865789	0.0323449	0.0731257	0.3338105	0.7614519	0.2362647	0.5157968	0.7693359	0.1789809	0.5630652	0.3240093	0.1020253	0.3683853	0.4657968	0.6382138	0.4189316	0.6547628	0.1943082	0.0669632	0.657054	0.47008	0.7210314	0.9314934	0.0761782	0.3083117	0.8054552	0.545504	0.0448724	0.3231981	0.6694282	0.1701466
4620	0.3590916	0.4913988	0.064705	0.0593007	0.4219972	0.6175659	0.4467212	0.4383295	0.7429379	0.1796283	0.6632253	0.3855518	0.1321804	0.3349914	0.4568962	0.7535209	0.5101087	0.6159435	0.3325467	0.0981313	0.6607803	0.6016964	0.6267875	0.7080004	0.0694431	0.3234693	0.5263604	0.6727888	0.0181713	0.2729812	0.6922355	0.1574443
4640	0.3484346	0.424627	0.0241683	0.0739008	0.4581395	0.732847	0.4774645	0.4593512	0.794576	0.1824349	0.6946191	0.4066769	0.1462247	0.3872742	0.5479907	0.6006885	0.4339787	0.6683782	0.3186743	0.0659808	0.6760021	0.6002411	0.6768069	0.7363839	0.0646177	0.3498096	0.7548378	0.689423	0.014894	0.3876725	0.6869787	0.2124005
4660	0.3440481	0.4319017	0.0469902	0.0679551	0.4636325	0.6415281	0.5164664	0.436557	0.7667493	0.208762	0.7048441	0.3714835	0.1909607	0.3453105	0.4969085	0.7434371	0.3897856	0.6652902	0.3205825	0.1170124	0.7070293	0.5797019	0.6594787	0.7176847	0.0513792	0.2850317	0.6817677	0.5706661	0.0187815	0.3096512	0.6919751	0.1839871
4680	0.4474482	0.3934226	0.0477437	0.060371	0.497381	0.7199718	0.38136	0.5808422	0.7195077	0.2455355	0.6050924	0.4280076	0.2281506	0.2818056	0.5598182	0.5613934	0.3494817	0.5555374	0.3267426	0.0818589	0.7740992	0.6024403	0.6867077	0.8720114	0.0795766	0.3007907	0.6362257	0.6446896	0.0272085	0.2647445	0.6808461	0.1362984
4700	0.4166611	0.4951438	0.0280852	0.0291487	0.4428868	0.5612408	0.2804507	0.5202705	0.6252931	0.1720583	0.6571596	0.3325705	0.2042041	0.3589512	0.5106942	0.6037207	0.2977927	0.5947023	0.2920758	0.0835539	0.8983362	0.7573395	0.6207641	0.7122223	0.0376	0.2475721	0.6227763	0.5970589	0.0160615	0.2879541	0.6942928	0.1545067
4720	0.3369164	0.5095272	0.0390532	0.0636193	0.4532909	0.7679184	0.2835962	0.4506602	0.7170948	0.1173532	0.6545708	0.3372193	0.1536632	0.2559262	0.539866	0.5622367	0.4491982	0.6210859	0.2744339	0.0534702	0.7351438	0.711263	0.8124912	0.7343782	0.0654996	0.2476859	0.7389679	0.5768465	0.0290406	0.2508891	0.6285284	0.1813849
4740	0.3800604	0.4140388	0.0341042	0.0577776	0.377342	0.6965204	0.4032339	0.5445006	0.6483989	0.1823872	0.705911	0.3556547	0.1929058	0.2583583	0.5302848	0.6097899	0.3932313	0.6849551	0.3225023	0.0709419	0.7789018	0.6935763	0.8379626	0.8732382	0.059483	0.2682596	0.6493903	0.6476533	0.0247211	0.3329668	0.5670891	0.1316204
4760	0.4412628	0.5142768	0.0334844	0.0640349	0.4952948	0.635634	0.3709888	0.4892532	0.6916841	0.2256265	0.7364953	0.352845	0.2208243	0.2357775	0.5422382	0.562733	0.3233612	0.6853871	0.3234892	0.1006226	0.6829323	0.7575694	0.7069338	0.7986913	0.0517763	0.2728176	0.6695789	0.6077	0.0349493	0.2353166	0.5880223	0.1738106
4780	0.3693307	0.5308389	0.024013	0.0773348	0.3847914	0.7058451	0.1663901	0.4351811	0.7924613	0.1582577	0.672907	0.3649807	0.2154186	0.2415252	0.4407717	0.6309714	0.4096879	0.6530623	0.263543	0.0801935	0.7181893	0.6216384	0.8383944	0.8828734	0.081724	0.2422525	0.6867513	0.7063444	0.0129829	0.2947054	0.5770289	0.1746464
4800	0.5276251	0.4645085	0.0312987	0.069618	0.3870489	0.685696	0.3506517	0.4248906	0.6798016	0.1854586	0.7080559	0.3106407	0.1535109	0.3343149	0.4927651	0.6382441	0.3999844	0.5787499	0.2880916	0.100191	0.726158	0.6856378	0.756995	0.6919558	0.0538385	0.2331522	0.7875818	0.5104988	0.030402	0.2116125	0.6564498	0.1705766
4820	0.4197306	0.4569251	0.0178431	0.0499052	0.4031969	0.6345572	0.3792634	0.4475035	0.6680938	0.2796389	0.7156969	0.3785937	0.1715126	0.3170146	0.4089304	0.6196775	0.4369195	0.6878328	0.3121297	0.0915252	0.6640265	0.596149	0.7131757	0.691141	0.0233811	0.2402325	0.754095	0.6684134	0.0272082	0.2961142	0.580976	0.1527891
4840	0.3105243	0.5795145	0.0505213	0.0490034	0.5831511	0.7541592	0.3213386	0.5999773	0.6483194	0.1569975	0.6459109	0.3210729	0.1243741	0.3134922	0.5603692	0.6538896	0.4259352	0.6112767	0.3842818	0.0710163	0.6481462	0.5758954	0.7717666	0.6491241	0.0489392	0.2822886	0.8064994	0.6959553	0.0382904	0.2562986	0.6257558	0.1751639
4860	0.4041761	0.4765329	0.0341275	0.0483336	0.5364155	0.5722576	0.3145335	0.5048976	0.7288498	0.1964605	0.6259552	0.3734223	0.1445201	0.3440402	0.5331429	0.6279551	0.3007524	0.5647415	0.3725982	0.0906476	0.7874343	0.7273105	0.659426	0.6648885	0.0403943	0.2932624	0.6422287	0.6468581	0.0226368	0.2599461	0.7074505	0.1661395
4880	0.4227797	0.4983647	0.1071779	0.0622534	0.5219062	0.731615	0.2808517	0.5063252	0.6506597	0.1824353	0.8005157	0.4130026	0.2477879	0.3617996	0.4984636	0.8298014	0.3514616	0.7659354	0.2770726	0.0516167	0.6617307	0.5756924	0.7510361	0.7395685	0.090991	0.2444139	0.655068	0.5993487	0.0396287	0.3138696	0.5915925	0.2556355
4900	0.4183388	0.5599185	0.0456057	0.0874052	0.5312865	0.7574043	0.300014	0.4633388	0.8210748	0.2001608	0.8367735	0.3655114	0.2156871	0.3341867	0.5393049	0.7262388	0.4138825	0.6584338	0.2216762	0.0594871	0.8536368	0.618609	0.6637947	0.6852888	0.0338078	0.2778721	0.679793	0.5450491	0.0199862	0.201483	0.5782828	0.132077
4920	0.3773608	0.4615712	0.0497329	0.0695123	0.4734937	0.6323017	0.301799	0.5859172	0.6475218	0.1665123	0.6424491	0.360826	0.1814909	0.3549796	0.4548172	0.8375353	0.4632919	0.6707671	0.2453689	0.0680781	0.6398794	0.5633558	0.6425444	0.620189	0.046053	0.4432206	0.6974097	0.755073	0.0182214	0.2503137	0.7347919	0.2166388
4940	0.342395	0.3738715	0.054891	0.0683929	0.5193577	0.6438684	0.285933	0.6192936	0.6797747	0.2494205	0.4953024	0.292948	0.1133156	0.3513412	0.4120002	0.6923519	0.4654395	0.5825872	0.2574289	0.051967	0.7241016	0.6384969	0.6329798	0.8784664	0.0432444	0.3057358	0.6525239	0.6350642	0.031033	0.2863117	0.6740918	0.1154872
4960	0.453298	0.5735122	0.0679941	0.0615331	0.517993	0.6790529	0.2597534	0.6525237	0.7712095	0.1684095	0.5850131	0.3693591	0.2060228	0.403138	0.472425	0.728322	0.4143556	0.6251402	0.2403286	0.0484701	0.7959707	0.5173274	0.5313555	0.898437	0.0387926	0.2624526	0.8238918	0.8051653	0.0380153	0.2485873	0.5872236	0.1971864
4980	0.4890695	0.4883584	0.02397	0.087493	0.4063083	0.6959312	0.2896267	0.5700077	0.7150944	0.1883623	0.6415744	0.3657724	0.2365548	0.3477101	0.5287273	0.8819978	0.4242983	0.6037985	0.3160383	0.0711697	0.7195457	0.5524369	0.6631904	0.7538956	0.0621367	0.3387055	0.6919305	0.8729317	0.0147129	0.3023223	0.5356369	0.1367006
5000	0.3225449	0.5817451	0.0349118	0.0671454	0.4159233	0.7925077	0.2774148	0.575933	0.735066	0.148763	0.7452873	0.3180107	0.1301036	0.3536464	0.4374617	0.6356196	0.3602728	0.6411894	0.266809	0.0646043	0.728461	0.6594744	0.6410552	0.6287787	0.1061657	0.2961004	0.6985635	0.7626889	0.0124038	0.224254	0.5981833	0.1138883
5020	0.347156	0.4515993	0.0379115	0.0625267	0.3995674	0.780095	0.3699414	0.6046562	0.7125054	0.1940053	0.737071	0.4196281	0.1534512	0.2995431	0.4478941	0.7705657	0.3650674	0.6482138	0.3295241	0.1138191	0.6677723	0.6568097	0.713	0.6153822	0.0878458	0.3163042	0.6727449	0.7039179	0.0151012	0.2931988	0.5525303	0.1626198
5040	0.3608715	0.553859	0.0693136	0.0479404	0.4525133	0.829369	0.307304	0.4113192	0.7254648	0.2062894	0.6365829	0.3057514	0.273521	0.3073007	0.4954153	0.6060858	0.4055421	0.59761	0.2665812	0.0676305	0.6904655	0.6517049	0.5125689	0.7791332	0.0660981	0.3285751	0.6642041	0.6175501	0.0179948	0.274841	0.6686144	0.1918926
5060	0.409949	0.5425908	0.0371979	0.0560965	0.3987772	0.8232552	0.3289315	0.3480574	0.6693684	0.2015609	0.6715204	0.442497	0.2282042	0.3403761	0.4583647	0.5500423	0.3820151	0.5049503	0.2834946	0.3727913	0.7444192	0.5561976	0.6742539	0.5272461	0.0631411	0.2449672	0.6407587	0.5649831	0.0635412	0.2835232	0.6160151	0.1404023
5080	0.3814377	0.3811896	0.0688861	0.041593	0.5233642	0.7880804	0.4016156	0.3427727	0.645873	0.2547466	0.6506665	0.4066574	0.2218636	0.3221041	0.5230589	0.5159736	0.3149086	0.6282474	0.2748356	0.5932351	0.7323191	0.5261257	0.6787432	0.4076767	0.0477155	0.3131006	0.761367	0.5212906	0.0938398	0.2948054	0.6890617	0.1177086
5100	0.3553354	0.4621055	0.0467703	0.0777217	0.5475115	0.807901	0.3353119	0.2082452	0.8254953	0.2390087	0.6446689	0.487466	0.183845	0.3549599	0.5201208	0.6494889	0.3388414	0.6485876	0.2717299	0.6939837	0.8731293	0.4866808	0.6340079	0.4910512	0.0377325	0.2743013	0.6964093	0.4984492	0.1255661	0.3475416	0.5813098	0.1446514
5120	0.3895259	0.5558786	0.0429882	0.0412007	0.5130974	0.6368258	0.3319796	0.206368	0.7295225	0.1682409	0.5923354	0.5264802	0.1816428	0.3684495	0.5107401	0.6076469	0.3279066	0.5691038	0.2662796	0.5883251	0.7382632	0.3995615	0.6029655	0.4150457	0.0661829	0.2075314	0.6817056	0.5019126	0.0891092	0.361015	0.6972721	0.1820539
5140	0.4372439	0.450233	0.0464274	0.0766935	0.5349131	0.6838808	0.4128672	0.2063881	0.7715848	0.1771742	0.718423	0.4213522	0.1407372	0.3424418	0.4909005	0.5103588	0.3691862	0.6038386	0.2610158	0.6940588	0.7093709	0.3746294	0.6751962	0.4460163	0.0841761	0.401906	0.6791972	0.4653396	0.1255353	0.3098272	0.53685	0.1652144
5160	0.4258527	0.4295615	0.0650003	0.118486	0.4771734	0.8187583	0.3527492	0.1802515	0.6409165	0.2241085	0.7499437	0.4593415	0.2157151	0.3059809	0.3921162	0.7411906	0.3370968	0.5982946	0.264124	0.6913912	0.5729604	0.3876817	0.6795975	0.3490382	0.0921405	0.3452097	0.6136996	0.4672354	0.1887403	0.2543264	0.6856069	0.1691005
5180	0.4256931	0.4445299	0.0453677	0.0811245	0.4802016	0.8715532	0.3492674	0.1691169	0.6949517	0.1754566	0.665553	0.3834798	0.1223858	0.2786852	0.5791883	0.6975593	0.3799652	0.6321306	0.1941178	0.6764576	0.6607027	0.3868647	0.5887144	0.3274578	0.0616718	0.3465315	0.7434284	0.4261501	0.1643806	0.2584391	0.5957218	0.1813626
5200	0.2970728	0.5190463	0.0371237	0.155043	0.348549	0.7867751	0.3241197	0.0831332	0.6559819	0.1533167	0.6622214	0.2676967	0.2146422	0.3566098	0.4630035	0.8203189	0.3631744	0.6028307	0.3335588	0.7267891	0.6992942	0.3186505	0.715822	0.3278288	0.0533092	0.3822559	0.7166135	0.4901826	0.1848942	0.2970131	0.7406753	0.2258085
5220	0.3402057	0.4897231	0.0445554	0.0934757	0.4161778	0.7106011	0.3012767	0.0413808	0.7491844	0.151037	0.5406742	0.3712688	0.1672031	0.4151249	0.5006756	0.6284818	0.4351812	0.5926342	0.2544129	0.69956	0.5761821	0.3145958	0.627425	0.4033523	0.0484326	0.3065477	0.5920641	0.4768841	0.1675317	0.2749057	0.6304207	0.1172895
5240	0.3804874	0.511125	0.0366903	0.113917	0.616375	0.7705115	0.3311005	0.0229829	0.699964	0.169373	0.6416239	0.4068631	0.1643215	0.3372188	0.4908816	0.496405	0.4050097	0.6319418	0.2451991	0.9560405	0.6236055	0.2979918	0.741623	0.3728867	0.0451078	0.3177459	0.6487397	0.46905	0.1507921	0.2238013	0.6750132	0.1323262
5260	0.4360712	0.3967891	0.0298399	0.104218	0.4981386	0.775354	0.3483831	0.055925	0.7055812	0.1802772	0.7709738	0.4619628	0.1969957	0.3696294	0.4207238	0.5013378	0.4648487	0.6102373	0.2939684	0.7863744	0.7526985	0.2565884	0.7214465	0.4912259	0.0629411	0.2624077	0.6863925	0.4206905	0.1301456	0.2978042	0.6201241	0.101735
5280	0.3825091	0.5490603	0.0268544	0.1181471	0.4382396	0.7927862	0.3096264	0.0250324	0.6704525	0.1800206	0.5743652	0.3548882	0.1634018	0.3057297	0.4478895	0.5513405	0.3668164	0.665503	0.2592428	0.6048306	0.63154	0.3809178	0.6764696	0.3223231	0.0873782	0.3146018	0.6107718	0.3512236	0.0982536	0.3317073	0.5964057	0.1308892
5300	0.3432687	0.501455	0.0414923	0.0568179	0.4711233	0.75657	0.3628495	0.0577211	0.7788229	0.162081	0.6377781	0.4957734	0.1319096	0.4203013	0.4357908	0.4606152	0.4529971	0.5560119	0.2522885	0.7719983	0.6772353	0.358506	0.7113728	0.3561157	0.0651002	0.3251509	0.5957901	0.3763176	0.1271279	0.3556308	0.791572	0.1429914
5320	0.4388516	0.4039472	0.0343646	0.1022522	0.5960496	0.8763884	0.3075956	0.0868077	0.6964587	0.1336157	0.5748967	0.5381615	0.2048063	0.3504218	0.4573116	0.3672065	0.398624	0.5830801	0.2772628	0.7559642	0.7034171	0.2592991	0.6770768	0.4372339	0.062958	0.2591209	0.5774481	0.4723562	0.1318826	0.3542127	0.6341296	0.1540954
5340	0.4076292	0.5038403	0.032454	0.1071018	0.4969629	0.703065	0.2915462	0.0234834	0.6066769	0.1421532	0.6465871	0.4986875	0.2018857	0.322752	0.4589672	0.340225	0.4081465	0.5101462	0.2687537	0.7756501	0.6524597	0.298058	0.7269658	0.3897393	0.0682997	0.2835616	0.6240064	0.4244164	0.1057326	0.2713118	0.5612057	0.1662369
5360	0.3482927	0.5325796	0.0098154	0.0907298	0.5536585	0.8768123	0.4251069	0.0110733	0.5987672	0.1696004	0.5091145	0.570385	0.137104	0.4422527	0.5346158	0.3032944	0.4257743	0.5574703	0.2531244	0.8120205	0.5498217	0.3141781	0.641533	0.3148483	0.0578012	0.2818166	0.6800823	0.4747626	0.1038003	0.3766346	0.5554268	0.1820578
5380	0.4236528	0.3559078	0.0252841	0.0676887	0.5330936	0.7133282	0.4479979	0.0082976	0.5126673	0.2201591	0.5112087	0.4322495	0.136521	0.3854099	0.5119703	0.3529384	0.361481	0.5585507	0.3453722	0.7773255	0.7250747	0.288537	0.7246446	0.3887513	0.05289	0.3934299	0.5881799	0.4461839	0.1300032	0.3928588	0.6598427	0.1479812
5400	0.3754849	0.5209017	0.0424675	0.0697955	0.4053978	0.7710149	0.3133404	0.0105961	0.8551967	0.2438432	0.5256859	0.4241542	0.1973879	0.3953544	0.3886573	0.2765326	0.3946855	0.4482091	0.2869362	0.7857566	0.5983768	0.2753511	0.6386823	0.3428057	0.1175731	0.3897621	0.7583694	0.4975049	0.1445903	0.3285368	0.5568896	0.1231519
5420	0.3863772	0.4897921	0.0488254	0.0643596	0.4038547	0.7175697	0.3240532	0.0159075	0.690807	0.1842629	0.6567538	0.3571908	0.1336306	0.3076332	0.4755908	0.2902714	0.4586737	0.5284676	0.2608324	0.7465588	0.7249135	0.3968475	0.7636326	0.4130616	0.057979	0.4372415	0.7046885	0.5150168	0.1417604	0.335598	0.5848727	0.186829
5440	0.4411707	0.4682069	0.038316	0.0794013	0.3754443	0.7237043	0.2949786	0.043443	0.7068788	0.2254925	0.6329976	0.4838403	0.1490517	0.364034	0.4128458	0.3615609	0.4309569	0.6090214	0.2876277	0.7592154	0.6994586	0.3328378	0.6954069	0.3500294	0.0529927	0.3173744	0.6947846	0.4558481	0.1225889	0.3657705	0.6230713	0.1285029
5460	0.3941509	0.5492889	0.0486609	0.0649529	0.3922493	0.674415	0.293079	0.016889	0.7697594	0.1466524	0.7088136	0.4659004	0.1344054	0.3005498	0.419624	0.3197424	0.3400679	0.5077698	0.2688902	0.7700005	0.5908407	0.3536075	0.7395979	0.3398001	0.0581629	0.3188054	0.7280578	0.4685974	0.1427615	0.3497954	0.6501168	0.1599486
5480	0.3925953	0.5452319	0.0404199	0.0644609	0.57494	0.7061932	0.2972151	0.011614	0.5781659	0.1506001	0.6206632	0.3273378	0.1573179	0.3428277	0.4222329	0.3086776	0.3458993	0.5456239	0.2358419	0.7653308	0.6821004	0.2615851	0.6800944	0.3501239	0.0693262	0.3211531	0.6626838	0.3774722	0.1371963	0.3106621	0.6927712	0.1831937
5500	0.3980112	0.4410739	0.0608192	0.0635316	0.419658	0.662588	0.3077711	0.0383633	0.7209608	0.1726624	0.6765862	0.4133338	0.1663369	0.2802376	0.4677518	0.3300534	0.4214437	0.5629247	0.2753204	0.6986654	0.658147	0.2828115	0.7398328	0.3922017	0.0313841	0.3417288	0.6186224	0.5293474	0.1068087	0.2406537	0.6540708	0.1222182
5520	0.3535783	0.4744785	0.0524236	0.0478722	0.6015864	0.6964786	0.3869466	0.0392947	0.7580157	0.1502142	0.6517497	0.4041144	0.1869643	0.22783	0.5126777	0.3217896	0.3195863	0.4786485	0.2084074	0.6501423	0.7716358	0.3194714	0.6195829	0.3397593	0.0456102	0.2859486	0.656962	0.5416924	0.1030909	0.2630588	0.6976644	0.2095469
5540	0.3431171	0.5017107	0.047591	0.0497681	0.5907245	0.8117375	0.4315069	0.0440864	0.7896859	0.2928009	0.5857712	0.416497	0.2375711	0.2440693	0.41786	0.4062607	0.3772724	0.5868539	0.2528474	0.6362157	0.7951404	0.3439963	0.7334346	0.3503097	0.0429233	0.3593784	0.6923567	0.4715537	0.1061249	0.3397061	0.6003504	0.1558747
5560	0.2945541	0.544	0.0850224	0.0574317	0.4928939	0.7045307	0.2318699	0.0520459	0.6716708	0.1251893	0.5740825	0.4676244	0.1685087	0.2558319	0.4095095	0.352791	0.3088067	0.5709961	0.2437124	0.7536617	0.7757602	0.3673028	0.7196105	0.3959472	0.0458227	0.2714573	0.6205904	0.5557715	0.0940951	0.3437633	0.5470598	0.2038468
5580	0.3688261	0.6161198	0.0586409	0.0493354	0.5157827	0.6919834	0.2672276	0.0420276	0.7061579	0.1441958	0.6960901	0.3939495	0.1241852	0.2837785	0.5143391	0.3205731	0.3313287	0.5225353	0.3042004	0.7535332	0.6879125	0.3065812	0.6774612	0.2582816	0.03305	0.3159573	0.7453488	0.5083298	0.1918882	0.280293	0.6887211	0.1618524
5600	0.4716323	0.4928765	0.0375907	0.0671046	0.4885835	0.7991277	0.3791186	0.0429002	0.7558476	0.2263556	0.628452	0.4165963	0.2307255	0.335716	0.4174107	0.3923142	0.3896469	0.6949374	0.2929768	0.6532038	0.6428355	0.3189789	0.7014705	0.4001581	0.0754369	0.2537393	0.6710836	0.4966289	0.1470131	0.2627335	0.6582131	0.1596606
5620	0.3978072	0.2234357	0.0420172	0.0702631	0.415361	0.7916752	0.4226246	0.0126555	0.7938024	0.1393318	0.5669735	0.5508929	0.3403781	0.306716	0.5334821	0.4593767	0.4493365	0.6017934	0.2818887	0.7684769	0.6693171	0.3521529	0.4761537	0.4072641	0.05362	0.2682225	0.6940656	0.6836504	0.1822943	0.2589655	0.6131665	0.1241165
5640	0.3060119	0.1865858	0.0170587	0.0809972	0.5350715	0.5925512	0.3848825	0.0344757	0.6330049	0.0998624	0.4945944	0.4565564	0.3229847	0.3264659	0.4478654	0.534952	0.4123699	0.469403	0.2297196	0.7191948	0.600602	0.356944	0.4452561	0.5065391	0.0551596	0.2448773	0.6594723	0.4979163	0.1719798	0.1970791	0.6663096	0.1523573
5660	0.3742838	0.1946352	0.0316331	0.0585999	0.3608495	0.5527516	0.3701347	0.0397193	0.6642768	0.0641434	0.3848768	0.3695174	0.3498515	0.2224759	0.5292258	0.460732	0.4992102	0.4841217	0.2018665	0.5871461	0.4120598	0.3296786	0.3010041	0.5463988	0.0628494	0.2303982	0.5680038	0.6044074	0.2179348	0.1381632	0.5182066	0.1053821
5680	0.2646551	0.1788281	0.0444953	0.0366707	0.3795708	0.4253689	0.4421532	0.0394509	0.7054809	0.057434	0.3556569	0.3493429	0.4097093	0.325717	0.4124352	0.4297597	0.3868914	0.3784203	0.2022692	0.6462174	0.3255851	0.2251554	0.2722498	0.5943219	0.0842244	0.1551712	0.477156	0.6367833	0.3327142	0.1424306	0.5522733	0.1135612
5700	0.357317	0.1561203	0.043909	0.1190754	0.3297612	0.3435816	0.3144741	0.0317665	0.8102777	0.0268749	0.3036067	0.3734314	0.4494368	0.2300969	0.390164	0.6736558	0.3560362	0.3107999	0.1854847	0.6798578	0.2658956	0.2118528	0.3380762	0.6410058	0.062883	0.12185	0.3654773	0.5697782	0.3799332	0.0641222	0.3910817	0.0748875
5720	0.2373266	0.1162259	0.0887401	0.0875299	0.3323202	0.2745157	0.3083484	0.0309836	0.6222124	0.0087719	0.2113958	0.316275	0.3378556	0.1927167	0.4110866	0.4076408	0.3319137	0.2574683	0.3161095	0.7910025	0.1871034	0.2269121	0.1951019	0.6088199	0.0613404	0.1011182	0.326738	0.7425339	0.5231687	0.0452342	0.289094	0.0979343
