"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
580	0,6052116	0,9941021	0,8161218	0,9965774	0,9545106	0,0217870	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9565016	0,5263372	0,3637202	0,9999999	0,9989559	0,5750729	0,7660541	0,9891808	0,2898887	0,9999722	0,4401772	0,8768366	0,9974647	0,7945629	0,9985652	0,7445329	0,9999693	0,5610886	0,8488814	0,9985626	0,6044508
600	0,6052116	0,9941021	0,8159944	0,9903277	0,9545106	0,0651876	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9543873	0,5260059	0,3637202	0,9999999	0,9987141	0,5471108	0,7660541	0,9760326	0,2912747	0,9997935	0,4401772	0,8052232	0,9973835	0,7944331	0,9980609	0,6764402	0,9999692	0,5610886	0,8488814	0,9985626	0,6044508
620	0,6052116	0,9941021	0,8156543	0,9842706	0,9545106	0,1124132	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9519288	0,5231829	0,3637202	0,9999999	0,9984863	0,5156365	0,7660541	0,9622055	0,2927077	0,9985119	0,4401772	0,7417327	0,9972949	0,7940838	0,9975285	0,6179839	0,9999690	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6052116	0,9941021	0,8151010	0,9793353	0,9545106	0,1553109	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9495386	0,5138233	0,3637202	0,9999999	0,9983034	0,4859052	0,7660541	0,9500498	0,2939476	0,9945703	0,4401772	0,6937116	0,9972140	0,7935096	0,9970579	0,5761979	0,9999688	0,5610886	0,8488814	0,9985626	0,6044508
660	0,6052116	0,9941021	0,8143975	0,9756217	0,9545106	0,1909383	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9474078	0,4952331	0,3637202	0,9999999	0,9981663	0,4600712	0,7660541	0,9402427	0,2949334	0,9867387	0,4401772	0,6596964	0,9971458	0,7927738	0,9966754	0,5488434	0,9999685	0,5610886	0,8488814	0,9985626	0,6044508
680	0,6052116	0,9941021	0,8136245	0,9729477	0,9545106	0,2188640	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9456028	0,4681467	0,3637202	0,9999999	0,9980669	0,4386952	0,7660541	0,9327180	0,2956798	0,9748053	0,4401772	0,6363558	0,9970910	0,7919616	0,9963791	0,5318411	0,9999681	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6052116	0,9941021	0,8128526	0,9710731	0,9545106	0,2397780	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9441248	0,4357613	0,3637202	0,9999999	0,9979961	0,4215686	0,7660541	0,9271308	0,2962273	0,9595568	0,4401772	0,6206031	0,9970482	0,7911499	0,9961567	0,5216286	0,9999677	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6052116	0,9941021	0,8121318	0,9697815	0,9545106	0,2548085	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9429432	0,4018306	0,3637202	0,9999999	0,9979462	0,4081578	0,7660541	0,9230762	0,2966204	0,9423481	0,4401772	0,6100663	0,9970155	0,7903938	0,9959933	0,5156414	0,9999673	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6052116	0,9941021	0,8114908	0,9689019	0,9545106	0,2651834	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9420153	0,3694177	0,3637202	0,9999999	0,9979112	0,3978363	0,7660541	0,9201830	0,2968982	0,9246337	0,4401772	0,6030531	0,9969909	0,7897256	0,9958750	0,5121942	0,9999670	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6052116	0,9941021	0,8109415	0,9683076	0,9545106	0,2720546	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9412968	0,3404792	0,3637202	0,9999999	0,9978867	0,3899992	0,7660541	0,9181447	0,2970922	0,9076471	0,4401772	0,5983979	0,9969725	0,7891585	0,9957903	0,5102372	0,9999667	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6052116	0,9941021	0,8104841	0,9679083	0,9545106	0,2764091	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9407464	0,3159458	0,3637202	0,9999999	0,9978697	0,3841134	0,7660541	0,9167230	0,2972266	0,8922537	0,4401772	0,5953128	0,9969588	0,7886925	0,9957302	0,5091384	0,9999665	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6052116	0,9941021	0,8101118	0,9676410	0,9545106	0,2790360	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9403285	0,2959881	0,3637202	0,9999999	0,9978578	0,3797332	0,7660541	0,9157392	0,2973190	0,8789364	0,4401772	0,5932699	0,9969488	0,7883193	0,9956878	0,5085270	0,9999663	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6052116	0,9941021	0,8098142	0,9674626	0,9545106	0,2805298	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9400137	0,2802987	0,3637202	0,9999999	0,9978495	0,3764985	0,7660541	0,9150627	0,2973822	0,8678554	0,4401772	0,5919179	0,9969414	0,7880267	0,9956581	0,5081895	0,9999662	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6052116	0,9941021	0,8095799	0,9673437	0,9545106	0,2813151	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9397780	0,2683207	0,3637202	0,9999999	0,9978438	0,3741255	0,7660541	0,9146001	0,2974253	0,8589379	0,4401772	0,5910233	0,9969360	0,7878015	0,9956373	0,5080043	0,9999661	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6052116	0,9941021	0,8093977	0,9672647	0,9545106	0,2816804	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9396025	0,2594096	0,3637202	0,9999999	0,9978398	0,3723948	0,7660541	0,9142850	0,2974545	0,8519673	0,4401772	0,5904315	0,9969321	0,7876307	0,9956228	0,5079032	0,9999660	0,5610886	0,8488814	0,9985626	0,6044508
880	0,6052116	0,9941021	0,8092574	0,9672122	0,9545106	0,2818126	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9394723	0,2529331	0,3637202	0,9999999	0,9978370	0,3711389	0,7660541	0,9140712	0,2974742	0,8466572	0,4401772	0,5900400	0,9969292	0,7875029	0,9956128	0,5078483	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
900	0,6052116	0,9941021	0,8091503	0,9671773	0,9545106	0,2818264	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9393762	0,2483263	0,3637202	0,9999999	0,9978351	0,3702317	0,7660541	0,9139266	0,2974876	0,8427042	0,4401772	0,5897810	0,9969271	0,7874083	0,9956058	0,5078186	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
920	0,6052116	0,9941021	0,8090692	0,9671541	0,9545106	0,2817886	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9393055	0,2451152	0,3637202	0,9999999	0,9978337	0,3695791	0,7660541	0,9138290	0,2974966	0,8398223	0,4401772	0,5896097	0,9969256	0,7873389	0,9956010	0,5078026	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
940	0,6052116	0,9941021	0,8090080	0,9671388	0,9545106	0,2817352	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9392537	0,2429195	0,3637202	0,9999999	0,9978328	0,3691113	0,7660541	0,9137633	0,2975027	0,8377610	0,4401772	0,5894965	0,9969245	0,7872885	0,9955977	0,5077940	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
960	0,6052116	0,9941021	0,8089623	0,9671286	0,9545106	0,2816838	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9392157	0,2414459	0,3637202	0,9999999	0,9978321	0,3687772	0,7660541	0,9137192	0,2975067	0,8363123	0,4401772	0,5894215	0,9969237	0,7872521	0,9955953	0,5077894	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
980	0,6052116	0,9941021	0,8089281	0,9671218	0,9545106	0,2816413	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391881	0,2404746	0,3637202	0,9999999	0,9978317	0,3685392	0,7660541	0,9136896	0,2975095	0,8353106	0,4401772	0,5893720	0,9969231	0,7872261	0,9955938	0,5077869	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
1000	0,6052116	0,9941021	0,8089028	0,9671174	0,9545106	0,2816093	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391679	0,2398458	0,3637202	0,9999999	0,9978314	0,3683702	0,7660541	0,9136698	0,2975113	0,8346283	0,4401772	0,5893392	0,9969227	0,7872075	0,9955927	0,5077856	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1020	0,6052116	0,9941021	0,8088840	0,9671144	0,9545106	0,2815867	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391533	0,2394460	0,3637202	0,9999999	0,9978311	0,3682506	0,7660541	0,9136565	0,2975125	0,8341701	0,4401772	0,5893175	0,9969224	0,7871944	0,9955919	0,5077849	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1040	0,6052116	0,9941021	0,8088701	0,9671124	0,9545106	0,2815716	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391426	0,2391962	0,3637202	0,9999999	0,9978310	0,3681660	0,7660541	0,9136476	0,2975134	0,8338663	0,4401772	0,5893032	0,9969222	0,7871851	0,9955914	0,5077845	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1060	0,6052116	0,9941021	0,8088600	0,9671111	0,9545106	0,2815621	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391349	0,2390431	0,3637202	0,9999999	0,9978309	0,3681063	0,7660541	0,9136417	0,2975139	0,8336673	0,4401772	0,5892937	0,9969220	0,7871786	0,9955910	0,5077843	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1080	0,6052116	0,9941021	0,8088525	0,9671103	0,9545106	0,2815563	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391294	0,2389508	0,3637202	0,9999999	0,9978308	0,3680644	0,7660541	0,9136378	0,2975143	0,8335383	0,4401772	0,5892874	0,9969219	0,7871741	0,9955908	0,5077842	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1100	0,6052116	0,9941021	0,8088470	0,9671097	0,9545106	0,2815531	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391254	0,2388963	0,3637202	0,9999999	0,9978307	0,3680349	0,7660541	0,9136351	0,2975145	0,8334555	0,4401772	0,5892832	0,9969218	0,7871709	0,9955906	0,5077842	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508

0	0,6052089	0,9940673	0,8083792	0,9670572	0,9544892	0,2815518	0,7212463	0,6982515	0,9350861	0,9997090	0,0936357	0,9387867	0,2388182	0,3638950	0,9999999	0,9978086	0,3670433	0,7660107	0,9135543	0,2974758	0,8333013	0,4404612	0,5891941	0,9963617	0,7868968	0,9955671	0,5076782	0,9999324	0,5611628	0,8489436	0,9985604	0,6039895
20	0,6503432	0,9940774	0,8158445	0,9670723	0,9544954	0,2815516	0,7213182	0,6982598	0,9351095	0,9997090	0,0936217	0,9388759	0,2175356	0,4147833	0,9999999	0,9978152	0,3672927	0,7665071	0,9135763	0,2820110	0,8333045	0,4453507	0,6127766	0,9965131	0,7869746	0,9958008	0,5077091	0,9999428	0,5611416	0,8489256	0,9985611	0,6041177
40	0,7238091	0,9940847	0,8299542	0,9670830	0,9544999	0,2815514	0,7213708	0,6982657	0,9351262	0,9997090	0,0936118	0,9389410	0,1763460	0,5056334	0,9999999	0,9978198	0,3674757	0,7705169	0,9135919	0,2519258	0,8333067	0,4548689	0,6556717	0,9966236	0,7870298	0,9962546	0,5077310	0,9999500	0,5611264	0,8489128	0,9985615	0,6042106
60	0,7860252	0,9940898	0,8442990	0,9670906	0,9545030	0,2815513	0,7214092	0,6982699	0,9351381	0,9997091	0,0936046	0,9389884	0,1340888	0,5916682	0,9999999	0,9978230	0,3676097	0,7793422	0,9136029	0,2208190	0,8333083	0,4646072	0,6996940	0,9967042	0,7870689	0,9967319	0,5077465	0,9999549	0,5611156	0,8489037	0,9985619	0,6042779
80	0,8300424	0,9940934	0,8565843	0,9670961	0,9545052	0,2815512	0,7214372	0,6982728	0,9351466	0,9997091	0,0935995	0,9390230	0,0979059	0,6603499	0,9999999	0,9978253	0,3677076	0,7912019	0,9136108	0,1939033	0,8333094	0,4729133	0,7385817	0,9967630	0,7870966	0,9971533	0,5077575	0,9999583	0,5611078	0,8488972	0,9985621	0,6043265
100	0,8586689	0,9940959	0,8663085	0,9671000	0,9545068	0,2815511	0,7214577	0,6982749	0,9351526	0,9997091	0,0935958	0,9390482	0,0695130	0,7111272	0,9999999	0,9978269	0,3677790	0,8037131	0,9136163	0,1725031	0,8333102	0,4794030	0,7702728	0,9968059	0,7871163	0,9974954	0,5077653	0,9999606	0,5611023	0,8488926	0,9985622	0,6043615
120	0,8764089	0,9940977	0,8736768	0,9671028	0,9545079	0,2815511	0,7214726	0,6982764	0,9351569	0,9997091	0,0935932	0,9390666	0,0483527	0,7471456	0,9999999	0,9978280	0,3678309	0,8151871	0,9136203	0,1563010	0,8333107	0,4842177	0,7947706	0,9968372	0,7871302	0,9977603	0,5077708	0,9999622	0,5610983	0,8488893	0,9985624	0,6043868
140	0,8870683	0,9940990	0,8791131	0,9671049	0,9545087	0,2815511	0,7214834	0,6982774	0,9351599	0,9997091	0,0935913	0,9390799	0,0331114	0,7720776	0,9999999	0,9978288	0,3678686	0,8248041	0,9136231	0,1444148	0,8333111	0,4876694	0,8130289	0,9968601	0,7871401	0,9979591	0,5077747	0,9999633	0,5610955	0,8488870	0,9985624	0,6044049
160	0,8933390	0,9940999	0,8830557	0,9671064	0,9545092	0,2815511	0,7214914	0,6982782	0,9351621	0,9997091	0,0935900	0,9390896	0,0223961	0,7890746	0,9999999	0,9978293	0,3678960	0,8323775	0,9136251	0,1358821	0,8333114	0,4900845	0,8262871	0,9968767	0,7871471	0,9981051	0,5077775	0,9999641	0,5610935	0,8488854	0,9985625	0,6044180
180	0,8969723	0,9941005	0,8858822	0,9671074	0,9545096	0,2815511	0,7214971	0,6982787	0,9351637	0,9997091	0,0935891	0,9390966	0,0149979	0,8005489	0,9999999	0,9978297	0,3679158	0,8380757	0,9136265	0,1298515	0,8333116	0,4917438	0,8357324	0,9968889	0,7871520	0,9982108	0,5077794	0,9999646	0,5610921	0,8488842	0,9985625	0,6044273
200	0,8990539	0,9941010	0,8878925	0,9671082	0,9545099	0,2815511	0,7215013	0,6982791	0,9351648	0,9997091	0,0935884	0,9391017	0,0099612	0,8082452	0,9999999	0,9978300	0,3679302	0,8422165	0,9136275	0,1256387	0,8333117	0,4928678	0,8423652	0,9968977	0,7871556	0,9982865	0,5077808	0,9999649	0,5610911	0,8488834	0,9985625	0,6044340
220	0,9002363	0,9941013	0,8893145	0,9671088	0,9545101	0,2815511	0,7215043	0,6982793	0,9351655	0,9997091	0,0935879	0,9391054	0,0065704	0,8133853	0,9999999	0,9978302	0,3679406	0,8451444	0,9136282	0,1227216	0,8333118	0,4936207	0,8469715	0,9969042	0,7871581	0,9983401	0,5077818	0,9999652	0,5610903	0,8488828	0,9985626	0,6044388
240	0,9009034	0,9941015	0,8903163	0,9671092	0,9545102	0,2815511	0,7215066	0,6982795	0,9351661	0,9997091	0,0935876	0,9391081	0,0043084	0,8168084	0,9999999	0,9978303	0,3679481	0,8471694	0,9136287	0,1207155	0,8333119	0,4941204	0,8501424	0,9969089	0,7871598	0,9983780	0,5077825	0,9999654	0,5610898	0,8488824	0,9985626	0,6044423
260	0,9012779	0,9941017	0,8910203	0,9671095	0,9545103	0,2815511	0,7215082	0,6982796	0,9351665	0,9997091	0,0935873	0,9391100	0,0028108	0,8190836	0,9999999	0,9978304	0,3679535	0,8485446	0,9136290	0,1193434	0,8333119	0,4944494	0,8523100	0,9969124	0,7871611	0,9984046	0,5077830	0,9999655	0,5610895	0,8488821	0,9985626	0,6044447
280	0,9014872	0,9941018	0,8915139	0,9671097	0,9545104	0,2815511	0,7215093	0,6982797	0,9351668	0,9997091	0,0935872	0,9391114	0,0018257	0,8205938	0,9999999	0,9978305	0,3679574	0,8494644	0,9136293	0,1184089	0,8333119	0,4946647	0,8537832	0,9969149	0,7871620	0,9984231	0,5077833	0,9999655	0,5610892	0,8488819	0,9985626	0,6044465
300	0,9016038	0,9941019	0,8918595	0,9671098	0,9545105	0,2815511	0,7215102	0,6982798	0,9351669	0,9997091	0,0935870	0,9391124	0,0011813	0,8215953	0,9999999	0,9978305	0,3679603	0,8500717	0,9136294	0,1177747	0,8333120	0,4948048	0,8547799	0,9969167	0,7871626	0,9984360	0,5077835	0,9999656	0,5610890	0,8488817	0,9985626	0,6044477
320	0,9016686	0,9941020	0,8921012	0,9671099	0,9545105	0,2815511	0,7215108	0,6982799	0,9351671	0,9997091	0,0935869	0,9391132	0,0007617	0,8222591	0,9999999	0,9978306	0,3679623	0,8504683	0,9136296	0,1173454	0,8333120	0,4948955	0,8554515	0,9969180	0,7871631	0,9984450	0,5077837	0,9999656	0,5610889	0,8488816	0,9985626	0,6044486
340	0,9017045	0,9941020	0,8922702	0,9671100	0,9545105	0,2815510	0,7215112	0,6982799	0,9351672	0,9997091	0,0935869	0,9391137	0,0004897	0,8226989	0,9999999	0,9978306	0,3679637	0,8507248	0,9136297	0,1170555	0,8333120	0,4949540	0,8559027	0,9969190	0,7871634	0,9984513	0,5077838	0,9999657	0,5610888	0,8488815	0,9985626	0,6044492
360	0,9017243	0,9941020	0,8923883	0,9671101	0,9545105	0,2815510	0,7215116	0,6982799	0,9351673	0,9997091	0,0935868	0,9391141	0,0003139	0,8229901	0,9999999	0,9978306	0,3679648	0,8508893	0,9136297	0,1168601	0,8333120	0,4949916	0,8562050	0,9969197	0,7871636	0,9984556	0,5077839	0,9999657	0,5610887	0,8488815	0,9985626	0,6044497
380	0,9017353	0,9941020	0,8924707	0,9671101	0,9545106	0,2815510	0,7215118	0,6982799	0,9351673	0,9997091	0,0935868	0,9391144	0,0002008	0,8231830	0,9999999	0,9978306	0,3679656	0,8509940	0,9136298	0,1167286	0,8333120	0,4950156	0,8564071	0,9969202	0,7871638	0,9984585	0,5077840	0,9999657	0,5610887	0,8488814	0,9985626	0,6044500
400	0,9017414	0,9941021	0,8925283	0,9671101	0,9545106	0,2815510	0,7215120	0,6982799	0,9351673	0,9997091	0,0935868	0,9391146	0,0001281	0,8233107	0,9999999	0,9978306	0,3679661	0,8510603	0,9136298	0,1166402	0,8333120	0,4950309	0,8565420	0,9969206	0,7871639	0,9984606	0,5077840	0,9999657	0,5610887	0,8488814	0,9985626	0,6044502
420	0,9017447	0,9941021	0,8925684	0,9671102	0,9545106	0,2815510	0,7215121	0,6982799	0,9351674	0,9997091	0,0935868	0,9391147	0,0000816	0,8233952	0,9999999	0,9978306	0,3679665	0,8511019	0,9136298	0,1165808	0,8333120	0,4950407	0,8566319	0,9969209	0,7871640	0,9984620	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044504
440	0,9017466	0,9941021	0,8925965	0,9671102	0,9545106	0,2815510	0,7215122	0,6982799	0,9351674	0,9997091	0,0935868	0,9391148	0,0000519	0,8234512	0,9999999	0,9978306	0,3679668	0,8511280	0,9136298	0,1165410	0,8333120	0,4950469	0,8566917	0,9969211	0,7871641	0,9984630	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044505
460	0,9017476	0,9941021	0,8926160	0,9671102	0,9545106	0,2815510	0,7215122	0,6982800	0,9351674	0,9997091	0,0935868	0,9391149	0,0000329	0,8234882	0,9999999	0,9978306	0,3679670	0,8511442	0,9136298	0,1165143	0,8333120	0,4950508	0,8567314	0,9969212	0,7871641	0,9984637	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044506
480	0,9017481	0,9941021	0,8926297	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935868	0,9391149	0,0000208	0,8235127	0,9999999	0,9978306	0,3679671	0,8511543	0,9136299	0,1164964	0,8333120	0,4950533	0,8567578	0,9969213	0,7871641	0,9984641	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
500	0,9017484	0,9941021	0,8926392	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935867	0,9391150	0,0000132	0,8235290	0,9999999	0,9978306	0,3679672	0,8511606	0,9136299	0,1164844	0,8333120	0,4950549	0,8567754	0,9969214	0,7871642	0,9984645	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
520	0,9017486	0,9941021	0,8926458	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935867	0,9391150	0,0000083	0,8235397	0,9999999	0,9978306	0,3679673	0,8511644	0,9136299	0,1164764	0,8333120	0,4950559	0,8567870	0,9969215	0,7871642	0,9984647	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
540	0,9017487	0,9941021	0,8926505	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391150	0,0000053	0,8235468	0,9999999	0,9978306	0,3679674	0,8511668	0,9136299	0,1164710	0,8333120	0,4950565	0,8567947	0,9969215	0,7871642	0,9984648	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
560	0,9017488	0,9941021	0,8926537	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391150	0,0000033	0,8235515	0,9999999	0,9978306	0,3679674	0,8511682	0,9136299	0,1164674	0,8333120	0,4950569	0,8567998	0,9969215	0,7871642	0,9984649	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
580	0,8535399	0,9941021	0,8855756	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0212863	0,7726173	0,9999999	0,9978306	0,3679674	0,8509063	0,9136299	0,1319411	0,8333120	0,4900897	0,8413383	0,9969216	0,7871642	0,9982383	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
600	0,7748342	0,9941021	0,8720254	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0624764	0,6817322	0,9999999	0,9978306	0,3679674	0,8484593	0,9136299	0,1620330	0,8333120	0,4805145	0,8120777	0,9969216	0,7871642	0,9977894	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
620	0,7083803	0,9941021	0,8581525	0,9671101	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1047341	0,5956718	0,9999999	0,9978306	0,3679675	0,8421456	0,9136299	0,1931445	0,8333120	0,4707346	0,7785647	0,9969216	0,7871642	0,9973155	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6623597	0,9941021	0,8461679	0,9671100	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1409173	0,5269720	0,9999999	0,9978306	0,3679675	0,8322216	0,9136299	0,2200637	0,8333120	0,4623984	0,7436895	0,9969216	0,7871642	0,9968966	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
660	0,6340374	0,9941021	0,8365759	0,9671098	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1693105	0,4761820	0,9999999	0,9978306	0,3679675	0,8202451	0,9136299	0,2414664	0,8333120	0,4558869	0,7100317	0,9969216	0,7871642	0,9965561	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
680	0,6182579	0,9941021	0,8292082	0,9671097	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1904710	0,4401547	0,9999999	0,9978306	0,3679674	0,8080466	0,9136299	0,2576702	0,8333120	0,4510565	0,6800228	0,9969216	0,7871642	0,9962924	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6103087	0,9941021	0,8236842	0,9671095	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2057125	0,4152166	0,9999999	0,9978306	0,3679674	0,7970342	0,9136299	0,2695576	0,8333120	0,4475935	0,6551364	0,9969216	0,7871642	0,9960945	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6067407	0,9941021	0,8196042	0,9671093	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2164279	0,3982155	0,9999999	0,9978306	0,3679673	0,7879572	0,9136299	0,2780912	0,8333120	0,4451704	0,6357118	0,9969216	0,7871641	0,9959490	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6053709	0,9941021	0,8166195	0,9671092	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2238261	0,3867383	0,9999999	0,9978306	0,3679673	0,7809875	0,9136299	0,2841223	0,8333120	0,4435053	0,6212712	0,9969216	0,7871641	0,9958437	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6049773	0,9941021	0,8144494	0,9671091	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2288629	0,3790400	0,9999999	0,9978306	0,3679672	0,7759292	0,9136299	0,2883356	0,8333120	0,4423771	0,6109387	0,9969216	0,7871641	0,9957683	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6049510	0,9941021	0,8128782	0,9671090	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2322538	0,3738985	0,9999999	0,9978306	0,3679672	0,7724207	0,9136299	0,2912530	0,8333120	0,4416213	0,6037591	0,9969216	0,7871640	0,9957148	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6050252	0,9941021	0,8117437	0,9671089	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2345158	0,3704745	0,9999999	0,9978306	0,3679671	0,7700748	0,9136299	0,2932592	0,8333120	0,4411195	0,5988778	0,9969216	0,7871640	0,9956771	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6051017	0,9941021	0,8109259	0,9671088	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2360133	0,3681987	0,9999999	0,9978306	0,3679670	0,7685517	0,9136299	0,2946315	0,8333120	0,4407889	0,5956097	0,9969216	0,7871640	0,9956506	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6051550	0,9941021	0,8103372	0,9671088	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2369984	0,3666881	0,9999999	0,9978306	0,3679670	0,7675859	0,9136299	0,2955660	0,8333120	0,4405726	0,5934437	0,9969216	0,7871640	0,9956321	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6051860	0,9941021	0,8099137	0,9671087	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2376428	0,3656862	0,9999999	0,9978306	0,3679669	0,7669847	0,9136299	0,2962004	0,8333120	0,4404317	0,5920167	0,9969216	0,7871639	0,9956193	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
