"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
580	0,5471569	0,9677458	0,8299095	0,9651916	0,9515358	0,1082744	0,7700063	0,7442478	0,8745697	0,9974859	0,0690763	0,9827009	0,4915302	0,3245350	0,9504614	1,0520830	0,4907933	0,7100984	0,9612139	0,2818001	1,0343676	0,4446565	0,7883445	0,9496126	0,7798268	1,0018668	0,6589273	1,1469870	0,6019732	0,7274484	0,9137063	0,6853174
600	0,6252305	0,9950873	0,7820921	0,9130183	0,9261471	0,1746424	0,7633698	0,6902686	0,8669067	1,0576503	0,0783508	0,9375380	0,4892782	0,3319883	0,9040495	1,0447086	0,4305120	0,7012017	0,9421632	0,2733868	1,0564936	0,4491596	0,7390750	0,9732636	0,7454462	0,9670763	0,5749819	1,1237646	0,5813164	0,8075372	0,9921618	0,6518588
620	0,6135065	1,0618504	0,8450545	0,9353596	0,9490345	0,2384042	0,7936469	0,6858892	0,9027423	1,0396568	0,1183539	0,9991024	0,4864485	0,3397176	0,9004143	1,0328443	0,4367351	0,7306910	0,9664940	0,2575033	1,0138637	0,4344676	0,6972251	1,0109660	0,8115075	0,9753652	0,5025650	1,0789075	0,5513029	0,8268391	1,0098778	0,6246041
640	0,6178556	1,0262535	0,8010336	0,9464220	0,9690229	0,2766812	0,7504665	0,6691391	0,8174287	1,0020412	0,1244760	0,9361191	0,5098940	0,3506958	0,9787396	0,9799748	0,4126590	0,7915232	0,8823389	0,2894532	1,0219583	0,4506131	0,6403431	1,0478595	0,7851295	1,0364097	0,5019482	1,0926178	0,5544047	0,8281970	1,0096643	0,6220343
660	0,6752020	0,9999314	0,7822693	0,8997654	0,9876799	0,2978390	0,6881655	0,6728266	0,8244522	1,0160170	0,0919261	0,8996158	0,4261413	0,3617629	1,0152000	1,0483393	0,3829965	0,7826736	0,9817978	0,2854726	0,9885919	0,5032960	0,6440170	1,0682599	0,7479391	0,9884979	0,5252455	1,0744154	0,5963478	0,8528972	1,0256097	0,6493637
680	0,6217815	1,0728300	0,7167051	0,9717637	0,8914723	0,3062933	0,7009688	0,7065598	0,8564857	1,0250236	0,1327306	0,9234162	0,3219085	0,3798277	0,9682892	1,0790433	0,3392997	0,7855283	0,9736704	0,3044469	0,9718827	0,4732203	0,6544973	1,0662650	0,7857004	0,9737007	0,5252239	1,1008585	0,5937065	0,8929529	1,0312661	0,6136798
700	0,5735601	0,9782022	0,7493876	0,9860566	0,9356574	0,2939980	0,7101659	0,6158892	0,8619158	0,9448827	0,1234002	0,9670391	0,3063570	0,4054729	0,9982506	1,0918156	0,3687837	0,8759295	0,9266367	0,2930460	0,9411076	0,4972814	0,6373947	1,0175715	0,7667491	0,9622388	0,5241030	1,1044511	0,5807760	0,8521021	0,9637844	0,5507859
720	0,5452210	0,9907156	0,8085880	0,9564213	0,9143020	0,2674696	0,7433738	0,6869390	0,9428980	1,0384045	0,1318665	0,9410392	0,2445827	0,3825656	0,9760549	1,1194688	0,3588654	0,8667556	0,9374934	0,3473920	0,9269009	0,4194799	0,6398002	0,9982090	0,7917976	0,9692231	0,5721220	1,0349180	0,5443959	0,8815972	1,0581663	0,5884817
740	0,5416981	0,9724029	0,7497905	0,8968987	0,9303694	0,2505507	0,7101500	0,6623779	1,0032679	1,0455388	0,1277509	0,8817798	0,1981582	0,3801645	1,0491503	1,1102597	0,3066449	0,8649751	0,8902333	0,3079305	0,8968977	0,4740986	0,6466951	0,9880833	0,7926104	0,9960801	0,5874658	1,0456168	0,5643772	0,8945921	1,0297995	0,6184177
760	0,5549026	0,9781707	0,7572840	0,9719389	0,9457709	0,2588309	0,7388353	0,6807127	0,9169103	1,0163105	0,0923078	1,0041923	0,2037447	0,3903870	1,0145211	1,0298419	0,3281417	0,8688422	0,8560518	0,2970074	0,8908112	0,4510056	0,6123472	0,9649065	0,7367454	1,0367180	0,5978692	1,0473741	0,5548898	0,8501926	1,0190367	0,6158927
780	0,5067041	0,9331076	0,7308937	0,9822844	0,9483563	0,2682752	0,7108084	0,6773927	0,9467588	0,9847775	0,0961882	0,9424743	0,2101669	0,4201916	1,0292467	1,0505301	0,3276547	0,7707755	0,8859208	0,2770490	0,8397367	0,4460128	0,6168704	0,9210845	0,7855966	0,9597516	0,5061670	1,0649902	0,5544571	0,8560093	0,9509588	0,6071893
800	0,5216120	1,0040550	0,7704105	0,9740582	0,9323362	0,2384525	0,7022835	0,6586580	0,8887018	1,0114121	0,1099128	0,9026720	0,2242245	0,3996239	1,0391698	1,0285428	0,3491283	0,7352505	0,9188666	0,3077275	0,8176707	0,5131539	0,6395352	0,9712601	0,7850767	0,9458956	0,4688061	1,0109187	0,5354448	0,8705679	0,9597558	0,5871073
820	0,5987453	1,0591940	0,7734251	0,9677357	0,8581527	0,2574868	0,6715731	0,6613094	0,8403220	1,0109530	0,1241392	0,8934037	0,2255164	0,4038939	0,9861290	1,0020642	0,3821312	0,7420921	0,9444333	0,2735161	0,8274354	0,4898268	0,5872636	0,9233973	0,7784522	0,9660605	0,4554805	1,0234891	0,5440552	0,8703147	1,0005955	0,5843710
840	0,6769982	0,9889965	0,8249097	1,0211851	0,8636610	0,2803540	0,6816287	0,6573691	0,9389034	1,0306160	0,1462442	0,9475729	0,2834353	0,4073927	0,9769733	0,9417461	0,3867152	0,6999844	0,9033921	0,2756361	0,8137778	0,4982966	0,5948045	0,9021185	0,8214648	0,9944010	0,4888489	0,9997500	0,5609317	0,9358988	0,9700011	0,6215030
860	0,6231346	1,0014205	0,8271782	0,9816835	0,9604280	0,2912830	0,6857240	0,6146229	0,8935598	1,1030414	0,1375710	0,9496077	0,2687464	0,4134305	0,8990146	1,0386726	0,4343804	0,7223624	0,9117634	0,2687030	0,7788517	0,4775815	0,6064798	0,9133159	0,7624593	0,9945845	0,4938136	1,0495298	0,5627638	0,9491132	0,9674784	0,6443657
880	0,6471208	0,9870399	0,8507454	1,0167908	0,9987086	0,2695440	0,7275731	0,6789348	0,9815206	1,0474875	0,1359683	0,8596088	0,2653403	0,3986054	0,8924745	1,0323636	0,3879333	0,7233963	0,9315004	0,2583011	0,8167479	0,4664749	0,5961825	0,9174930	0,8118764	0,9627095	0,5024422	1,0520111	0,6049846	0,8736504	0,9884553	0,5903473
900	0,6051992	1,0408128	0,8278932	0,9993449	0,9396026	0,2699368	0,7383077	0,6008261	0,9832538	1,0593582	0,1004625	0,9013506	0,3052653	0,3972312	0,9282634	0,9965108	0,4032389	0,7708785	0,9201201	0,2757361	0,8370985	0,4718789	0,6113353	1,0041145	0,8285191	0,9380285	0,4914441	1,0270846	0,5881150	0,8803328	0,9602441	0,6249048
920	0,6409700	0,9774920	0,7974594	0,9303838	0,9179930	0,2591176	0,8240116	0,7126627	0,9489295	0,9904119	0,0732198	0,9551723	0,3100360	0,4506484	0,9734635	0,9523665	0,4929868	0,8138105	0,9737517	0,3432493	0,8225625	0,4420454	0,5443681	0,9998373	0,8470089	1,0049824	0,4796268	1,0364451	0,5927278	0,8590312	0,8918660	0,6588621
940	0,6564525	0,9604833	0,7930989	0,9301891	0,8822472	0,2408775	0,7911899	0,7031115	0,9636753	0,9452019	0,0778750	0,9908290	0,2941368	0,4031016	0,9991034	0,9438731	0,4145371	0,7800156	0,9428660	0,3488221	0,8579431	0,4234242	0,5422800	0,9548294	0,8034452	1,1076254	0,5230494	1,0243221	0,5655124	0,9011417	0,9993786	0,6585422
960	0,5690006	0,9922219	0,7624687	0,9215876	0,8910873	0,2515939	0,7428254	0,7080682	0,9191374	1,0109995	0,0820277	1,0192192	0,2583739	0,3615042	0,9835666	0,9567755	0,3594924	0,7209650	0,9461765	0,3264097	0,8698103	0,4466132	0,5518673	0,9522656	0,7633257	1,0870991	0,4763340	0,9776063	0,5733162	0,7948397	0,9426575	0,5899199
980	0,5334545	1,0151536	0,7528112	1,0230955	0,9483003	0,2302189	0,7079889	0,7118438	0,9180805	0,9866898	0,0919004	1,0101350	0,2815852	0,3731534	0,9536245	1,0213364	0,3750216	0,6781518	0,9707318	0,3424909	0,8292079	0,4141270	0,5549475	0,9749939	0,7607372	1,0595999	0,4152636	1,0025324	0,5982987	0,7784208	0,9997724	0,5745738
1000	0,5553981	0,9704605	0,8064634	1,0482919	0,9580756	0,2363551	0,7811286	0,6815364	0,9496271	0,9201889	0,1043550	0,9974101	0,2917608	0,3728096	1,0003547	1,0242508	0,3866874	0,6482678	0,9123316	0,3204331	0,7851551	0,4322430	0,5106460	0,9710568	0,7329283	1,0043124	0,4613954	1,0313413	0,5578021	0,7793196	1,0559785	0,5899753
1020	0,5879156	0,9471709	0,7802515	0,9730294	1,0299555	0,2404434	0,7672228	0,7477581	0,9291565	0,9566095	0,0875867	1,0173635	0,2729011	0,3648072	0,9993899	1,0346960	0,3998909	0,7062840	0,9401367	0,2848338	0,8372962	0,4110618	0,5041029	1,0169742	0,7912327	0,9882207	0,5301283	1,0880919	0,5703750	0,8727706	1,0729808	0,6289515
1040	0,6387221	1,0340790	0,8413507	0,8918005	1,0198109	0,2707863	0,7389148	0,7745326	0,8478798	0,9619724	0,0915413	0,9810719	0,2561279	0,3623625	0,9571535	0,9458422	0,3615741	0,6759985	0,9194025	0,3141606	0,8524041	0,4149870	0,5511856	0,9913999	0,8154979	1,0304785	0,5379593	1,0623053	0,5770861	0,8650229	1,0026525	0,6233338
1060	0,5700950	0,9790895	0,8093699	1,0050861	0,9784457	0,2464610	0,7310013	0,6893025	0,8909758	0,9950379	0,1047775	0,9889344	0,2545241	0,4123729	0,9705438	0,9958705	0,3421525	0,6580267	0,9342512	0,2693355	0,8550125	0,4309450	0,5789363	1,0617235	0,8461278	1,0320789	0,4889278	1,0361193	0,5695852	0,8306489	1,0274245	0,5736094
1080	0,5927843	1,0326435	0,7733307	1,0168495	0,9525147	0,2865111	0,7746244	0,6798015	0,9816657	0,9632173	0,1053595	1,0137615	0,2529767	0,3563198	0,9973957	1,0517411	0,3543913	0,6841588	0,8951638	0,3015482	0,8367743	0,4049890	0,5622211	1,0172040	0,8053356	1,0279687	0,4221248	1,0484974	0,5828589	0,7930754	1,0335632	0,5663908
1100	0,6095111	0,9504354	0,7780744	0,9988090	0,9522419	0,2649548	0,7387320	0,6619422	0,9269303	0,9383349	0,0909144	0,9942530	0,2064842	0,3647283	1,0136392	1,0858912	0,3918883	0,7000290	0,9569293	0,2709574	0,7987768	0,3893959	0,5197976	1,0169867	0,7768686	1,0721843	0,4554507	1,0523125	0,5965615	0,7763916	1,0627884	0,5199302

0	0,6225013	0,8813174	0,7620854	0,9698113	0,9547209	0,3105278	0,7302145	0,7610144	0,8887285	0,9717435	0,1042346	0,9481316	0,2523070	0,4167865	1,0882809	0,9411879	0,3231685	0,7734139	0,8857091	0,2766238	0,8021162	0,4359767	0,6122578	1,0195789	0,7962639	1,0970508	0,4263714	0,9663562	0,6035773	0,8540620	0,9973325	0,5688350
20	0,7530083	0,9422862	0,8757946	0,9336358	1,0068264	0,3096100	0,7159464	0,6926135	0,9274586	0,9763385	0,1041657	1,0355154	0,1414331	0,4579722	0,9873836	0,9921977	0,3384896	0,7528453	0,8507830	0,2181024	0,9255598	0,4969919	0,6417573	1,0141673	0,8336358	0,9315065	0,4416809	1,0152037	0,5605408	0,8129075	0,9365129	0,5891689
40	0,9094628	0,9810995	0,8857718	0,8502938	0,9599706	0,2890780	0,6787953	0,6919081	0,8610843	0,9801577	0,0923380	0,9940990	0,0876394	0,5913354	0,9711647	1,0053731	0,3275642	0,7877358	0,8505700	0,1618440	0,8654704	0,5447374	0,6729695	0,9772402	0,8223057	0,9531099	0,4381106	1,0120078	0,5577722	0,9117784	0,9408083	0,5194281
60	0,8643188	1,0351156	0,8526636	0,9079607	0,9183823	0,2602924	0,6604844	0,6821747	0,8730304	0,9928043	0,1079625	0,9791397	0,0575869	0,6835090	0,9964244	0,9297976	0,3292591	0,7679795	0,9102595	0,1474154	0,8739282	0,5379439	0,6616012	1,0200141	0,8128681	0,9275762	0,4075235	1,0387511	0,5295905	0,9440164	0,9790053	0,5200398
80	0,8750647	0,9945022	0,8444278	0,9566915	0,9484516	0,2809791	0,6319931	0,6990163	0,9130183	0,9777755	0,0921542	0,9086833	0,0382074	0,6816705	0,9912057	0,9504917	0,3535728	0,7648107	1,0084617	0,1149019	0,8554660	0,5269789	0,7696564	1,0476294	0,8008092	0,9640038	0,4385190	1,0776834	0,5067616	0,9427355	0,9395637	0,5503828
100	0,8629370	0,9133539	0,7885713	0,9148036	0,8827876	0,2901486	0,6454353	0,6633124	0,8887624	0,9359753	0,0855717	0,8894520	0,0262693	0,6925771	0,9787826	0,9312571	0,3540948	0,7333024	1,0061210	0,0963065	0,8668298	0,5344668	0,8144687	1,1030804	0,7945933	0,9133807	0,3903847	1,0455057	0,5271559	0,8448567	0,9482963	0,5286125
120	0,8958743	0,9356429	0,7135751	0,8639504	0,9254586	0,2739932	0,6256220	0,6200632	0,8354797	1,0159464	0,1069765	0,8668557	0,0155657	0,7390065	0,9904520	0,9217117	0,3591073	0,7258970	0,9210745	0,1041283	0,8569062	0,5042018	0,8371395	1,1009377	0,7756570	0,9488833	0,4603969	1,1123354	0,5264117	0,8302443	0,9722967	0,5359561
140	0,9071444	0,9137715	0,7750355	0,8941864	0,9667735	0,2947962	0,6164213	0,6432739	0,8478114	0,9483207	0,1124482	0,9447033	0,0036861	0,8282840	0,9970915	0,9392083	0,3723339	0,7919697	0,9074244	0,1303869	0,8350746	0,5347601	0,8416848	1,0326746	0,8158611	0,9533929	0,4633109	1,0513903	0,5462130	0,8490914	1,0192257	0,5219263
160	0,9076466	0,9773736	0,8590868	0,9253410	0,9286378	0,3110618	0,6259081	0,6612725	0,8491693	0,9396884	0,1182848	0,9702871	0,0022356	0,8200205	0,9956106	0,9381019	0,3233033	0,8059001	0,9203860	0,1436877	0,8666880	0,5696636	0,8158269	0,9882236	0,8361348	0,9488738	0,4415171	1,0620325	0,5507783	0,8384154	0,9093565	0,5593756
180	0,9318067	1,0086717	0,8971345	0,9261065	0,9421369	0,3012586	0,6858211	0,6225792	0,9142603	0,8606862	0,1049116	0,9470753	0,0012872	0,8186298	0,9895428	0,9372843	0,3268391	0,8362926	0,8906441	0,1464343	0,8420348	0,5699022	0,8318351	0,9437855	0,7483783	1,0041442	0,4170846	1,0481007	0,5972765	0,8675383	0,9639058	0,5324014
200	0,8633043	1,0095433	0,8455470	0,9187949	0,9649129	0,3049771	0,6650585	0,6603149	0,8894693	0,9585308	0,1002271	0,9643638	0,0011812	0,8275910	1,0102803	0,9135039	0,3500528	0,8171468	0,8558461	0,1425775	0,8395911	0,5324009	0,8801572	0,8612614	0,6815008	1,0229390	0,3929898	1,0775431	0,5987254	0,8998006	1,0340536	0,5029883
220	0,9279359	0,9931496	0,9316194	0,9685015	0,9805523	0,2787830	0,6826696	0,6747849	0,9108040	0,9866975	0,0725231	0,9681151	0,0006751	0,8484560	1,0011552	0,9236925	0,3669913	0,8108618	0,8324918	0,1437908	0,7432129	0,5071787	0,8186712	0,8597753	0,7020200	1,0324998	0,4617517	1,1286072	0,6283622	0,8583448	0,9894123	0,4494965
240	0,9276712	0,9737547	1,0041622	0,9670926	0,9225336	0,2734592	0,7469566	0,7253357	0,8933942	1,0145454	0,0908658	0,9612693	0,0002849	0,8761861	0,9821748	0,9880000	0,3373040	0,7669973	0,8420005	0,1074181	0,7574352	0,5030259	0,7827283	0,9466426	0,7518805	1,0275560	0,4224756	0,9988462	0,6539594	0,9075401	0,9858775	0,4898413
260	0,8277719	0,9794026	0,9617836	1,0247553	0,9404912	0,3249238	0,7177450	0,7242408	0,8334322	1,0197788	0,0711456	0,9213748	0,0000265	0,8584908	0,9324786	0,9937796	0,3194994	0,7739110	0,8894468	0,1114245	0,8104329	0,4847393	0,8764443	0,9249076	0,8004483	1,0195189	0,4173933	1,0184116	0,6757590	0,8812403	1,0202561	0,5110653
280	0,8720853	0,9846427	0,8644775	0,9629000	0,9892586	0,3063496	0,7455968	0,7741589	0,9090137	0,9692562	0,0848157	0,9025219	0,0001326	0,8256789	1,0161706	1,0693882	0,3230444	0,7930081	0,9074543	0,1215537	0,8855205	0,4943516	0,8248440	0,9232629	0,7614547	1,0411708	0,4687840	1,0468141	0,5968995	0,8742084	0,9980885	0,5084890
300	0,8962029	0,9728422	0,9191380	1,0441016	0,8882197	0,3115212	0,6958963	0,7645992	0,8768979	1,0176638	0,1023975	0,9192802	0,0006399	0,7948856	1,0011195	1,0083762	0,3539051	0,8812701	0,8553544	0,1321048	0,9038849	0,4567518	0,8437653	0,9266800	0,7215237	1,0058307	0,4635933	1,0137548	0,6140016	0,8701841	0,9816402	0,5396486
320	0,9270189	0,9793027	0,8759558	1,0064169	0,9188482	0,3154168	0,7217134	0,7380641	0,9587392	0,9914143	0,0961856	0,8924269	0,0001083	0,7866682	1,0016986	1,0214013	0,3194019	0,9123860	0,8513872	0,1388332	0,8916875	0,4561953	0,8451234	0,8596377	0,7991850	0,9697917	0,5185859	1,0378398	0,5711831	0,8409505	1,0511505	0,5673262
340	0,9028260	0,9676038	0,8438097	1,0082391	0,9533459	0,2825979	0,6682201	0,6744008	1,0311953	1,0243297	0,0971361	0,9043955	0,0006520	0,8259451	1,0419687	1,0797862	0,3870948	0,8721175	0,8695402	0,1199836	0,9085849	0,5029762	0,9499134	0,9507893	0,7813560	0,9033679	0,5544889	1,0663630	0,5380227	0,8882206	1,0135176	0,5733403
360	0,9172726	1,0120657	0,8697389	0,9593147	1,0083168	0,2620433	0,7137950	0,7082105	0,9024948	1,0068617	0,1018377	0,9571075	0,0006608	0,8872768	1,0193207	1,0214419	0,4140116	0,8400615	0,8520404	0,1250446	0,9043589	0,5016603	0,8829773	0,9688840	0,7935864	0,9437120	0,5550116	1,0743784	0,5670119	0,7971544	1,0623676	0,5894584
380	0,8991978	0,9818956	0,9102020	0,9511915	1,0463372	0,2552282	0,6693445	0,7255069	0,9620093	1,0401673	0,0821966	0,9635739	0,0005309	0,8644296	0,9690098	1,0282485	0,4251178	0,8708449	0,8637991	0,1018254	0,9537954	0,5013046	0,8390865	0,9852309	0,8015257	0,9786277	0,6263246	1,0839335	0,5766348	0,8504787	1,0901005	0,6074328
400	0,9807292	1,0269564	0,8859262	0,8813711	0,9413422	0,2802923	0,6989683	0,7444719	0,9922324	1,0065974	0,0807731	0,9583811	0,0017592	0,8235320	1,0061299	1,0073779	0,4062273	0,9301223	0,8988116	0,1087475	0,9158135	0,5762632	0,8121702	1,0292343	0,8264461	1,0704438	0,5809828	1,0489644	0,5846410	0,8374238	1,0837849	0,6348760
420	1,0056690	0,9944738	0,9327664	0,9868650	0,9106806	0,3275238	0,7232959	0,7464305	0,9419455	1,0339382	0,1133075	0,9753368	0,0014768	0,8795394	1,0220130	1,0273546	0,4155233	0,9176301	0,8685064	0,1171000	0,8861048	0,5350006	0,7763589	1,0577835	0,7802952	1,1287128	0,5324328	1,0912842	0,5531399	0,8858109	1,0985592	0,7121884
440	0,9738583	1,0176463	1,0095829	1,0337769	0,8876349	0,2882364	0,7889700	0,7453530	0,9563577	1,0006838	0,0862918	0,9707077	0,0001633	0,8175292	0,9931028	1,0040152	0,4272814	0,9410934	0,9387164	0,1109698	0,8640686	0,5184391	0,8183816	1,0201211	0,8271284	1,0288721	0,5336207	1,0779400	0,5731398	0,8694188	1,1015155	0,6539863
460	0,9650010	0,9369937	0,9419136	1,0483698	0,9233561	0,2821820	0,7257808	0,7287319	0,9884728	1,0033289	0,1016302	0,9862629	0,0005536	0,7984500	0,9871617	1,0100595	0,3919561	0,9574940	0,9003435	0,1008390	0,8261195	0,5133528	0,8067531	1,0113040	0,7916210	1,0776415	0,5316258	1,0295255	0,5735829	0,8291189	1,0505255	0,6064619
480	0,8714835	0,9797808	0,9163248	0,9841090	0,9134438	0,2622526	0,6913748	0,7578905	0,9631092	1,0857034	0,0948318	0,9425182	0,0001247	0,8425013	0,9860469	0,9439218	0,3859288	0,9056073	1,0155520	0,0918844	0,8171215	0,4693128	0,8553366	1,0244826	0,8008507	1,0061668	0,4425770	1,0854533	0,5355742	0,8003169	1,0225623	0,6237810
500	0,9082244	1,0169869	0,9134923	1,0295918	0,9282612	0,2535125	0,7116798	0,7771068	0,9340553	1,1027238	0,0961149	0,9596857	0,0000030	0,7834000	0,9809089	0,9581654	0,3688751	0,9449094	1,0230887	0,1002652	0,8030928	0,5156913	0,8143006	0,9988535	0,8010754	1,0072256	0,5232185	1,0281337	0,5165602	0,8234922	1,0669218	0,6265482
520	0,8797054	1,0419815	0,8534833	1,0437890	0,9445996	0,2708383	0,6840595	0,8077972	0,9332493	1,0242073	0,0750486	0,9402757	0,0006372	0,7753332	0,9523240	0,9574632	0,4185423	0,9278201	1,0716170	0,0696987	0,8470810	0,4858162	0,8821026	1,0062782	0,7800138	1,0214437	0,5822600	1,0811723	0,5374306	0,8836633	1,0062891	0,6732692
540	0,8507498	1,0604135	0,8568907	0,9766148	0,8972599	0,2776169	0,7145294	0,7926127	0,9587099	0,9902113	0,1030194	0,9380502	0,0006002	0,7790943	0,9608452	1,0310896	0,4118194	0,9219602	1,0440153	0,0962582	0,8789451	0,5277040	0,8881952	0,9768238	0,8083727	1,0232881	0,6159196	1,0769254	0,5352896	0,8378773	1,0114395	0,7303993
560	0,9645880	1,0915145	0,8419710	0,9532362	0,9412406	0,2756353	0,7325324	0,7956226	0,9009978	0,9383249	0,1409515	0,9119235	0,0006720	0,7708817	0,9962438	0,9174642	0,4287850	0,9251773	1,0327539	0,0951844	0,8977372	0,5072115	0,8183578	1,0185956	0,8050299	1,0561132	0,6235457	1,0204338	0,5552680	0,8479365	1,0111445	0,6516482
580	0,7125469	0,9896765	0,8119334	1,0490242	0,9438564	0,2842749	0,7946447	0,7614557	0,9261061	0,9848349	0,1204491	0,9347196	0,1291323	0,6480778	0,9461367	0,9752193	0,4323988	0,9264599	1,0077392	0,2113498	0,8987135	0,4864201	0,7899760	1,0226984	0,8566563	1,1343780	0,6156262	0,9796761	0,6039510	0,8699479	0,9960112	0,6889776
600	0,6376269	1,0246546	0,7932394	1,0389909	0,9623511	0,2968758	0,7403984	0,7215951	0,9125637	0,9506833	0,0978479	0,9652579	0,1454993	0,5164978	0,9648133	0,9900454	0,4145484	0,8788033	1,0428290	0,2515483	0,8829843	0,4546674	0,6932105	1,0637188	0,8006431	1,1254053	0,5357717	0,9368933	0,4877918	0,8655332	0,9766237	0,6266698
620	0,5755950	1,0732671	0,7788913	0,9687309	0,9702938	0,2702150	0,7516412	0,6242246	0,9530820	0,9393766	0,1004521	0,9593337	0,2085941	0,4661083	0,9106945	1,0160397	0,3756085	0,8404326	0,9321220	0,2612870	0,8590785	0,4576452	0,6733475	1,0907585	0,7935536	1,1392883	0,5503724	0,9672310	0,4892847	0,8281386	0,9416965	0,6351339
640	0,6115156	1,0942816	0,8413776	1,0197075	0,9494390	0,3123599	0,7037507	0,6478441	0,9808757	0,9878316	0,1196539	0,9103644	0,2000259	0,4532636	0,9600705	1,0178639	0,4175636	0,8723133	0,9195535	0,2985918	0,8669379	0,4327888	0,6807836	1,1295099	0,8411997	1,1565560	0,5770802	0,9143894	0,5598745	0,8615138	0,9762540	0,6855089
660	0,5995436	1,1328608	0,8204823	0,9531556	0,9384562	0,2872415	0,6658651	0,7154909	0,9460849	0,9611647	0,0957853	0,8063017	0,2039840	0,4363641	0,9721362	1,0090322	0,3961706	0,8441791	0,9576933	0,3124360	0,8713477	0,4809414	0,6493604	1,0501245	0,8573479	0,9757192	0,6467824	0,9530266	0,5590630	0,8656742	0,9168124	0,7248354
680	0,5941954	1,0468084	0,7570500	0,8939242	0,9069181	0,2509933	0,7060169	0,7621698	0,9176377	1,0367200	0,0953571	0,8611528	0,1998263	0,4281185	1,0409936	0,9341520	0,4185159	0,7865363	0,9548894	0,2794641	0,7934520	0,4618623	0,5940121	1,0392507	0,8356392	0,9775165	0,6555636	0,9894436	0,5579195	0,8587299	0,9168897	0,6803716
700	0,5507494	1,0042481	0,8372021	0,9848661	0,9724129	0,2537915	0,7454606	0,6914336	0,9547774	1,0421574	0,1048366	0,8708976	0,2160247	0,3876318	1,0065283	1,0527963	0,4120999	0,7593874	0,9998755	0,2890371	0,8476723	0,4595869	0,6052487	1,0657309	0,8451699	0,9427561	0,6481231	0,9700137	0,5748694	0,7862652	1,0049865	0,6795725
720	0,5813868	0,9808380	0,7437562	0,9456078	0,9457890	0,2259444	0,6753970	0,7105270	1,0259517	1,0361916	0,0843943	0,8818579	0,2193960	0,3933072	0,9675396	1,0392274	0,3849439	0,6846016	0,8845872	0,3045686	0,8177879	0,4477581	0,6049864	1,0992772	0,8054296	0,9381005	0,5972238	0,9876235	0,5627358	0,7699453	0,9876173	0,6983953
740	0,5828573	0,9873659	0,8303207	0,9652696	0,9261299	0,2128796	0,6328618	0,7250709	1,0050755	1,0376695	0,0817187	0,9158758	0,2364175	0,4022791	1,0288758	1,0502160	0,3505495	0,6949352	0,8771451	0,3201210	0,8607617	0,3767351	0,5817314	1,0006316	0,8482842	0,9493868	0,6136774	0,9259917	0,5052963	0,8108628	1,0270109	0,6710895
760	0,6208397	0,9597577	0,7908774	0,8768732	1,0018038	0,2568928	0,6724921	0,7327143	0,9604842	1,0023735	0,0686972	0,9824258	0,2794917	0,4306292	1,0698707	1,0608783	0,3663568	0,7612893	1,0020427	0,3004139	0,8423876	0,3876798	0,5767845	1,0081325	0,8876411	0,9709673	0,5847374	0,9341351	0,5178176	0,8329249	1,0843858	0,6609226
780	0,6123740	0,9706884	0,8377404	0,9112956	0,9322742	0,2756733	0,7508592	0,7413437	0,9662545	0,9518089	0,0638551	0,9432566	0,2894597	0,3960608	1,1032587	1,0436665	0,3362660	0,7809041	0,8916923	0,2871614	0,8410649	0,3779027	0,6037015	0,9935638	0,8219368	0,9251774	0,5480029	0,9613184	0,5411069	0,8192660	1,0453473	0,6340314
800	0,6056979	1,0002629	0,8520835	0,8466144	1,0146167	0,2597019	0,6802441	0,7404423	1,0014263	1,0874756	0,0734621	0,9476590	0,2869318	0,3674286	1,1191224	0,9557456	0,3248128	0,7197685	0,8810716	0,3066821	0,8147725	0,4553145	0,5711707	0,9748463	0,7763278	0,9602007	0,5329582	0,9833273	0,6113602	0,8710418	1,0605915	0,5676685
820	0,5969186	1,0429069	0,7207198	0,8721313	0,9791420	0,2480169	0,7130979	0,7565807	0,9483286	1,0045831	0,0776741	0,9749219	0,3051954	0,3552403	1,1091159	1,0535922	0,3341392	0,6866016	0,9169734	0,3018237	0,8017735	0,4120668	0,5289200	0,9648122	0,7840876	0,9633102	0,5280625	1,0285783	0,6070972	0,8927430	1,0247227	0,5473211
840	0,5850074	1,0242032	0,7395041	0,9051868	0,9468807	0,2895633	0,7002984	0,7559484	0,9566064	0,9866296	0,0786368	0,9663732	0,2876578	0,3431468	1,0363197	1,0854705	0,3271155	0,7040037	0,9403553	0,3130716	0,8142910	0,4503729	0,5649653	0,9564916	0,8520289	0,9231946	0,4874249	0,9771689	0,6185058	0,8987515	1,0978918	0,5097801
860	0,5387829	0,9097737	0,8201156	1,0367310	0,9359105	0,2863046	0,7007295	0,7045577	0,9747342	0,9329397	0,0950221	0,8839416	0,2571438	0,3589891	1,0220705	1,0285714	0,3513642	0,7103448	0,9625159	0,3027571	0,7363646	0,4644184	0,5194450	0,9106048	0,8720725	0,9509243	0,4841732	0,9197960	0,5529733	0,8204698	1,0661273	0,5097967
