"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
860	0,2914772	1,0000000	0,5002163	0,1552108	0,9823089	0,6210314	0,6400573	0,3744403	0,3955130	0,6787289	0,9841169	0,6477622	0,9302143	0,7868072	0,7668053	0,6513147	0,0587380	0,9191459	0,7971829	0,7781103	0,1108108	0,1628629	0,0988174	0,8326166	0,6598694	0,2040911	0,8096677	0,7489005	0,9473745	0,3967618	0,5251858	0,6113167
880	0,2914751	1,0000000	0,5002163	0,1552109	0,9821833	0,6210314	0,6400573	0,3746322	0,3955130	0,6823299	0,9842093	0,6465423	0,9295667	0,7878968	0,7679159	0,6543942	0,0587390	0,9194083	0,7996243	0,7829226	0,1108108	0,1628629	0,0990433	0,8327211	0,6623010	0,2040896	0,8096677	0,7489698	0,9474726	0,4029759	0,5245264	0,6113213
900	0,2914731	1,0000000	0,5002163	0,1552109	0,9820908	0,6210314	0,6400573	0,3747866	0,3955130	0,6853861	0,9842611	0,6456493	0,9290891	0,7889161	0,7689046	0,6572901	0,0587399	0,9196861	0,8017391	0,7870815	0,1108108	0,1628629	0,0991936	0,8327924	0,6639925	0,2040882	0,8096677	0,7490203	0,9475415	0,4084488	0,5240722	0,6113245
920	0,2914714	1,0000000	0,5002163	0,1552109	0,9820220	0,6210314	0,6400573	0,3749117	0,3955130	0,6879780	0,9842892	0,6449895	0,9287362	0,7898568	0,7697741	0,6599462	0,0587406	0,9199603	0,8035615	0,7906481	0,1108108	0,1628629	0,0992932	0,8328420	0,6651650	0,2040870	0,8096677	0,7490585	0,9475919	0,4132317	0,5237602	0,6113266
940	0,2914698	1,0000000	0,5002163	0,1552110	0,9819700	0,6210314	0,6400573	0,3750136	0,3955130	0,6901748	0,9843039	0,6444972	0,9284746	0,7907152	0,7705321	0,6623388	0,0587413	0,9202197	0,8051254	0,7936896	0,1108108	0,1628629	0,0993592	0,8328772	0,6659750	0,2040860	0,8096677	0,7490884	0,9476301	0,4173859	0,5235465	0,6113280
960	0,2914684	1,0000000	0,5002163	0,1552110	0,9819303	0,6210314	0,6400573	0,3750971	0,3955130	0,6920356	0,9843111	0,6441259	0,9282797	0,7914907	0,7711884	0,6644653	0,0587418	0,9204584	0,8064630	0,7962729	0,1108108	0,1628629	0,0994028	0,8329028	0,6665330	0,2040850	0,8096677	0,7491123	0,9476598	0,4209757	0,5234006	0,6113289
980	0,2914672	1,0000000	0,5002163	0,1552110	0,9818995	0,6210314	0,6400573	0,3751659	0,3955130	0,6936111	0,9843140	0,6438427	0,9281337	0,7921852	0,7717538	0,6663360	0,0587423	0,9206736	0,8076039	0,7984607	0,1108108	0,1628629	0,0994315	0,8329220	0,6669163	0,2040841	0,8096677	0,7491317	0,9476835	0,4240653	0,5233010	0,6113296
1000	0,2914660	1,0000000	0,5002163	0,1552110	0,9818754	0,6210314	0,6400573	0,3752228	0,3955130	0,6949446	0,9843148	0,6436243	0,9280236	0,7928026	0,7722389	0,6679686	0,0587427	0,9208649	0,8085751	0,8003097	0,1108108	0,1628629	0,0994505	0,8329368	0,6671791	0,2040833	0,8096677	0,7491476	0,9477026	0,4267153	0,5232333	0,6113300
1020	0,2914650	1,0000000	0,5002163	0,1552110	0,9818563	0,6210314	0,6400573	0,3752700	0,3955130	0,6960727	0,9843146	0,6434540	0,9279399	0,7933478	0,7726539	0,6693844	0,0587431	0,9210332	0,8094002	0,8018703	0,1108108	0,1628629	0,0994630	0,8329484	0,6673588	0,2040826	0,8096677	0,7491608	0,9477182	0,4289822	0,5231873	0,6113303
1040	0,2914641	1,0000000	0,5002163	0,1552110	0,9818410	0,6210314	0,6400573	0,3753092	0,3955130	0,6970268	0,9843138	0,6433199	0,9278758	0,7938267	0,7730081	0,6706063	0,0587434	0,9211799	0,8101004	0,8031862	0,1108108	0,1628629	0,0994712	0,8329577	0,6674815	0,2040820	0,8096677	0,7491718	0,9477311	0,4309169	0,5231561	0,6113304
1060	0,2914633	1,0000000	0,5002163	0,1552110	0,9818287	0,6210314	0,6400573	0,3753420	0,3955130	0,6978336	0,9843129	0,6432132	0,9278262	0,7942451	0,7733097	0,6716565	0,0587436	0,9213071	0,8106939	0,8042953	0,1108108	0,1628629	0,0994767	0,8329652	0,6675651	0,2040814	0,8096677	0,7491809	0,9477417	0,4325651	0,5231350	0,6113306
1080	0,2914625	1,0000000	0,5002163	0,1552111	0,9818187	0,6210314	0,6400573	0,3753694	0,3955130	0,6985157	0,9843121	0,6431277	0,9277876	0,7946092	0,7735661	0,6725564	0,0587438	0,9214168	0,8111966	0,8052296	0,1108108	0,1628629	0,0994804	0,8329714	0,6676220	0,2040809	0,8096677	0,7491886	0,9477506	0,4339671	0,5231207	0,6113306
1100	0,2914618	1,0000000	0,5002163	0,1552111	0,9818105	0,6210314	0,6400573	0,3753924	0,3955130	0,6990922	0,9843113	0,6430585	0,9277573	0,7949247	0,7737839	0,6733254	0,0587440	0,9215109	0,8116220	0,8060168	0,1108108	0,1628629	0,0994828	0,8329766	0,6676606	0,2040804	0,8096677	0,7491950	0,9477580	0,4351582	0,5231110	0,6113307

0	0,2935006	1,0000000	0,5002163	0,1551229	0,9817716	0,6210314	0,6400573	0,3755086	0,3955130	0,7020779	0,9843074	0,6427402	0,9276313	0,7966949	0,7749254	0,6774241	0,0587449	0,9220179	0,8138291	0,8100403	0,1108108	0,1628631	0,0985862	0,8330028	0,6677415	0,2054770	0,8096677	0,7492276	0,9477949	0,4414087	0,5230910	0,6113308
20	0,2932945	1,0000000	0,5002163	0,1551339	0,9817713	0,6210314	0,6400573	0,3755095	0,3955130	0,7021017	0,9843073	0,6427379	0,9276305	0,7967102	0,7749346	0,6774575	0,0587449	0,9220221	0,8249254	0,8100719	0,1108108	0,1628630	0,0986759	0,8382490	0,6677415	0,2053371	0,8096677	0,7492279	0,9477952	0,4414590	0,5230910	0,6113308
40	0,2931092	1,0000000	0,5002163	0,1551436	0,9817710	0,6210314	0,6400573	0,3755103	0,3955130	0,7021218	0,9843073	0,6427360	0,9276298	0,7967231	0,7749423	0,6774857	0,0587449	0,9220256	0,8469978	0,8100986	0,1108108	0,1628630	0,0987569	0,8481508	0,6677415	0,2052111	0,8096677	0,7492281	0,9477955	0,4415015	0,5230910	0,6113308
60	0,2929425	1,0000000	0,5002163	0,1551521	0,9817708	0,6210314	0,6400573	0,3755109	0,3955130	0,7021388	0,9843073	0,6427343	0,9276292	0,7967340	0,7749489	0,6775095	0,0587450	0,9220286	0,8703656	0,8101212	0,1108108	0,1628630	0,0988299	0,8580293	0,6677415	0,2050977	0,8096677	0,7492283	0,9477957	0,4415374	0,5230910	0,6113308
80	0,2927927	1,0000000	0,5002163	0,1551595	0,9817706	0,6210314	0,6400573	0,3755115	0,3955130	0,7021531	0,9843073	0,6427329	0,9276287	0,7967432	0,7749544	0,6775297	0,0587450	0,9220311	0,8910241	0,8101402	0,1108108	0,1628629	0,0988956	0,8662515	0,6677415	0,2049955	0,8096677	0,7492284	0,9477958	0,4415677	0,5230910	0,6113308
100	0,2926581	1,0000000	0,5002163	0,1551660	0,9817705	0,6210314	0,6400573	0,3755119	0,3955130	0,7021652	0,9843073	0,6427317	0,9276283	0,7967510	0,7749591	0,6775467	0,0587450	0,9220332	0,9077641	0,8101562	0,1108108	0,1628629	0,0989549	0,8725222	0,6677415	0,2049034	0,8096677	0,7492285	0,9477960	0,4415934	0,5230910	0,6113308
120	0,2925369	1,0000000	0,5002163	0,1551716	0,9817704	0,6210314	0,6400573	0,3755123	0,3955130	0,7021754	0,9843073	0,6427308	0,9276280	0,7967575	0,7749630	0,6775610	0,0587450	0,9220350	0,9206479	0,8101698	0,1108108	0,1628629	0,0990083	0,8770638	0,6677415	0,2048206	0,8096677	0,7492286	0,9477961	0,4416150	0,5230910	0,6113308
140	0,2924280	1,0000000	0,5002163	0,1551766	0,9817703	0,6210314	0,6400573	0,3755127	0,3955130	0,7021840	0,9843073	0,6427299	0,9276277	0,7967631	0,7749664	0,6775731	0,0587450	0,9220365	0,9302317	0,8101813	0,1108108	0,1628629	0,0990564	0,8802426	0,6677415	0,2047460	0,8096677	0,7492287	0,9477962	0,4416332	0,5230910	0,6113308
160	0,2923301	1,0000000	0,5002163	0,1551809	0,9817702	0,6210314	0,6400573	0,3755129	0,3955130	0,7021913	0,9843072	0,6427292	0,9276274	0,7967678	0,7749692	0,6775834	0,0587450	0,9220378	0,9371901	0,8101909	0,1108108	0,1628629	0,0990997	0,8824142	0,6677415	0,2046788	0,8096677	0,7492288	0,9477963	0,4416486	0,5230910	0,6113308
180	0,2922421	1,0000000	0,5002163	0,1551847	0,9817701	0,6210314	0,6400573	0,3755132	0,3955130	0,7021975	0,9843072	0,6427286	0,9276272	0,7967718	0,7749715	0,6775920	0,0587450	0,9220388	0,9421519	0,8101991	0,1108108	0,1628629	0,0991387	0,8838710	0,6677415	0,2046184	0,8096677	0,7492289	0,9477964	0,4416617	0,5230910	0,6113308
200	0,2921629	1,0000000	0,5002163	0,1551880	0,9817700	0,6210314	0,6400573	0,3755134	0,3955130	0,7022027	0,9843072	0,6427281	0,9276270	0,7967751	0,7749735	0,6775993	0,0587450	0,9220398	0,9456405	0,8102060	0,1108108	0,1628629	0,0991738	0,8848346	0,6677415	0,2045640	0,8096677	0,7492289	0,9477964	0,4416727	0,5230910	0,6113308
220	0,2920917	1,0000000	0,5002163	0,1551909	0,9817700	0,6210314	0,6400573	0,3755135	0,3955130	0,7022071	0,9843072	0,6427277	0,9276269	0,7967780	0,7749752	0,6776055	0,0587450	0,9220405	0,9480661	0,8102118	0,1108108	0,1628629	0,0992055	0,8854649	0,6677415	0,2045150	0,8096677	0,7492290	0,9477965	0,4416819	0,5230910	0,6113308
240	0,2920277	1,0000000	0,5002163	0,1551934	0,9817699	0,6210314	0,6400573	0,3755137	0,3955130	0,7022108	0,9843072	0,6427273	0,9276268	0,7967804	0,7749767	0,6776107	0,0587450	0,9220412	0,9497372	0,8102167	0,1108108	0,1628629	0,0992339	0,8858734	0,6677415	0,2044710	0,8096677	0,7492290	0,9477965	0,4416898	0,5230910	0,6113308
260	0,2919701	1,0000000	0,5002163	0,1551957	0,9817699	0,6210314	0,6400573	0,3755138	0,3955130	0,7022139	0,9843072	0,6427270	0,9276267	0,7967824	0,7749779	0,6776151	0,0587450	0,9220417	0,9508799	0,8102209	0,1108108	0,1628629	0,0992596	0,8861362	0,6677415	0,2044314	0,8096677	0,7492291	0,9477966	0,4416964	0,5230910	0,6113308
280	0,2919183	1,0000000	0,5002163	0,1551976	0,9817699	0,6210314	0,6400573	0,3755139	0,3955130	0,7022165	0,9843072	0,6427268	0,9276266	0,7967841	0,7749789	0,6776188	0,0587450	0,9220422	0,9516561	0,8102244	0,1108108	0,1628629	0,0992826	0,8863041	0,6677415	0,2043957	0,8096677	0,7492291	0,9477966	0,4417020	0,5230910	0,6113308
300	0,2918718	1,0000000	0,5002163	0,1551993	0,9817698	0,6210314	0,6400573	0,3755140	0,3955130	0,7022188	0,9843072	0,6427266	0,9276265	0,7967855	0,7749798	0,6776220	0,0587450	0,9220426	0,9521806	0,8102273	0,1108108	0,1628629	0,0993034	0,8864108	0,6677415	0,2043636	0,8096677	0,7492291	0,9477966	0,4417067	0,5230910	0,6113308
320	0,2918299	1,0000000	0,5002163	0,1552008	0,9817698	0,6210314	0,6400573	0,3755141	0,3955130	0,7022207	0,9843072	0,6427264	0,9276264	0,7967867	0,7749805	0,6776246	0,0587450	0,9220429	0,9525333	0,8102298	0,1108108	0,1628629	0,0993221	0,8864782	0,6677415	0,2043347	0,8096677	0,7492291	0,9477967	0,4417107	0,5230910	0,6113308
340	0,2917922	1,0000000	0,5002163	0,1552021	0,9817698	0,6210314	0,6400573	0,3755141	0,3955130	0,7022223	0,9843072	0,6427262	0,9276264	0,7967878	0,7749811	0,6776269	0,0587450	0,9220432	0,9527695	0,8102319	0,1108108	0,1628629	0,0993389	0,8865207	0,6677415	0,2043088	0,8096677	0,7492291	0,9477967	0,4417141	0,5230910	0,6113308
360	0,2917584	1,0000000	0,5002163	0,1552032	0,9817698	0,6210314	0,6400573	0,3755142	0,3955130	0,7022236	0,9843072	0,6427261	0,9276263	0,7967886	0,7749816	0,6776287	0,0587450	0,9220434	0,9529271	0,8102337	0,1108108	0,1628629	0,0993540	0,8865474	0,6677415	0,2042854	0,8096677	0,7492292	0,9477967	0,4417169	0,5230910	0,6113308
380	0,2917279	1,0000000	0,5002163	0,1552042	0,9817698	0,6210314	0,6400573	0,3755142	0,3955130	0,7022247	0,9843072	0,6427260	0,9276263	0,7967894	0,7749821	0,6776303	0,0587450	0,9220436	0,9530320	0,8102352	0,1108108	0,1628629	0,0993676	0,8865641	0,6677415	0,2042644	0,8096677	0,7492292	0,9477967	0,4417193	0,5230910	0,6113308
400	0,2917005	1,0000000	0,5002163	0,1552051	0,9817698	0,6210314	0,6400573	0,3755143	0,3955130	0,7022257	0,9843072	0,6427259	0,9276263	0,7967900	0,7749824	0,6776317	0,0587450	0,9220438	0,9531015	0,8102365	0,1108108	0,1628629	0,0993798	0,8865745	0,6677415	0,2042455	0,8096677	0,7492292	0,9477967	0,4417214	0,5230910	0,6113308
420	0,2916759	1,0000000	0,5002163	0,1552058	0,9817698	0,6210314	0,6400573	0,3755143	0,3955130	0,7022265	0,9843072	0,6427258	0,9276262	0,7967905	0,7749827	0,6776328	0,0587450	0,9220439	0,9531475	0,8102376	0,1108108	0,1628629	0,0993908	0,8865810	0,6677415	0,2042285	0,8096677	0,7492292	0,9477967	0,4417231	0,5230910	0,6113308
440	0,2916538	1,0000000	0,5002163	0,1552065	0,9817697	0,6210314	0,6400573	0,3755143	0,3955130	0,7022272	0,9843072	0,6427257	0,9276262	0,7967910	0,7749830	0,6776338	0,0587450	0,9220440	0,9531779	0,8102385	0,1108108	0,1628629	0,0994008	0,8865850	0,6677415	0,2042132	0,8096677	0,7492292	0,9477967	0,4417245	0,5230910	0,6113308
460	0,2916338	1,0000000	0,5002163	0,1552071	0,9817697	0,6210314	0,6400573	0,3755143	0,3955130	0,7022278	0,9843072	0,6427257	0,9276262	0,7967913	0,7749832	0,6776346	0,0587450	0,9220441	0,9531980	0,8102393	0,1108108	0,1628629	0,0994097	0,8865875	0,6677415	0,2041994	0,8096677	0,7492292	0,9477967	0,4417257	0,5230910	0,6113308
480	0,2916159	1,0000000	0,5002163	0,1552076	0,9817697	0,6210314	0,6400573	0,3755143	0,3955130	0,7022283	0,9843072	0,6427256	0,9276262	0,7967916	0,7749834	0,6776353	0,0587450	0,9220442	0,9532111	0,8102399	0,1108108	0,1628629	0,0994177	0,8865890	0,6677415	0,2041870	0,8096677	0,7492292	0,9477967	0,4417268	0,5230910	0,6113308
500	0,2915998	1,0000000	0,5002163	0,1552080	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022287	0,9843072	0,6427256	0,9276262	0,7967919	0,7749836	0,6776359	0,0587450	0,9220443	0,9532198	0,8102404	0,1108108	0,1628629	0,0994249	0,8865899	0,6677415	0,2041759	0,8096677	0,7492292	0,9477967	0,4417276	0,5230910	0,6113308
520	0,2915853	1,0000000	0,5002163	0,1552084	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022290	0,9843072	0,6427256	0,9276261	0,7967921	0,7749837	0,6776363	0,0587450	0,9220444	0,9532255	0,8102409	0,1108108	0,1628629	0,0994314	0,8865905	0,6677415	0,2041659	0,8096677	0,7492292	0,9477968	0,4417284	0,5230910	0,6113308
540	0,2915723	1,0000000	0,5002163	0,1552087	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022293	0,9843072	0,6427255	0,9276261	0,7967923	0,7749838	0,6776368	0,0587450	0,9220444	0,9532292	0,8102413	0,1108108	0,1628629	0,0994372	0,8865909	0,6677415	0,2041569	0,8096677	0,7492292	0,9477968	0,4417290	0,5230910	0,6113308
560	0,2915606	1,0000000	0,5002163	0,1552090	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022296	0,9843072	0,6427255	0,9276261	0,7967925	0,7749839	0,6776371	0,0587450	0,9220445	0,9532317	0,8102416	0,1108108	0,1628629	0,0994425	0,8865911	0,6677415	0,2041488	0,8096677	0,7492292	0,9477968	0,4417295	0,5230910	0,6113308
580	0,2915500	1,0000000	0,5002163	0,1552093	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022298	0,9843072	0,6427255	0,9276261	0,7967926	0,7749840	0,6776374	0,0587450	0,9220445	0,9421571	0,8102419	0,1108108	0,1628629	0,0994472	0,8813453	0,6677415	0,2041415	0,8096677	0,7492292	0,9477968	0,4417300	0,5230910	0,6113308
600	0,2915406	1,0000000	0,5002163	0,1552095	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022299	0,9843072	0,6427255	0,9276261	0,7967927	0,7749841	0,6776376	0,0587450	0,9220445	0,9201050	0,8102421	0,1108108	0,1628629	0,0994514	0,8714438	0,6677415	0,2041349	0,8096677	0,7492292	0,9477968	0,4417303	0,5230910	0,6113308
620	0,2915320	1,0000000	0,5002163	0,1552097	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022301	0,9843072	0,6427255	0,9276261	0,7967928	0,7749841	0,6776379	0,0587450	0,9220445	0,8967545	0,8102423	0,1108108	0,1628629	0,0994553	0,8615655	0,6677415	0,2041290	0,8096677	0,7492292	0,9477968	0,4417306	0,5230910	0,6113308
640	0,2915244	1,0000000	0,5002163	0,1552099	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022302	0,9843072	0,6427254	0,9276261	0,7967929	0,7749842	0,6776380	0,0587450	0,9220446	0,8761099	0,8102425	0,1108108	0,1628629	0,0994587	0,8533435	0,6677415	0,2041237	0,8096677	0,7492292	0,9477968	0,4417309	0,5230910	0,6113308
660	0,2915175	1,0000000	0,5002163	0,1552101	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022303	0,9843072	0,6427254	0,9276261	0,7967930	0,7749842	0,6776382	0,0587450	0,9220446	0,8593806	0,8102426	0,1108108	0,1628629	0,0994618	0,8470730	0,6677415	0,2041189	0,8096677	0,7492292	0,9477968	0,4417311	0,5230910	0,6113308
680	0,2915113	1,0000000	0,5002163	0,1552102	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022304	0,9843072	0,6427254	0,9276261	0,7967930	0,7749842	0,6776383	0,0587450	0,9220446	0,8465050	0,8102428	0,1108108	0,1628629	0,0994646	0,8425315	0,6677415	0,2041147	0,8096677	0,7492292	0,9477968	0,4417313	0,5230910	0,6113308
700	0,2915057	1,0000000	0,5002163	0,1552103	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022305	0,9843072	0,6427254	0,9276261	0,7967931	0,7749843	0,6776384	0,0587450	0,9220446	0,8369274	0,8102429	0,1108108	0,1628629	0,0994671	0,8393527	0,6677415	0,2041108	0,8096677	0,7492292	0,9477968	0,4417315	0,5230910	0,6113308
720	0,2915007	1,0000000	0,5002163	0,1552104	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022305	0,9843072	0,6427254	0,9276261	0,7967931	0,7749843	0,6776385	0,0587450	0,9220446	0,8299735	0,8102429	0,1108108	0,1628629	0,0994693	0,8371812	0,6677415	0,2041073	0,8096677	0,7492292	0,9477968	0,4417316	0,5230910	0,6113308
740	0,2914962	1,0000000	0,5002163	0,1552105	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022306	0,9843072	0,6427254	0,9276261	0,7967932	0,7749843	0,6776386	0,0587450	0,9220446	0,8250152	0,8102430	0,1108108	0,1628629	0,0994713	0,8357245	0,6677415	0,2041042	0,8096677	0,7492292	0,9477968	0,4417317	0,5230910	0,6113308
760	0,2914921	1,0000000	0,5002163	0,1552106	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022306	0,9843072	0,6427254	0,9276261	0,7967932	0,7749843	0,6776386	0,0587450	0,9220446	0,8215291	0,8102431	0,1108108	0,1628629	0,0994732	0,8347608	0,6677415	0,2041014	0,8096677	0,7492292	0,9477968	0,4417318	0,5230910	0,6113308
780	0,2914885	1,0000000	0,5002163	0,1552106	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022307	0,9843072	0,6427254	0,9276261	0,7967932	0,7749844	0,6776387	0,0587450	0,9220446	0,8191055	0,8102431	0,1108108	0,1628629	0,0994748	0,8341306	0,6677415	0,2040989	0,8096677	0,7492292	0,9477968	0,4417319	0,5230910	0,6113308
800	0,2914852	1,0000000	0,5002163	0,1552107	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022307	0,9843072	0,6427254	0,9276261	0,7967932	0,7749844	0,6776387	0,0587450	0,9220447	0,8174358	0,8102432	0,1108108	0,1628629	0,0994763	0,8337221	0,6677415	0,2040966	0,8096677	0,7492292	0,9477968	0,4417320	0,5230910	0,6113308
820	0,2914822	1,0000000	0,5002163	0,1552108	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022307	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776388	0,0587450	0,9220447	0,8162943	0,8102432	0,1108108	0,1628629	0,0994776	0,8334594	0,6677415	0,2040946	0,8096677	0,7492292	0,9477968	0,4417320	0,5230910	0,6113308
840	0,2914796	1,0000000	0,5002163	0,1552108	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776388	0,0587450	0,9220447	0,8155189	0,8102432	0,1108108	0,1628629	0,0994788	0,8332915	0,6677415	0,2040927	0,8096677	0,7492292	0,9477968	0,4417321	0,5230910	0,6113308
860	0,2914772	1,0000000	0,5002163	0,1552108	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776388	0,0587450	0,9220447	0,8149951	0,8102433	0,1108108	0,1628629	0,0994799	0,8331848	0,6677415	0,2040911	0,8096677	0,7492292	0,9477968	0,4417321	0,5230910	0,6113308
880	0,2914751	1,0000000	0,5002163	0,1552109	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8146429	0,8102433	0,1108108	0,1628629	0,0994808	0,8331174	0,6677415	0,2040896	0,8096677	0,7492292	0,9477968	0,4417322	0,5230910	0,6113308
900	0,2914731	1,0000000	0,5002163	0,1552109	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8144071	0,8102433	0,1108108	0,1628629	0,0994817	0,8330749	0,6677415	0,2040882	0,8096677	0,7492292	0,9477968	0,4417322	0,5230910	0,6113308
920	0,2914714	1,0000000	0,5002163	0,1552109	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8142498	0,8102433	0,1108108	0,1628629	0,0994825	0,8330482	0,6677415	0,2040870	0,8096677	0,7492292	0,9477968	0,4417322	0,5230910	0,6113308
940	0,2914698	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022308	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8141453	0,8102433	0,1108108	0,1628629	0,0994832	0,8330315	0,6677415	0,2040860	0,8096677	0,7492292	0,9477968	0,4417322	0,5230910	0,6113308
960	0,2914684	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8140759	0,8102433	0,1108108	0,1628629	0,0994838	0,8330211	0,6677415	0,2040850	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
980	0,2914672	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776389	0,0587450	0,9220447	0,8140301	0,8102434	0,1108108	0,1628629	0,0994844	0,8330147	0,6677415	0,2040841	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
1000	0,2914660	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776390	0,0587450	0,9220447	0,8139999	0,8102434	0,1108108	0,1628629	0,0994849	0,8330107	0,6677415	0,2040833	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
1020	0,2914650	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776390	0,0587450	0,9220447	0,8139800	0,8102434	0,1108108	0,1628629	0,0994853	0,8330082	0,6677415	0,2040826	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
1040	0,2914641	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776390	0,0587450	0,9220447	0,8139669	0,8102434	0,1108108	0,1628629	0,0994857	0,8330066	0,6677415	0,2040820	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
1060	0,2914633	1,0000000	0,5002163	0,1552110	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776390	0,0587450	0,9220447	0,8139583	0,8102434	0,1108108	0,1628629	0,0994861	0,8330057	0,6677415	0,2040814	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
1080	0,2914625	1,0000000	0,5002163	0,1552111	0,9817697	0,6210314	0,6400573	0,3755144	0,3955130	0,7022309	0,9843072	0,6427254	0,9276261	0,7967933	0,7749844	0,6776390	0,0587450	0,9220447	0,8139527	0,8102434	0,1108108	0,1628629	0,0994864	0,8330051	0,6677415	0,2040809	0,8096677	0,7492292	0,9477968	0,4417323	0,5230910	0,6113308
