"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,6046882	0,3782778	0,6643107	0,9043463	1,0075894	1,1108572	0,1139188	0,5634274	0,7531054	0,9693304	0,9005733	0,9787440	0,4694242	0,8713932	0,5658890	1,0797388	0,8417429	0,7350563	0,8976502	0,7553585	0,8618688	0,6064261	0,5272010	0,5569749	0,9184432	0,8886040	0,6042131	0,7731791	0,9350652	0,8946114	0,7181024	0,0872960
600	0,5848818	0,4326581	0,5662140	0,9546867	1,0938010	1,0401958	0,1152493	0,5640098	0,7770982	0,9866509	0,8930421	0,9960261	0,4782737	0,8446630	0,5618161	1,0127316	0,7719617	0,7940476	0,9017100	0,8058182	0,7945701	0,6694440	0,5134675	0,5629758	0,9151772	0,9121220	0,5747106	0,7838016	0,8829825	0,8640252	0,7811883	0,1984878
620	0,5878614	0,5177939	0,5188497	0,8994442	1,0764330	1,0081107	0,0849820	0,6162353	0,7926381	0,9782906	0,8737814	1,0042287	0,4359225	0,8528564	0,6250994	1,0161233	0,8225282	0,8553065	0,9904453	0,7547480	0,8012507	0,6573000	0,4709779	0,6043087	0,9608542	0,8920000	0,5467087	0,7790331	0,8389371	0,9099954	0,7588879	0,2590062
640	0,5800277	0,5552145	0,4516584	0,8642930	1,0926392	0,9738543	0,0773220	0,6022057	0,7290223	0,8703856	0,8975415	0,9805777	0,3837240	0,9042552	0,7192656	0,9421689	0,8273959	0,8457013	1,0908918	0,6846357	0,8093271	0,6739487	0,4344398	0,6261593	0,9917201	0,9055694	0,5708885	0,6955470	0,8132355	0,9344135	0,6920513	0,3557474
660	0,5822112	0,5880815	0,4190608	0,8571516	0,9973585	1,0499341	0,1019696	0,5829767	0,7092524	0,7857547	0,9338796	0,9671372	0,3298673	0,9258615	0,6434446	0,9021803	0,8953076	0,9377106	1,0175857	0,6503829	0,7818718	0,6860458	0,4701362	0,5689597	1,0242584	0,8725700	0,5558087	0,7150419	0,7708731	0,8983904	0,6571594	0,4230134
680	0,5824263	0,6089685	0,3639907	0,9388524	0,9214618	1,0265376	0,1198652	0,5426859	0,6962159	0,8072649	0,9095748	1,0049602	0,2915180	0,9470757	0,7059517	0,9475747	0,8818797	0,9863866	0,9763562	0,7138701	0,7269267	0,6109001	0,4869300	0,5364119	1,0267238	0,9369873	0,6048745	0,7104957	0,8052081	0,8871703	0,7262631	0,4214800
700	0,5639114	0,5672269	0,3194711	0,9211743	0,9661642	1,0584965	0,1278966	0,5940715	0,6940130	0,8135061	0,9149047	1,0028427	0,2867498	0,8942280	0,6723642	1,0227503	0,8897655	0,9385764	1,0076595	0,7201481	0,7381779	0,5923359	0,5063979	0,5501176	1,0096726	0,9166081	0,6348487	0,7342933	0,7168097	0,9452269	0,7219721	0,4587748
720	0,5848681	0,6071938	0,2783332	0,9784455	1,0402893	1,1048231	0,1333044	0,6232610	0,7757322	0,7507080	1,0667463	1,0732926	0,2362560	0,8890514	0,6043419	1,0548929	0,8997182	0,8215738	1,0077516	0,6825361	0,7671531	0,6820833	0,5088280	0,4788892	0,9720110	0,9677293	0,5428260	0,7564971	0,7372589	0,9609740	0,7785950	0,5022503
740	0,5702266	0,6162398	0,2747518	0,9676144	1,0094851	1,0923512	0,1123580	0,6277127	0,8430386	0,7247661	1,0138005	1,0376858	0,2359432	0,9073451	0,5903806	0,9923399	0,9023379	0,8751574	0,9764821	0,7585332	0,7302733	0,6927850	0,4500536	0,4718907	0,9442522	1,0459852	0,5792703	0,7521512	0,7479933	0,8936779	0,8272494	0,5716104
760	0,6238780	0,5462488	0,2211931	0,9317659	0,9262858	1,0665012	0,1218119	0,6600670	0,8406128	0,6378719	0,9604276	1,0386583	0,2308764	0,9257695	0,6324738	1,0114910	0,9395951	0,9101769	1,0140749	0,7079729	0,7392360	0,6673706	0,4110116	0,4533156	0,9304777	1,0036598	0,5552055	0,7258914	0,7010390	0,9839976	0,8540233	0,5796795
780	0,6257377	0,5852433	0,2036907	0,9038116	1,0229952	0,9407891	0,1236754	0,6670618	0,7810990	0,7180290	0,9632786	1,0396637	0,2075238	0,8754382	0,6290418	1,0213213	0,9029790	0,8931393	0,9337131	0,6815327	0,7656476	0,6609784	0,4242932	0,4377414	0,9598298	1,0244791	0,5675698	0,7650619	0,7180378	0,9262880	0,8086430	0,5476208
800	0,6774205	0,6090981	0,2429769	0,9870695	0,9613661	0,9724019	0,1195713	0,5999455	0,6684080	0,7142479	1,0417281	1,0273226	0,2059331	0,8418518	0,6350205	1,0545578	0,8398617	0,8358621	0,8969282	0,6085929	0,8009256	0,6209928	0,3924230	0,4470613	0,9840817	1,0493843	0,6094723	0,7348351	0,7938721	0,9686323	0,7176609	0,4943478
820	0,6602178	0,6421816	0,2374583	0,8733315	0,9919986	0,9758940	0,1237805	0,5958767	0,6849429	0,7865551	1,1013886	1,0115311	0,1999137	0,8273785	0,6043616	1,0444614	0,8312698	0,8368143	0,9758007	0,6779520	0,7656451	0,6588898	0,4124848	0,4669791	0,9454768	0,9780290	0,5938968	0,7487380	0,7766623	0,9744581	0,8322224	0,4894572
840	0,6292763	0,6421161	0,2231282	0,8833220	0,9945877	0,9244648	0,1209840	0,6051888	0,7018792	0,7325576	0,9354315	1,0043381	0,2325424	0,8543985	0,5966267	0,9896932	0,7841331	0,7887156	1,0212486	0,6687174	0,8050237	0,6711568	0,3823163	0,4886709	1,0081493	0,9436609	0,5904648	0,7571501	0,6839423	0,9256097	0,8402664	0,4731897
860	0,5688190	0,6117426	0,2150636	0,8617253	0,9597817	0,9966256	0,1213814	0,5720072	0,7383957	0,7754714	0,9402799	0,9728303	0,2239169	0,8341001	0,5464628	1,0278187	0,9279326	0,7935135	1,0073111	0,7601957	0,7628487	0,6681851	0,4134969	0,4962156	0,9697282	0,9120762	0,6161767	0,7841595	0,6584387	1,0031011	0,8237254	0,5340649
880	0,5897895	0,6445281	0,2229790	0,9029138	0,8425037	0,9792260	0,1229984	0,5747084	0,7064194	0,7920012	0,9155227	0,9885621	0,2049993	0,9117131	0,6017290	1,0767017	0,9113915	0,7499732	0,9247995	0,6881585	0,7813327	0,6525828	0,4228557	0,5708133	0,9907002	0,8851978	0,6107809	0,7442467	0,6978690	0,9578466	0,7795135	0,5792421
900	0,5793124	0,6114182	0,1950763	0,9140417	0,8062150	0,9931493	0,1013561	0,5445607	0,7705509	0,7828605	0,9417591	0,9503191	0,1919471	0,8967539	0,6532085	1,0189342	0,9100859	0,8197809	0,9119021	0,7023214	0,7939951	0,6399103	0,4436491	0,5998241	0,9404081	0,9829985	0,5707274	0,6782817	0,7183131	0,9977196	0,7935721	0,5659031
920	0,6303587	0,5850265	0,1806188	0,9206069	0,8733908	1,0464430	0,1020015	0,6064435	0,8228528	0,8597962	0,8926790	0,9404165	0,1936464	0,8932727	0,6871369	0,9862362	0,8524221	0,7362330	1,0030509	0,6914800	0,8138386	0,6353595	0,4300958	0,5867538	0,9330904	0,9163421	0,5842638	0,7080155	0,7548921	1,0348303	0,6844175	0,6100714
940	0,6278770	0,5455742	0,1970103	0,9879629	0,9087349	1,0676330	0,1029953	0,6454743	0,8028450	0,8017247	0,8440826	0,9345429	0,1995482	0,8646041	0,6973176	0,9504101	0,8146454	0,8845468	1,0052960	0,7433579	0,7458391	0,6629839	0,4724847	0,5161388	0,9804176	0,9128484	0,5496231	0,6967071	0,7023608	0,9952140	0,6918127	0,5683130
960	0,5829792	0,4995216	0,2558751	0,9858336	0,8446520	1,0317444	0,1049682	0,6130751	0,7899474	0,7289779	0,8852608	0,9516132	0,1879762	0,8883279	0,7047147	0,9302392	0,8764864	0,8741290	1,0353553	0,7798196	0,7395991	0,6397672	0,4506922	0,5324902	0,9968382	0,9007927	0,6262340	0,7469877	0,6726573	0,9469315	0,6993583	0,5489911
980	0,6286607	0,5177131	0,2797269	0,9772208	0,9151427	0,9588896	0,1058572	0,5911863	0,8086589	0,7215801	0,9569644	0,9482291	0,1845938	0,8809913	0,6887088	1,0215515	0,9253989	0,9150251	0,9987728	0,7335717	0,6866219	0,6542176	0,4573215	0,5588745	0,9464123	0,9589484	0,6001474	0,7651605	0,6391167	0,9534287	0,7584257	0,5549241
1000	0,6204085	0,4912760	0,2771573	0,9290382	0,9395654	0,9179574	0,1189377	0,6411040	0,7940352	0,6484689	0,9542671	1,0194062	0,1671694	0,8212464	0,6424388	1,0289484	0,8782559	0,9326715	0,9947879	0,6488862	0,7217790	0,6310319	0,4390549	0,5327853	0,9816534	0,9982187	0,5780753	0,7578652	0,6793132	0,9941779	0,7404221	0,5053026
1020	0,6620107	0,5035395	0,2773059	0,9086773	0,9313534	0,8892061	0,1267940	0,6654368	0,7320107	0,6172242	0,9991886	1,0029495	0,1884345	0,9172240	0,6223476	1,0483708	0,8730727	0,8860950	1,0342569	0,7335688	0,7382722	0,6129026	0,4799646	0,4947195	0,9976472	1,0807816	0,5625576	0,7406009	0,6984932	0,9903795	0,7416446	0,5059733
1040	0,6541258	0,5550928	0,2817955	0,9107082	0,9057756	0,9065838	0,1260654	0,6549878	0,7393433	0,5957276	1,0809434	0,9663754	0,2235686	0,8689776	0,5983854	1,0251723	0,7887358	0,8232140	0,9630531	0,7467173	0,7462583	0,6636757	0,4745839	0,4733610	1,0004222	1,0600238	0,5491648	0,7261254	0,6761558	0,9831851	0,7351185	0,5562694
1060	0,6028464	0,6320094	0,2734570	0,8900188	0,8671482	0,8738688	0,1064507	0,6801111	0,7449328	0,6567596	1,0612806	0,9539873	0,2330071	0,8311826	0,6183105	0,9611054	0,8805637	0,8068729	0,9711470	0,7204037	0,7572235	0,6682961	0,5408905	0,5115029	0,9934203	0,9947735	0,5679116	0,7033501	0,6877505	0,9366024	0,7223988	0,5463466
1080	0,5950998	0,6044134	0,2879891	0,8886720	0,8792025	0,9020026	0,0974790	0,5852361	0,6787585	0,7229743	0,9623410	0,9387617	0,2088519	0,8128506	0,6231519	1,0129670	0,8301429	0,7836001	1,0719025	0,7008449	0,7666974	0,6837506	0,5183969	0,5236107	0,9597943	0,9028786	0,6033795	0,6802601	0,7427834	0,9308622	0,7152680	0,5415101
1100	0,5778279	0,5675677	0,3078910	0,8921343	0,8250160	0,9815828	0,1185806	0,5887345	0,6939663	0,7325916	0,8937984	0,9889315	0,1839936	0,7783112	0,6297558	1,0417295	0,8565853	0,7725697	0,9827671	0,6956336	0,7893185	0,7078104	0,4954941	0,5150446	0,9657598	0,9011263	0,6035101	0,7538977	0,6711711	0,9476447	0,8250162	0,4939979

0	0,6368810	0,5857959	0,2864548	0,9582547	0,9283292	1,0136600	0,1397520	0,6886545	0,8434727	0,8701254	1,0566444	0,9988690	0,1561049	0,9505143	0,6396882	1,0290862	0,8050432	0,7961682	0,9931950	0,7899316	0,7916927	0,7111056	0,4257356	0,4868997	1,0399574	0,9704885	0,5438085	0,8526292	0,7948877	0,9480453	0,7711413	0,6742047
20	0,7173938	0,5567336	0,2366045	0,8748829	0,9565896	1,0002953	0,0832523	0,5820282	0,8121384	0,7870643	1,0204774	0,9657783	0,2954475	0,8251050	0,6931686	1,0167474	0,9005681	0,8173029	0,9714827	0,7309618	0,6434488	0,6274775	0,4063617	0,5043589	1,1011471	1,0962965	0,5090390	0,8222881	0,8261274	0,8587114	0,8566773	0,5378192
40	0,6615804	0,5942725	0,2546246	0,8962440	0,9819903	1,0474396	0,0650575	0,5842704	0,7765414	0,7856006	1,0261367	0,8732015	0,3890479	0,8210789	0,6288924	1,1068843	0,8720117	0,7936259	1,0371331	0,7890665	0,6427533	0,6005497	0,4361760	0,5176571	1,1034537	1,0419002	0,5102561	0,8796321	0,7154498	0,8763239	0,8107960	0,5448045
60	0,6564305	0,6675305	0,2547888	0,8900519	0,9787051	1,0378863	0,0501104	0,5569403	0,8260278	0,7636934	0,9796831	0,8840242	0,5282621	0,8495293	0,6226361	1,0504408	0,8866780	0,8573908	1,0062164	0,7536220	0,6803674	0,5868213	0,4410909	0,5557377	1,0525406	1,0231566	0,4822085	0,8832996	0,6583618	0,8924351	0,8322385	0,5400615
80	0,6271986	0,6274861	0,2905427	0,8851072	0,8667609	1,0299167	0,0501800	0,5408068	0,8152888	0,7274206	0,9972131	0,8900266	0,6387163	0,8502509	0,7140164	0,8967692	0,8880339	0,8343561	1,0456330	0,7840733	0,6797649	0,5557721	0,4700482	0,5820423	1,0413325	1,0654384	0,5441973	0,9099809	0,6552934	0,9462991	0,7656237	0,5435379
100	0,5908839	0,5791196	0,2941414	0,8684136	0,8636136	0,9371673	0,0471673	0,5455615	0,8493976	0,8005483	0,8730658	0,8634592	0,6758795	0,9035782	0,6897470	0,9073117	0,9493435	1,0182598	1,0603059	0,7467110	0,7341851	0,5929565	0,5478654	0,5212686	1,0539906	1,0128962	0,5308639	0,9591793	0,6543705	0,9888402	0,7540816	0,4933755
120	0,6087144	0,5634863	0,2628723	0,8686001	0,9600887	0,8952698	0,0430411	0,5572457	0,8619032	0,8436305	0,8300024	0,8983070	0,6686974	0,9415370	0,6155941	0,9673415	0,8777827	1,0529474	1,0385893	0,7099806	0,6978881	0,6366332	0,4822323	0,5355499	1,0850032	0,9559717	0,5468978	0,9432759	0,6748345	0,9804339	0,7156352	0,4760561
140	0,6752685	0,6039572	0,2342208	0,9033989	0,9670843	0,8446086	0,0482675	0,5949206	0,8802881	0,8812515	0,8620419	0,9032382	0,6732517	0,8020247	0,6328757	0,9887031	0,9175535	1,0151183	1,0621268	0,7313504	0,6959041	0,6115973	0,4593648	0,5556085	1,1389905	0,9586924	0,5768730	0,9392907	0,7031814	0,9786616	0,7741914	0,5356592
160	0,6753781	0,6557895	0,2484704	0,9486320	0,9487796	0,8147543	0,0434815	0,5732360	0,9119602	0,8495713	0,8746722	0,9113367	0,6917762	0,8657613	0,6836674	1,0311053	0,9051475	0,9551572	1,0767386	0,7224276	0,7141136	0,6304047	0,4035066	0,5518661	1,1018409	0,9712142	0,5828388	0,8813979	0,7185875	0,8947048	0,8165008	0,5391031
180	0,6528492	0,7046308	0,2136020	1,0193908	0,9358512	0,7726797	0,0416162	0,6074080	0,8247328	0,8042205	0,8323352	0,9267199	0,7399086	0,8705967	0,6738602	1,0563268	0,9624332	0,9879733	1,0428211	0,7176875	0,7424145	0,6165599	0,3854602	0,5962164	1,0681577	0,9524593	0,5675845	0,8807773	0,7549832	1,0006747	0,7577526	0,4811213
200	0,6418388	0,6649183	0,2085114	1,0321372	0,9652286	0,7994895	0,0406472	0,5609719	0,9315928	0,8003400	0,7623198	0,9513412	0,7129029	0,8068121	0,6248180	0,9732951	1,0104228	0,9041184	0,9742825	0,7063628	0,7475716	0,6051359	0,3891539	0,5908064	1,1296589	0,9482439	0,5631248	0,8847732	0,7429906	0,9310690	0,7258822	0,4434212
220	0,7162441	0,6407275	0,2200144	1,0194555	0,9097168	0,8170946	0,0349842	0,5828299	0,8819017	0,8538238	0,7589369	0,9524274	0,7972686	0,7963779	0,5905873	0,9617531	0,9698603	0,9188562	0,9864198	0,7078334	0,7086030	0,6168720	0,3912408	0,5997220	1,1881197	0,9373121	0,5849591	0,9221916	0,7245830	0,9383267	0,7468262	0,4030525
240	0,6908685	0,6062783	0,1774913	0,9501756	0,8929904	0,7863643	0,0409341	0,6016721	0,8076397	0,8301812	0,8522490	0,9711708	0,8138092	0,7811655	0,5989008	1,0085046	0,9244697	0,9558895	0,9791067	0,7146640	0,6546155	0,6461366	0,3805417	0,5631466	1,1257036	0,8910833	0,5986329	0,9843175	0,6631013	0,9532385	0,7893577	0,4282848
260	0,6455562	0,5976258	0,1377131	0,9787981	0,9570473	0,8025412	0,0336561	0,5946186	0,7879504	0,8055243	0,9626853	1,0055103	0,7667904	0,8566222	0,5760421	0,9588758	0,8358928	0,9322831	1,0191443	0,7365308	0,6711716	0,5663813	0,3963643	0,5793060	1,0973197	0,9118784	0,5593418	1,0026469	0,7239574	0,9768068	0,8121887	0,4055291
280	0,6203075	0,5691151	0,1787190	1,0023597	0,8312314	0,8381957	0,0245838	0,6012314	0,7914174	0,7786737	0,8548098	0,9735028	0,7641810	0,8649277	0,5614582	0,9561051	0,8187115	0,9012737	1,0337352	0,7152170	0,6595592	0,5750372	0,4298808	0,5737792	1,1372619	0,9512982	0,5881368	1,0042810	0,6998585	0,9827391	0,7866175	0,3786764
300	0,6709325	0,5642796	0,1979813	0,9606293	0,7769850	0,8719831	0,0213400	0,5300249	0,7851236	0,7994650	0,9363608	0,9129304	0,8246858	0,8639406	0,6149508	0,9755684	0,8387744	1,0078439	0,9405939	0,7388106	0,6971617	0,6309150	0,3670404	0,5811316	1,0566144	0,9981529	0,5955990	0,9920858	0,7565801	0,9746794	0,7712247	0,3671305
320	0,6155560	0,5789830	0,2104962	1,0405773	0,7742015	0,8021564	0,0169036	0,5189469	0,7643105	0,7431810	0,9449314	0,9684336	0,8440294	0,9361386	0,6121410	1,0188620	0,7836970	1,0274207	0,9639661	0,6645117	0,7239596	0,6496331	0,4430471	0,6118225	0,9983510	0,9593694	0,5547523	1,0182558	0,7939865	0,9546640	0,8274199	0,3915275
340	0,6678155	0,5835235	0,1843062	1,0125355	0,9022687	0,7619087	0,0266831	0,6062576	0,8646704	0,7366723	0,9308547	0,9158196	0,8792037	0,9151677	0,5831620	1,1306305	0,8449206	1,1156653	0,9320093	0,6250271	0,6948386	0,6829126	0,4068601	0,5988604	1,0348101	0,9516405	0,6085588	1,0320386	0,7710648	0,9915639	0,7936719	0,4351224
360	0,6517328	0,5216824	0,1971772	1,0297541	0,9051118	0,7915548	0,0267264	0,5693101	0,8865599	0,7679176	0,9546261	0,9396456	0,9606448	0,8770706	0,4960960	1,1640537	0,8914174	1,0914811	0,8176239	0,7206103	0,7362634	0,6406478	0,3934103	0,6217163	1,0943117	0,9683094	0,5275517	0,9725915	0,8055863	1,0136588	0,7016471	0,4252711
380	0,6665705	0,5251863	0,2496255	1,0055952	0,8301430	0,7882427	0,0342263	0,5800466	0,8344719	0,7601100	0,9425699	0,9121283	0,9903837	0,7965909	0,5400119	1,0673802	0,9614433	1,2341674	0,8502186	0,6957466	0,6843050	0,7419367	0,3820769	0,6704934	1,1069601	0,9102268	0,5208903	0,9772817	0,7568799	1,0165514	0,7748845	0,4674408
400	0,6625868	0,5526061	0,2995947	1,1179985	0,9274249	0,7354539	0,0375709	0,6436268	0,8146757	0,7504407	1,0137235	0,9738393	0,9217766	0,7619681	0,5437480	1,0344068	0,9397495	1,1967912	0,8025812	0,7354577	0,6866772	0,7080018	0,3673307	0,6148411	1,0370836	0,9095735	0,4657202	0,9756710	0,7580891	0,9899185	0,8985375	0,4586872
420	0,6803820	0,5357179	0,3043177	1,0555751	0,8631630	0,7402135	0,0300028	0,5998961	0,8567737	0,7000033	0,9708152	1,0650750	0,9239708	0,8162677	0,4873601	1,0371493	0,9915296	0,9878357	0,8384744	0,7869681	0,7182446	0,6908211	0,3302665	0,5669073	0,9855032	0,9568767	0,5775797	0,9661444	0,7607984	1,0239988	0,8326663	0,4861761
440	0,7041895	0,5651174	0,3015676	1,0194811	0,8547401	0,7399230	0,0476934	0,6294787	0,7833449	0,7180246	0,9947196	1,0280488	0,8959835	0,8277710	0,5354911	0,9515652	0,9030379	0,9799432	0,9129423	0,7880790	0,7356061	0,7335623	0,3898575	0,5191679	0,9653472	0,9535553	0,5715929	1,0120499	0,7354451	0,9497023	0,8077539	0,4529890
460	0,6997654	0,6176592	0,2665859	1,0158875	0,8541390	0,6479837	0,0344229	0,5663982	0,7851167	0,6831023	0,9302847	1,0170878	0,8977960	0,8262037	0,5836820	0,9527929	0,9856523	1,0303767	0,9298629	0,7814848	0,7512509	0,7332504	0,4084156	0,5585856	0,9919276	0,9562305	0,5403876	0,9611632	0,7476045	0,9269204	0,8162087	0,4031332
480	0,6934965	0,6447254	0,2543736	1,0727085	0,8683118	0,7147312	0,0294545	0,5472186	0,8047220	0,7103831	0,9388969	1,0344573	0,8458514	0,8089651	0,5867051	1,0085147	0,9855038	1,0230070	0,9894300	0,8328416	0,7757439	0,6989442	0,4340874	0,5246783	1,0055682	0,9316603	0,5767217	0,9938110	0,7776489	0,9868298	0,8681795	0,4132066
500	0,6645414	0,6726304	0,2314318	1,0529196	0,9389697	0,7269675	0,0144845	0,5643298	0,8109390	0,7094582	1,0252860	1,0181560	0,8069998	0,7773132	0,5961338	1,0590089	0,8721942	0,9355412	1,0191424	0,8003081	0,8127827	0,6933738	0,4472474	0,5565654	1,0430693	0,9713255	0,5904878	1,0334639	0,7433543	1,0371218	0,7839900	0,4077497
520	0,5767414	0,6241514	0,2150859	0,9828843	0,9505649	0,7434006	0,0075338	0,6155351	0,8721091	0,7370798	1,0180779	0,9536036	0,7907517	0,7539703	0,5981923	1,0782752	0,8820630	1,0371633	0,9554333	0,7070813	0,7999706	0,6978590	0,3988485	0,6401775	1,0522611	1,0361069	0,5881802	1,0173201	0,7543876	1,0453838	0,7548156	0,4419955
540	0,6157283	0,6416271	0,2231351	0,9051945	0,8756757	0,8220355	0,0120475	0,6653371	0,8600080	0,7118250	0,9374746	1,0283680	0,7931069	0,8288520	0,5370887	1,0659337	0,8997252	0,9888325	0,9060618	0,7469488	0,7828543	0,6297695	0,4250229	0,6104799	1,0884986	0,9540808	0,6011186	0,9957180	0,7744059	0,8919838	0,7728783	0,5225938
560	0,6165720	0,5975874	0,2206948	0,9145094	0,8957080	0,8120192	0,0224323	0,7224978	0,7964896	0,7152351	1,0042238	1,0473546	0,7919518	0,8607014	0,5037284	1,0444951	0,8924873	1,0185601	1,0023591	0,7229356	0,7973601	0,6140738	0,4319460	0,5989135	1,0222716	1,0067234	0,6603028	1,0030815	0,7418921	0,8910029	0,7481823	0,5965125
580	0,6073309	0,5826939	0,1858132	0,8675768	0,9171068	0,8892400	0,0350926	0,6506641	0,7442070	0,7531431	1,0208245	1,1128884	0,7769786	0,8489527	0,5267384	1,0000845	0,9089694	1,0178663	1,0526429	0,7201783	0,7409402	0,6451277	0,4425902	0,5605505	0,9896604	0,9956389	0,6308477	0,9443448	0,7395828	0,8619052	0,7760856	0,5456603
600	0,6632213	0,5787470	0,1941404	0,7894433	0,9602626	0,9334300	0,0647711	0,6991434	0,7119642	0,7396125	1,0563958	1,1061601	0,6730437	0,8454252	0,5675381	0,9611588	0,8942091	0,9799488	1,0833673	0,7664445	0,7445405	0,6091877	0,5056153	0,4908827	0,9807208	0,9937990	0,6398792	0,9171877	0,6564025	0,9236144	0,7731469	0,5729774
620	0,6581229	0,5476014	0,1929192	0,8263986	0,9342611	0,9870230	0,1020608	0,6895419	0,7012961	0,6955795	1,0052976	1,0633502	0,5569831	0,8261269	0,6096586	0,9666981	0,8947415	1,0371107	1,0956814	0,7267996	0,7718446	0,6536822	0,5157403	0,5622431	1,0188805	0,9968148	0,6472943	0,8755079	0,6899881	1,0106406	0,7573387	0,5753692
640	0,6467640	0,4981859	0,2268248	0,8277001	0,8845432	1,0095102	0,1070140	0,6444534	0,6711046	0,7309031	1,0310951	1,0694202	0,5328081	0,7806616	0,6389543	0,9865901	0,9276132	0,9604085	1,0215709	0,6930513	0,7948889	0,6167087	0,5361086	0,5755401	1,0028449	0,9924586	0,6599344	0,8391437	0,6781747	0,9304685	0,7221053	0,5653420
660	0,6432286	0,5106046	0,2270321	0,8292631	0,9166177	1,0606932	0,1076289	0,6900274	0,7769877	0,7385257	1,0426610	1,0705590	0,4756858	0,7782561	0,6387716	1,0260757	0,8988766	0,8946099	1,0191777	0,6996087	0,8122748	0,6336062	0,4910576	0,5461345	1,0034810	0,9199769	0,6120803	0,8673689	0,6805699	1,0124627	0,7406729	0,5542178
680	0,6439848	0,5202807	0,2363758	0,8653327	0,9304128	1,1022117	0,0965007	0,7237973	0,7092444	0,7977730	0,9892328	1,0582615	0,3641628	0,7767212	0,6504818	1,0210447	0,8854527	0,8670669	0,9869905	0,7414164	0,8111155	0,6799376	0,4748449	0,5406181	1,0057683	0,9863025	0,6495567	0,8524017	0,6996126	0,9209319	0,7738735	0,5317950
700	0,6644506	0,6086907	0,2693093	0,8806176	0,9338965	0,9842906	0,0885979	0,7058538	0,7128319	0,7980662	1,0055185	1,0547794	0,3087306	0,8286378	0,6736796	1,0314209	0,8943431	0,8991917	0,9789445	0,6901794	0,7939528	0,6455743	0,4808978	0,5623325	0,9552441	0,9507959	0,6008586	0,8112707	0,7306823	0,9658542	0,7249355	0,5521745
720	0,6262731	0,6026331	0,2513626	0,8667827	1,0013998	0,9793594	0,0935796	0,6552175	0,7044619	0,8005167	1,0166885	0,9895844	0,2627345	0,7407625	0,6016127	0,9170042	0,9173109	0,8794882	1,0623033	0,6975662	0,7701634	0,6911554	0,4795531	0,5367302	0,9294768	0,9353521	0,5875469	0,8554832	0,6945248	0,9602801	0,7644567	0,5204883
740	0,6599861	0,5902626	0,2724568	0,8701071	1,0386000	0,9553542	0,0898359	0,5908219	0,7350165	0,8786779	1,0420348	1,0186162	0,2267759	0,7863934	0,6505384	0,9852523	0,8713990	0,8425980	1,0337872	0,6995551	0,7171594	0,6771084	0,4558149	0,4961556	0,8764818	0,9699602	0,5492462	0,8157459	0,7607094	1,0416736	0,7980311	0,5049218
760	0,6257728	0,6249205	0,2551180	0,8268203	0,9973886	1,0614326	0,0927272	0,5613812	0,7695239	0,9047036	1,0486809	0,9870310	0,2103793	0,7794856	0,6556319	0,9298217	0,9239006	0,8705906	1,0242063	0,6636339	0,7912660	0,6969769	0,4575778	0,5949701	0,9398009	0,9449711	0,5532414	0,7776774	0,7436341	0,9889057	0,7625528	0,5337747
780	0,5826588	0,6067026	0,2252274	0,7978452	0,9729239	0,9736209	0,0837445	0,5213134	0,7922180	0,9335778	1,0331555	0,9922124	0,2073305	0,8507604	0,7107587	0,9207743	0,8976414	0,8827688	0,9462905	0,7016965	0,7712622	0,6702607	0,4829663	0,5842532	0,9168145	0,9937479	0,5935570	0,7806246	0,8051482	0,9351618	0,7568952	0,5376746
800	0,6296798	0,6532991	0,2435152	0,8220717	0,9552678	0,9845489	0,1135648	0,5375604	0,8433614	0,9570992	0,9636923	0,9833796	0,2274772	0,8379458	0,7391541	0,9369502	0,9530406	0,9498124	0,9035073	0,6471439	0,7620523	0,6843911	0,4655195	0,4882409	0,9327609	0,9893460	0,5441905	0,7961444	0,8120557	0,8206982	0,8270985	0,6192801
820	0,6044366	0,6027694	0,2101462	0,7922030	0,9612938	1,0376629	0,1159185	0,5623574	0,8827143	0,9440491	1,0078115	0,9117975	0,2037871	0,8819142	0,7198052	0,9329603	0,9240253	0,8683856	0,9098193	0,6780955	0,7739635	0,7390556	0,5162147	0,5302963	0,9384070	0,9926015	0,5096461	0,7610042	0,7808104	0,8546627	0,8610296	0,6254432
840	0,6491206	0,6314514	0,2152775	0,7785742	0,9856642	1,0819240	0,0990768	0,5928151	0,8910424	0,9247222	0,9704503	0,8921516	0,2059085	0,9096310	0,7124140	0,9083361	0,8239996	0,8764868	0,9203665	0,7134515	0,8186468	0,7227941	0,4580923	0,5580521	0,9547030	0,9821383	0,5266583	0,7284468	0,7521382	0,8766208	0,8844943	0,5917601
860	0,6442604	0,6087441	0,1941276	0,9159784	0,9573553	1,1266421	0,0967352	0,6311041	0,9151367	0,8646819	0,9726591	0,9674672	0,2122032	0,9207596	0,6547065	0,9109816	0,7738990	0,8521748	0,9633709	0,7633447	0,8313855	0,7421461	0,4903866	0,5694115	0,9239659	0,9128453	0,5084746	0,6985758	0,8523031	0,9050624	0,8266594	0,5071927
