"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
580	0,2595152	0,9258658	0,5430645	0,3240143	0,9291418	0,6331005	0,6055136	0,2894989	0,4519640	0,8285769	1,0099072	0,8510041	0,9457497	0,8854677	0,8381628	0,8324956	0,0621939	0,9799991	0,8131332	0,8273501	0,1087365	0,1839003	0,1154638	0,7380019	0,5887047	0,0937773	0,7275895	0,6474480	0,7816173	0,6734668	0,5916741	0,4579599
600	0,2531069	1,0696753	0,5442068	0,2900260	1,0114904	0,5527134	0,6786813	0,3387379	0,3897164	0,7670862	0,9737583	0,8098459	0,9100745	0,8685868	0,9148227	0,8105733	0,0487529	0,9715568	0,8648616	0,9154985	0,1051205	0,1776229	0,1102467	0,7660215	0,6189370	0,1101133	0,7912198	0,6366751	0,7917643	0,6504976	0,5996496	0,5554874
620	0,2630771	1,0067242	0,5712840	0,2635447	0,9902045	0,5622396	0,6611454	0,4004148	0,3970302	0,7500564	1,0237282	0,6714365	0,9017761	0,8378453	0,8726742	0,8246302	0,0548658	0,9387888	0,8321366	0,8287076	0,1154903	0,1601357	0,1209860	0,7678972	0,6105013	0,1200239	0,8491851	0,6640944	0,8600318	0,6058475	0,6167189	0,5430368
640	0,2524617	0,9394898	0,5331323	0,2638158	1,0220063	0,5519494	0,6344820	0,3943407	0,3864936	0,7407807	1,0071367	0,6141144	0,8577397	0,8242709	0,8403347	0,7986567	0,0557713	0,9296572	0,8473129	0,8912861	0,1047338	0,1750871	0,1235133	0,7887975	0,6541408	0,1259245	0,8632031	0,7505886	0,9370069	0,5202400	0,5662409	0,6131595
660	0,2830411	0,9668430	0,5035695	0,2582878	0,9743405	0,5824497	0,5986161	0,3979760	0,3389696	0,7247851	1,0023863	0,6061479	0,8606359	0,8164054	0,8325420	0,7788402	0,0558289	0,9145679	0,8136450	0,8974532	0,1028600	0,1891367	0,1219704	0,8069186	0,6522402	0,1239467	0,8001849	0,7115639	0,8502486	0,5444329	0,5324632	0,5934788
680	0,2537098	0,9422046	0,4784570	0,1949332	1,0279239	0,5773050	0,6551708	0,4179508	0,3370570	0,7155747	0,9824025	0,5535696	0,8845632	0,8198972	0,7902460	0,7841722	0,0508811	0,8969725	0,8513114	0,8816288	0,1107694	0,1941979	0,1027311	0,8528158	0,6328010	0,1283577	0,8045082	0,7240642	0,8476690	0,4869813	0,5561401	0,6628737
700	0,2423907	0,9636185	0,4822510	0,2191683	0,9796319	0,5959868	0,6210379	0,4369225	0,3421670	0,7000068	0,9065409	0,5152613	0,8382442	0,8444858	0,8397036	0,7328014	0,0603339	0,9777146	0,8110432	0,9027006	0,1231910	0,1816178	0,0969205	0,8002499	0,6187939	0,1139806	0,8361563	0,7721411	0,8616062	0,4765081	0,5756679	0,6271303
720	0,2640294	1,0382275	0,4807353	0,2017700	0,9260352	0,6063894	0,6408251	0,4210712	0,4343463	0,7288445	0,9767541	0,5095391	0,8136463	0,8365924	0,8481469	0,6528297	0,0638473	0,9509502	0,9241337	0,8600525	0,0969341	0,1817419	0,1106796	0,8273473	0,7044149	0,1553117	0,8546980	0,6946529	0,8748542	0,4501151	0,5344254	0,6450502
740	0,2813066	0,9310883	0,5473337	0,1609967	1,0675293	0,6127523	0,6336959	0,3694735	0,4352341	0,6988310	1,0723765	0,5703317	0,9128704	0,8101218	0,8100275	0,6716619	0,0500105	0,9636896	0,9060740	0,8520590	0,1073383	0,1932230	0,1132856	0,7728456	0,7150114	0,1465097	0,9423391	0,7370384	0,8905756	0,4973062	0,6031187	0,6203714
760	0,2995397	0,9482625	0,5404840	0,1549817	1,0261300	0,6416833	0,6319867	0,2901751	0,4252771	0,6941979	1,0556488	0,6391480	1,0157211	0,7903711	0,8572621	0,7009951	0,0577814	1,0314103	0,8457457	0,7851346	0,0823816	0,2033558	0,1249803	0,8511496	0,7080099	0,1888045	0,8471997	0,7582144	0,8650042	0,5046226	0,5646656	0,6253823
780	0,3111874	0,9578227	0,5491987	0,1774192	1,0387297	0,6568745	0,6649735	0,3623993	0,4179574	0,6663967	1,0192548	0,6996593	0,9965545	0,7920571	0,7600990	0,7161668	0,0860300	0,9458131	0,8355278	0,7694617	0,1003825	0,1934366	0,1360953	0,9199050	0,7240828	0,2016270	0,9071988	0,7937692	0,8972404	0,4940260	0,5107968	0,6496052
800	0,3523984	1,0471852	0,4997999	0,1744187	1,0166934	0,6469618	0,6530549	0,3697308	0,4336217	0,6486185	0,9906386	0,7153378	0,9458900	0,8428787	0,8650100	0,7261899	0,0939168	0,9752280	0,8311824	0,7884417	0,1046531	0,1673789	0,1340359	0,8695001	0,6629339	0,2400917	0,8096645	0,8408319	0,9402747	0,5013368	0,5142411	0,6160775
820	0,3457777	1,0153385	0,4174112	0,1797212	1,0126747	0,6429217	0,6232890	0,3405065	0,4583707	0,6848364	0,9847371	0,7788394	0,9564769	0,8072537	0,7638931	0,6548899	0,0777229	0,9523951	0,7814750	0,8287527	0,0941510	0,1627581	0,0989025	0,8828768	0,6491247	0,1931955	0,8172997	0,8367126	0,9357821	0,4790684	0,5039981	0,6155365
840	0,3411769	0,9844548	0,4707429	0,1553039	1,0651243	0,6387931	0,6399229	0,3254793	0,4338543	0,7083446	1,0124097	0,7386761	0,9727473	0,8090769	0,7248732	0,6269719	0,0909255	0,9811199	0,8355599	0,8223295	0,1018244	0,1594429	0,0945816	0,8127920	0,6660645	0,2144303	0,8073794	0,8133970	1,0158451	0,4700067	0,5296047	0,5835781
860	0,3190398	0,9817294	0,4828171	0,1366714	0,9118157	0,6613593	0,6450018	0,3087447	0,4348622	0,6729337	0,9751341	0,7185626	0,9822876	0,7719059	0,7616579	0,6722053	0,0705313	0,9942576	0,7187893	0,7948604	0,0845035	0,1634719	0,0993641	0,7722002	0,6557992	0,2377606	0,7403199	0,8164425	0,9011293	0,4550410	0,5374281	0,5915448
880	0,3033827	1,0296368	0,5032420	0,1417270	0,9549911	0,5978758	0,6421848	0,3935344	0,3964407	0,6573438	0,9913451	0,7166887	0,9332489	0,7524837	0,8189349	0,6813653	0,0505294	0,9987774	0,7336339	0,7002945	0,0751211	0,1722056	0,0796425	0,8348071	0,6592807	0,2263559	0,6937153	0,7319996	0,8161728	0,4214708	0,5432816	0,5698084
900	0,3200646	1,0054441	0,5707925	0,1411358	1,0597516	0,6193138	0,6551724	0,3338568	0,3576281	0,6811604	0,9965892	0,6799517	0,9135584	0,7964151	0,8203542	0,6504193	0,0607173	0,9792435	0,7583258	0,7128328	0,0879421	0,1726792	0,0892674	0,8547428	0,6036507	0,2288387	0,7378261	0,6944944	0,8307663	0,3946993	0,5625473	0,5874212
920	0,3250914	0,9423768	0,5469885	0,1432883	1,0809850	0,6615197	0,6627160	0,3589403	0,3291480	0,6811973	0,9390768	0,6012735	0,9174217	0,8047366	0,8334858	0,6967378	0,0828737	0,9720922	0,7626905	0,7696648	0,1086910	0,1851914	0,0971406	0,8216365	0,6708673	0,2261691	0,7397565	0,6874187	0,8681429	0,4000854	0,4996656	0,5767505
940	0,3265554	1,0144373	0,5237961	0,1257066	1,0347788	0,6250064	0,6613887	0,3819067	0,3343541	0,6449109	0,9134601	0,6923316	0,9324714	0,7552494	0,7705731	0,6659597	0,0561058	0,8890613	0,8360145	0,8027650	0,0941552	0,1718510	0,1015554	0,7914606	0,6327412	0,2113819	0,8407513	0,7398615	0,8895860	0,3957471	0,5139057	0,5573413
960	0,2938870	0,9637324	0,4978455	0,1207997	0,9883599	0,6096757	0,7070707	0,3552240	0,3431710	0,6693160	0,9516012	0,6442925	0,8937880	0,7680846	0,7701067	0,6903001	0,0866263	0,9651254	0,8169741	0,7985730	0,0831584	0,1650035	0,1055028	0,8124510	0,6470859	0,2051547	0,8117132	0,7035100	0,8675295	0,4170520	0,4709180	0,5868557
980	0,2806658	1,0281624	0,4919347	0,1259546	1,0194515	0,6316045	0,6988615	0,3231098	0,3714133	0,6745927	0,9461624	0,6869512	0,8142928	0,7664670	0,7335536	0,6316587	0,0598945	0,9831436	0,7967690	0,8478503	0,0938977	0,1484738	0,1083719	0,7611342	0,6314077	0,2015405	0,8168908	0,7349611	0,9665050	0,4149353	0,4863727	0,6152034
1000	0,2518709	1,0356651	0,4635325	0,1539257	1,0043527	0,6035021	0,6849301	0,3262609	0,3964932	0,6881584	0,9567994	0,6776122	0,8875673	0,8086186	0,7519102	0,6111081	0,0656052	1,0101090	0,8272141	0,8082865	0,1175502	0,1786449	0,0954758	0,8134700	0,6256057	0,2033733	0,8741644	0,6429625	0,9264463	0,4063152	0,5762983	0,6472448
1020	0,2691291	0,9444835	0,4878170	0,1678915	0,9042395	0,5879177	0,6855795	0,3842880	0,3904385	0,7025771	0,9493312	0,7039362	0,9490204	0,7788654	0,8022460	0,5925317	0,0637489	0,9483151	0,7444013	0,8368186	0,0980611	0,1731329	0,0833481	0,8212909	0,6436594	0,2062079	0,8570733	0,7381593	0,9352027	0,3914975	0,5360561	0,6960631
1040	0,2781373	0,8946762	0,5231000	0,1427082	0,9593921	0,5724052	0,6762831	0,3943067	0,3376261	0,6859942	0,9827100	0,6498798	0,9192096	0,7798684	0,7342087	0,6013142	0,0549825	0,9691945	0,7735468	0,7770842	0,0931797	0,1657229	0,1043349	0,8016993	0,6532196	0,2109268	0,7767702	0,7243584	1,0219432	0,4027693	0,5379225	0,6925905
1060	0,2441087	1,0089589	0,5181805	0,1540633	0,9722441	0,5861790	0,6759867	0,3824966	0,3249141	0,7144610	1,0377508	0,6813215	0,8686204	0,7658467	0,7166733	0,6618154	0,0554994	0,9947188	0,8519090	0,7006244	0,1169222	0,1297217	0,1249255	0,8162847	0,7038434	0,1953807	0,7712142	0,7778476	1,0770343	0,4121662	0,5231550	0,6585550
1080	0,2799454	1,0042817	0,4803145	0,1687378	1,0523190	0,6716292	0,6738785	0,3431251	0,3457500	0,7355587	1,0267244	0,6628281	0,9840961	0,7569395	0,7327598	0,6442713	0,0669182	0,9070769	0,7719541	0,7028297	0,1247460	0,1387545	0,1362672	0,7738926	0,7214299	0,2129023	0,8426139	0,7542669	1,0050276	0,4275969	0,5415268	0,6548260
1100	0,2684168	1,0587775	0,4802683	0,1523031	1,0513029	0,6154839	0,6332525	0,3677157	0,3734050	0,6577531	1,0049888	0,6543650	0,9622663	0,8467439	0,7555051	0,6240009	0,0662072	0,9760121	0,7717737	0,7233013	0,1331078	0,1363592	0,1469743	0,8052133	0,6815353	0,2090517	0,8490578	0,7626985	1,0404661	0,4334590	0,4940424	0,6865745

0	0,3494500	1,0476511	0,5615192	0,1603186	1,0974820	0,6404352	0,6417694	0,3949638	0,3960966	0,6930002	1,0132015	0,7080136	1,0091178	0,7986046	0,8159757	0,6569088	0,0576923	0,9484596	0,8208065	0,8466571	0,1194787	0,1861011	0,0878454	0,8764035	0,6443370	0,2530200	0,8607278	0,7150454	0,9374273	0,4127180	0,5424303	0,6408142
20	0,2661743	1,0821463	0,5418810	0,3132443	0,9276436	0,5497007	0,6134358	0,3293230	0,4028346	0,7430741	0,9972649	0,8722437	0,9628388	0,7304625	0,8100162	0,6112069	0,0484961	0,9521220	0,8432471	0,7732008	0,1011956	0,1700206	0,0779840	0,8354992	0,4187958	0,2163418	0,7384837	0,7314840	0,9708781	0,4399876	0,5291110	0,5478316
40	0,2508237	1,0524870	0,5068284	0,4165906	0,9581301	0,5547985	0,5962612	0,3574601	0,3394680	0,7329441	1,0670241	0,9411011	0,9682601	0,7439770	0,7935086	0,6345250	0,0588600	0,9106042	0,8615191	0,7709606	0,0555821	0,1589195	0,0706494	0,8277971	0,3065728	0,2020255	0,7606880	0,7290368	1,0651088	0,4281414	0,5970483	0,5458504
60	0,2262414	1,0167259	0,4577207	0,4982675	0,9905227	0,5698060	0,6193034	0,3639089	0,3531790	0,7638637	0,9974272	0,9293657	0,9379295	0,7313900	0,7474436	0,6400213	0,0645659	0,9897385	0,8240531	0,7575978	0,0375462	0,1555603	0,0789376	0,8209027	0,2140680	0,2034408	0,7708555	0,7001716	1,0912593	0,4108699	0,5927510	0,5465397
80	0,2404938	0,9706369	0,4341390	0,5439034	0,9913683	0,6090990	0,5735968	0,3963371	0,3755158	0,8346376	0,9521893	0,9179278	0,9110407	0,8070069	0,7365507	0,6586017	0,0589071	0,9888411	0,7583468	0,8118031	0,0286269	0,1352505	0,0590109	0,8742366	0,1890706	0,1977176	0,7515356	0,6860678	1,0356854	0,4792844	0,5809566	0,6111009
100	0,2310759	1,0084910	0,4608128	0,5762604	1,0147083	0,5900348	0,6123784	0,3684986	0,4083966	0,7418159	0,9883508	0,9452254	0,9434410	0,8183181	0,7783107	0,6585069	0,0567517	0,9627808	0,7860123	0,7590583	0,0149182	0,1441327	0,0560211	0,8554418	0,1667359	0,2183610	0,7807559	0,7014688	0,9346429	0,4520733	0,5699414	0,6413322
120	0,2386727	1,0246746	0,4553117	0,6327803	0,9283304	0,5672650	0,5722126	0,3506660	0,3596866	0,8200533	0,9805050	0,9550776	0,9701923	0,8011491	0,7652745	0,6810743	0,0644588	0,9636890	0,7904741	0,8179263	0,0033932	0,1314538	0,0732700	0,8824205	0,1710388	0,2096278	0,8026237	0,6804390	0,9736685	0,5234924	0,5598722	0,6550315
140	0,2410904	1,0038396	0,4653677	0,6648089	0,9834643	0,5583792	0,6179576	0,3440477	0,3907290	0,7846283	1,0222041	0,8746972	0,9063353	0,8090436	0,7655344	0,6846526	0,0498380	0,9673813	0,7996115	0,7803466	0,0005113	0,1262954	0,0835751	0,8137467	0,1614903	0,1982735	0,8409882	0,7383814	0,9666512	0,5341117	0,5269466	0,6763539
160	0,2151408	1,0082151	0,5351080	0,7023209	1,0094975	0,5194717	0,6098547	0,3610841	0,4110818	0,7944969	1,0452743	0,9234897	0,9512910	0,8393201	0,8087934	0,7235807	0,0728220	0,9421724	0,8122184	0,8685018	0,0036310	0,1582139	0,1006528	0,8004926	0,1442408	0,2090903	0,8584417	0,8136353	0,9901056	0,5493201	0,5008897	0,5635365
180	0,2629104	1,0753620	0,4384584	0,7044967	0,9748418	0,5316938	0,6129359	0,3807962	0,4116965	0,7707849	1,0744667	0,9391410	0,9388550	0,8031054	0,7852286	0,6682072	0,0551277	0,9548790	0,8514557	0,8944288	0,0063838	0,1555087	0,0910822	0,8601474	0,1087039	0,1933503	0,8499127	0,8002819	0,9244863	0,5279251	0,5276868	0,5326826
200	0,2787914	1,0390342	0,4156075	0,7134743	0,8976615	0,5378933	0,6007201	0,3760949	0,4195158	0,7985928	0,9738923	0,9878873	0,9375090	0,8242701	0,8117392	0,6642567	0,0740611	0,9901363	0,8500017	0,8552411	0,0088322	0,1711236	0,0778637	0,8133300	0,1224279	0,2212578	0,8747903	0,7369302	0,9941685	0,4658521	0,5349071	0,5497225
220	0,2844915	0,9734998	0,4407560	0,6544676	1,0091102	0,5765442	0,6285260	0,3413218	0,3972680	0,8002872	0,9704915	0,9548122	0,9221894	0,8385877	0,8353406	0,6870782	0,0675523	1,0028803	0,9232649	0,8566889	0,0077462	0,1920898	0,0744558	0,8249132	0,1081486	0,2073618	0,8233078	0,7527100	0,9541783	0,4651128	0,5040859	0,5411007
240	0,2789727	1,0253034	0,4721570	0,7343100	0,9198343	0,6020147	0,6405454	0,3664891	0,4208534	0,8287970	1,0402434	0,9610310	0,9056132	0,8506104	0,8051947	0,7366610	0,0699123	0,9358582	0,8885528	0,8571844	0,0047675	0,1720016	0,0944765	0,7860690	0,1001071	0,2029833	0,8311444	0,7535373	0,9380075	0,5372087	0,4866066	0,5875161
260	0,2668873	1,0732826	0,5402469	0,6877562	1,0133342	0,5953973	0,5885013	0,3676613	0,3946341	0,7772271	1,0469749	0,9588019	0,9476843	0,9045249	0,8124401	0,7167105	0,0702026	0,8709023	0,9274094	0,7974223	0,0084695	0,1816558	0,0882674	0,7744220	0,1115759	0,1652382	0,8159822	0,7790897	1,0259791	0,5486121	0,4742021	0,5800914
280	0,2911292	0,9985834	0,5271832	0,6534678	1,0012498	0,5463636	0,6210533	0,3697782	0,4091616	0,7680845	1,0103638	0,9363683	0,9396853	0,8800875	0,7505584	0,7348762	0,0546202	0,8374224	0,8489636	0,8018767	0,0030462	0,1760875	0,0963268	0,7913527	0,0722384	0,1761548	0,8113572	0,7747078	1,0085250	0,5054222	0,4749462	0,5877872
300	0,2861666	1,0708999	0,5015574	0,6479681	1,0028752	0,5531322	0,6701839	0,3635329	0,4046901	0,7202636	1,0564893	0,9483675	0,9328900	0,8942068	0,7776493	0,6859446	0,0566917	0,9184898	0,8575782	0,8251397	0,0042637	0,2074849	0,1168869	0,7500971	0,0953349	0,1641247	0,7431572	0,8343440	1,0503943	0,4977998	0,5406679	0,5904574
320	0,2639942	1,0802046	0,5112265	0,6750470	1,0942935	0,5482582	0,6064440	0,3882864	0,3525860	0,6966541	1,1073330	0,9440820	0,9591668	0,8624059	0,8019166	0,6641231	0,0527281	0,8759002	0,8010567	0,8321957	0,0031121	0,1714159	0,1136109	0,7612412	0,0983737	0,1698783	0,8125146	0,8446890	1,0798885	0,5368986	0,5420710	0,6694558
340	0,2841873	1,0880058	0,4921319	0,6499852	0,9990098	0,5575764	0,6511849	0,3855537	0,3547707	0,7246414	1,0956807	0,9535135	0,9427723	0,8172474	0,8475587	0,6247394	0,0511632	0,9099250	0,8124104	0,8477705	0,0030853	0,1616100	0,1256814	0,8357082	0,1129947	0,1819856	0,8224652	0,7908826	1,0298125	0,4704952	0,5799315	0,6709220
360	0,2658060	0,9415719	0,5369314	0,6629608	1,0689365	0,5524531	0,5962862	0,3602270	0,3919729	0,7888370	1,0557016	0,9788257	0,9910812	0,8012675	0,8218276	0,5960557	0,0478112	0,9212742	0,8613695	0,8109643	0,0019368	0,1620583	0,1043680	0,8160360	0,1049426	0,2142293	0,7914590	0,7454230	1,0274578	0,4437873	0,6005615	0,6743437
380	0,2860131	0,9815520	0,5363625	0,6497074	0,9713541	0,5917908	0,6104614	0,3175774	0,3445166	0,7592298	1,0604871	0,9967420	0,9458904	0,8021903	0,7697214	0,6085656	0,0657407	0,9285505	0,8348854	0,7701987	0,0001009	0,1779691	0,1005988	0,8185930	0,1194152	0,2073617	0,8496684	0,7622713	0,9742826	0,4340973	0,5474781	0,6241055
400	0,2881457	0,9152717	0,5560600	0,7398869	0,9807968	0,5809681	0,5957695	0,3411070	0,3618174	0,7431896	1,0358652	1,0386577	0,8347999	0,7621091	0,7613089	0,6561682	0,0628401	0,8838266	0,7774527	0,7741783	0,0004051	0,1951490	0,1326044	0,8175754	0,1126934	0,2148000	0,8547527	0,7575695	0,9727059	0,4476391	0,5056400	0,6394348
420	0,2765628	0,9815358	0,5614088	0,7596586	1,0133260	0,5465699	0,6702520	0,3359366	0,4053451	0,7163131	1,0037251	1,0410541	0,8933444	0,7277760	0,7392348	0,6671222	0,0696192	0,9499901	0,8044339	0,7783270	0,0017827	0,1864520	0,1187186	0,8160490	0,1182237	0,1886622	0,8271418	0,7960813	0,9571344	0,4671336	0,4994335	0,6101260
440	0,2931439	0,9657140	0,5332440	0,7136541	1,0162376	0,5441609	0,6516408	0,3041330	0,4032605	0,7630471	1,0159173	1,0495762	0,9712992	0,7442793	0,7915441	0,6327219	0,0733608	0,9099217	0,8524432	0,8339077	0,0023945	0,1583363	0,1118789	0,8600388	0,1297800	0,1823445	0,7584180	0,6983427	1,0030101	0,4804206	0,5382517	0,5932685
460	0,2886080	1,0025165	0,5106941	0,6870122	1,0020002	0,5329254	0,6432355	0,3057598	0,4082417	0,8052825	0,9683855	0,9642291	1,0128428	0,8563182	0,8626998	0,6768289	0,0658000	0,9241343	0,8747554	0,7564150	0,0039485	0,1621235	0,0923734	0,8200130	0,1311687	0,1717009	0,7571998	0,7402347	1,0511614	0,4748277	0,5503329	0,6067932
480	0,2917422	1,0294930	0,5251301	0,7129260	0,8998549	0,5244906	0,6501219	0,3677219	0,3853713	0,7509376	0,9384690	0,9511280	1,0522303	0,8206999	0,8706738	0,6661473	0,0323672	0,9266952	0,8323323	0,8418916	0,0094589	0,1373284	0,0797030	0,8679917	0,1246327	0,1710121	0,8376255	0,6960538	1,0701023	0,4761022	0,5040451	0,5872627
500	0,2900910	0,9828732	0,4894297	0,6777155	0,9470519	0,4999117	0,7151158	0,3396962	0,4000470	0,7485385	1,0261644	0,9364802	0,9431069	0,8122773	0,9383763	0,6144195	0,0447321	0,9962710	0,8329608	0,8139517	0,0118002	0,1388348	0,0927522	0,8681234	0,0973507	0,1892921	0,7912513	0,6906560	1,0061339	0,4679457	0,5400088	0,6153176
520	0,2941792	0,9227302	0,4447664	0,7501474	0,9504474	0,4635619	0,6806805	0,3402699	0,4251083	0,7486815	1,0090441	0,8933715	0,9468914	0,8301425	0,8611843	0,6223133	0,0385950	0,9188434	0,8474802	0,7167292	0,0109163	0,1200060	0,0954633	0,8344432	0,1048739	0,1680196	0,7220672	0,6900002	0,9546316	0,4537600	0,5367788	0,5742736
540	0,3131836	0,9325137	0,5348711	0,7504166	0,9094821	0,4925275	0,6561850	0,3033219	0,4255966	0,7043161	0,9682877	0,9211064	0,9601642	0,8077450	0,8214479	0,6655237	0,0410645	0,9362134	0,8412844	0,6617719	0,0059371	0,1462231	0,1217147	0,7661062	0,1305963	0,1817286	0,7053291	0,7294509	1,0135451	0,4716991	0,5231136	0,6185797
560	0,3072752	0,9094475	0,5386002	0,6855220	0,8685839	0,5455417	0,6239771	0,3681283	0,4364808	0,7539651	0,9453232	0,9343221	0,9591114	0,8327247	0,7093194	0,6674851	0,0508779	0,9911126	0,7506753	0,6637219	0,0034008	0,1385833	0,0926046	0,8317577	0,1305309	0,2187472	0,6929994	0,7356485	0,9956871	0,4453024	0,5181742	0,6137887
580	0,3128956	0,9625948	0,5212470	0,5455908	0,9061971	0,5587006	0,5742299	0,3672579	0,4453986	0,6471872	0,9332132	0,7976535	0,9582173	0,8120346	0,7877752	0,7097598	0,0782765	0,9228475	0,7800334	0,8021145	0,0856659	0,1540147	0,0878455	0,8648503	0,3835262	0,1942748	0,6771379	0,7631588	1,0328362	0,4144445	0,5172965	0,6450239
600	0,2746955	0,9247612	0,4670167	0,4437583	0,9508532	0,5296163	0,6472617	0,3582779	0,4112703	0,6591986	0,9176667	0,7225809	0,9233871	0,7893089	0,7135635	0,7052756	0,0759321	0,8732401	0,8141264	0,7683311	0,0916756	0,1558233	0,0836856	0,8516555	0,5001652	0,1951018	0,6963679	0,7744086	0,9875909	0,4168472	0,5050952	0,5839585
620	0,2988858	0,9712801	0,5004281	0,3783578	0,9080124	0,5710775	0,6353548	0,3750810	0,3779958	0,6892461	1,0301818	0,6508564	0,8994813	0,7159015	0,7323682	0,6755781	0,0572317	0,9862904	0,8155879	0,7296854	0,1285159	0,1434278	0,0935717	0,8701654	0,5443248	0,2023807	0,6739678	0,7548255	0,9670139	0,3644453	0,5060767	0,6552804
640	0,3211122	0,9702028	0,5126792	0,3024240	1,0072182	0,6192381	0,6436530	0,4101000	0,3650826	0,6726810	1,0317352	0,6309751	0,9359757	0,7179234	0,7939296	0,7085968	0,0732073	0,9400847	0,8573097	0,8057461	0,0963421	0,1294653	0,0937434	0,8893676	0,6249626	0,2011257	0,7296174	0,7751117	0,9441003	0,4430219	0,5197374	0,5877633
660	0,3076066	0,9275226	0,4865497	0,2805641	1,0526043	0,6128288	0,6264365	0,4214959	0,3828328	0,7304750	0,9950024	0,6305897	0,9963804	0,7726094	0,7687101	0,7693647	0,0628692	0,9073590	0,8477045	0,8647592	0,0882916	0,1420721	0,0698951	0,8562770	0,5841939	0,2051551	0,7149312	0,8383411	0,8958392	0,4446978	0,5079389	0,6064339
680	0,3214157	0,9313879	0,5225732	0,2440044	0,9212602	0,6589841	0,6242011	0,3651808	0,4001760	0,6906003	0,9418287	0,5610830	0,9532527	0,8042510	0,7749620	0,7608440	0,0540916	0,8780204	0,9051308	0,8515077	0,1126738	0,1503223	0,0896502	0,8091413	0,6188745	0,1946226	0,7785371	0,7627979	0,9874773	0,4131439	0,5242275	0,6122033
700	0,3291517	0,9335348	0,5399293	0,2103214	0,8886755	0,6977142	0,6419598	0,3435751	0,3652249	0,6705270	0,8865572	0,5853255	0,8929510	0,7672860	0,7888646	0,7167328	0,0602339	0,8451374	0,9064244	0,8270702	0,1122670	0,1471505	0,0990121	0,7972199	0,6178443	0,1995949	0,7941432	0,7417112	0,9696742	0,4055470	0,4810051	0,5635658
720	0,3129601	0,9465950	0,5059330	0,2208497	0,9339458	0,6644586	0,5832024	0,3313011	0,3997381	0,6926179	0,8615778	0,7184988	0,8927281	0,8061662	0,8368694	0,7381209	0,0541638	0,9130931	0,8809938	0,8532019	0,1260030	0,1749566	0,0947968	0,8351155	0,6586607	0,2061293	0,7641590	0,7715491	0,9966629	0,3758922	0,4715320	0,6255476
740	0,3166891	1,0207864	0,4505626	0,2044771	0,9278119	0,6594317	0,6088338	0,3621906	0,4298279	0,7348088	0,8635412	0,7166042	0,9761505	0,8062262	0,7380294	0,6795399	0,0486176	0,9374262	0,8192458	0,8109942	0,1111880	0,1651886	0,0908465	0,8505113	0,6838653	0,1850703	0,8045244	0,7363511	0,9682832	0,4230551	0,5100655	0,6044946
760	0,3097158	0,9606682	0,4551584	0,2072126	0,9773737	0,6586698	0,6238134	0,4145268	0,4156630	0,7619562	0,9996011	0,6902929	0,9735218	0,8324431	0,6856983	0,6905238	0,0615123	0,9141934	0,8745982	0,7803643	0,1385190	0,1556778	0,0945682	0,7930434	0,6992721	0,1897755	0,7767350	0,7142282	0,9141998	0,4164777	0,5448206	0,6289580
780	0,3463040	1,0103464	0,4378498	0,2220521	0,8837127	0,6472369	0,6164462	0,4379589	0,3942539	0,7017933	0,9879915	0,6776010	1,0085729	0,8208271	0,6431030	0,6966617	0,0657187	0,8791329	0,8179546	0,8064937	0,0982599	0,1620846	0,1042878	0,8368500	0,7311423	0,1781907	0,7814141	0,7486285	0,9613416	0,4420468	0,5190259	0,6292826
800	0,3214900	1,0765870	0,5156060	0,1978791	0,9391276	0,6452747	0,6141199	0,4156607	0,4177776	0,6983444	1,0220966	0,6777784	0,9229677	0,8512861	0,6562867	0,6948470	0,0677713	0,8810751	0,8102308	0,8030051	0,1247939	0,1655166	0,0899614	0,8377937	0,7149114	0,1862701	0,7629155	0,7338252	0,9843706	0,4389118	0,5259018	0,6147477
820	0,3568684	1,0370188	0,5530848	0,2076299	1,0379349	0,6714150	0,6529302	0,4239800	0,3556143	0,7180903	1,0325902	0,7417115	0,9905579	0,8197452	0,7216333	0,6878271	0,0571139	0,8489236	0,7234075	0,7486768	0,1220658	0,1542993	0,0987738	0,8352270	0,7125313	0,1851379	0,7919959	0,7237896	1,0071269	0,4513714	0,5346699	0,6224514
840	0,4086197	1,0149353	0,5318277	0,2230045	1,0105339	0,6471179	0,7052702	0,4296344	0,4065464	0,7026936	1,0217819	0,7283495	0,9983249	0,7965216	0,7041136	0,7065914	0,0480012	0,9280784	0,7496446	0,7784834	0,1419194	0,1664676	0,0993799	0,8795587	0,6667309	0,1955573	0,7733584	0,7028596	1,0082768	0,4636809	0,5458599	0,6040982
860	0,4283746	0,9664611	0,5609097	0,2098718	0,9114469	0,6596865	0,6098361	0,3896145	0,4357423	0,7292955	0,9896315	0,6923237	0,9761823	0,8058684	0,7652101	0,7005615	0,0452545	0,8791600	0,7999289	0,8303284	0,1494906	0,1532962	0,1014833	0,8124265	0,6237873	0,2016325	0,7538743	0,6668140	1,0314091	0,4559384	0,5205904	0,5718192
