"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,3606941	0,2405978	0,4200751	0,5511065	0,6105106	0,6935393	0,5030165	0,5919107	0,0101884	0,5312799	0,7809908	0,6784814	0,4037496	0,7154992	0,4944234	0,3089353	0,4448492	0,5407468	0,6669234	0,1964375	0,4253729	0,0511853	0,0094931	0,1352631	0,4734056	0,3271560	0,3055025	0,4106495	0,2009797	0,6305051	0,1166583	0,2459451
600	0,2888941	0,1416898	0,2076338	0,5541972	0,5623612	0,6862132	0,7015241	0,5974316	0,0649516	0,5871284	0,5759101	0,7530452	0,3657417	0,7359349	0,4792238	0,4441731	0,4445397	0,3718772	0,5708761	0,2055185	0,2848695	0,0858648	0,0019686	0,2040193	0,5366707	0,3613085	0,3343748	0,3801685	0,2436723	0,7581072	0,2109458	0,3657869
620	0,3726424	0,1936442	0,3071987	0,4811441	0,7112455	0,8093040	0,5982073	0,6420945	0,1371769	0,5928214	0,6916832	0,6146396	0,4576259	0,7283240	0,5330992	0,4656955	0,3351255	0,3288825	0,7917799	0,1981358	0,2245666	0,2438250	0,0022286	0,1220094	0,4469018	0,3545494	0,3786580	0,4090366	0,2291205	0,6556823	0,2136524	0,5219624
640	0,3259321	0,2028989	0,3922959	0,4831385	0,4732380	0,6519500	0,5889737	0,5501732	0,1871617	0,5715436	0,6983902	0,6466080	0,4274091	0,6797772	0,6366929	0,3810372	0,2949737	0,2802729	0,7936811	0,2037933	0,2639772	0,2130425	0,0021593	0,1017450	0,4915900	0,3356068	0,4249578	0,3666938	0,2562876	0,6755057	0,3371827	0,7149746
660	0,3179892	0,2158549	0,4096537	0,5145544	0,6308657	0,6612718	0,6053336	0,5695274	0,2487836	0,7037708	0,7853275	0,5469197	0,4532825	0,7552483	0,5712921	0,4207184	0,3385798	0,2084741	0,6841673	0,1775253	0,3086772	0,3554087	0,0104593	0,1104910	0,4151696	0,3164123	0,4400641	0,3199322	0,1853434	0,5777038	0,3260347	0,8535591
680	0,4030489	0,1652684	0,3387511	0,5202533	0,5838171	0,6647929	0,6491578	0,6863226	0,2329660	0,7309839	0,6608456	0,6923062	0,4385111	0,8287141	0,5514573	0,5301197	0,2292810	0,1664353	0,8198697	0,2146657	0,3065416	0,3188177	0,0071194	0,1693539	0,4356392	0,3714565	0,4405255	0,3473317	0,1755021	0,7027493	0,4609018	0,8412368
700	0,3403117	0,1185493	0,3097670	0,5538463	0,5960589	0,6822865	0,6878095	0,6405179	0,2711077	0,8077199	0,6489971	0,6725721	0,4055278	0,7601147	0,5416276	0,3636154	0,2545555	0,0853486	0,7644982	0,2313003	0,2772714	0,2353523	0,0155858	0,1218061	0,4149125	0,4524204	0,4524622	0,3301016	0,3002106	0,8281755	0,4133861	0,7230354
720	0,3657850	0,1248903	0,2784935	0,5206413	0,6161636	0,6214419	0,5600787	0,6889984	0,2612039	0,7727392	0,8250172	0,5903289	0,3882201	0,7319576	0,5780314	0,3545714	0,2375224	0,0864899	0,7707225	0,2046755	0,2905526	0,3447975	0,0097561	0,1111423	0,3734227	0,3606268	0,5524891	0,4217773	0,3077896	0,6874072	0,5322932	0,7842882
740	0,3299382	0,1247853	0,3013186	0,4474305	0,5165985	0,6349401	0,6554747	0,6059439	0,2465022	0,7055845	0,8459854	0,6431922	0,3309848	0,7304761	0,6071581	0,4300309	0,2744091	0,0757209	0,7029253	0,2152989	0,2812978	0,2254944	0,0092693	0,0793756	0,4826202	0,3681309	0,4698171	0,4014922	0,2823036	0,7323129	0,4938129	0,7953987
760	0,3326917	0,1476042	0,3080533	0,4812946	0,5368720	0,7242373	0,6713494	0,5552610	0,3116439	0,6431651	0,7486672	0,5875856	0,3475378	0,7027737	0,5869840	0,4271133	0,2519050	0,0647215	0,7302805	0,2824003	0,3643358	0,2808474	0,0173168	0,1038523	0,4394996	0,2933952	0,5526115	0,3414171	0,3182478	0,6385106	0,4133932	0,7503706
780	0,2717569	0,1579212	0,2197538	0,4875458	0,5160157	0,8012725	0,6645298	0,6119606	0,3212617	0,6517076	0,6903661	0,6020418	0,3621970	0,6821562	0,5769424	0,3929166	0,2050838	0,0775057	0,6682168	0,2195718	0,2685338	0,2825484	0,0148846	0,1069679	0,3639976	0,3367449	0,5728103	0,3028801	0,2896989	0,7039197	0,5289314	0,6836151
800	0,3740038	0,1067828	0,2402402	0,5628506	0,5907306	0,8390558	0,5466844	0,6243130	0,2931421	0,6505864	0,5965636	0,5806950	0,4835942	0,7927192	0,4954995	0,4986195	0,2699289	0,0989334	0,5702628	0,1661004	0,2435446	0,2907379	0,0013533	0,1152357	0,3865925	0,3594494	0,5886069	0,3088470	0,3389820	0,7648339	0,5297138	0,7141394
820	0,3585189	0,1526084	0,2948535	0,5383542	0,5381382	0,7290179	0,5891913	0,5738487	0,2762275	0,6993441	0,7615899	0,7097763	0,4186526	0,6261804	0,5706563	0,2484970	0,2214427	0,0431390	0,5806122	0,1672034	0,3595044	0,2813753	0,0023824	0,1170244	0,3684306	0,2716603	0,5482572	0,2603413	0,3264031	0,6856691	0,6225299	0,7308760
840	0,3244153	0,0806496	0,3225212	0,4763674	0,4656276	0,7925096	0,5423905	0,5534570	0,3764497	0,7285771	0,7693344	0,7479183	0,4010792	0,7074953	0,4772664	0,4247797	0,2089470	0,0608222	0,6426885	0,1337659	0,2287661	0,3291383	0,0147842	0,1840775	0,3857913	0,3622250	0,5031269	0,3132643	0,2843543	0,6343596	0,4784977	0,7435321
860	0,2754671	0,1536020	0,3628478	0,5750639	0,5495300	0,7882573	0,5488271	0,5144097	0,3116757	0,5686006	0,8239150	0,8440793	0,3738181	0,6089431	0,4919746	0,3295916	0,2462954	0,0307548	0,5296931	0,1210795	0,2846200	0,2959491	0,0010867	0,1041784	0,5068779	0,3726000	0,5750812	0,4205143	0,2959004	0,6933187	0,5592744	0,7375420
880	0,3346684	0,1537521	0,4462092	0,6576887	0,6517983	0,7175189	0,6869205	0,5601165	0,3277841	0,6344091	0,6674225	0,6109026	0,4068010	0,7188156	0,4898343	0,2799319	0,3040582	0,0326500	0,7364693	0,2136150	0,3808456	0,2650591	0,0006441	0,1024123	0,3510767	0,2797075	0,5943977	0,4581578	0,3895365	0,7128261	0,6450791	0,7671882
900	0,3214058	0,1427240	0,3102682	0,6123547	0,5505825	0,6739239	0,5661706	0,5308728	0,2805250	0,6084506	0,7517430	0,6322460	0,5123234	0,5616999	0,4747414	0,4629070	0,2442309	0,0224480	0,7133697	0,2308228	0,2995614	0,3926826	0,0065017	0,0730528	0,4884770	0,4129162	0,4401573	0,3440021	0,3284250	0,6846167	0,5088308	0,7828631
920	0,4603297	0,1489902	0,3289736	0,5274934	0,5383595	0,6539127	0,5334640	0,5417923	0,3081610	0,7169298	0,7683357	0,7004386	0,4165161	0,6928891	0,4320569	0,3735986	0,2302759	0,0303821	0,7612187	0,1903825	0,3207690	0,3141205	0,0054347	0,0978631	0,5015275	0,3687444	0,5590581	0,3959421	0,2627376	0,8178086	0,4345454	0,8017993
940	0,4456353	0,1350150	0,3406920	0,3840256	0,4789209	0,6519737	0,6425947	0,5695616	0,2638442	0,7233222	0,7214717	0,8056998	0,4503369	0,6062468	0,5255713	0,4272725	0,3500459	0,0217798	0,8298351	0,1474082	0,3643172	0,2924326	0,0202579	0,1027253	0,4229667	0,3249957	0,4623406	0,3854658	0,3790799	0,7315623	0,5236428	0,7307878
960	0,4270013	0,2325640	0,3308034	0,3790698	0,5629736	0,6859995	0,6673904	0,6086873	0,2444216	0,6458282	0,6795957	0,6618938	0,3544632	0,5521504	0,4906462	0,5286858	0,3102075	0,0676862	0,7717829	0,2158326	0,4492898	0,3321363	0,0169618	0,1049251	0,5913087	0,4088810	0,4703480	0,3185919	0,3427867	0,6970305	0,4465358	0,7407226
980	0,3542375	0,1060013	0,3519551	0,4173578	0,4998894	0,6753920	0,6476655	0,5496907	0,2594752	0,6199511	0,7899352	0,6181523	0,3731743	0,6815692	0,6055697	0,5425643	0,2510511	0,0225910	0,6583090	0,2315378	0,3846629	0,4308645	0,0193861	0,1518254	0,4409004	0,3243324	0,6114959	0,3005735	0,3392084	0,6738229	0,4700406	0,7355262
1000	0,3373708	0,1359766	0,3490302	0,4706280	0,5601438	0,8477011	0,7934018	0,5340538	0,2508573	0,6234254	0,8021657	0,7989621	0,3710109	0,7414903	0,7053603	0,4530776	0,2000999	0,0367235	0,6528259	0,1925334	0,3174836	0,3058579	0,0123006	0,1172414	0,5099340	0,3952451	0,5033230	0,2515363	0,2800937	0,7795994	0,6601630	0,6598813
1020	0,3625194	0,1344007	0,3036684	0,3804481	0,5714190	0,7834467	0,7421128	0,5762984	0,3539655	0,6367055	0,8303370	0,6891479	0,4787053	0,5468137	0,5667303	0,5152003	0,2903108	0,0342219	0,7705112	0,2446254	0,2515311	0,4144110	0,0117943	0,1999458	0,4154489	0,4926673	0,4892099	0,3432278	0,2958586	0,6735318	0,5451452	0,6328521
1040	0,3892173	0,1378683	0,3478188	0,5222077	0,6823750	0,7512056	0,6286539	0,5596547	0,3074518	0,5633098	0,7590784	0,5947733	0,4693950	0,5041574	0,6654754	0,3096108	0,2640232	0,0246801	0,5489258	0,2152348	0,2374905	0,2978994	0,0118664	0,0763370	0,3922950	0,3457198	0,5817031	0,2889188	0,2420092	0,7542325	0,5520113	0,7483496
1060	0,4157568	0,1580144	0,2823006	0,4088897	0,5813149	0,8288779	0,6228293	0,6184789	0,3581090	0,5961939	0,6285401	0,6346720	0,3800616	0,5756143	0,5644866	0,4198750	0,2932146	0,0250553	0,5340607	0,2454060	0,2988185	0,2587728	0,0128091	0,1273198	0,3918826	0,4138649	0,4936762	0,4732738	0,3209179	0,7156370	0,5412602	0,6882030
1080	0,3747324	0,1518632	0,3344780	0,3712551	0,6244397	0,6714795	0,5604763	0,6206830	0,2875337	0,5924965	0,7195015	0,6347512	0,4404768	0,7073561	0,4918825	0,4005468	0,2565868	0,0391752	0,5886984	0,1907848	0,3520735	0,2615627	0,0114089	0,1218416	0,4070236	0,3603647	0,4972448	0,3556242	0,2226222	0,6725882	0,5420437	0,7046850
1100	0,3568388	0,1174347	0,3935262	0,4275404	0,5042856	0,5865073	0,5635929	0,6644405	0,3383778	0,6008008	0,6628452	0,5670784	0,4197929	0,7514074	0,5957007	0,4570221	0,2553221	0,0704830	0,5622724	0,2059184	0,3679066	0,2753557	0,0254280	0,0762336	0,4541992	0,3201430	0,4875065	0,3517625	0,2254747	0,7212344	0,4497068	0,6269898

0	0,3375375	0,1189008	0,3527313	0,4879994	0,5792707	0,6398480	0,6644169	0,5174724	0,3192282	0,5632967	0,8576384	0,6601463	0,5105709	0,7454288	0,5442180	0,4389666	0,1815672	0,0251279	0,6286118	0,1812818	0,3509295	0,3258101	0,0120150	0,0722835	0,3608398	0,3752066	0,5787927	0,3388334	0,2646764	0,5087057	0,5251075	0,8094021
20	0,2684738	0,1297750	0,2536689	0,5495480	0,6327652	0,6962549	0,6855344	0,4821619	0,3822332	0,7023664	0,7287042	0,5626897	0,4745697	0,6117306	0,4953225	0,3461478	0,2707958	0,0467773	0,7826162	0,2722793	0,5083682	0,3896570	0,0954579	0,1581557	0,3924788	0,3621778	0,6286455	0,3581333	0,1832509	0,6853857	0,5502385	0,6538996
40	0,2684669	0,1676486	0,3947269	0,5220456	0,6013657	0,4890941	0,5314921	0,4920445	0,4847511	0,6085363	0,6914753	0,5680724	0,4405878	0,6020970	0,5227812	0,4173556	0,3319662	0,0423715	0,7924002	0,2823939	0,3413458	0,2953611	0,1869427	0,1669503	0,4395698	0,4290461	0,6575924	0,3393145	0,2178286	0,6907013	0,4725739	0,6722666
60	0,2473764	0,0867049	0,3537483	0,6025470	0,4918606	0,4384278	0,5493034	0,5436360	0,3503380	0,5258961	0,6550282	0,5589924	0,4251305	0,6735776	0,5445069	0,3996268	0,3261804	0,0465789	0,6035739	0,2458703	0,3255050	0,3578195	0,2910753	0,1038978	0,4645643	0,3879909	0,5489597	0,2750693	0,2198749	0,7201215	0,4743794	0,7582109
80	0,2029202	0,1278763	0,2729716	0,6142537	0,4616256	0,2841783	0,7235471	0,6555953	0,3225725	0,6053918	0,5502074	0,5252126	0,5063345	0,5279452	0,5628352	0,4152774	0,3259387	0,0382116	0,7136845	0,1893486	0,3279800	0,3063311	0,4433238	0,1381156	0,4467651	0,3842412	0,5943637	0,3392636	0,2229695	0,6350640	0,3444686	0,6812271
100	0,2624747	0,0885472	0,3122521	0,5538013	0,3776720	0,2049340	0,6793331	0,6795979	0,3851184	0,6878785	0,5308564	0,5699846	0,3794432	0,5428910	0,4944735	0,3911074	0,2977890	0,0334092	0,5328314	0,1571314	0,2521196	0,2927837	0,5803184	0,0333071	0,4624196	0,3943789	0,5658287	0,2755347	0,2354354	0,6055520	0,4202420	0,6509967
120	0,2522752	0,2041357	0,3560252	0,4975474	0,2333757	0,1291801	0,6179629	0,6401778	0,2411272	0,7435834	0,4634443	0,5104789	0,4239380	0,6381018	0,4517381	0,3181064	0,2707945	0,0293764	0,7366134	0,1801905	0,2602586	0,2603183	0,5395290	0,1166360	0,3137540	0,3459580	0,5501832	0,3341877	0,2483922	0,6320039	0,3112738	0,6866843
140	0,1727695	0,1227750	0,3592782	0,4354823	0,2023312	0,1172064	0,7696633	0,6586724	0,2887923	0,7037486	0,3625785	0,3648174	0,3197936	0,7191605	0,4833060	0,3532099	0,3709097	0,0652733	0,7138963	0,1775154	0,2199551	0,2672000	0,4566016	0,0988049	0,3426470	0,3198557	0,6588943	0,4014408	0,1938476	0,6513870	0,3973863	0,6064496
160	0,1368440	0,1456074	0,4077557	0,5661897	0,1354287	0,1196473	0,7690075	0,5970958	0,2289856	0,6920699	0,2469361	0,3641552	0,2147359	0,8046101	0,4218209	0,2709552	0,4331870	0,0604083	0,6463014	0,1570774	0,1375493	0,1956683	0,6589208	0,0576659	0,3904788	0,3915390	0,5641042	0,3884313	0,2853280	0,7286669	0,3212856	0,7297918
180	0,2172088	0,0666821	0,2898479	0,6323174	0,1051271	0,1497095	0,8097628	0,7144961	0,2211635	0,7607342	0,2298135	0,2299900	0,3189687	0,7950319	0,2867639	0,1679163	0,3452640	0,0837040	0,8966950	0,1173490	0,1750123	0,1634455	0,6165505	0,0720916	0,3403653	0,2959758	0,6372716	0,3897031	0,2600617	0,6252531	0,3759855	0,7372431
200	0,2223102	0,1466131	0,3273272	0,3528427	0,0763405	0,1187016	0,5442099	0,5770813	0,2145889	0,6656712	0,1510597	0,1612427	0,1259109	0,7154186	0,2792982	0,2184220	0,3676866	0,0715664	0,7165369	0,1362707	0,1898329	0,2293497	0,6224321	0,0539816	0,3351077	0,3491808	0,7609231	0,4166538	0,4030141	0,7188119	0,2907514	0,6609117
220	0,1708959	0,1162056	0,3416785	0,4884077	0,0545948	0,1360339	0,6665016	0,6065077	0,2597664	0,6315968	0,1388656	0,1131856	0,0840998	0,9008388	0,3546181	0,1207869	0,4269527	0,0625260	0,6803197	0,1668442	0,1377792	0,1916124	0,6369441	0,0456472	0,4448543	0,3309167	0,7778965	0,3837157	0,3874806	0,6497180	0,3013470	0,7261798
240	0,2342253	0,0634940	0,3595044	0,4056993	0,0502488	0,1249971	0,5397361	0,7379724	0,2405858	0,7471482	0,0864672	0,0999417	0,0509180	0,7199683	0,2465645	0,1423928	0,5296411	0,0488231	0,7827173	0,1383974	0,1360972	0,1993004	0,6283730	0,0792413	0,3456314	0,2895615	0,5909585	0,3147929	0,2759596	0,8372872	0,2761741	0,8092020
260	0,2054156	0,1375911	0,3784097	0,3322801	0,0473447	0,1795302	0,6811072	0,6746828	0,2625816	0,6592116	0,0546458	0,0456712	0,0520008	0,6487931	0,2351061	0,1111585	0,3550073	0,0379575	0,7308148	0,1573395	0,2213770	0,2140657	0,6392084	0,0398053	0,3454231	0,2939744	0,4916817	0,4038300	0,2523201	0,7284861	0,2052839	0,9209252
280	0,1697554	0,0728307	0,4374172	0,3285878	0,0425277	0,1122758	0,7202731	0,8066096	0,3316335	0,7866591	0,0672981	0,0228546	0,0706775	0,7672351	0,2749724	0,1397356	0,3863286	0,0340674	0,6686781	0,1410982	0,1503680	0,1572184	0,6322554	0,0531221	0,3323429	0,3260705	0,5067986	0,3313625	0,2685302	0,8217996	0,2360419	1,0418228
300	0,1433557	0,1118636	0,4501693	0,3188348	0,0483139	0,1146849	0,7527387	0,8471021	0,2532591	0,7556557	0,0585252	0,0228897	0,0628372	0,7011194	0,2032108	0,0835370	0,3422547	0,0461612	0,6998213	0,1584251	0,1869065	0,1408119	0,5996024	0,0885974	0,2270590	0,3413347	0,5598283	0,4027009	0,2941485	0,6670847	0,2457373	0,7569783
320	0,1712390	0,1393219	0,3976719	0,3310876	0,0437771	0,1236710	0,6687907	0,7877764	0,2665428	0,6654020	0,0435716	0,1149124	0,0198971	0,5798361	0,2050084	0,1076620	0,4146360	0,0282660	0,7275586	0,1772175	0,1045025	0,1380272	0,6589804	0,0505330	0,2970756	0,2956011	0,5678548	0,5592537	0,4187661	0,6259327	0,3181818	0,7824236
340	0,2602296	0,1071140	0,3297977	0,2598589	0,0519526	0,1008578	0,6382879	0,7386250	0,2502353	0,6591164	0,0307977	0,0382521	0,0225327	0,7145032	0,2411326	0,0725455	0,3216412	0,0388597	0,8684869	0,1623732	0,1810703	0,2531963	0,6546988	0,0691432	0,2276300	0,2498786	0,5513459	0,4949196	0,3410380	0,6853958	0,2998939	0,7173876
360	0,2284175	0,1130411	0,4021387	0,3012310	0,0359093	0,1275645	0,7306699	0,6885075	0,2725598	0,6443863	0,0270026	0,0289859	0,0252559	0,6062764	0,3037870	0,0349255	0,3319056	0,0461472	0,6834380	0,1543642	0,1535750	0,1943306	0,7309708	0,0560699	0,2302054	0,2870739	0,5518796	0,5190432	0,2469062	0,7818936	0,2045941	0,7302924
380	0,3068261	0,1079323	0,4273909	0,3732982	0,0599513	0,0791103	0,8298844	0,7397477	0,1928098	0,7595875	0,0206626	0,0313689	0,0174858	0,6734796	0,2642307	0,0509281	0,3040433	0,0364288	0,8351135	0,1013401	0,2044151	0,1309088	0,6108148	0,0357856	0,2727508	0,2736310	0,5691392	0,4101708	0,3455683	0,6698841	0,2908119	0,8224598
400	0,2638781	0,0662222	0,4997625	0,2893834	0,0666275	0,1565401	0,5541765	0,6138761	0,2140039	0,8674796	0,0234157	0,0264775	0,0233131	0,6587857	0,1975336	0,0576943	0,3460924	0,0370581	0,7380342	0,1340129	0,1526843	0,1992485	0,6516437	0,0439715	0,2587438	0,3484289	0,6361250	0,3453031	0,2213098	0,7058924	0,3213289	0,7285001
420	0,2159801	0,0624909	0,4787611	0,3760087	0,0637031	0,0746577	0,6094058	0,7496716	0,2123450	0,6385197	0,0192171	0,0200139	0,0152504	0,7692378	0,2403384	0,0564589	0,2662388	0,0400501	0,7943522	0,1550889	0,1404758	0,1943928	0,7696384	0,0489266	0,2714462	0,2451711	0,5464254	0,4855236	0,3477001	0,8047027	0,3438783	0,8078692
440	0,2600695	0,0888001	0,3368965	0,4083666	0,0135653	0,1403182	0,6514010	0,6663488	0,2781076	0,6818970	0,0212428	0,0275939	0,0316200	0,6265924	0,2609856	0,0779553	0,4127153	0,0310516	0,7013423	0,1468740	0,1668730	0,2031393	0,7249911	0,0399194	0,2809933	0,3369354	0,6292753	0,4828798	0,3023752	0,6799621	0,3460974	0,7814285
460	0,2263259	0,0780244	0,3004674	0,3205095	0,0393015	0,1358178	0,7390687	0,6488877	0,2395353	0,6174546	0,0049233	0,0228206	0,0267014	0,6774313	0,3013584	0,0692873	0,3561848	0,0430989	0,7788727	0,1544893	0,1444981	0,2072701	0,9529356	0,0410945	0,3601020	0,3114119	0,6036909	0,3864973	0,3250837	0,6985106	0,3020375	0,6935226
480	0,1692884	0,1121378	0,4798700	0,4238155	0,0193833	0,1443268	0,5813073	0,7440421	0,2226261	0,6306699	0,0096304	0,0152237	0,0283853	0,6991554	0,2837090	0,0635291	0,2802362	0,0249675	0,6446160	0,1600029	0,1912378	0,2156022	0,8001634	0,0480692	0,3373460	0,2707229	0,6665399	0,4124306	0,3181503	0,6845284	0,2162727	0,7388421
500	0,2533650	0,0977010	0,2580244	0,4287104	0,0399292	0,0934907	0,5592851	0,7365148	0,2446237	0,6179734	0,0029518	0,0135640	0,0235141	0,5904504	0,2448210	0,0291842	0,3019933	0,0144464	0,6878357	0,1767260	0,1845103	0,1511509	0,7484365	0,0650373	0,2767444	0,3273577	0,5438819	0,3399964	0,3454269	0,7122925	0,2328738	0,8647022
520	0,1907193	0,1130882	0,3666263	0,3814878	0,0288228	0,1671726	0,6063421	0,6534874	0,2677328	0,6747747	0,0018629	0,0090352	0,0135180	0,5905311	0,2722299	0,0589584	0,3686306	0,0273709	0,8428788	0,2123074	0,1471330	0,1810404	0,7831321	0,0948856	0,3309754	0,3803182	0,6510623	0,4285974	0,3987705	0,6107210	0,2315180	0,7389314
540	0,1966195	0,1167757	0,3551633	0,3239636	0,0779067	0,1630688	0,6399318	0,6952087	0,2573164	0,6402085	0,0037164	0,0192799	0,0256999	0,5800386	0,2690374	0,0972652	0,3371042	0,0475755	0,6513660	0,1381717	0,1239207	0,1283072	0,7383651	0,0662202	0,3220505	0,3407259	0,7489766	0,4245607	0,3325803	0,6962830	0,2839840	0,7263638
560	0,2214458	0,0899112	0,3791808	0,3580868	0,0559440	0,1205538	0,7072647	0,6412392	0,1997127	0,7636654	0,0096006	0,0508144	0,0406048	0,5574707	0,2220758	0,0466442	0,2025319	0,0358433	0,7533653	0,1146387	0,1494139	0,1512574	0,6678210	0,0177757	0,3324962	0,3278266	0,7091142	0,4409643	0,3816830	0,7264767	0,2745490	0,7641862
580	0,2264114	0,1148914	0,3095454	0,3811957	0,0473489	0,1668626	0,6987213	0,6692283	0,2200561	0,6481566	0,0079206	0,0194034	0,0095538	0,5483299	0,2464400	0,0325331	0,3038173	0,0445997	0,7473376	0,1347412	0,1449437	0,1195924	0,5716836	0,0344735	0,3128494	0,3749705	0,7196631	0,4860103	0,2143993	0,7620391	0,3158135	0,7353728
600	0,2181489	0,1004992	0,3234032	0,4710299	0,0654886	0,2464509	0,6193806	0,6157288	0,1915341	0,7125625	0,0056051	0,0193616	0,0170047	0,6252359	0,2792130	0,0710191	0,2691105	0,0287740	0,7146275	0,1121446	0,1322752	0,1574230	0,4737412	0,0587852	0,2888927	0,2590276	0,7450555	0,3978632	0,3026005	0,7012514	0,3914828	0,7571079
620	0,2703927	0,1000719	0,3451433	0,3818848	0,0453538	0,4465068	0,7702859	0,7288452	0,2890153	0,6473501	0,0043051	0,0308844	0,0245015	0,6519015	0,2545865	0,1338181	0,2379526	0,0237261	0,7582751	0,1294812	0,2217021	0,2225708	0,3430276	0,0475687	0,3084819	0,2656114	0,7230353	0,4642214	0,3362691	0,7314742	0,3282018	0,7481809
640	0,2489139	0,1266336	0,3836033	0,4288535	0,0563590	0,5112502	0,6782091	0,6306826	0,2967988	0,5608255	0,0131291	0,0506416	0,0422344	0,5940107	0,2033514	0,1404037	0,2336284	0,0439442	0,6919283	0,1889731	0,2799375	0,2483422	0,2663231	0,0545684	0,3896082	0,2703518	0,6138180	0,3432497	0,3619199	0,6537630	0,4528562	0,7875113
660	0,3704324	0,1820551	0,3771085	0,4373771	0,0802973	0,7420112	0,6966678	0,7674017	0,2068541	0,5668963	0,0116355	0,1290570	0,0483026	0,6741173	0,3400469	0,1737024	0,2123036	0,0364720	0,6973061	0,1779146	0,2529062	0,2063080	0,1541265	0,0922870	0,4232528	0,3558525	0,5998501	0,3589263	0,3452881	0,7385442	0,4712248	0,8129535
680	0,2852341	0,1027652	0,4179705	0,4579117	0,0590667	0,7250294	0,7046117	0,7059190	0,1873679	0,7673149	0,0207056	0,1901533	0,0635583	0,6644634	0,3651340	0,2462315	0,2641218	0,0202102	0,8180869	0,1297484	0,2664296	0,2269303	0,1127827	0,1140982	0,3480459	0,2735779	0,6021132	0,4522494	0,3197050	0,6106593	0,4232407	0,7961501
700	0,3818634	0,0906666	0,3078787	0,3831432	0,0961755	0,7342335	0,6901351	0,7329677	0,2035209	0,6063133	0,0149266	0,1658176	0,1193786	0,6524036	0,2970194	0,2652305	0,2339198	0,0200876	0,7903861	0,1461443	0,2928855	0,3333798	0,1262928	0,0730008	0,4000839	0,3690240	0,6298974	0,3053198	0,2263852	0,6896951	0,5238602	0,7781539
720	0,4280787	0,1295550	0,3077127	0,4804166	0,0856264	0,7140957	0,7254369	0,5931626	0,2026643	0,6568503	0,0651811	0,1813518	0,1158063	0,7595642	0,3729103	0,3408616	0,3465459	0,0259713	0,7548915	0,1356356	0,3431429	0,2670189	0,0542247	0,0896503	0,3607735	0,3749845	0,6280995	0,2934530	0,2894436	0,6680855	0,4519593	0,7778626
740	0,3677530	0,1524164	0,3659064	0,4142947	0,1603065	0,7363413	0,5690381	0,7032281	0,2034522	0,6752790	0,0624887	0,2487389	0,1668301	0,7178541	0,3653777	0,2673613	0,2940270	0,0537685	0,7558769	0,1781578	0,3059722	0,3796708	0,0393733	0,1138572	0,3211533	0,3408934	0,5949804	0,4279409	0,2626297	0,6489643	0,4053385	0,7461698
760	0,4129877	0,1747355	0,3736928	0,4852272	0,1648511	0,7350779	0,7008942	0,7477729	0,1895925	0,5234695	0,1517117	0,3298104	0,1828815	0,6523534	0,4286148	0,2877602	0,2389786	0,0295370	0,6341254	0,2250643	0,2372570	0,3410673	0,0374375	0,0973735	0,4067075	0,3510739	0,5174025	0,3655490	0,3288927	0,5909428	0,4872451	0,7647176
780	0,3980270	0,0977794	0,3811429	0,5232212	0,2974144	0,7002424	0,6438429	0,6357971	0,2057305	0,7214299	0,1647542	0,4013963	0,2188526	0,6329463	0,4433729	0,2720240	0,2650885	0,0226039	0,6636877	0,2073788	0,2904265	0,3736727	0,0048243	0,0831180	0,4366153	0,3991100	0,6179037	0,4397596	0,3272711	0,6813866	0,4394352	0,7615355
800	0,2768902	0,1200845	0,2893102	0,4382487	0,3713962	0,8214431	0,5602804	0,5404733	0,2218880	0,6991137	0,2767350	0,4071080	0,1997992	0,6320228	0,4306731	0,3352763	0,3818755	0,0182606	0,6599908	0,2342801	0,2828870	0,2888943	0,0179581	0,0917608	0,3709608	0,3337177	0,6203590	0,4917432	0,2910664	0,6360157	0,4033255	0,8549469
820	0,3308216	0,1228018	0,3227530	0,4282305	0,4954511	0,7639488	0,6076165	0,5640376	0,2410295	0,6811049	0,4366246	0,4921779	0,2322072	0,6793218	0,4639181	0,3529203	0,2382150	0,0155965	0,6612468	0,1835866	0,3045479	0,2863460	0,0113812	0,1253198	0,3464053	0,3351176	0,6829837	0,3907403	0,3363080	0,5580079	0,5383700	0,8751838
840	0,3198568	0,1725522	0,3877395	0,4957250	0,4230842	0,7830137	0,5622945	0,5692739	0,2531632	0,6900882	0,4029476	0,5479429	0,2496701	0,6851389	0,5453026	0,4106670	0,3275092	0,0326555	0,6145239	0,2656018	0,3289957	0,3211164	0,0178196	0,1004472	0,3458364	0,3400806	0,6634713	0,4438623	0,2960955	0,6187856	0,4337471	0,7086746
860	0,4998650	0,1514224	0,3036185	0,4499153	0,5483446	0,7740637	0,6730147	0,5750231	0,2748148	0,6774799	0,4520313	0,4371728	0,3260711	0,5429962	0,4847633	0,3692029	0,2635794	0,0269136	0,5219568	0,1887538	0,2956839	0,3392647	0,0641691	0,1317212	0,4528897	0,3322315	0,7249220	0,3188928	0,4132592	0,6486970	0,4178680	0,8596950
