"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
580	0,6462434	0,9673979	0,8197010	1,0503782	1,0251839	0,0218323	0,7235884	0,6643128	1,0215575	1,0647435	0,0994328	1,0299293	0,4401149	0,3771573	0,9654849	0,9637948	0,5687141	0,6824645	1,0001324	0,2913134	0,9040125	0,4102514	0,7911091	0,9824045	0,7596738	1,1074866	0,8130047	1,0618412	0,5792400	0,7980024	0,8861276	0,6815765
600	0,6045784	1,0553308	0,8739952	1,0270530	0,8914320	0,0546706	0,7268913	0,7189755	0,9432575	1,0825901	0,0828519	0,9984307	0,4374106	0,3020402	1,0100993	0,9385382	0,5302410	0,6862379	0,9951130	0,2682913	0,9221973	0,4537333	0,8446899	0,9786943	0,7729696	1,0675858	0,6852442	1,1188164	0,6270003	0,7855909	0,9720813	0,6774933
620	0,6414933	1,0080344	0,8000796	1,0092966	0,9548496	0,0979393	0,7483609	0,6977562	0,8913255	1,0435912	0,0834237	1,0236784	0,4434116	0,3295471	0,9098248	0,9653037	0,4804467	0,6986520	0,9269904	0,2534677	0,9319167	0,4561119	0,7389279	0,9602060	0,7754554	1,0208440	0,5964510	1,0771220	0,6562495	0,8023727	0,8931348	0,6479351
640	0,6215132	1,0140028	0,8124303	0,9490974	0,9230189	0,1776237	0,7810841	0,6753794	0,8705625	0,9929186	0,0967617	1,0260591	0,4606117	0,3558580	0,9461683	0,9945851	0,4570682	0,7491856	0,8994281	0,2852504	0,9538312	0,4345218	0,7202612	1,0399432	0,7613516	0,9679863	0,5458718	1,0905830	0,6671737	0,8008146	1,0401323	0,6195255
660	0,6222640	1,0163262	0,8098693	0,8729930	0,9588247	0,2275499	0,7313404	0,6997156	0,8396422	0,9839086	0,1179911	0,9498659	0,4571637	0,3423625	1,0168033	1,0249632	0,4662407	0,7701648	0,9125110	0,2690933	0,9869162	0,4746796	0,6688832	1,0547658	0,7918831	1,0004974	0,5036064	1,0882294	0,6133968	0,8282889	1,0340247	0,5790226
680	0,6076435	0,9452422	0,7957673	0,9200302	0,9018230	0,2895444	0,7449610	0,7046037	0,8752104	1,0054357	0,1203058	0,9069069	0,4314168	0,3044056	1,0615777	1,0731688	0,4464146	0,7406047	0,9065556	0,2398888	0,9587328	0,4459069	0,6278479	1,1237178	0,8129791	0,9987846	0,4952204	1,0741242	0,5890955	0,8162114	1,0228574	0,5871603
700	0,5875674	0,9697734	0,7411404	0,8574551	0,9040402	0,3159069	0,7933140	0,7288003	0,7908905	0,9658980	0,1373913	0,8888357	0,3547901	0,3072795	1,0188014	1,1664769	0,4242890	0,7924349	0,9685414	0,2880858	0,9620026	0,5096239	0,6316613	1,1411535	0,8118817	1,0001551	0,4941834	1,1028485	0,5641138	0,7847881	0,9626481	0,5725613
720	0,5794233	1,0456052	0,7571524	0,9748315	0,9512660	0,3090952	0,7928095	0,6702936	0,7993542	0,9999977	0,1159384	0,9564667	0,3178659	0,3664677	0,9621008	1,2192537	0,4228306	0,8500873	0,9787888	0,2719379	0,9931782	0,4488518	0,5902494	1,1583278	0,8398204	0,9591731	0,4823618	1,1059887	0,5872806	0,8771512	0,9837469	0,5675828
740	0,6108254	0,9245391	0,7938473	0,9283803	0,9286864	0,3023006	0,7376479	0,7046399	0,8406525	1,0193668	0,1409312	0,9171998	0,2562491	0,3566849	0,9778241	1,1756192	0,3900497	0,8145940	1,0117473	0,3014740	0,9480728	0,4450939	0,5831513	1,0705074	0,8703141	0,9899651	0,5508554	1,0328406	0,6254081	0,8602803	0,9808436	0,6411596
760	0,5435495	0,9315494	0,7535749	0,9713784	0,9729125	0,2772328	0,7302363	0,6991253	0,8885871	1,1207689	0,1199748	0,9255285	0,2590754	0,3682600	0,9748993	1,1303606	0,3827125	0,9110722	0,8666478	0,2699372	0,9562636	0,4166589	0,6255677	0,9533116	0,7332373	0,9758114	0,5218886	1,0187474	0,6002723	0,8689341	1,0322571	0,6194330
780	0,5571783	0,8754587	0,7617863	0,9936771	0,9960560	0,2965513	0,7436141	0,7230784	0,8367566	1,0608561	0,1180460	0,9499133	0,1797857	0,3680282	1,0087507	1,0136027	0,3975970	0,8672749	0,8340666	0,2529135	0,9480571	0,4409912	0,5884332	0,8872474	0,7603796	0,9514737	0,5578506	1,0125425	0,5993068	0,8899697	1,0116946	0,6110857
800	0,5704398	0,9394526	0,7496709	0,9422542	1,0366812	0,2986582	0,7069566	0,7168065	0,8195240	1,0398487	0,1206798	0,8558110	0,2065697	0,3765542	1,0679873	1,1017495	0,3841767	0,8940299	0,8643504	0,2544190	0,8830348	0,4655111	0,6263163	0,9854299	0,8118285	0,9088512	0,5138463	1,0116160	0,5590881	0,8311491	0,9611976	0,6235466
820	0,5597027	0,9725608	0,7784661	0,9777383	0,9408653	0,2728624	0,7259489	0,6599547	0,8123525	0,9474282	0,1003273	0,8687949	0,2003664	0,3471087	1,0073161	1,1131321	0,3333819	0,8337414	0,8762806	0,2534381	0,8568917	0,5358271	0,6033101	0,9389176	0,8118532	0,9186032	0,4416266	1,0139719	0,5605935	0,8684310	0,9868603	0,6031514
840	0,5916969	1,0168011	0,8679736	1,0286092	0,9053474	0,2647155	0,6103983	0,6422092	0,8251525	1,0905482	0,1357088	0,8635898	0,2236244	0,4048591	1,0235582	1,1390827	0,3511712	0,7629319	0,8937357	0,2935805	0,8771586	0,5383271	0,5302687	0,9537337	0,7765503	0,8951446	0,4649008	1,0411497	0,6052604	0,8387931	0,9817630	0,6057523
860	0,6218949	1,0060220	0,8770625	0,9744875	0,9017724	0,2948272	0,6357967	0,6554393	0,8336908	1,1140612	0,1087699	0,9758304	0,2579445	0,4705919	0,9726895	1,1350261	0,3735272	0,7213741	0,8831085	0,3026690	0,7782082	0,5073132	0,5283284	0,8830389	0,8184509	0,9043323	0,4829411	1,0368039	0,5718649	0,8858919	0,9377320	0,6216022
880	0,6227016	0,9907067	0,8235706	0,9927729	0,9321332	0,2796179	0,7328310	0,6355182	0,8414125	1,1131456	0,1253221	0,9247521	0,2435752	0,4179710	0,9362620	1,1373317	0,3627979	0,7016307	0,9152770	0,3100555	0,7793636	0,4633484	0,6311683	0,8603127	0,8114257	0,9695046	0,4501482	1,0323330	0,5556060	0,8576960	1,0400436	0,5762585
900	0,6290989	0,9816423	0,7893211	1,0422391	0,9082860	0,2757759	0,7446505	0,6101033	0,8769446	1,0155634	0,1301118	0,9638361	0,2531065	0,4001953	0,8785489	1,0942429	0,3686989	0,7256428	0,9007541	0,3064237	0,7943460	0,4614424	0,6063244	0,9312056	0,8185775	0,9992923	0,5159224	1,0413577	0,6082465	0,8759322	1,0672206	0,5399137
920	0,5883044	1,0143515	0,7575686	1,0004817	0,8816514	0,2736925	0,7298110	0,6184722	0,9092819	0,9820896	0,1157555	0,9404425	0,2736090	0,3667660	0,8586269	1,0780098	0,4112459	0,7184113	0,9096255	0,3202466	0,7746352	0,4317587	0,5392998	0,9657929	0,8196046	0,9890347	0,4677583	1,0898938	0,6212044	0,9466530	1,0281569	0,5156423
940	0,5943152	0,9316322	0,7934761	0,9480106	0,8350125	0,2390985	0,7545304	0,6768845	0,9132556	1,0005743	0,1252154	0,9118271	0,2555135	0,4019641	0,9358235	1,0719718	0,4184903	0,8177743	0,8789042	0,3545012	0,8762979	0,4143886	0,5213199	0,9801570	0,8423583	1,0534133	0,4775683	1,0717050	0,5816734	0,9273323	0,9705673	0,5932614
960	0,5901550	0,9011956	0,8394323	0,9053917	0,8708962	0,2511225	0,7711213	0,6945749	0,9518398	0,9079495	0,1097633	0,9283821	0,2256157	0,4293288	0,9967856	1,0592610	0,3774220	0,7806209	0,8868203	0,3396974	0,8806269	0,4217048	0,5694641	0,9885038	0,8519667	1,0485970	0,4541600	1,0375637	0,5491664	0,9351477	0,9771075	0,5443875
980	0,5425643	0,9866953	0,8132810	0,9299101	0,9671299	0,2339996	0,7131481	0,6983447	0,9032798	0,9699051	0,0833062	0,9520596	0,2403201	0,4179346	0,9922751	1,0414789	0,3360314	0,7339801	0,9214636	0,3719635	0,8684688	0,4198202	0,6299588	1,0432386	0,7937597	1,0074127	0,4790035	1,0297444	0,5472610	0,8351349	1,0128022	0,5370526
1000	0,5338874	0,9999747	0,7733120	1,0015576	0,9001518	0,2215333	0,7904097	0,6706007	0,9156546	0,8523522	0,1231630	0,9462770	0,2558091	0,4147132	0,9518851	1,0560276	0,3260527	0,6807618	0,9215426	0,3653821	0,8159482	0,4200261	0,5692125	1,0041180	0,7490851	0,9419662	0,4830655	0,9833784	0,5746190	0,8175389	0,9949839	0,5497183
1020	0,5194216	1,0252103	0,7513306	1,0114212	0,9422775	0,2433528	0,8072367	0,6520688	0,9400861	0,9354639	0,1200730	0,9661732	0,2480548	0,3690507	0,9271541	1,0472551	0,3570921	0,6340152	0,9453353	0,3364588	0,7829834	0,4388595	0,5208324	0,9679213	0,7795690	0,9889271	0,5583771	1,0416769	0,6349637	0,8449461	1,0032413	0,6142089
1040	0,5517176	1,0187389	0,7713291	0,9223105	1,0205028	0,2521936	0,8002184	0,7160301	0,9183827	0,9598917	0,1038156	0,9640589	0,2632251	0,3602461	0,8947137	1,0459452	0,3864671	0,7264506	0,9191442	0,3397477	0,7937397	0,4455752	0,5256993	0,8723196	0,8541750	0,9616062	0,5729056	1,0057263	0,6020494	0,8517233	1,0869555	0,6238441
1060	0,5269227	0,9527490	0,8000167	0,9594723	1,0064733	0,2513510	0,8261745	0,7328915	0,8790488	1,0490136	0,1173694	0,9532502	0,2476297	0,3829346	0,9748812	0,9485366	0,4025009	0,6681895	0,9227696	0,3108265	0,8412013	0,4237367	0,6404643	0,9306033	0,8981519	0,9715012	0,5419325	0,9844158	0,6031151	0,8964978	1,0580059	0,6139155
1080	0,5905420	0,9484825	0,8051615	0,9956933	1,0039750	0,2751768	0,8192348	0,6885727	0,9108117	1,0429296	0,1176005	0,9597784	0,2277019	0,3511415	0,9969059	1,0287698	0,4242315	0,6284733	0,9833009	0,2458551	0,8861280	0,3948989	0,6019594	0,9252922	0,9191019	0,9244343	0,4878144	1,0214870	0,6118911	0,8638652	1,0579588	0,6463945
1100	0,6278698	0,9551959	0,8105101	1,0075208	1,0210816	0,2754271	0,7816825	0,6679040	1,0151442	0,9934520	0,0853704	1,0146434	0,2159679	0,3332521	1,0346112	1,0114057	0,4258313	0,6367606	0,9179367	0,2435729	0,8233047	0,3967070	0,5621161	0,9869078	0,8638096	0,9497920	0,4679201	1,1052959	0,6429443	0,8272986	0,9453485	0,5623126

0	0,6776255	0,8814040	0,7523487	1,0000972	0,8482329	0,3135861	0,7683059	0,6111031	0,9065550	0,9443375	0,1297928	0,9983908	0,2318293	0,4268909	1,0425524	0,9979249	0,3863140	0,7249272	0,8893328	0,2719978	0,8684257	0,4907519	0,5418675	1,0408090	0,7496603	1,0122053	0,4740913	0,9636684	0,5315092	0,8899208	0,9764248	0,6116748
20	0,6103953	0,9136844	0,8454036	0,9127485	1,0219754	0,3122217	0,6975021	0,7056574	0,8892723	0,9087093	0,1051040	1,0005291	0,1810118	0,3314008	0,9228332	0,9497147	0,3540193	0,7180726	0,8229933	0,2535365	0,8089950	0,4174899	0,5476726	1,1319050	0,7491574	0,9288592	0,4828056	1,0231253	0,5904533	0,8230200	0,9580822	0,5583897
40	0,6813997	0,8564860	0,8744825	0,9137089	0,9623165	0,2998999	0,6740878	0,7499389	0,8456647	0,9288038	0,1197818	1,0533023	0,1552200	0,4314274	0,9566371	1,0183663	0,3816208	0,7609812	0,7774811	0,2322841	0,8692282	0,4972165	0,6509581	1,1589408	0,8416422	0,8614723	0,4990328	1,0264878	0,6237406	0,8036473	0,8420695	0,5353756
60	0,7767104	0,9041617	0,8533587	0,9234120	0,9139461	0,2875401	0,8006487	0,7397242	0,9096817	0,9247702	0,1174934	1,0317786	0,1325424	0,5028129	0,9803717	1,0191700	0,3487374	0,7669449	0,8350659	0,2112683	0,9013482	0,5049045	0,6280363	1,1835165	0,8410908	0,8252519	0,4254951	1,0856500	0,6222734	0,8925763	0,9540703	0,5483869
80	0,8282936	0,9174176	0,9232205	0,9607046	0,8869891	0,2695019	0,7262595	0,7051564	0,9056526	0,9606108	0,0889067	0,9432296	0,1087639	0,6145497	0,9714258	0,9862566	0,3663022	0,8241227	0,8219153	0,1970100	0,8755749	0,4646073	0,6796645	1,0500326	0,7981594	0,8231093	0,4176964	1,0795718	0,6083639	0,9272884	0,9889229	0,5783655
100	0,8381704	0,9043111	0,8933852	0,9861314	0,9967419	0,3037919	0,6427374	0,6866052	0,9800319	0,9505756	0,0936608	0,9151131	0,0825093	0,5921307	0,9696953	1,0086377	0,3809071	0,7978946	0,8800629	0,1703418	0,8534248	0,5016819	0,7616433	1,0661484	0,8026591	0,9061734	0,4635322	1,1166774	0,5923510	0,9180455	0,9587177	0,5800590
120	0,8327378	0,9266769	0,8761616	0,9639362	0,9059909	0,2868270	0,5873264	0,6554921	0,9442593	0,9873783	0,0892124	0,8946853	0,0559863	0,6343090	0,9736070	1,0161601	0,4085450	0,7540192	0,8296739	0,1428519	0,8649708	0,5049120	0,8773427	1,0065355	0,7876069	0,9259035	0,4267987	1,0768491	0,5050534	0,8298657	0,9440957	0,4939706
140	0,8077074	0,8883397	0,8107259	0,9509089	0,9558652	0,2952894	0,5565231	0,6653506	0,9011368	0,9756996	0,1305779	0,9228481	0,0347967	0,6925284	0,9929235	0,9999674	0,4158599	0,7296489	0,8589214	0,1556219	0,9351193	0,4744571	0,8221969	1,0212916	0,7858409	0,8963860	0,4272064	1,1132541	0,5146160	0,7892270	1,0376964	0,4569434
160	0,7928830	0,9241679	0,8327412	0,9343239	1,0364852	0,2967743	0,6025329	0,7341566	0,9131057	0,9896557	0,1094125	0,9212500	0,0191242	0,7195903	1,0053691	0,9782685	0,3781534	0,8140130	0,8451716	0,1419877	0,8604584	0,5102833	0,8268357	1,0096653	0,7779256	0,9611489	0,4126757	1,1011788	0,5261103	0,7221782	0,9737428	0,5192887
180	0,8463082	0,9405854	0,8129598	0,9829581	0,9391028	0,2827126	0,5722878	0,6755853	0,9046980	0,9725112	0,1230196	0,9121461	0,0127037	0,8139982	1,0405033	0,9042606	0,3924451	0,8566701	0,8937633	0,1505854	0,8719788	0,5322890	0,7886407	0,9564273	0,7977771	0,9166837	0,4486751	1,1137462	0,5268630	0,7453826	0,9777055	0,5287242
200	0,8473685	0,9501934	0,8577208	0,9314804	0,9584858	0,3071302	0,6149449	0,6311170	0,9189833	0,9204986	0,1161143	0,9084888	0,0054505	0,8002558	0,9766266	0,9056256	0,3568442	0,7941939	0,9084833	0,1299126	0,8715223	0,5685948	0,8303698	1,0612458	0,7343789	0,9656821	0,3868051	1,1082181	0,5701161	0,7917607	0,9695921	0,4981043
220	0,8436630	0,9741677	0,7892194	0,8433215	0,9434349	0,3394350	0,6201676	0,6213221	0,9380918	0,9228112	0,1010030	0,9491588	0,0066925	0,8383302	1,0267101	0,9294428	0,3390457	0,8151618	0,9253249	0,1281242	0,8153108	0,5463459	0,8554589	1,0031641	0,6795440	0,9829400	0,4114903	1,1427634	0,6052403	0,8418499	1,0842564	0,5198506
240	0,8592618	0,9597973	0,8285286	0,9029491	0,9414783	0,2780948	0,6539134	0,6713823	0,9318536	0,9881534	0,0961365	1,0264664	0,0047115	0,8591203	1,0384237	0,9492314	0,2994345	0,7916739	0,8921496	0,1148842	0,8275322	0,5401803	0,8458134	1,0188394	0,6671458	0,9336717	0,5055757	1,0400628	0,6065162	0,8003237	0,9758945	0,5134230
260	0,8401682	0,9652792	0,8436948	0,9763230	0,8687941	0,2756973	0,7083806	0,6694169	0,8893553	0,9793030	0,0740302	1,0336873	0,0029780	0,8807207	0,9883334	0,9745027	0,2860786	0,7824010	0,9017091	0,1081017	0,8354532	0,5038506	0,7694284	1,0368083	0,7163105	0,9644064	0,5608795	0,9865435	0,5886502	0,9689832	0,9671537	0,4897408
280	0,8526709	0,9379092	0,8762799	0,9649133	0,9717367	0,2986691	0,7552169	0,7819200	0,9048203	1,0269254	0,0863584	1,0200710	0,0030397	0,8117050	1,0373122	1,0081780	0,2891789	0,7676052	0,8824278	0,1029718	0,8386809	0,5012632	0,7864155	0,9753213	0,6772558	0,9967550	0,5015504	1,0456776	0,6225274	0,9037342	1,0847601	0,4893676
300	0,8461720	1,0490030	0,8751047	1,0155777	0,9062058	0,3073621	0,8235643	0,7875227	0,8855726	1,0474864	0,0844386	0,9700294	0,0003746	0,8544060	1,0996005	0,9740937	0,3304045	0,7499269	0,9293448	0,1030681	0,9129188	0,4947426	0,9203922	1,0154060	0,7007270	0,9422685	0,4641941	1,0477600	0,5773529	0,9092809	1,0579435	0,5452356
320	0,8783207	1,0031596	0,9102713	0,9799974	0,8278101	0,3159683	0,8089476	0,7268501	0,9255500	1,0354273	0,0781648	1,0000271	0,0002679	0,8172990	1,1100402	0,9580977	0,3101287	0,8026473	0,9060708	0,0965996	0,9790130	0,4654714	0,8458555	1,0069820	0,7151786	0,9480352	0,4852788	1,0162494	0,6167559	0,8785804	1,0076553	0,5237192
340	0,8874303	0,9929245	0,7817360	1,0240154	0,8826441	0,3180610	0,7214588	0,7069386	0,9452702	0,9940398	0,0755277	0,9657273	0,0006993	0,7782234	1,0673948	0,9807889	0,3057378	0,8273900	0,8375925	0,1248041	0,9550084	0,5141652	0,8992246	0,9783803	0,8176926	0,9623949	0,4822512	1,0044936	0,5660935	0,8940420	1,0009189	0,5987957
360	0,9317736	1,0361471	0,8622157	1,0901261	0,9886013	0,2853578	0,6824117	0,6498217	1,0311860	1,0296602	0,0935605	0,9577100	0,0007335	0,8501068	1,0264017	0,9617636	0,3183831	0,7702247	0,9335148	0,1365607	0,9753858	0,5587921	0,9332660	0,9252099	0,8025468	0,9260766	0,4541364	1,0442614	0,5758441	0,8719639	1,0250111	0,6130174
380	0,9444232	1,0756725	0,8418223	1,0672933	1,0764854	0,2342304	0,7100779	0,6567498	0,9654617	1,0258294	0,0956155	0,9628419	0,0004277	0,9168407	0,9822076	0,9976367	0,3090761	0,8084444	0,9140009	0,1419015	0,9902447	0,5342937	0,8643499	0,9219508	0,7818701	0,9705006	0,5529460	1,1151884	0,5475397	0,7844653	1,0363641	0,5975395
400	0,9600630	1,0772123	0,8398931	1,0613772	1,0322298	0,2526520	0,6596462	0,6850672	0,9249918	1,1291635	0,1058753	0,9830383	0,0041620	0,8706229	0,9655197	0,9334555	0,3778879	0,8537821	0,8226342	0,1269053	1,0280988	0,5259473	0,7708108	0,9759381	0,7797630	0,9609956	0,6236006	1,0257008	0,5440607	0,7852720	1,0665472	0,6102904
420	1,0408449	1,0343716	0,8773816	0,9711297	0,9009115	0,2793958	0,6775681	0,7158752	0,9151111	1,0370632	0,1127028	0,9620953	0,0022008	0,8681064	0,9301963	0,8967309	0,3995894	0,9034636	0,8145817	0,1103260	0,9549758	0,5430299	0,8509643	0,9495815	0,8301595	1,0136862	0,6043096	0,9685813	0,6003372	0,8324296	1,0994240	0,6928965
440	1,0308479	0,9821316	0,9691348	1,0232461	0,8184217	0,2906748	0,7234031	0,6934694	0,9388050	1,0624747	0,0818301	0,9865667	0,0008086	0,8385686	0,8847332	0,9080120	0,3969290	0,9673988	0,8271537	0,1213477	1,0093774	0,5319796	0,8368953	1,0933231	0,7971649	1,0404518	0,6282247	0,9896667	0,6137199	0,9156013	1,0986026	0,6979052
460	1,0675272	0,9952422	1,0198191	1,0463636	0,8608084	0,3148380	0,7877251	0,6903824	0,9420385	1,1090306	0,0885180	0,9581260	0,0001067	0,7428623	0,9580962	0,9263940	0,4045966	0,9601419	0,8571259	0,1232838	0,9299559	0,5954682	0,8890678	1,0404580	0,7739176	1,0535875	0,6180161	1,0251694	0,6191818	0,9368864	1,0392724	0,6568862
480	1,0179106	1,0151236	0,9834299	1,0328564	0,8694922	0,2969650	0,6846383	0,6913105	0,9208138	1,0036860	0,1063456	0,9692722	0,0007093	0,7999766	0,8847549	0,9445575	0,3987663	0,9381861	0,8496870	0,0937074	0,8318995	0,5686958	0,8349456	0,9971650	0,8353705	1,0446603	0,5206262	1,0284334	0,6022506	0,8824413	1,0674158	0,6649774
500	0,9737221	1,0989805	1,0110686	1,0179468	0,9074556	0,3139104	0,6564656	0,7025169	0,9250025	1,0590792	0,0970166	0,9460063	0,0008467	0,7651031	0,9339062	0,8912769	0,3705628	0,9403356	0,9612992	0,0868110	0,8828563	0,5432985	0,8319282	0,9664572	0,8566186	1,0206248	0,5181536	1,0370592	0,5960990	0,8702821	1,0951715	0,6066125
520	0,9960528	1,1092280	0,9323313	1,1005290	0,8907141	0,3119897	0,7102621	0,6678097	0,9312085	1,0481556	0,0928604	0,9426819	0,0011086	0,7550303	0,9096713	0,9330089	0,4238688	0,9296460	0,9160309	0,0930415	0,8210246	0,5061922	0,9190889	0,9434337	0,8302328	1,0580932	0,4773682	0,9666701	0,5523878	0,8603575	1,1255137	0,6539357
540	0,9207173	1,0958845	0,9179039	1,0471375	0,9205639	0,2744239	0,7452522	0,6966272	0,8863065	1,0651130	0,1143100	0,9635280	0,0000000	0,7050705	0,9167383	0,9226436	0,4703585	0,9176366	0,9379548	0,0797413	0,8460536	0,4870899	0,8489624	0,9653642	0,8140654	1,0477519	0,4993929	1,0469919	0,5655834	0,8605951	1,1073649	0,6928496
560	0,9092779	1,0759224	0,9189710	0,9714400	0,9068211	0,2435703	0,7773098	0,7686355	0,9107309	1,0580522	0,1068144	0,9814174	0,0009431	0,6977091	1,0066197	0,9031053	0,4273145	0,8459712	1,0011477	0,0873043	0,8988061	0,4502043	0,8387502	0,8825213	0,8139054	0,9903786	0,5459764	1,0774100	0,5794512	0,8111702	1,0595592	0,6953323
580	0,8638360	1,0564717	0,8748259	0,9409525	0,9805850	0,2862883	0,8119479	0,7924935	0,9125531	1,0049103	0,1230418	0,8968163	0,0300793	0,6839418	1,0419868	0,9207660	0,4073574	0,8734478	1,0187562	0,1110821	0,9667340	0,4911172	0,8446659	0,9505315	0,7870321	1,0436042	0,5128400	1,0401804	0,5810243	0,7823099	1,0456090	0,6734069
600	0,7717755	0,9890222	0,7841248	0,9749965	0,9778594	0,2321055	0,7607605	0,8025690	0,9136352	0,9725417	0,1146675	0,9691106	0,0759690	0,6089548	1,0067958	0,9792606	0,4200168	0,9576881	1,0358703	0,1257578	0,9244466	0,4770683	0,7818956	1,0319047	0,7945005	1,0744952	0,5927944	0,9818780	0,5520122	0,7936336	0,9900786	0,6608962
620	0,7214933	1,0862945	0,7862110	1,0310220	0,9917242	0,2799483	0,7318695	0,7239872	0,8983874	0,9016964	0,1084885	0,9300084	0,1294982	0,4972219	0,9966038	0,9681396	0,3963281	0,8519187	1,0046367	0,1711529	0,9048302	0,5213106	0,6873084	1,0385386	0,8246041	1,1117337	0,5779454	0,9762481	0,5277905	0,7869587	0,9291854	0,6669634
640	0,6974488	1,1848613	0,7991168	0,9715760	0,9644446	0,2912274	0,6450655	0,6708797	0,9021844	0,9298896	0,1250426	0,9056501	0,1432082	0,4574898	0,9380905	0,9800015	0,3991234	0,8207311	0,9789951	0,1864585	0,9549797	0,5150620	0,6100605	1,0888111	0,7649921	1,1608731	0,5937902	1,0201891	0,5016067	0,7747080	0,9950031	0,6857617
660	0,6568923	1,2075797	0,8365091	1,0070435	0,9034056	0,3109577	0,6779220	0,6536027	0,9479982	0,9398645	0,1110494	0,8957435	0,1360668	0,4213042	0,9155618	0,9921013	0,4407621	0,9066244	0,9107049	0,1981552	0,9062622	0,5265348	0,6035448	1,1096236	0,7386043	1,0792380	0,5719491	0,9825475	0,5233689	0,8566865	0,9412644	0,6518800
680	0,6290003	1,2356201	0,8273803	0,9526720	1,0069921	0,2678826	0,6876094	0,7123025	0,9947255	1,0537734	0,1300574	0,9036943	0,1676686	0,4400150	0,9412485	1,0072089	0,4340631	0,8245170	0,9485771	0,2663578	0,9132419	0,4827892	0,5776056	1,0991781	0,7574798	1,0813271	0,6418772	0,9540905	0,5117341	0,8195021	0,9472024	0,6781969
700	0,5490891	1,1942986	0,8245518	0,9164454	1,0216434	0,2527297	0,7253602	0,7236053	0,9335797	0,9560411	0,0986354	0,9030472	0,1702211	0,4031040	0,9546112	0,9832100	0,3939889	0,8038224	0,9883493	0,2849125	0,8857100	0,4869612	0,5480115	0,9793511	0,7754699	1,0324687	0,6400286	1,0272588	0,5328753	0,8311048	0,9302470	0,6945562
720	0,5392361	1,1185772	0,8720222	0,9249935	1,0745947	0,2689692	0,7149924	0,7076740	0,9825548	0,9925990	0,1079623	0,9003730	0,2020168	0,3460541	0,9949021	0,9944819	0,4095940	0,7481425	0,9553175	0,2725368	0,7976691	0,4362902	0,5751155	0,9382026	0,7351506	0,9613114	0,6801247	0,9503818	0,5511846	0,8050407	0,8941148	0,6969990
740	0,5318403	1,0386083	0,7970391	0,9217398	0,9590008	0,2286535	0,6691883	0,7122487	1,0376782	1,0602768	0,1064932	0,8895333	0,2137041	0,3863402	1,0843957	1,0232183	0,3718003	0,7107556	0,9221082	0,2567809	0,7947158	0,4439036	0,6004942	0,9651127	0,7837895	0,9936108	0,6170703	0,9502521	0,5280691	0,6952915	0,9500876	0,7340560
760	0,5865346	1,0158603	0,8050917	0,9322989	0,9432746	0,2244828	0,6840248	0,7681941	1,0443735	1,0973700	0,0970465	0,9868903	0,2428409	0,4166789	1,1153252	0,9844600	0,3391127	0,7029204	0,9836429	0,3104707	0,7855086	0,4126902	0,5106638	0,9622821	0,8304314	1,0031867	0,6468851	0,9222618	0,5250811	0,7114933	1,0075650	0,6996987
780	0,5949687	0,9527848	0,7735730	0,9383688	0,9749930	0,2553890	0,7014274	0,7355615	1,0493691	0,9611284	0,0598459	1,0016860	0,2763862	0,4094323	1,1601759	1,0213678	0,3300535	0,7158196	0,9592772	0,3146738	0,8005518	0,3549841	0,5647281	0,9769271	0,9228812	1,0222002	0,5904138	0,9704587	0,4758684	0,7846109	1,0127865	0,7232913
800	0,5770721	0,9755594	0,8293144	0,9430265	0,9465094	0,2646385	0,6870411	0,7322699	1,0402418	1,0311807	0,0652459	1,0096570	0,2861772	0,3915699	1,1818296	1,0211620	0,3525493	0,6885403	0,9256798	0,3062812	0,8255746	0,4038782	0,6467815	1,0001439	0,9120534	0,9648394	0,5705557	0,8806045	0,5407226	0,8153087	1,0568113	0,6579566
820	0,6291977	0,9753261	0,8022418	0,9884692	0,9755772	0,2632116	0,7140420	0,7328607	0,9769271	1,0311914	0,0598510	1,0107578	0,2687270	0,3638938	1,1631510	1,0364263	0,3706760	0,6600340	0,9260510	0,2748704	0,8633726	0,4452217	0,5956558	0,9696536	0,8640566	0,9525364	0,5407853	0,9811915	0,5198212	0,7850936	1,0188036	0,6190818
840	0,6786486	1,0006316	0,7510544	0,9587332	1,0140554	0,2805914	0,7170415	0,7686266	0,9587976	1,0337567	0,0500496	1,0336813	0,3246543	0,3116174	1,1656821	1,0387115	0,3562435	0,5880626	0,9951555	0,2566632	0,8956849	0,3969036	0,4924397	1,0073560	0,7555386	0,9532554	0,5461982	1,0424844	0,5625040	0,8556238	1,0532663	0,5607888
860	0,6075327	0,9735606	0,7224039	0,9423397	1,0146825	0,3114434	0,7183691	0,7251525	0,9364449	0,9788284	0,0594160	1,0095142	0,2813575	0,3751830	1,0841682	1,0779006	0,3337135	0,6270017	0,9515141	0,2856503	0,8368372	0,4214352	0,5217913	0,9810949	0,8750412	0,9608661	0,4585339	1,0045546	0,5851613	0,8878109	0,9991579	0,5993875
