"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
220	0,5511139	0,7045223	0,1504596	0,5490142	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6215181	0,6243035	0,4954426	0,5467938	0,8168308	0,4055449	0,9999837	0,9743002	0,4329297	0,8319616	0,6973981	0,5802212	0,4331320	0,9479950	0,6259485	0,2006486	0,4230353	0,8652150	0,2151750
240	0,5511139	0,7045223	0,1621748	0,5626587	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6223193	0,6243036	0,4954426	0,5467938	0,8166489	0,4055449	0,9999837	0,9743003	0,4329299	0,8296022	0,7057544	0,6209294	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151750
260	0,5511139	0,7045223	0,1730219	0,5737567	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6228122	0,6243036	0,4954426	0,5467938	0,8165192	0,4055449	0,9999837	0,9743004	0,4329300	0,8279124	0,7130021	0,6540692	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151750
280	0,5511139	0,7045223	0,1828410	0,5827595	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6231143	0,6243036	0,4954426	0,5467938	0,8164271	0,4055449	0,9999837	0,9743004	0,4329301	0,8267098	0,7192593	0,6807210	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151750
300	0,5511139	0,7045223	0,1915651	0,5900456	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6232990	0,6243036	0,4954426	0,5467938	0,8163616	0,4055449	0,9999837	0,9743005	0,4329302	0,8258583	0,7246304	0,7019730	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151750
320	0,5511139	0,7045223	0,1991967	0,5959308	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6234116	0,6243036	0,4954426	0,5467938	0,8163153	0,4055449	0,9999837	0,9743005	0,4329302	0,8252584	0,7292122	0,7188218	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
340	0,5511139	0,7045223	0,2057869	0,6006766	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6234802	0,6243036	0,4954426	0,5467938	0,8162824	0,4055449	0,9999837	0,9743005	0,4329303	0,8248373	0,7330961	0,7321310	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
360	0,5511139	0,7045223	0,2114164	0,6044986	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235220	0,6243036	0,4954426	0,5467938	0,8162592	0,4055448	0,9999837	0,9743005	0,4329303	0,8245428	0,7363685	0,7426223	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
380	0,5511139	0,7045223	0,2161816	0,6075733	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235474	0,6243036	0,4954426	0,5467938	0,8162428	0,4055448	0,9999837	0,9743005	0,4329303	0,8243375	0,7391099	0,7508850	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
400	0,5511139	0,7045223	0,2201842	0,6100446	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235629	0,6243036	0,4954426	0,5467938	0,8162311	0,4055448	0,9999837	0,9743005	0,4329303	0,8241948	0,7413947	0,7573922	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
420	0,5511139	0,7045223	0,2235243	0,6120297	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235723	0,6243036	0,4954426	0,5467938	0,8162229	0,4055448	0,9999837	0,9743005	0,4329303	0,8240958	0,7432897	0,7625199	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
440	0,5511139	0,7045223	0,2262960	0,6136234	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235781	0,6243036	0,4954426	0,5467938	0,8162171	0,4055448	0,9999837	0,9743005	0,4329303	0,8240273	0,7448548	0,7665645	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
460	0,5511139	0,7045223	0,2285850	0,6149023	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235816	0,6243036	0,4954426	0,5467938	0,8162130	0,4055448	0,9999837	0,9743005	0,4329303	0,8239799	0,7461425	0,7697585	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
480	0,5511139	0,7045223	0,2304678	0,6159282	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235838	0,6243036	0,4954426	0,5467938	0,8162101	0,4055448	0,9999837	0,9743005	0,4329303	0,8239473	0,7471985	0,7722844	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
500	0,5511139	0,7045223	0,2320108	0,6167510	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235851	0,6243036	0,4954426	0,5467938	0,8162081	0,4055448	0,9999837	0,9743005	0,4329303	0,8239249	0,7480617	0,7742846	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
520	0,5511139	0,7045223	0,2332716	0,6174109	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235859	0,6243036	0,4954426	0,5467938	0,8162066	0,4055448	0,9999837	0,9743005	0,4329303	0,8239095	0,7487657	0,7758707	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
540	0,5511139	0,7045223	0,2342991	0,6179399	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235865	0,6243036	0,4954426	0,5467938	0,8162056	0,4055448	0,9999837	0,9743005	0,4329303	0,8238989	0,7493384	0,7771301	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
560	0,5511139	0,7045223	0,2351344	0,6183640	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6235868	0,6243036	0,4954426	0,5467938	0,8162049	0,4055448	0,9999837	0,9743005	0,4329303	0,8238916	0,7498034	0,7781313	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
580	0,5511139	0,7045223	0,2332747	0,5949941	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,6132488	0,6243036	0,4954426	0,5467938	0,8172942	0,4055448	0,9999837	0,9743005	0,4329303	0,8334347	0,7383168	0,7785243	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
600	0,5511139	0,7045223	0,2265959	0,5497920	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5951955	0,6243036	0,4954426	0,5467938	0,8194216	0,4055448	0,9999837	0,9743005	0,4329303	0,8532058	0,7134767	0,7750592	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
620	0,5511139	0,7045223	0,2149646	0,5016612	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5786190	0,6243036	0,4954426	0,5467938	0,8216400	0,4055448	0,9999837	0,9743005	0,4329303	0,8750832	0,6840117	0,7636830	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
640	0,5511139	0,7045223	0,1993196	0,4568237	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5658829	0,6243036	0,4954426	0,5467938	0,8235839	0,4055448	0,9999837	0,9743005	0,4329303	0,8953105	0,6540215	0,7424218	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
660	0,5511139	0,7045223	0,1814377	0,4168269	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5568814	0,6243036	0,4954426	0,5467938	0,8251556	0,4055448	0,9999837	0,9743005	0,4329303	0,9124574	0,6256319	0,7113871	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
680	0,5511139	0,7045223	0,1631206	0,3816069	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5508133	0,6243036	0,4954426	0,5467938	0,8263704	0,4055448	0,9999837	0,9743005	0,4329303	0,9262663	0,5999609	0,6720860	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
700	0,5511139	0,7045223	0,1457351	0,3506263	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5468399	0,6243036	0,4954426	0,5467938	0,8272834	0,4055448	0,9999837	0,9743005	0,4329303	0,9370165	0,5775107	0,6267358	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
720	0,5511139	0,7045223	0,1301077	0,3232748	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5442833	0,6243036	0,4954426	0,5467938	0,8279574	0,4055448	0,9999837	0,9743005	0,4329303	0,9451867	0,5583798	0,5777407	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
740	0,5511139	0,7045223	0,1166048	0,2989970	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5426511	0,6243036	0,4954426	0,5467938	0,8284486	0,4055448	0,9999837	0,9743005	0,4329303	0,9512857	0,5424101	0,5273469	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
760	0,5511139	0,7045223	0,1052709	0,2773239	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5416042	0,6243036	0,4954426	0,5467938	0,8288036	0,4055448	0,9999837	0,9743005	0,4329303	0,9557758	0,5292982	0,4774480	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
780	0,5511139	0,7045223	0,0959582	0,2578740	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5409164	0,6243036	0,4954426	0,5467938	0,8290586	0,4055448	0,9999837	0,9743005	0,4329303	0,9590451	0,5186746	0,4295066	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
800	0,5511139	0,7045223	0,0884244	0,2403445	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5404376	0,6243036	0,4954426	0,5467938	0,8292409	0,4055448	0,9999837	0,9743005	0,4329303	0,9614042	0,5101579	0,3845534	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
820	0,5511139	0,7045223	0,0823978	0,2245002	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400680	0,6243036	0,4954426	0,5467938	0,8293708	0,4055448	0,9999837	0,9743005	0,4329303	0,9630938	0,5033878	0,3432343	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
840	0,5511139	0,7045223	0,0776148	0,2101604	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5397382	0,6243036	0,4954426	0,5467938	0,8294631	0,4055448	0,9999837	0,9743005	0,4329303	0,9642964	0,4980416	0,3058794	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
860	0,5511139	0,7045223	0,0738393	0,1971856	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5393972	0,6243036	0,4954426	0,5467938	0,8295287	0,4055448	0,9999837	0,9743005	0,4329303	0,9651477	0,4938417	0,2725768	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
880	0,5511139	0,7045223	0,0708694	0,1854649	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5390035	0,6243036	0,4954426	0,5467938	0,8295752	0,4055448	0,9999837	0,9743005	0,4329303	0,9657476	0,4905555	0,2432393	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
900	0,5511139	0,7045223	0,0685381	0,1749049	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5385206	0,6243036	0,4954426	0,5467938	0,8296081	0,4055448	0,9999837	0,9743005	0,4329303	0,9661686	0,4879920	0,2176610	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
920	0,5511139	0,7045223	0,0667099	0,1654221	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5379140	0,6243036	0,4954426	0,5467938	0,8296313	0,4055448	0,9999837	0,9743005	0,4329303	0,9664631	0,4859966	0,1955609	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
940	0,5511139	0,7045223	0,0652766	0,1569376	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5371507	0,6243036	0,4954426	0,5467938	0,8296478	0,4055448	0,9999837	0,9743005	0,4329303	0,9666684	0,4844457	0,1766164	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
960	0,5511139	0,7045223	0,0641523	0,1493745	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5361996	0,6243036	0,4954426	0,5467938	0,8296595	0,4055448	0,9999837	0,9743005	0,4329303	0,9668111	0,4832416	0,1604887	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
980	0,5511139	0,7045223	0,0632695	0,1426572	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5350332	0,6243036	0,4954426	0,5467938	0,8296677	0,4055448	0,9999837	0,9743005	0,4329303	0,9669101	0,4823071	0,1468399	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1000	0,5511139	0,7045223	0,0625755	0,1367115	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5336304	0,6243036	0,4954426	0,5467938	0,8296735	0,4055448	0,9999837	0,9743005	0,4329303	0,9669786	0,4815816	0,1353467	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1020	0,5511139	0,7045223	0,0620287	0,1314652	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5319780	0,6243036	0,4954426	0,5467938	0,8296776	0,4055448	0,9999837	0,9743005	0,4329303	0,9670259	0,4810182	0,1257081	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1040	0,5511139	0,7045223	0,0615970	0,1268491	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5300737	0,6243036	0,4954426	0,5467938	0,8296805	0,4055448	0,9999837	0,9743005	0,4329303	0,9670585	0,4805801	0,1176504	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1060	0,5511139	0,7045223	0,0612552	0,1227979	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5279268	0,6243036	0,4954426	0,5467938	0,8296826	0,4055448	0,9999837	0,9743005	0,4329303	0,9670810	0,4802390	0,1109303	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1080	0,5511139	0,7045223	0,0609837	0,1192503	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5255581	0,6243036	0,4954426	0,5467938	0,8296840	0,4055448	0,9999837	0,9743005	0,4329303	0,9670964	0,4799727	0,1053342	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749
1100	0,5511139	0,7045223	0,0607672	0,1161499	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5229993	0,6243036	0,4954426	0,5467938	0,8296850	0,4055448	0,9999837	0,9743005	0,4329303	0,9671070	0,4797645	0,1006780	0,4331320	0,9479951	0,6259485	0,2006487	0,4230353	0,8652150	0,2151749

0	0,5511139	0,7045223	0,0597909	0,0952432	0,6572454	0,9990691	0,4590286	0,0340355	0,9999499	0,2595832	0,8620456	0,6107937	0,2375856	0,4752666	0,6242997	0,4954422	0,5467924	0,8296262	0,4055473	0,9999837	0,9742654	0,4328864	0,9671637	0,4789033	0,0760717	0,4331310	0,9479898	0,6259471	0,2006484	0,4230337	0,8652153	0,2151841
20	0,5836615	0,7045223	0,0597929	0,0953184	0,6572454	0,9990690	0,5219745	0,0340355	0,9395138	0,2595833	0,8822175	0,6107917	0,2370375	0,4756552	0,6238254	0,4954423	0,5944412	0,8324861	0,3895946	0,9609934	0,9742771	0,4330719	0,9671533	0,4789119	0,0761354	0,4349632	0,9510914	0,6262277	0,2006485	0,4234025	0,8652152	0,2011177
40	0,6329829	0,7045223	0,0597947	0,0953833	0,6572454	0,9990689	0,5978999	0,0340355	0,8179365	0,2595833	0,9124481	0,6107905	0,2326898	0,4759876	0,6196037	0,4954425	0,6819636	0,8380478	0,3575817	0,8859667	0,9742850	0,4346461	0,9671461	0,4789180	0,0761904	0,4502957	0,9572488	0,6286229	0,2006485	0,4265711	0,8652151	0,1734490
60	0,6673424	0,7045223	0,0597963	0,0954392	0,6572454	0,9990688	0,6478027	0,0340355	0,6873193	0,2595833	0,9360990	0,6107897	0,2237053	0,4762721	0,6096938	0,4954425	0,7668451	0,8438426	0,3232708	0,8090352	0,9742902	0,4384526	0,9671411	0,4789224	0,0762380	0,4834974	0,9638553	0,6339989	0,2006486	0,4337424	0,8652150	0,1445007
80	0,6847163	0,7045223	0,0597976	0,0954874	0,6572454	0,9990687	0,6771503	0,0340355	0,5697385	0,2595833	0,9517278	0,6107892	0,2125694	0,4765160	0,5957896	0,4954426	0,8356049	0,8489188	0,2924491	0,7427812	0,9742937	0,4440133	0,9671376	0,4789256	0,0762792	0,5258350	0,9697611	0,6411829	0,2006486	0,4434225	0,8652150	0,1192310
100	0,6911916	0,7045223	0,0597988	0,0955290	0,6572454	0,9990687	0,6938849	0,0340355	0,4723962	0,2595833	0,9613247	0,6107889	0,2018700	0,4767253	0,5807915	0,4954426	0,8866866	0,8530223	0,2669781	0,6901619	0,9742960	0,4503033	0,9671352	0,4789279	0,0763147	0,5670076	0,9745492	0,6485333	0,2006486	0,4534400	0,8652150	0,0990380
120	0,6923776	0,7045223	0,0597998	0,0955649	0,6572454	0,9990686	0,7033382	0,0340355	0,3956021	0,2595833	0,9669976	0,6107887	0,1930304	0,4769049	0,5669841	0,4954426	0,9227425	0,8561935	0,2469136	0,6502290	0,9742975	0,4564139	0,9671336	0,4789296	0,0763454	0,6009856	0,9781887	0,6549194	0,2006486	0,4622530	0,8652150	0,0837320
140	0,6916683	0,7045223	0,0598007	0,0955959	0,6572454	0,9990686	0,7086628	0,0340355	0,3368587	0,2595833	0,9702797	0,6107886	0,1864203	0,4770593	0,5555456	0,4954426	0,9473447	0,8585770	0,2315835	0,6207668	0,9742985	0,4617886	0,9671324	0,4789310	0,0763719	0,6260571	0,9808282	0,6598812	0,2006486	0,4691959	0,8652150	0,0725325
160	0,6906624	0,7045223	0,0598014	0,0956225	0,6572454	0,9990686	0,7116590	0,0340355	0,2928597	0,2595833	0,9721545	0,6107885	0,1818096	0,4771920	0,5467483	0,4954426	0,9637322	0,8603362	0,2201116	0,5994302	0,9742992	0,4662037	0,9671316	0,4789320	0,0763948	0,6430918	0,9826745	0,6634341	0,2006486	0,4742445	0,8652150	0,0645424
180	0,6899124	0,7045223	0,0598021	0,0956456	0,6572454	0,9990686	0,7133446	0,0340355	0,2603961	0,2595833	0,9732173	0,6107884	0,1787458	0,4773061	0,5403351	0,4954426	0,9744542	0,8616185	0,2116526	0,5841736	0,9742997	0,4696605	0,9671311	0,4789327	0,0764146	0,6539585	0,9839304	0,6658261	0,2006486	0,4777021	0,8652150	0,0589490
200	0,6894885	0,7045223	0,0598027	0,0956654	0,6572454	0,9990686	0,7142928	0,0340355	0,2367073	0,2595833	0,9738168	0,6107884	0,1767726	0,4774042	0,5358353	0,4954426	0,9813740	0,8625451	0,2054824	0,5733619	0,9743000	0,4722773	0,9671307	0,4789333	0,0764317	0,6605669	0,9847665	0,6673635	0,2006486	0,4799669	0,8652150	0,0550905
220	0,6893003	0,7045223	0,0598031	0,0956825	0,6572454	0,9990686	0,7148261	0,0340355	0,2195649	0,2595833	0,9741540	0,6107884	0,1755221	0,4774887	0,5327598	0,4954426	0,9857924	0,8632106	0,2010180	0,5657491	0,9743002	0,4742129	0,9671305	0,4789338	0,0764464	0,6644527	0,9853142	0,6683192	0,2006486	0,4814039	0,8652150	0,0524594
240	0,6892425	0,7045223	0,0598036	0,0956973	0,6572454	0,9990686	0,7151261	0,0340355	0,2072388	0,2595833	0,9743433	0,6107884	0,1747321	0,4775615	0,5306927	0,4954426	0,9885899	0,8636864	0,1978077	0,5604137	0,9743003	0,4756227	0,9671303	0,4789342	0,0764592	0,6666940	0,9856688	0,6689005	0,2006487	0,4822972	0,8652150	0,0506819
260	0,6892411	0,7045223	0,0598039	0,0957101	0,6572454	0,9990686	0,7152949	0,0340355	0,1984196	0,2595833	0,9744495	0,6107884	0,1742297	0,4776241	0,5293163	0,4954426	0,9903493	0,8640255	0,1955101	0,5566871	0,9743004	0,4766390	0,9671302	0,4789345	0,0764701	0,6679807	0,9858966	0,6692502	0,2006487	0,4828465	0,8652150	0,0494901
280	0,6892562	0,7045223	0,0598042	0,0957210	0,6572454	0,9990686	0,7153898	0,0340355	0,1921341	0,2595833	0,9745090	0,6107884	0,1739062	0,4776781	0,5284037	0,4954426	0,9914498	0,8642665	0,1938719	0,5540908	0,9743004	0,4773669	0,9671301	0,4789348	0,0764796	0,6687257	0,9860421	0,6694603	0,2006487	0,4831834	0,8652150	0,0486961
300	0,6892708	0,7045223	0,0598045	0,0957305	0,6572454	0,9990686	0,7154432	0,0340355	0,1876681	0,2595833	0,9745423	0,6107884	0,1736952	0,4777245	0,5277994	0,4954426	0,9921352	0,8644376	0,1927072	0,5522854	0,9743005	0,4778859	0,9671300	0,4789350	0,0764878	0,6691648	0,9861348	0,6695871	0,2006487	0,4833906	0,8652150	0,0481699
320	0,6892803	0,7045223	0,0598047	0,0957387	0,6572454	0,9990686	0,7154732	0,0340355	0,1845027	0,2595833	0,9745609	0,6107884	0,1735560	0,4777646	0,5273992	0,4954426	0,9925604	0,8645589	0,1918810	0,5510317	0,9743005	0,4782545	0,9671300	0,4789352	0,0764948	0,6694289	0,9861937	0,6696643	0,2006487	0,4835187	0,8652150	0,0478227
340	0,6892851	0,7045223	0,0598049	0,0957457	0,6572454	0,9990686	0,7154901	0,0340355	0,1822634	0,2595833	0,9745714	0,6107884	0,1734637	0,4777991	0,5271341	0,4954426	0,9928235	0,8646448	0,1912961	0,5501620	0,9743005	0,4785155	0,9671300	0,4789353	0,0765009	0,6695906	0,9862311	0,6697116	0,2006487	0,4835983	0,8652150	0,0475945
360	0,6892870	0,7045223	0,0598051	0,0957518	0,6572454	0,9990686	0,7154996	0,0340355	0,1806818	0,2595833	0,9745772	0,6107884	0,1734024	0,4778289	0,5269587	0,4954426	0,9929858	0,8647056	0,1908825	0,5495591	0,9743005	0,4786998	0,9671299	0,4789354	0,0765062	0,6696905	0,9862547	0,6697407	0,2006487	0,4836479	0,8652150	0,0474451
380	0,6892874	0,7045223	0,0598053	0,0957571	0,6572454	0,9990686	0,7155050	0,0340355	0,1795661	0,2595833	0,9745805	0,6107884	0,1733617	0,4778545	0,5268428	0,4954426	0,9930856	0,8647485	0,1905904	0,5491415	0,9743005	0,4788294	0,9671299	0,4789355	0,0765107	0,6697525	0,9862696	0,6697587	0,2006487	0,4836788	0,8652150	0,0473476
400	0,6892873	0,7045223	0,0598054	0,0957616	0,6572454	0,9990686	0,7155080	0,0340355	0,1787798	0,2595833	0,9745823	0,6107884	0,1733347	0,4778766	0,5267664	0,4954426	0,9931470	0,8647789	0,1903844	0,5488524	0,9743005	0,4789204	0,9671299	0,4789356	0,0765146	0,6697907	0,9862790	0,6697697	0,2006487	0,4836981	0,8652150	0,0472841
420	0,6892870	0,7045223	0,0598055	0,0957655	0,6572454	0,9990686	0,7155097	0,0340355	0,1782262	0,2595833	0,9745833	0,6107884	0,1733169	0,4778957	0,5267162	0,4954426	0,9931846	0,8648004	0,1902391	0,5486522	0,9743005	0,4789840	0,9671299	0,4789357	0,0765180	0,6698141	0,9862849	0,6697765	0,2006487	0,4837100	0,8652150	0,0472429
440	0,6892868	0,7045223	0,0598056	0,0957689	0,6572454	0,9990685	0,7155106	0,0340355	0,1778367	0,2595833	0,9745839	0,6107884	0,1733052	0,4779121	0,5266833	0,4954426	0,9932076	0,8648156	0,1901367	0,5485137	0,9743005	0,4790283	0,9671299	0,4789358	0,0765209	0,6698283	0,9862886	0,6697806	0,2006487	0,4837173	0,8652150	0,0472162
460	0,6892867	0,7045223	0,0598057	0,0957718	0,6572454	0,9990685	0,7155111	0,0340355	0,1775628	0,2595833	0,9745842	0,6107884	0,1732975	0,4779263	0,5266618	0,4954426	0,9932216	0,8648263	0,1900646	0,5484178	0,9743005	0,4790592	0,9671299	0,4789358	0,0765234	0,6698368	0,9862909	0,6697831	0,2006487	0,4837218	0,8652150	0,0471989
480	0,6892867	0,7045223	0,0598057	0,0957743	0,6572454	0,9990685	0,7155114	0,0340355	0,1773702	0,2595833	0,9745844	0,6107884	0,1732925	0,4779385	0,5266478	0,4954426	0,9932302	0,8648339	0,1900139	0,5483515	0,9743005	0,4790806	0,9671299	0,4789359	0,0765256	0,6698419	0,9862923	0,6697846	0,2006487	0,4837246	0,8652150	0,0471877
500	0,6892867	0,7045223	0,0598058	0,0957764	0,6572454	0,9990685	0,7155116	0,0340355	0,1772349	0,2595833	0,9745845	0,6107884	0,1732892	0,4779491	0,5266387	0,4954426	0,9932355	0,8648392	0,1899781	0,5483056	0,9743005	0,4790954	0,9671299	0,4789359	0,0765275	0,6698449	0,9862932	0,6697855	0,2006487	0,4837262	0,8652150	0,0471806
