"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
580	0,0835075	0,0210688	0,6519688	0,8144299	0,7716869	0,0687432	0,5450898	0,0347487	0,2658665	0,5774974	0,5571661	0,7784184	0,7073717	0,5013912	0,5453146	0,2783863	0,0304724	0,4740746	0,0623748	0,0227702	0,4683317	0,3058355	0,2632271	0,0175185	0,3625872	0,6445963	0,0522571	0,6460922	0,1788640	0,3088495	0,1062190	0,2121252
600	0,0830891	0,0449927	0,6631034	0,8750437	0,7319652	0,0665514	0,5516792	0,0335028	0,2353065	0,7440932	0,5446186	0,6274857	0,6543460	0,4639149	0,6124043	0,2220063	0,0800289	0,3290638	0,0976939	0,0166777	0,6190461	0,3059287	0,2913776	0,0122429	0,3215014	0,7629980	0,1070676	0,7536909	0,1427910	0,3658784	0,1299579	0,1594840
620	0,0849706	0,1122457	0,6241134	0,6935241	0,8355749	0,0877846	0,6002644	0,0116030	0,2179184	0,6707079	0,5543078	0,7313687	0,7208961	0,4412388	0,5284116	0,1545913	0,0817489	0,3780269	0,0367432	0,0128606	0,6820125	0,2899035	0,3040220	0,0159343	0,2059134	0,7160300	0,0425677	0,8329025	0,0772123	0,4023225	0,0751807	0,0830123
640	0,0928866	0,0153792	0,5138608	0,7874075	0,7443643	0,0756550	0,7374288	0,0406165	0,2710195	0,6862829	0,6253800	0,6188554	0,7290911	0,5163032	0,5899897	0,1777473	0,0602095	0,3027690	0,0481502	0,0052461	0,6536384	0,2618652	0,3311854	0,0078669	0,1943322	0,5444777	0,0726199	0,7346842	0,1002322	0,3088100	0,0508024	0,0591546
660	0,0533866	0,0407438	0,5034092	0,7030561	0,7540042	0,0687102	0,6252126	0,0127003	0,2438261	0,6869704	0,4790557	0,6254281	0,5612131	0,3961948	0,5715565	0,0674648	0,0373569	0,2690770	0,0396185	0,0042743	0,6581125	0,2945541	0,3266617	0,0076820	0,1777118	0,7336966	0,0938904	0,8831194	0,0702051	0,3167043	0,1004144	0,0522612
680	0,0737409	0,0402442	0,6841766	0,7323603	0,6572605	0,1075353	0,6644819	0,0515309	0,2499421	0,6216942	0,5504030	0,6361565	0,5177756	0,4524185	0,6144406	0,0236627	0,0385095	0,2478565	0,0552337	0,0100132	0,6612885	0,2902524	0,3004908	0,0027059	0,1026700	0,7198982	0,1547549	0,6793474	0,0383087	0,3472196	0,0346099	0,0328180
700	0,0574241	0,0301920	0,5616837	0,7896520	0,7599592	0,1102441	0,6799147	0,0253333	0,2118483	0,6675023	0,5417845	0,6929583	0,5162944	0,4354696	0,6001794	0,0405973	0,0455753	0,2918447	0,0407826	0,0084450	0,6536626	0,2942046	0,3120340	0,0181639	0,1381672	0,7267827	0,1757559	0,7564825	0,0714092	0,4948105	0,0653840	0,0195042
720	0,0716894	0,0392733	0,6217317	0,6816000	0,7461550	0,0869797	0,8323734	0,0139769	0,1804922	0,7206554	0,4678741	0,6046763	0,6167551	0,3916242	0,5144138	0,0531141	0,0516334	0,2804725	0,0124300	0,0113165	0,7014330	0,3143584	0,4405927	0,0078598	0,1381068	0,6013402	0,1551339	0,5800950	0,0280219	0,4412281	0,0608888	0,0158669
740	0,1081548	0,0700206	0,4196051	0,7738387	0,7516166	0,1020850	0,6171307	0,0390170	0,2360851	0,8176697	0,4471165	0,6192986	0,6277322	0,4315014	0,5193140	0,0253039	0,1124414	0,2283341	0,0267789	0,0128661	0,7357868	0,2636312	0,4252836	0,0060049	0,1737249	0,8941622	0,2150617	0,7222871	0,0201486	0,3287252	0,0768450	0,0182456
760	0,0963194	0,0289371	0,5857048	0,8346580	0,7342564	0,0990012	0,7563080	0,0334391	0,2160114	0,8692645	0,5510457	0,6520326	0,6269685	0,4112810	0,6046510	0,0235934	0,1055597	0,2838552	0,0301537	0,0046966	0,5891923	0,4914517	0,3243145	0,0125262	0,1430645	0,6959720	0,2683876	0,7490048	0,0248942	0,4431810	0,0690208	0,0157836
780	0,0860789	0,0282785	0,4648715	0,8686618	0,7073992	0,0922177	0,6706181	0,0376140	0,2591144	0,7359557	0,5026477	0,6343580	0,6242526	0,3581599	0,5233802	0,0182376	0,0630592	0,3018640	0,0456464	0,0153928	0,7403562	0,3481716	0,3195243	0,0279101	0,1309048	0,8052307	0,2458018	0,7383896	0,0189154	0,4279348	0,0871264	0,0084519
800	0,0726962	0,0296136	0,5631153	0,8944199	0,7887863	0,0965749	0,7773328	0,0319645	0,2902562	0,7215099	0,5138339	0,6669564	0,6008164	0,3866027	0,4970768	0,0124080	0,0611857	0,3040344	0,0500395	0,0099573	0,5789827	0,2951151	0,4050974	0,0213413	0,1337006	0,7101573	0,2167645	0,7585948	0,0387984	0,4841871	0,0716905	0,0044896
820	0,0870508	0,0370409	0,4723871	0,7068196	0,7262902	0,0759035	0,7708817	0,0525080	0,2582418	0,7012958	0,5196088	0,8536758	0,5990394	0,5121713	0,6444916	0,0264653	0,0581172	0,3442414	0,0585916	0,0090529	0,6969337	0,3655406	0,3588442	0,0183277	0,1680262	0,7184551	0,2281194	0,7981384	0,0279011	0,3750507	0,1181672	0,0090507
840	0,0948324	0,0251592	0,4493442	0,7623473	0,7501405	0,0636962	0,7486095	0,0222180	0,2681581	0,7928397	0,5933889	0,8273106	0,6167065	0,4550090	0,5351837	0,0244693	0,0859282	0,3572485	0,0441113	0,0034288	0,6077886	0,4190612	0,4380761	0,0352508	0,1143485	0,7010015	0,2358703	0,6759797	0,0573219	0,4812851	0,1930331	0,0052790
860	0,0998434	0,0423022	0,4300091	0,7555157	0,7300055	0,1012411	0,7604505	0,0478681	0,2798201	0,7440400	0,6338796	0,7832794	0,6733629	0,3740481	0,5824843	0,0096543	0,0803995	0,3791511	0,0448842	0,0233361	0,6589680	0,4192359	0,3220123	0,0158810	0,0884891	0,8754548	0,2683196	0,7466999	0,0329170	0,3565013	0,1017691	0,0019837
880	0,1140650	0,0248829	0,4608144	0,8418192	0,7770941	0,1401732	0,7011618	0,0432176	0,2595095	0,9088611	0,5730809	0,6582314	0,5968259	0,4991492	0,5930245	0,0157001	0,1257901	0,3985605	0,0652954	0,0255351	0,6845727	0,4298320	0,4449666	0,0167915	0,1108140	0,7517177	0,1824290	0,7836429	0,0160990	0,5175950	0,0727962	0,0102385
900	0,0948561	0,0409864	0,4553967	0,7753383	0,7510701	0,1000298	0,6702664	0,0309438	0,2508432	0,8299571	0,5182137	0,6863783	0,6592214	0,3671974	0,5328389	0,0118910	0,1023504	0,3788662	0,0690098	0,0085487	0,5711756	0,2852484	0,4058308	0,0334474	0,1119249	0,8110642	0,1954973	0,7411520	0,0357716	0,4275284	0,0634185	0,0032203
920	0,1089953	0,0574076	0,4376627	0,9354979	0,7101521	0,1213948	0,6581283	0,0381239	0,2641706	0,7475271	0,4386626	0,7546307	0,6128572	0,3906725	0,6849919	0,0182359	0,0487498	0,4835890	0,0451031	0,0066940	0,5465383	0,3936368	0,4284158	0,0094434	0,1502693	0,8401979	0,2252503	0,8746583	0,0441811	0,3997874	0,1548059	0,0026488
940	0,1080024	0,0280040	0,4355180	0,8980951	0,7091481	0,1615222	0,6438495	0,0205874	0,2039240	0,6039912	0,4214353	0,7763626	0,6311041	0,4558772	0,5772249	0,0153870	0,0543691	0,3249938	0,0349433	0,0026895	0,6270895	0,3769996	0,4165675	0,0087268	0,1202895	0,6380589	0,2262439	0,8745599	0,0293888	0,4373475	0,0821158	0,0010917
960	0,1370983	0,0173499	0,4576138	0,8638975	0,6202951	0,0977175	0,7348225	0,0519527	0,2468080	0,7945965	0,4083713	0,7182612	0,7763552	0,3828380	0,6562037	0,0220027	0,0867316	0,3666767	0,0526376	0,0153376	0,5740661	0,3867775	0,4143859	0,0072145	0,0962651	0,7840537	0,2037802	0,8196879	0,0560568	0,3634083	0,0506690	0,0022278
980	0,1080248	0,0360353	0,4797794	0,6803804	0,8090109	0,0792844	0,7287225	0,0335114	0,2931597	0,7581243	0,3682090	0,7113036	0,7291210	0,4168534	0,4771411	0,0295210	0,0802857	0,3149353	0,0412161	0,0046859	0,6408951	0,3657029	0,4210052	0,0091529	0,0972684	0,6387287	0,2960425	0,8085897	0,0155672	0,4674010	0,0688292	0,0007069
1000	0,1930371	0,0429951	0,4659534	0,7439388	0,7009499	0,1492130	0,8143051	0,0237715	0,2502154	0,8068239	0,4051544	0,6559058	0,6581489	0,4013317	0,5170914	0,0271060	0,0727823	0,2964618	0,0628189	0,0225730	0,5488759	0,3957630	0,3204068	0,0108962	0,1040061	0,8155774	0,2463017	0,8033477	0,0242296	0,3438615	0,0721851	0,0018134
1020	0,0893070	0,0376323	0,4291672	0,5662136	0,7036557	0,1242005	0,8051235	0,0415467	0,2819334	0,7885332	0,5058691	0,7091849	0,4953479	0,4974465	0,5690065	0,0207663	0,1612372	0,3973113	0,0372551	0,0145420	0,6055112	0,3422698	0,3736483	0,0042749	0,1433140	0,7781286	0,2784576	0,7534618	0,0343394	0,4465655	0,0961351	0,0041886
1040	0,0564372	0,0190274	0,5252662	0,6901338	0,7704383	0,0759054	0,7316715	0,0407983	0,2234509	0,6657876	0,4986591	0,7888860	0,5533591	0,4593898	0,5183331	0,0146106	0,1289594	0,2858342	0,0552910	0,0082197	0,5895780	0,3764004	0,4089313	0,0031948	0,1051389	0,8699256	0,3004810	0,6842656	0,0269768	0,4393319	0,0526867	0,0053638
1060	0,1274833	0,0533296	0,4672295	0,7905805	0,8428015	0,0851149	0,5993882	0,0259941	0,2442307	0,8257523	0,4796597	0,6090046	0,6385809	0,5334439	0,5594240	0,0213642	0,2378655	0,3767382	0,0391694	0,0055903	0,6606476	0,3023918	0,3751948	0,0132530	0,1149201	0,7525939	0,2121161	0,7680901	0,0407978	0,4101408	0,0451324	0,0044091
1080	0,0604587	0,0340501	0,4781928	0,6240750	0,6819516	0,1126824	0,8093951	0,0416037	0,2195954	0,7249193	0,5563503	0,6858623	0,5232769	0,6040462	0,4756955	0,0244019	0,1237567	0,2806074	0,0369063	0,0010136	0,5213749	0,3405810	0,3898824	0,0140158	0,1008481	0,7168811	0,2960354	0,7559073	0,0404713	0,4075503	0,1040812	0,0036531
1100	0,0243884	0,0163285	0,5321325	0,7876030	0,7477655	0,1041003	0,6911658	0,0626142	0,2294880	0,9364174	0,3754707	0,5741166	0,5644038	0,3781439	0,5523339	0,0216123	0,0732294	0,4182070	0,0375184	0,0026449	0,5727548	0,3908195	0,3928142	0,0030397	0,1614973	0,7241880	0,2997005	0,6866132	0,0248159	0,3134772	0,1162057	0,0021316

0	0,0949404	0,0349357	0,5633933	0,7991469	0,7391402	0,0595337	0,8443915	0,0370804	0,2190562	0,8382678	0,4290624	0,6880600	0,7892977	0,4234558	0,5032131	0,0318850	0,0679540	0,2959043	0,0590222	0,0083748	0,4995615	0,4165275	0,3494674	0,0046449	0,0800808	0,7760675	0,2576333	0,7278424	0,0351580	0,4292552	0,0589595	0,0045487
20	0,0717172	0,0176665	0,3539331	0,7148864	0,5793812	0,1124084	0,7580185	0,0367358	0,2398108	0,3642458	0,4337049	0,7484657	0,5287542	0,3841802	0,6017191	0,1188692	0,0474066	0,2861816	0,2271531	0,0158629	0,5403624	0,2996071	0,4241089	0,0099704	0,1276663	0,7712375	0,3747188	0,6729720	0,0334998	0,4874593	0,1272202	0,1952082
40	0,0491400	0,0214271	0,4091697	0,6230373	0,2595802	0,1188781	0,8296585	0,0354734	0,2311567	0,2915878	0,5218551	0,7699844	0,5370431	0,3336764	0,5663608	0,2008450	0,0431967	0,2862868	0,3414057	0,0269749	0,4902348	0,3504776	0,3345351	0,0077340	0,1547979	0,6183664	0,3968249	0,6912675	0,0615337	0,4090802	0,0474693	0,3500361
60	0,1084187	0,0535725	0,4561924	0,6510859	0,2064129	0,1419617	0,7598424	0,0460274	0,2608684	0,2120228	0,3789092	0,7939634	0,4476215	0,2939011	0,5915139	0,2398538	0,0890221	0,2554839	0,4850056	0,0157096	0,6757899	0,3101836	0,3434235	0,0068053	0,1044849	0,7623759	0,3606051	0,7998380	0,0349470	0,3687146	0,0814195	0,3961382
80	0,1783318	0,0335908	0,4795144	0,6405378	0,1504876	0,2763924	0,6987491	0,0360946	0,3100689	0,2787781	0,5308158	0,7036850	0,3496190	0,3187353	0,4822348	0,2180106	0,1103041	0,3828402	0,5407854	0,0182236	0,6189743	0,3575068	0,4318833	0,0132075	0,1724353	0,8806888	0,3925869	0,7891606	0,0445995	0,4033148	0,0819411	0,4187989
100	0,1088831	0,0361534	0,4885005	0,6308470	0,0894660	0,3791802	0,7449133	0,0135712	0,4076603	0,2249897	0,4673181	0,8307357	0,3194057	0,2851888	0,4756236	0,3809599	0,0855406	0,4962912	0,3598380	0,0263560	0,5951995	0,2895859	0,3598850	0,0093329	0,1507167	0,7585678	0,3928206	0,6724099	0,0182019	0,3905668	0,0557496	0,4485484
120	0,0929344	0,0298000	0,5275336	0,7355725	0,0861619	0,4744503	0,7048990	0,0271119	0,3470946	0,2821562	0,3281367	0,6608130	0,2591355	0,2404981	0,5711606	0,2929055	0,1554362	0,4408198	0,5489881	0,0268003	0,5835004	0,3397144	0,3739560	0,0207332	0,1233640	0,6898335	0,4235946	0,7069302	0,0195479	0,3839929	0,1072265	0,5223572
140	0,1189653	0,0666068	0,3180355	0,6036651	0,0649131	0,3875748	0,7817529	0,0482394	0,4032941	0,2268769	0,3694458	0,8369456	0,2404286	0,3518517	0,6302326	0,3496165	0,0663730	0,3874562	0,4843449	0,0241604	0,6738638	0,3481922	0,4183776	0,0047481	0,1609695	0,7122560	0,5180043	0,7815054	0,0396953	0,3838231	0,1576994	0,5340618
160	0,0916358	0,0483264	0,3704445	0,7614838	0,0606408	0,5525031	0,6532111	0,0766619	0,5397940	0,2336469	0,2848408	0,6133669	0,2322587	0,3624877	0,5018688	0,4024536	0,1506414	0,3565457	0,4797110	0,0422664	0,6487592	0,4786503	0,3025568	0,0168781	0,2178511	0,7384258	0,4313095	0,6383089	0,0317845	0,4476543	0,1125535	0,4123867
180	0,1488165	0,0128859	0,3155223	0,6435046	0,0707044	0,5373347	0,7986394	0,0346404	0,5325483	0,2149955	0,2799619	0,6739329	0,2798538	0,3115013	0,4827672	0,3873374	0,0853438	0,4951105	0,4962031	0,0151270	0,6022948	0,3860133	0,3216559	0,0080080	0,1394917	0,7194126	0,5000229	0,5944062	0,0555613	0,3589368	0,1146369	0,5560049
200	0,0709640	0,0350226	0,3427092	0,6745612	0,0678141	0,6577747	0,7955451	0,0490658	0,4827580	0,2406749	0,1953971	0,7491611	0,2902275	0,3363316	0,6082439	0,3664777	0,0867609	0,4089160	0,5210634	0,0260293	0,5637123	0,4089094	0,3544411	0,0180054	0,2385115	0,8720749	0,5446301	0,6136750	0,0240214	0,4317538	0,0983429	0,5910978
220	0,1213399	0,0307939	0,3032648	0,7881242	0,0656706	0,7226898	0,7433294	0,0372053	0,6694099	0,1671620	0,1400009	0,6852739	0,2318544	0,3102882	0,5955659	0,5152010	0,0916741	0,3522621	0,4858461	0,0889393	0,5790446	0,4257969	0,2743924	0,0039919	0,2248938	0,8290677	0,3973994	0,6185857	0,0262244	0,3590694	0,0723637	0,5386101
240	0,1295544	0,0309147	0,3644605	0,6105895	0,0806462	0,7146614	0,8916888	0,0357484	0,4946979	0,2697815	0,1518362	0,5735115	0,2385201	0,2302663	0,5631287	0,3845092	0,0782861	0,4123280	0,5002344	0,0339128	0,4677874	0,3386595	0,2932651	0,0087141	0,2272581	0,7230959	0,4265965	0,6870300	0,0190266	0,3378430	0,0804012	0,7789285
260	0,1046567	0,0306226	0,4247839	0,6793089	0,0593337	0,5996895	0,7722721	0,0317506	0,5416481	0,3239984	0,1185655	0,6160416	0,2350477	0,2550596	0,5313885	0,5237540	0,1413764	0,3696464	0,5970545	0,0143583	0,5014315	0,3782225	0,4094256	0,0343674	0,2300098	0,8046022	0,5355123	0,7686322	0,0075345	0,4382564	0,0908272	0,4890408
280	0,1007386	0,0297164	0,3339620	0,6411457	0,0687839	0,6759065	0,7891523	0,0392229	0,5337606	0,2523484	0,1366217	0,7220921	0,2065922	0,2846149	0,5456987	0,3901909	0,1115823	0,4193760	0,4511419	0,0211525	0,4993151	0,3792580	0,4528583	0,0164570	0,1912375	0,7268263	0,4144611	0,8223087	0,0083145	0,3821302	0,0445751	0,5547827
300	0,0664006	0,0357024	0,2975691	0,7459351	0,1174111	0,5932975	0,8801212	0,0261943	0,5107319	0,2891929	0,0933904	0,6688278	0,2539019	0,2992240	0,5985808	0,4487445	0,0802580	0,4912822	0,4616816	0,0234306	0,4629739	0,3215978	0,3888416	0,0175366	0,1766904	0,7522991	0,4299507	0,7568008	0,0434850	0,3988403	0,0750153	0,6554846
320	0,0867559	0,0133899	0,2916208	0,7544525	0,0791770	0,6088917	0,7371479	0,0375451	0,4787409	0,3071449	0,1366630	0,6634418	0,2318882	0,2862218	0,6532023	0,3871901	0,1031016	0,4629667	0,4391169	0,0442974	0,5657702	0,3680209	0,3612072	0,0130757	0,2274149	0,6337407	0,4610162	0,5817999	0,0294079	0,3706466	0,0885077	0,6174848
340	0,0884919	0,0196612	0,4099686	0,7063119	0,0764362	0,7034854	0,6995157	0,0468274	0,5774533	0,2782862	0,1150612	0,5767215	0,2314477	0,2554655	0,6092122	0,3996483	0,0902254	0,3864655	0,4436515	0,0616469	0,4142393	0,4739229	0,3689029	0,0141955	0,2351461	0,8233759	0,5566117	0,7285703	0,0667103	0,4336345	0,1172519	0,4752346
360	0,0699357	0,0289280	0,3737181	0,6653029	0,0534359	0,6648428	0,8099440	0,0245511	0,4898973	0,2592434	0,0810236	0,5689458	0,2618333	0,2719071	0,6523523	0,4506598	0,0531441	0,4288889	0,4829633	0,0429885	0,5314092	0,4321484	0,3363477	0,0152921	0,1892909	0,7409761	0,4649241	0,7074886	0,0182890	0,3223522	0,0896137	0,6303939
380	0,1146325	0,0233775	0,3801731	0,7642047	0,0470606	0,7508693	0,6133749	0,0222487	0,5985150	0,3129186	0,1211304	0,7357893	0,2559458	0,3700257	0,6041339	0,4624805	0,0334191	0,3133520	0,4230691	0,0315595	0,5568989	0,3824487	0,3246722	0,0208313	0,1791956	0,6728193	0,4119826	0,8194929	0,0211931	0,4223568	0,1153446	0,6166529
400	0,0816989	0,0177512	0,4671248	0,7669137	0,0510864	0,7189202	0,7495741	0,0362696	0,5249659	0,1846567	0,1195630	0,6735166	0,2226572	0,2175025	0,5688545	0,3871876	0,0603777	0,2623082	0,4547518	0,0586530	0,5612573	0,3291438	0,3721698	0,0054071	0,1535031	0,6593977	0,4353977	0,5999900	0,0249444	0,3070818	0,1378485	0,5458392
420	0,0782235	0,0266008	0,4509005	0,9309227	0,0470464	0,7994478	0,5924551	0,0256654	0,6514963	0,2834468	0,1525636	0,7642133	0,3017685	0,3246463	0,5232807	0,4850094	0,0469876	0,3529902	0,4416636	0,0510558	0,4486718	0,2783830	0,3632945	0,0145027	0,2242171	0,6127141	0,3271329	0,7445403	0,0185469	0,3327145	0,0908918	0,6171467
440	0,0821698	0,0289520	0,4240589	0,7867583	0,0696444	0,7815274	0,7302442	0,0618400	0,5768929	0,2517434	0,1056852	0,6504934	0,2371613	0,2349260	0,6061478	0,4861257	0,0560210	0,3431390	0,5062834	0,0501520	0,5171778	0,3304789	0,4141926	0,0094037	0,1619073	0,6940316	0,4322529	0,7991735	0,0160836	0,3935883	0,0590681	0,5634428
460	0,1087278	0,0719468	0,4059175	0,7520546	0,0438185	0,8169701	0,6860478	0,0486060	0,6037315	0,1967870	0,1009961	0,6203791	0,2302354	0,2660305	0,5653240	0,3495828	0,0863029	0,4136039	0,4782416	0,0562759	0,5926782	0,3733323	0,4550958	0,0086527	0,1692254	0,8021043	0,3709326	0,6982918	0,0254578	0,4420384	0,1248822	0,6286996
480	0,0609924	0,0457552	0,2637858	0,6340721	0,0267267	0,7655303	0,6256267	0,0565532	0,5063577	0,2827650	0,1023340	0,7727071	0,2300822	0,3815405	0,4880056	0,4179327	0,0750300	0,3302450	0,5433786	0,0536824	0,5850264	0,3908426	0,3392295	0,0076730	0,1941876	0,7564195	0,4231943	0,6657649	0,0424409	0,3860728	0,0801483	0,6250954
500	0,0719511	0,0591917	0,3593857	0,7609237	0,0489268	0,7869615	0,7743423	0,0439808	0,5715650	0,2025148	0,1408935	0,7626995	0,2867083	0,2833967	0,5436352	0,3483167	0,0777510	0,3407702	0,5717579	0,0268993	0,5881507	0,3843505	0,3426280	0,0044668	0,1663670	0,7932271	0,3515528	0,6556346	0,0471221	0,4374729	0,0615855	0,6252579
520	0,0988901	0,0216452	0,3785939	0,7656843	0,0837122	0,6880167	0,6841179	0,0389665	0,4530245	0,2338900	0,0898302	0,7598521	0,2406571	0,2478148	0,5503233	0,3373366	0,0738035	0,4050732	0,4982999	0,0511351	0,5543141	0,5023512	0,4103884	0,0063630	0,2298537	0,8568721	0,4911506	0,7438177	0,0207716	0,3500242	0,0884839	0,6626510
540	0,0840431	0,0309268	0,3202077	0,6433906	0,0860921	0,7035995	0,7085601	0,0166899	0,4802911	0,2671597	0,1320931	0,7185369	0,1846940	0,3012319	0,5339230	0,4931210	0,0578196	0,3714665	0,4426258	0,0270464	0,4478782	0,3584183	0,4061485	0,0067304	0,2146078	0,9292447	0,4199603	0,7380047	0,0252875	0,3617723	0,0517275	0,4705473
560	0,0585116	0,0363670	0,2751541	0,7149055	0,0710718	0,7354692	0,7939005	0,0179800	0,4923985	0,2283210	0,0912539	0,6527642	0,1659517	0,3423011	0,5755436	0,4278472	0,0665855	0,3625479	0,6138015	0,0269587	0,5724283	0,3770619	0,3571533	0,0071879	0,2545642	0,7365111	0,5016693	0,6966085	0,0222216	0,4273196	0,0997697	0,5456009
580	0,0630502	0,0365696	0,4154987	0,8168569	0,2659188	0,7581001	0,7903992	0,0285365	0,4406951	0,6919066	0,1783044	0,7640547	0,3465138	0,3670081	0,6650942	0,3508268	0,0802494	0,3644025	0,4190544	0,0138019	0,4458213	0,3948177	0,3611466	0,0079093	0,2667901	0,7506576	0,3317838	0,7938108	0,0179418	0,3825439	0,0848368	0,3974547
600	0,0919569	0,0211210	0,3111876	0,7960766	0,5104668	0,5776845	0,8599328	0,0449887	0,4108303	0,6863720	0,1108932	0,7005500	0,3766043	0,3954658	0,5673420	0,2194453	0,0902001	0,3423724	0,2331034	0,0217049	0,5031088	0,3438910	0,4836831	0,0130353	0,1753144	0,6531090	0,2392290	0,7057262	0,0255055	0,3520600	0,0786265	0,3367876
620	0,0749168	0,0528942	0,4179675	0,8380311	0,5255329	0,5453769	0,9731079	0,0381459	0,4306798	0,5801422	0,2460381	0,7280704	0,5386047	0,4563399	0,6027725	0,1887236	0,0746235	0,3341068	0,1508904	0,0043388	0,4694785	0,4748505	0,3787737	0,0131118	0,1895086	0,7726775	0,3597218	0,7147305	0,0260183	0,3499272	0,1007516	0,2008247
640	0,0878363	0,0519766	0,4366591	0,6833197	0,5467643	0,3772806	0,7002077	0,0332388	0,3501692	0,7209309	0,3138569	0,7069423	0,4726003	0,4774362	0,6064164	0,1084348	0,1083626	0,3614264	0,1575040	0,0062873	0,5588546	0,3676480	0,4063535	0,0213495	0,1097499	0,7926580	0,3085588	0,7123804	0,0428917	0,4517588	0,0658345	0,0934013
660	0,0879736	0,0249247	0,4655046	0,7016905	0,6050437	0,2911346	0,8077963	0,0470003	0,3225193	0,8524433	0,2527403	0,7348957	0,7616109	0,4187313	0,5353404	0,0773585	0,0842174	0,2701724	0,1013415	0,0046306	0,5344603	0,3626503	0,3955040	0,0144068	0,0903143	0,7803059	0,2886699	0,7179823	0,0524436	0,4765730	0,0896353	0,0879910
680	0,0895468	0,0282374	0,4631548	0,7171634	0,5572997	0,3097458	0,7793995	0,0672666	0,4521217	0,8437023	0,4020287	0,8067840	0,5853943	0,4173091	0,6189053	0,0437278	0,0603171	0,3382687	0,0583213	0,0079356	0,5745766	0,5450813	0,3449283	0,0378843	0,1029538	0,7492841	0,3080798	0,6939869	0,0977159	0,3453622	0,0500282	0,0470692
700	0,1410772	0,0398154	0,4341190	0,7965950	0,7495323	0,1899538	0,8635568	0,0387572	0,2979351	0,7193938	0,3991026	0,8178638	0,5007357	0,4488495	0,6388222	0,0337315	0,0912271	0,3031671	0,0665909	0,0109215	0,5027482	0,3823525	0,3487451	0,0273625	0,1477111	0,6756751	0,2740580	0,6238425	0,0641920	0,3739487	0,1292598	0,0252350
720	0,0801882	0,0294923	0,5059502	0,7480777	0,5612469	0,1906139	0,7601149	0,0336250	0,2606000	0,7264981	0,3863966	0,8551368	0,7195663	0,3330380	0,5637205	0,0285860	0,0762576	0,4269970	0,0798674	0,0126424	0,5226839	0,4042035	0,3832357	0,0302237	0,1178782	0,6134328	0,2471242	0,7224116	0,0606674	0,4350768	0,0614250	0,0120931
740	0,0405099	0,0355222	0,5268888	0,6774580	0,7409908	0,1719931	0,7372575	0,0176850	0,3037958	0,8013777	0,5285973	0,6292508	0,5693160	0,4958383	0,5986313	0,0225669	0,0722842	0,3079129	0,1023174	0,0017638	0,5079310	0,4007601	0,3408307	0,0156290	0,1166893	0,6914034	0,2360435	0,7177638	0,0547559	0,3799439	0,1038960	0,0111523
760	0,0900926	0,0730479	0,4683188	0,8588258	0,8703932	0,0991087	0,7570815	0,0310889	0,4131230	0,7015797	0,4411876	0,6286575	0,6735971	0,3118971	0,5819671	0,0332838	0,1631357	0,3391653	0,0737949	0,0048091	0,6454678	0,3936320	0,3591078	0,0074790	0,1058536	0,6282860	0,2329700	0,6506495	0,0834303	0,5016862	0,0932993	0,0111661
780	0,0831215	0,0312211	0,4333953	0,8094114	0,6630435	0,1027315	0,7129879	0,0381436	0,3297313	0,7407680	0,3864295	0,6922122	0,6973205	0,3731857	0,5966260	0,0127047	0,1643353	0,3184931	0,0386206	0,0287185	0,6015262	0,4470727	0,4349466	0,0081563	0,1658288	0,7686653	0,2116394	0,6668608	0,0390208	0,4496276	0,0644516	0,0075419
800	0,0600910	0,0422207	0,3823673	0,7163062	0,6934178	0,2032579	0,8104641	0,0402748	0,3492818	0,8425740	0,3446859	0,6636909	0,5721710	0,4107062	0,5513410	0,0241059	0,1655008	0,3054880	0,0748155	0,0168313	0,5753731	0,3118759	0,5483284	0,0197299	0,1091134	0,7382837	0,2337681	0,7448572	0,0763925	0,4559621	0,0790617	0,0056139
820	0,0530446	0,0423743	0,3162873	0,6645614	0,8305243	0,2037822	0,8769386	0,0595609	0,2819001	0,8615892	0,4692633	0,6575909	0,6783838	0,4164064	0,5285445	0,0322451	0,1580972	0,2880467	0,0417978	0,0079653	0,6588319	0,3937992	0,2985140	0,0131949	0,1079137	0,6088676	0,2639939	0,7743832	0,0310069	0,4224788	0,0944600	0,0029612
840	0,0367987	0,0500962	0,3937189	0,7437253	0,6834175	0,1675300	0,7825062	0,0510716	0,2945613	0,9244664	0,3635257	0,6212988	0,6523332	0,4722398	0,5831821	0,0247394	0,1202683	0,3039354	0,0445694	0,0364020	0,8558133	0,3394520	0,3998514	0,0219833	0,1201261	0,7245439	0,3202440	0,7827614	0,0333385	0,3408037	0,0691466	0,0036892
860	0,0475215	0,0531552	0,5149723	0,8107780	0,6149024	0,1610167	0,8122695	0,0256572	0,2724321	0,6744521	0,4904115	0,6166346	0,7240625	0,4897917	0,6418494	0,0341131	0,0944383	0,3530650	0,0499314	0,0173859	0,7238371	0,3362485	0,3595860	0,0144980	0,0940469	0,7770481	0,2786550	0,8072875	0,0398604	0,2593160	0,0592350	0,0055797
