"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
580	0,3397887	0,3526394	0,2428433	0,1207963	0,7019135	0,3083752	0,2802819	0,5440763	0,9500100	0,9859850	0,6323092	0,9793667	0,1062783	0,6667622	0,5288343	0,8397434	0,7398391	0,3575983	0,5841067	0,4508026	0,6386026	0,4610452	0,9224550	0,2757021	0,8811484	0,6498192	0,9860074	0,8894830	0,0845253	0,0323326	0,2404979	0,5271392
600	0,4300259	0,3994821	0,2380018	0,1338765	0,6686562	0,4128635	0,2780445	0,5655551	0,9297469	0,9764269	0,6874701	1,0207298	0,1374790	0,6621664	0,5263876	0,7596613	0,7208624	0,3901244	0,5655398	0,3595934	0,4055232	0,3306700	0,8192903	0,3610683	0,9525055	0,8222855	0,9654930	0,8636956	0,0821256	0,0364740	0,2612924	0,5479692
620	0,4137043	0,3936808	0,2216977	0,1402164	0,6348572	0,4964117	0,2471711	0,6138772	0,9200629	1,0244590	0,7230290	1,0339732	0,1436219	0,6981888	0,5007782	0,8655023	0,7602965	0,3978660	0,5259916	0,3154649	0,2314173	0,2850623	0,7902115	0,4116499	1,0007172	0,8702336	0,9559903	0,8676093	0,1005813	0,0360146	0,2733320	0,5712284
640	0,3508063	0,4059099	0,2352074	0,1276381	0,5992751	0,5253871	0,2929505	0,6052070	0,9291924	0,9315337	0,7060230	1,0593046	0,1701914	0,6568340	0,5314705	0,8163043	0,7987564	0,4446571	0,5379134	0,2802289	0,1769431	0,2195348	0,8076214	0,4354213	1,0142433	0,7968551	0,9038974	0,8627085	0,0914445	0,0298819	0,3006702	0,5630895
660	0,3525730	0,4117448	0,2329072	0,1688964	0,5838290	0,5221566	0,3007531	0,5754572	0,9279592	0,8982396	0,8045846	1,0267398	0,1714156	0,6845909	0,5456923	0,8616361	0,8066527	0,4957320	0,5298501	0,2475215	0,1572814	0,1764595	0,7432883	0,4702256	1,0209967	0,8349168	0,8918057	0,8036014	0,0956418	0,0350298	0,2537267	0,5553315
680	0,3808019	0,4129362	0,2668879	0,2198587	0,5881639	0,5882518	0,2836104	0,5797624	0,9130919	0,9176171	0,7617688	1,1063815	0,1769824	0,6476576	0,5032362	0,8217846	0,7717282	0,4940673	0,5920600	0,1857270	0,2178330	0,1671635	0,7831701	0,4252878	0,9723204	0,7875725	0,7931011	0,8154234	0,0895770	0,0340077	0,2653114	0,5169444
700	0,3605772	0,3914902	0,2776935	0,2204504	0,5141830	0,6136938	0,2848202	0,5321435	0,9122913	0,9437198	0,8008389	1,0626956	0,1866559	0,6711781	0,5659607	0,8314765	0,8050167	0,5098543	0,5523298	0,1757492	0,2193838	0,1304013	0,8129531	0,3814728	0,8818168	0,8399530	0,8003550	0,7934116	0,0854409	0,0373537	0,2837157	0,4891874
720	0,3585914	0,3860353	0,2757516	0,2517653	0,4876218	0,5712071	0,2985938	0,5640518	0,9940632	0,9124321	0,7784354	1,0054129	0,2106648	0,6733091	0,5979388	0,8246562	0,8442081	0,5629945	0,6316535	0,1757438	0,2265572	0,1267943	0,7919489	0,3927026	0,9219025	0,7065391	0,8125276	0,8031560	0,1088904	0,0415440	0,2916239	0,4393188
740	0,4181575	0,3550229	0,2836696	0,2808684	0,4885965	0,5928473	0,2931991	0,5462952	0,9399068	0,9379939	0,6815374	0,9633109	0,2284645	0,6708602	0,7103958	0,9078519	0,8922243	0,5652706	0,5428859	0,1543997	0,2557959	0,1329671	0,7765546	0,3675776	0,9099315	0,6520098	0,8126097	0,7785964	0,1009972	0,0333230	0,3186205	0,4921756
760	0,4176940	0,3422374	0,2920893	0,3244211	0,4945557	0,6792475	0,2753152	0,5737006	0,9225159	0,8788248	0,6731323	1,0081748	0,2446747	0,6653381	0,6473406	0,8794070	0,9275499	0,5981901	0,5646729	0,1411990	0,3050462	0,1233044	0,7803869	0,3706712	1,0340032	0,6719643	0,8200427	0,8096663	0,0862991	0,0318527	0,2895374	0,5144967
780	0,4536151	0,3105075	0,2810256	0,3114165	0,4643769	0,6892136	0,2587015	0,5589378	0,9422839	0,8789770	0,6891281	0,9919901	0,2281046	0,6414127	0,5806306	0,8548372	0,9088757	0,6196575	0,6207877	0,1567099	0,2639615	0,1304765	0,8279349	0,3489801	0,9104191	0,7419587	0,7988553	0,8321724	0,0781145	0,0230697	0,2798609	0,5069655
800	0,4035809	0,3585872	0,3195961	0,3383731	0,4662288	0,6710230	0,2530881	0,5513512	1,0023140	0,9119081	0,7370707	1,0051887	0,2283311	0,6425854	0,6241005	0,8170399	0,9082337	0,6938102	0,5662751	0,1798877	0,2856844	0,1340586	0,8180734	0,3100216	0,8885878	0,7841797	0,8022840	0,8766186	0,0787422	0,0263256	0,3015014	0,5062241
820	0,4600778	0,3818159	0,3358286	0,3612602	0,4509642	0,6752588	0,2117833	0,6114496	0,9425381	0,8924523	0,7119646	1,0057971	0,2406908	0,6503016	0,5972076	0,8384616	0,8838211	0,6833383	0,5896901	0,1665593	0,2715316	0,1238504	0,8184344	0,3292409	0,8752092	0,7553521	0,7279223	0,8832641	0,0945442	0,0149167	0,2782163	0,4907360
840	0,4697390	0,3669660	0,2689687	0,3737556	0,4509234	0,7455235	0,2109143	0,5937069	0,9527446	0,9048207	0,6273209	1,0281721	0,2133905	0,6352828	0,6328764	0,8871277	0,8690381	0,6882429	0,5227722	0,1709226	0,3151758	0,1332711	0,8046125	0,2989048	0,9209315	0,7338301	0,7162533	0,8586544	0,0970038	0,0222056	0,2794008	0,5347550
860	0,4721372	0,3883405	0,2663433	0,3489522	0,4088751	0,7811434	0,2111635	0,6020680	0,9890983	0,9663906	0,6389565	1,0168087	0,2061813	0,6342070	0,5926850	0,8317838	0,8344028	0,6768045	0,5350725	0,1635900	0,3130623	0,1159775	0,8462627	0,2143082	1,0137165	0,7780131	0,8055197	0,8188666	0,0883306	0,0220706	0,3224192	0,5085412
880	0,5680066	0,3913872	0,2627332	0,3758787	0,4291564	0,8062747	0,1890054	0,6363067	1,0132371	0,9642473	0,6281039	1,0143860	0,2027888	0,6784439	0,6353912	0,8464394	0,7770950	0,6464797	0,5781852	0,1231603	0,2549371	0,0964140	0,8531659	0,1573513	1,0617946	0,7372374	0,7088979	0,8563984	0,0884906	0,0294455	0,3103379	0,4711274
900	0,5102716	0,3970852	0,2904730	0,3512134	0,4264561	0,8085083	0,1673463	0,6340695	1,0102033	0,9132204	0,6462922	0,9892942	0,1999252	0,6823026	0,6465518	0,8796341	0,7766868	0,6485031	0,6468173	0,1045950	0,2502608	0,0869921	0,8358025	0,1089738	1,0275624	0,7165909	0,7469056	0,8147708	0,0951032	0,0275681	0,3306242	0,4756689
920	0,4401667	0,3656299	0,2731951	0,3587074	0,4341427	0,8360227	0,1602900	0,5793503	1,0625150	0,9715040	0,6491319	0,9955771	0,2129856	0,7513584	0,6575821	0,8819296	0,7519849	0,6244161	0,5512712	0,1173430	0,2710956	0,0866204	0,8412156	0,0968224	1,0056639	0,6778568	0,7253787	0,7788747	0,1048351	0,0325320	0,3342870	0,4196932
940	0,4238694	0,3358572	0,2766027	0,3361883	0,3806782	0,8797565	0,1365928	0,6060234	0,9888178	1,0062776	0,6286457	1,0601407	0,2068987	0,7042297	0,6285135	0,9155471	0,7535095	0,6480099	0,5039018	0,1102573	0,2742817	0,0943501	0,9489129	0,0714776	1,0122550	0,6542023	0,6696062	0,7625340	0,1051940	0,0284003	0,2973549	0,3914011
960	0,3733449	0,3351693	0,2689239	0,3689494	0,3893919	0,8740238	0,1467717	0,6145766	1,0015704	0,9194642	0,6175327	1,0458932	0,2061696	0,6569698	0,6763749	0,8332086	0,7510521	0,6393234	0,5501000	0,1378289	0,2326324	0,0759672	0,9538082	0,0526189	0,9940754	0,7119711	0,6280790	0,7509853	0,1181678	0,0291257	0,2354028	0,4488080
980	0,4340689	0,3632073	0,2313441	0,4010132	0,3558867	0,8783680	0,1254064	0,6048343	1,0344263	0,9564904	0,6447573	1,1006549	0,1995787	0,6770423	0,6284589	0,8752659	0,7286727	0,6868856	0,6150735	0,1376167	0,2124563	0,0770986	0,9524685	0,0647929	0,9777151	0,6360494	0,6353539	0,7513495	0,1260676	0,0253170	0,2889352	0,4983631
1000	0,4563163	0,3460477	0,2503575	0,3573002	0,3583580	0,9379583	0,1315855	0,6334774	0,9940861	1,0095769	0,6384977	1,0753372	0,1985957	0,6714391	0,6260739	0,8639601	0,7558074	0,6547491	0,6262379	0,1338312	0,2355233	0,0709761	0,8865112	0,0572439	0,9353008	0,7353655	0,6381598	0,7659950	0,1243732	0,0285107	0,2173415	0,5232695
1020	0,4419108	0,3156866	0,2723538	0,3944711	0,3685404	0,8783741	0,1148211	0,6043165	1,0296897	0,9714806	0,5702702	1,0703208	0,1891765	0,6611432	0,6725649	0,8432555	0,7466846	0,6852288	0,6674830	0,1246207	0,2624358	0,0726589	0,8787668	0,0493719	0,9058951	0,7562504	0,6562585	0,8476430	0,1115343	0,0158627	0,2439930	0,4929611
1040	0,3733967	0,3416912	0,2790734	0,3809553	0,3723554	0,8786570	0,1392662	0,6100026	1,0218474	0,8971040	0,5740071	1,0613196	0,1610315	0,6350568	0,6212795	0,8873170	0,7626018	0,6598568	0,6924019	0,1404585	0,2780843	0,0825539	0,9577147	0,0641394	0,9321804	0,7387103	0,6440670	0,8455707	0,1014417	0,0169223	0,3105453	0,5489460
1060	0,3641679	0,3821796	0,2738077	0,4342193	0,3914991	0,8973869	0,1600266	0,6437611	0,9691363	0,8983862	0,5723887	1,0186864	0,1913052	0,6775098	0,6294053	0,8270124	0,7143320	0,6844946	0,5923803	0,1466135	0,2533275	0,0810208	0,9335989	0,0678352	0,9309660	0,6729110	0,6438967	0,7716377	0,0927059	0,0214978	0,3471500	0,5275138
1080	0,3884808	0,3996549	0,2937303	0,4484381	0,3786974	0,9534089	0,1352940	0,5970435	1,0173994	0,9119434	0,5466710	0,9390209	0,2203845	0,6763759	0,6990852	0,8400636	0,6905717	0,6732757	0,5852382	0,1495467	0,2455067	0,0918412	0,8782126	0,0734391	0,9998703	0,6391179	0,6534576	0,7900670	0,1150730	0,0344855	0,3153527	0,5710702
1100	0,3523455	0,3917996	0,3142485	0,4623283	0,4112035	0,9232378	0,1834106	0,5495366	1,0200442	0,9581919	0,5390349	0,9556997	0,2698242	0,6913727	0,6646493	0,8869077	0,6739290	0,7098610	0,5739438	0,1681336	0,3328985	0,1017853	0,9464119	0,0749635	0,9698612	0,6716197	0,7145675	0,8200703	0,1089547	0,0376930	0,2926224	0,5864814

0	0,4466527	0,4052296	0,2323919	0,4056593	0,4013276	0,8601026	0,1918983	0,6704579	1,0175548	0,9688620	0,5870793	1,0097960	0,2257982	0,6729532	0,6559922	0,8614673	0,8453968	0,7305171	0,5323502	0,1362273	0,3616109	0,1495995	0,9097156	0,1658573	0,9822336	0,7713624	0,6583547	0,8512215	0,1003007	0,0317498	0,2761754	0,4830674
20	0,4377750	0,4051621	0,1819811	0,3681453	0,3602053	0,8487789	0,2160334	0,6953262	0,8433269	0,6839251	0,5933541	1,0324284	0,1683289	0,5873301	0,6967887	0,8914940	0,8255249	0,7523214	0,5674587	0,2115479	0,2456328	0,0852336	0,9643318	0,3187705	0,7795639	0,7265158	0,6252945	0,5841174	0,0833815	0,0228804	0,2476941	0,4226559
40	0,4817522	0,3886350	0,1117430	0,3354972	0,3923727	0,8646987	0,2518283	0,6374314	0,9810332	0,5365914	0,5944565	1,0545136	0,1695691	0,5870431	0,6820195	0,8874052	0,7568356	0,8848507	0,5435804	0,1980468	0,2457319	0,0846829	0,9493166	0,4658325	0,6590007	0,8314995	0,6566084	0,3954691	0,0990518	0,0243962	0,2725208	0,4556507
60	0,5018321	0,3573145	0,0709406	0,3342258	0,4071241	0,8257132	0,3026647	0,6304732	0,9197152	0,4203183	0,6502908	1,0579932	0,1964995	0,5853426	0,6561466	1,0002027	0,7732224	0,8219338	0,5479671	0,1674353	0,2670417	0,0820684	0,9534505	0,5528258	0,6054762	0,8853565	0,6261249	0,2769620	0,1106655	0,0240877	0,2472675	0,5427176
80	0,4254232	0,3689031	0,0446574	0,3459208	0,3690429	0,9049117	0,3216699	0,6314335	1,0002053	0,3348865	0,5982190	1,0068266	0,2463347	0,6506697	0,7226922	0,9987238	0,7632985	0,9334817	0,5561467	0,1394843	0,2557109	0,0831633	0,9367973	0,6859695	0,6156348	0,8913545	0,6107287	0,2213647	0,0923123	0,0298981	0,2628129	0,6373782
100	0,4190626	0,3692048	0,0410935	0,3597624	0,3961766	0,8720692	0,3092299	0,6407427	1,0023929	0,3088961	0,5915337	1,0091559	0,2805399	0,7569777	0,7104970	0,9760621	0,7350101	0,9151821	0,5435025	0,1562213	0,2608689	0,0693069	0,9369180	0,6959376	0,5920961	0,9789548	0,6458449	0,1904169	0,0698302	0,0226554	0,2388573	0,6941539
120	0,4265275	0,3051017	0,0418526	0,3797708	0,4150443	0,8475390	0,3108802	0,6355272	1,0261236	0,2864819	0,5666468	0,9945057	0,3066931	0,8547986	0,6951208	0,9008696	0,7344151	0,9752339	0,5621777	0,1792202	0,2765268	0,0823694	0,9419536	0,7800949	0,6212786	1,0524331	0,6762315	0,1697640	0,0994922	0,0226315	0,2470385	0,7692613
140	0,3954108	0,2898768	0,0257018	0,3869686	0,4596268	0,8707492	0,3344994	0,6245271	1,0405619	0,2333487	0,5478012	1,0136829	0,3391746	0,8915545	0,6285422	0,9345362	0,7945307	0,9719129	0,5116217	0,1584866	0,3464310	0,0949168	0,9354504	0,8115840	0,6244760	1,0148790	0,6487778	0,1734045	0,0986304	0,0303861	0,2799679	0,8107948
160	0,5069335	0,3199499	0,0342087	0,4176366	0,4448015	0,8959531	0,3372435	0,5899043	1,0387685	0,2572218	0,5229981	1,0352455	0,3917753	0,9111299	0,6646391	0,9859990	0,7535247	0,9197381	0,4691394	0,1654284	0,3770295	0,0977007	0,9534276	0,8687917	0,6122949	1,0655206	0,6287522	0,1540451	0,0907029	0,0383211	0,2939079	0,8276317
180	0,4679058	0,3252320	0,0644527	0,3841039	0,4287422	0,8882449	0,3881899	0,5841486	0,9653488	0,2317952	0,5964710	1,0350278	0,4462050	0,9083299	0,6973850	0,9158650	0,7654692	0,9042955	0,5361509	0,1794190	0,4068040	0,1027142	0,9362414	0,8826985	0,5723543	1,0408111	0,6905238	0,1331593	0,0874775	0,0430281	0,2505254	0,7883010
200	0,4334197	0,3181207	0,0362041	0,4019202	0,4320990	0,9083602	0,3910457	0,6149279	0,9573020	0,2022319	0,6116106	1,0444908	0,4996554	0,9712086	0,6486032	0,9674758	0,7615035	0,9618475	0,5451351	0,2044917	0,4002730	0,1052740	0,9386670	0,8527261	0,5449074	1,0031867	0,7002619	0,1136206	0,1080378	0,0386581	0,2984370	0,7043341
220	0,4400268	0,3615978	0,0323666	0,4890000	0,4242991	0,8703062	0,4149901	0,6210389	0,9968449	0,2007193	0,5636248	0,9819908	0,5554766	0,9263490	0,6098427	0,9292181	0,7807501	0,9814890	0,5241673	0,2074289	0,3824336	0,1115013	0,9702499	0,8183496	0,5631346	1,0814512	0,6962065	0,1111527	0,2168269	0,0328143	0,2739763	0,7231776
240	0,4442452	0,3764596	0,0587035	0,4943391	0,3974764	0,8381664	0,4229556	0,6627271	1,0133517	0,2426262	0,5470326	1,0074441	0,5536674	0,9308296	0,6807556	0,8974418	0,7910642	0,9652903	0,5601698	0,1706605	0,3777798	0,1078096	0,9378912	0,8207345	0,5949720	1,0438592	0,6941472	0,1086242	0,3484358	0,0324687	0,2565086	0,7075970
260	0,4384810	0,3804321	0,0653992	0,4268458	0,3859321	0,8653520	0,3726302	0,6288143	0,9657303	0,2513513	0,5213505	1,0099376	0,5160789	0,9502059	0,6925501	0,9410235	0,8514342	0,9868649	0,5621059	0,1713957	0,3369384	0,0925921	0,8806951	0,8149037	0,6342951	0,9978258	0,6333625	0,1055624	0,3776251	0,0286691	0,2389788	0,6892961
280	0,4637083	0,3325283	0,0578849	0,3835819	0,3766668	0,8266695	0,3765836	0,5717304	0,9968540	0,2977566	0,5455038	1,0082231	0,5522339	0,9096799	0,7308033	0,8963778	0,8333668	1,0346445	0,5683928	0,1516503	0,3148161	0,0990058	0,8475129	0,8390241	0,5979065	0,9758375	0,6414876	0,1009012	0,3437806	0,0233284	0,2884417	0,6597617
300	0,4335005	0,3608324	0,0420742	0,4107186	0,3575537	0,9021101	0,3603637	0,6141205	1,0454121	0,2453365	0,5651214	1,0355168	0,5277206	0,9470689	0,7020165	0,9726631	0,7857046	1,0918696	0,5523237	0,1516601	0,2804813	0,0944800	0,9110763	0,8566047	0,5813804	0,9857822	0,6871734	0,1232153	0,2613068	0,0269432	0,2827093	0,6746728
320	0,4372216	0,3268761	0,0387190	0,4556555	0,3930925	0,9135231	0,3793881	0,6116793	0,9979092	0,2398581	0,5819072	1,0508425	0,5441959	0,9566310	0,6534524	0,9454766	0,8313539	1,0819969	0,6200948	0,1436200	0,2378712	0,0811637	0,9072221	0,8327281	0,5801824	1,0049137	0,6236007	0,1069949	0,2041114	0,0323776	0,2457318	0,6693242
340	0,4214617	0,3663498	0,0521361	0,4535680	0,3950523	0,8853074	0,3655434	0,6205997	1,0299057	0,2176350	0,5952361	1,0060015	0,5329531	0,9753028	0,6227304	0,9885441	0,8486394	1,0393575	0,5611523	0,1318795	0,2634680	0,0901480	0,8929389	0,8305239	0,5851161	0,9638835	0,5414850	0,0929168	0,1992038	0,0301912	0,2440888	0,7643116
360	0,4220886	0,3506384	0,0469303	0,4384392	0,4146505	0,8402123	0,3612077	0,5998088	0,9626801	0,2192134	0,5939244	1,0265038	0,5446612	0,9070940	0,5606971	1,0763999	0,8357370	1,0459208	0,5688247	0,1489941	0,2772392	0,0697816	0,8932270	0,8025489	0,6244708	0,9715876	0,5666659	0,0715716	0,2157157	0,0276511	0,2388770	0,7646359
380	0,4717126	0,3631259	0,0354066	0,3941858	0,3988689	0,8359409	0,4262635	0,5761210	1,0023236	0,2332389	0,6172358	1,0705981	0,6018085	0,9610960	0,6207020	1,0890971	0,8160190	1,0060063	0,5248108	0,1673333	0,3068831	0,0796921	0,8991907	0,8203709	0,6368061	1,0520374	0,6096594	0,0877154	0,2594285	0,0286840	0,2519994	0,7903932
400	0,4419338	0,3603012	0,0414707	0,4510859	0,3770156	0,8483611	0,4044926	0,5933907	0,9980792	0,2295498	0,5856518	1,0967171	0,6019668	1,0209576	0,5968621	1,0726552	0,8378398	1,0318735	0,5972332	0,1888390	0,2947027	0,0757579	0,9173591	0,7918534	0,6250102	1,0361492	0,6202111	0,0907482	0,3438508	0,0350005	0,2569287	0,8270723
420	0,4248344	0,3960550	0,0405875	0,4435766	0,4066170	0,8339888	0,4367593	0,6133638	0,9610706	0,2148891	0,5925972	1,0107988	0,5324955	0,9681467	0,6264432	0,9896691	0,8240885	1,0078492	0,5375701	0,1828480	0,2950613	0,0690533	0,9158687	0,8095038	0,5916184	1,0215538	0,6733662	0,0770214	0,4898994	0,0280507	0,2574456	0,7888343
440	0,4362936	0,3965249	0,0546045	0,3511266	0,4066372	0,8358195	0,4453374	0,6233864	1,0019330	0,2130250	0,5784101	1,0204112	0,5703699	1,0042355	0,6993832	1,0280601	0,7841605	0,9772939	0,5620768	0,1851167	0,2677986	0,0571613	0,9046072	0,7612744	0,5814816	1,0066995	0,6292413	0,0905964	0,4797778	0,0220083	0,2345818	0,7567626
460	0,4309319	0,3812446	0,0548171	0,3710789	0,3792830	0,8963017	0,4206779	0,5896738	0,9632037	0,2391254	0,5562236	1,0062851	0,5534582	1,0466734	0,6708491	0,9598436	0,8280862	0,9854693	0,5951071	0,1755293	0,2715514	0,0682669	0,9284436	0,7925458	0,5564817	1,0841226	0,6448411	0,0943791	0,5187367	0,0430866	0,2456264	0,6912435
480	0,4490483	0,3984929	0,0517465	0,3895854	0,3746401	0,8354695	0,3719338	0,6453699	0,9709424	0,2334576	0,5429621	1,0014733	0,5164508	1,0048162	0,5881646	1,0401664	0,8238694	0,9565002	0,5688867	0,1651738	0,3170163	0,0813598	0,8619962	0,7661797	0,5785316	1,0172978	0,6047260	0,0890709	0,5996609	0,0438079	0,2669567	0,7407293
500	0,4081085	0,4144157	0,0500398	0,4274824	0,3937884	0,8133357	0,3820015	0,6639963	0,9970669	0,2303165	0,5327581	1,0414536	0,5186945	1,0121072	0,6192821	1,0071732	0,8148952	0,9463308	0,5794470	0,1572590	0,3278755	0,0805330	0,9066928	0,7749540	0,6030501	0,9644104	0,6688405	0,0731467	0,5744525	0,0370093	0,2963302	0,7592154
520	0,4814465	0,3997777	0,0544906	0,4114615	0,4173204	0,8017402	0,4046178	0,6692726	0,9496117	0,2534705	0,5546210	1,1190184	0,5161207	1,0094864	0,6280989	1,0749811	0,8080970	0,9364614	0,5877505	0,2103616	0,3070863	0,1236395	0,9177280	0,7563164	0,5763979	0,9716784	0,7042863	0,0889737	0,5189947	0,0324155	0,2904890	0,7334994
540	0,4956253	0,4136904	0,0483194	0,4733813	0,4160608	0,7911162	0,3808263	0,6304607	0,9506057	0,2535902	0,5555799	1,0753465	0,5719772	1,0604932	0,6146202	0,9687705	0,8525698	0,9034748	0,6007100	0,1797746	0,3570202	0,1210532	0,9089407	0,7914016	0,5914577	1,0367261	0,7282288	0,0898330	0,5375918	0,0329221	0,3403148	0,7104459
560	0,4817363	0,3866576	0,0563219	0,4023584	0,4067940	0,8152753	0,3878253	0,6242572	0,9226552	0,2522693	0,5567123	1,0047920	0,5509965	1,0217735	0,6453774	0,9898634	0,8508671	0,9590706	0,6058639	0,1244105	0,3453179	0,1080602	0,8772112	0,7248236	0,6096076	0,9540724	0,7252303	0,0885185	0,4673781	0,0246279	0,2902776	0,7083886
580	0,4564790	0,3591762	0,3178483	0,4051995	0,4343512	0,8762889	0,3201765	0,5940930	0,9538027	0,5010135	0,5621086	1,0532443	0,5945012	1,0331943	0,6392989	0,9985382	0,8584151	0,9024712	0,6059844	0,1373077	0,3244046	0,1074897	0,9181755	0,4949565	0,7549838	0,9532687	0,7291137	0,3639859	0,4033103	0,0209453	0,3274054	0,7535413
600	0,4414739	0,3590728	0,2752549	0,3817257	0,4228248	0,8237976	0,2526448	0,6295449	1,0185118	0,6591712	0,5471581	1,0308221	0,5478258	1,0560340	0,5969838	0,8936467	0,7943220	0,8408190	0,5372736	0,1455573	0,3141673	0,1518804	0,9724489	0,3716358	0,8445897	0,9402125	0,7154375	0,6364464	0,2864541	0,0216968	0,2772079	0,7563700
620	0,4328030	0,3925599	0,2762513	0,3137437	0,4103702	0,8291119	0,2445282	0,6279090	0,9752507	0,7735700	0,5469277	1,0868438	0,5354774	1,0064965	0,6740761	0,8799421	0,8163347	0,8423514	0,5229682	0,1671678	0,2979189	0,1268425	0,9951971	0,3060887	0,8645470	0,9279218	0,6890596	0,7284653	0,2138588	0,0293926	0,2391051	0,7429512
640	0,4414283	0,4420714	0,2488070	0,3356414	0,3918698	0,7838558	0,2498357	0,5763881	0,9750258	0,8654204	0,5337635	1,0121415	0,4547828	0,9411879	0,7026214	0,8592552	0,8419099	0,7773488	0,5932002	0,2088587	0,3142476	0,1210161	0,9205049	0,2668928	0,9727239	0,8102092	0,6942574	0,7542312	0,1568498	0,0357453	0,2753050	0,6811830
660	0,3988666	0,4227458	0,2650144	0,3656104	0,3720631	0,8109885	0,2275769	0,6094762	0,9722758	0,9137386	0,6282014	1,0505063	0,4108713	0,9008091	0,6765714	0,8621617	0,8124388	0,7128688	0,6570524	0,2400637	0,2874027	0,1074939	0,8403225	0,2236281	0,9755637	0,7240777	0,7035096	0,8024416	0,1309183	0,0341886	0,2950741	0,6528772
680	0,3763217	0,3866928	0,2292901	0,3556186	0,3760316	0,7616711	0,2151205	0,6487469	0,9198355	0,9528934	0,6082254	0,9931003	0,3503888	0,7954112	0,6553142	0,8165225	0,8086961	0,6750457	0,6435779	0,2291339	0,2771622	0,0923973	0,8785267	0,1928547	0,9384425	0,7929650	0,7086118	0,8252249	0,1213689	0,0345378	0,2831684	0,6871090
700	0,4284748	0,3165631	0,2171730	0,3894099	0,4177097	0,8446802	0,2056741	0,6306008	0,9184879	0,9123728	0,5845766	1,0152816	0,3501279	0,7793679	0,6585155	0,7898999	0,8508873	0,6545657	0,6140211	0,2318840	0,2743620	0,0912702	0,8554931	0,1507567	0,9122851	0,8615770	0,7831374	0,8153652	0,1006767	0,0294500	0,2781480	0,6421060
720	0,4496821	0,3000370	0,2518290	0,3695796	0,4513472	0,8439317	0,2114389	0,6583967	0,9128295	0,9380835	0,5450789	1,0007535	0,3218422	0,7738433	0,6341941	0,8245015	0,9095118	0,6521546	0,6293387	0,1995138	0,2683768	0,1096687	0,8476723	0,1704048	0,9212752	0,8879482	0,7837769	0,8219952	0,0874401	0,0249344	0,2518311	0,6726376
740	0,4066735	0,3323863	0,2700114	0,3276844	0,4691793	0,8358015	0,2168950	0,6511421	0,9843757	0,9405628	0,5515491	1,0532581	0,2895718	0,6813262	0,6345937	0,8317243	0,8924079	0,6793617	0,6461962	0,1968553	0,2899862	0,1110435	0,8473170	0,1736705	0,9075726	0,8564422	0,7316341	0,8363443	0,0898598	0,0325797	0,2983936	0,5825579
760	0,4158041	0,3551306	0,2842216	0,3566959	0,4216808	0,8089556	0,1973430	0,6538618	0,8899495	0,9270006	0,5325231	1,0555681	0,2827740	0,6940313	0,6821798	0,8059354	0,9008305	0,6837429	0,6423768	0,1931020	0,3267712	0,1101953	0,9399214	0,1715362	0,9433571	0,8256482	0,7205101	0,8849085	0,0907381	0,0236392	0,2728013	0,5401525
780	0,5153702	0,3583879	0,2703206	0,3525157	0,4390558	0,7957042	0,2001570	0,6441119	0,9315489	0,9485222	0,5351433	0,9992237	0,2567576	0,6759023	0,6834869	0,8557375	0,9027595	0,7011334	0,6244103	0,1967337	0,3398389	0,1238074	0,9595012	0,1577006	0,8912026	0,8352302	0,6967256	0,8650853	0,1002746	0,0169617	0,2557525	0,4934417
800	0,5088253	0,3453374	0,2827616	0,4401427	0,4437893	0,7933042	0,2196435	0,6542321	0,9354985	0,9073479	0,5606141	0,9870387	0,2161333	0,6609547	0,6617573	0,8857634	0,9694271	0,6921229	0,6313959	0,2133514	0,3508187	0,1171934	0,9664009	0,1926475	0,9198900	0,7949690	0,6517905	0,8586209	0,1019966	0,0275900	0,3203610	0,3854992
820	0,4624545	0,3876109	0,2799747	0,4360741	0,4851335	0,7370312	0,1788247	0,6687582	0,9661123	0,9486803	0,5924774	0,9928129	0,2057048	0,6277049	0,7001058	0,9022515	0,9564318	0,7003401	0,5946013	0,2112642	0,3667078	0,1166836	0,9283969	0,2070949	0,9234396	0,7119251	0,6655845	0,8522319	0,1114844	0,0349750	0,3118519	0,3894733
840	0,4256341	0,3697905	0,2713475	0,4215862	0,4658045	0,7407136	0,1970424	0,7106507	1,0043292	0,9469028	0,5774609	0,9469747	0,2177062	0,6425948	0,6923631	0,8314507	0,9283384	0,6938590	0,5957208	0,1850141	0,3967790	0,1264471	0,9913972	0,2220943	0,9683168	0,7205364	0,6985819	0,8440833	0,1278131	0,0283129	0,2810049	0,4151851
860	0,4443050	0,4037070	0,2638759	0,4187660	0,4765230	0,7600674	0,2047541	0,6835016	1,0073682	0,9574382	0,5759720	0,9618225	0,1880282	0,6530784	0,6521862	0,7733397	0,8968350	0,6548819	0,6005013	0,1985865	0,3872806	0,0980679	0,9608401	0,2209657	0,9842991	0,6859888	0,6988216	0,8874386	0,1252908	0,0194230	0,2873190	0,4312236
