"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
560	0,3843963	0,4948957	0,0581343	0,0927294	0,4049616	0,7035360	0,3947794	0,6160527	0,6391038	0,5890768	0,3376391	0,3190119	0,1371476	0,5819247	0,4344543	0,7324051	0,4149315	0,5987583	0,0804136	0,7802897	0,7341661	0,3576604	0,1164394	0,3449513	0,0264002	0,2418337	0,6824511	0,3873609	0,1283171	0,1958674	0,4728712	0,1676302
580	0,3341688	0,3676885	0,0613579	0,1053245	0,5065279	0,8340983	0,3765898	0,6048848	0,7121603	0,7210804	0,2490290	0,3054611	0,1370226	0,4710979	0,4172900	0,5796256	0,4233114	0,5826175	0,1557736	0,7280797	0,6371712	0,2362337	0,0868440	0,3263342	0,0632173	0,2223048	0,6501950	0,3131637	0,1866591	0,2208751	0,5098915	0,1158520
600	0,4178881	0,4722087	0,0649406	0,0621694	0,4313557	0,6966110	0,3892352	0,5038886	0,6196290	0,3826498	0,3198455	0,2239020	0,2019655	0,4022968	0,4854680	0,5671836	0,4230787	0,5331720	0,1032059	0,7671936	0,7405868	0,3005026	0,1661709	0,3500602	0,0305849	0,2475609	0,6501311	0,5287941	0,2049290	0,2148441	0,4536500	0,2317060
620	0,3947609	0,6554594	0,0947287	0,0595104	0,5746473	0,8490067	0,3587052	0,4361338	0,7107484	0,3928561	0,3017240	0,2685951	0,1416480	0,3449484	0,5316640	0,5995439	0,4377776	0,5321896	0,1318972	0,7409766	0,6364846	0,3344289	0,2560431	0,3900703	0,1212860	0,2789726	0,5990780	0,4561668	0,0956208	0,3123174	0,6459771	0,1150958
640	0,4204899	0,3600989	0,0837756	0,0582157	0,4327283	0,7166224	0,2693762	0,3414587	0,7974132	0,3078386	0,3560435	0,2376479	0,1365093	0,4601485	0,4037622	0,6090315	0,4746267	0,5078753	0,1565905	0,6608961	0,7627290	0,3534362	0,2939748	0,4124395	0,0566928	0,2906431	0,5660374	0,4709792	0,1470246	0,2855244	0,5395080	0,0951737
660	0,4318989	0,4081037	0,0320023	0,0795309	0,4706890	0,6527980	0,4158847	0,3164333	0,7409767	0,2763244	0,4926249	0,2586237	0,2529494	0,4634752	0,3944938	0,5625072	0,4616627	0,5216971	0,1775816	0,6958814	0,6838226	0,3732079	0,4177361	0,3572055	0,0464619	0,2831648	0,5807274	0,3952663	0,1488934	0,3287665	0,5790050	0,1296930
680	0,4650196	0,4899083	0,0528641	0,0695782	0,4660575	0,5837506	0,2817966	0,2423467	0,7616559	0,2059063	0,4663100	0,3033229	0,1631148	0,3028060	0,4589254	0,6426450	0,4873571	0,5644483	0,2821862	0,7230238	0,9001429	0,3266033	0,4039699	0,3457525	0,0857446	0,3173934	0,6598115	0,3940811	0,1163722	0,3375925	0,5050521	0,1230843
700	0,3850224	0,4504909	0,0345310	0,0551187	0,4174213	0,6398757	0,2740822	0,1842061	0,7264797	0,1846207	0,6413655	0,2898286	0,1752838	0,3567637	0,4314260	0,6460866	0,4898880	0,6245171	0,3181950	0,8306956	0,7928255	0,2567594	0,4887543	0,3008984	0,0437916	0,2848905	0,6900543	0,5120898	0,1240534	0,2942668	0,7341595	0,1850047
720	0,3673657	0,5028346	0,0356850	0,0977130	0,4473585	0,6566746	0,3249177	0,1410399	0,7909054	0,1969839	0,5490362	0,3474050	0,1977061	0,3913214	0,4350202	0,6883875	0,3807352	0,5809869	0,2985938	0,6535224	0,6733043	0,3341808	0,4993913	0,2494086	0,0595365	0,4342125	0,7270991	0,3336075	0,1615640	0,3290813	0,6578892	0,1680757
740	0,3941229	0,4578487	0,0521953	0,0743740	0,3977998	0,8691102	0,3111321	0,0969064	0,6945864	0,1830034	0,6651845	0,3024675	0,2268686	0,3659455	0,4495797	0,5322597	0,5053073	0,5707106	0,2859527	0,7341278	0,8191535	0,2778368	0,5905559	0,3128664	0,0472568	0,3652394	0,6811769	0,4663160	0,1386957	0,2946788	0,7399046	0,1694948
760	0,3700961	0,4307197	0,0790812	0,0858156	0,4774039	0,7028367	0,2868483	0,0947911	0,6527086	0,1697940	0,6384257	0,3518030	0,1726759	0,2815016	0,4041317	0,5174772	0,4243580	0,5321525	0,2760287	0,6344598	0,6654209	0,2924638	0,5993238	0,2868278	0,0404719	0,3512714	0,7164892	0,4352189	0,1089380	0,3051025	0,7329780	0,1914904
780	0,3796385	0,4958305	0,0871156	0,0695451	0,5346152	0,8925546	0,3266359	0,0671820	0,6607890	0,1892544	0,6558971	0,3625255	0,2049126	0,3679176	0,3635491	0,5933335	0,3853867	0,5564381	0,3043217	0,7590190	0,6548002	0,3563767	0,6307364	0,3451640	0,0486736	0,3834403	0,8213992	0,5886149	0,0918819	0,3961533	0,6075444	0,1530887
800	0,3785206	0,5418283	0,0412356	0,0820694	0,5225679	0,8255485	0,2804565	0,0734698	0,7446880	0,2115522	0,6401233	0,3409161	0,1613763	0,2931325	0,4215130	0,5297807	0,4424869	0,5432096	0,2931621	0,8720208	0,5883379	0,2937392	0,7043723	0,3293960	0,0872258	0,3024917	0,6759691	0,3811842	0,1389171	0,2918023	0,5897614	0,1495158
820	0,3926205	0,3881430	0,0808783	0,0449358	0,4510025	0,6787820	0,3106717	0,0347077	0,7202364	0,1900835	0,5787395	0,4510397	0,1604988	0,3376690	0,5090014	0,5826494	0,3425645	0,5879364	0,2239927	0,6877860	0,7432575	0,3447884	0,6931258	0,3517414	0,0915209	0,3198966	0,6970110	0,4121741	0,1222925	0,3065852	0,6227353	0,2138528
840	0,4417415	0,5368612	0,0488481	0,1020275	0,5345303	0,6384145	0,2752298	0,0312484	0,7076758	0,1804452	0,7051575	0,4266635	0,1528933	0,3853844	0,4839901	0,5502461	0,4425599	0,5082071	0,3126923	0,8110788	0,5682966	0,3508559	0,6122969	0,3577026	0,0649700	0,2296163	0,6165969	0,4316673	0,1493842	0,3282097	0,5801491	0,2084891
860	0,3984995	0,4644773	0,0498662	0,0714741	0,4028874	0,7703801	0,3527996	0,0442070	0,6373659	0,1658819	0,6536902	0,4153234	0,1530837	0,3696220	0,3765365	0,4156854	0,4103281	0,5151593	0,2635923	0,8030326	0,7058005	0,2909791	0,6983255	0,2999488	0,1254242	0,2559916	0,7744949	0,4553837	0,1424276	0,2938536	0,5366983	0,1682980
880	0,4545993	0,4706485	0,0492299	0,0911936	0,4777654	0,7748454	0,3745758	0,0240666	0,6960122	0,1911219	0,6225368	0,4477556	0,1886321	0,3584531	0,3947092	0,3653101	0,3161670	0,5247185	0,3153921	0,6999298	0,5472941	0,3502282	0,6700908	0,3054736	0,0916411	0,2590509	0,6509940	0,5778876	0,1831151	0,2783683	0,6022047	0,1575795
900	0,4021925	0,5467723	0,0471123	0,0570372	0,5241392	0,8499016	0,3817795	0,0175144	0,8099691	0,2062251	0,6767628	0,4239058	0,1840507	0,3723561	0,3859529	0,3677082	0,3972601	0,4744859	0,2718965	0,6572042	0,5941782	0,2779066	0,6048314	0,2979602	0,0727189	0,3356008	0,5910866	0,4757521	0,1502107	0,4026542	0,4879860	0,1836814
920	0,3862459	0,3546205	0,0195252	0,0874221	0,4879167	0,7132953	0,3374515	0,0633768	0,6979092	0,1946009	0,5261866	0,3759760	0,1288881	0,3717994	0,5057991	0,4500253	0,3652872	0,5399269	0,2898377	0,8144099	0,7410157	0,3463294	0,7312032	0,3414087	0,0617005	0,3260856	0,6237271	0,5097546	0,1944517	0,2582218	0,6197815	0,1434243
940	0,4266920	0,5645928	0,0288467	0,0689646	0,4689934	0,5694176	0,3851896	0,0453070	0,6713778	0,1942237	0,6358710	0,4546640	0,1216941	0,3607172	0,5207459	0,4268884	0,3469532	0,5507940	0,3414590	0,7354160	0,6329686	0,2769515	0,7291663	0,3177722	0,0717643	0,2992208	0,5974452	0,5057967	0,1172245	0,2838691	0,7485219	0,2066246
960	0,3405618	0,5045598	0,0256387	0,0870914	0,4839805	0,6472743	0,3342201	0,0392690	0,5805938	0,1444038	0,6807650	0,4182919	0,1038900	0,4002649	0,4201545	0,3769143	0,4107721	0,5759310	0,2968905	0,6728809	0,6763466	0,3814783	0,7782178	0,2703551	0,1046048	0,2945700	0,5252130	0,5744264	0,1095749	0,3723009	0,6463604	0,1478237
980	0,3650694	0,4891424	0,0459572	0,1049375	0,4306610	0,6776185	0,3110095	0,0294456	0,5981075	0,1949310	0,6110882	0,4631988	0,1560944	0,3477971	0,4106831	0,3269237	0,3340397	0,5882104	0,3203419	0,6528715	0,6732979	0,2916434	0,6752819	0,3276147	0,0972830	0,2940779	0,6032496	0,4096576	0,1535271	0,3667374	0,6195161	0,2042361
1000	0,3323820	0,4923018	0,0669056	0,0638955	0,4780767	0,6940538	0,3295177	0,0299446	0,8126735	0,2349550	0,5953863	0,4464810	0,1841792	0,3419143	0,4413959	0,3843776	0,3174134	0,6856751	0,3455507	0,6762383	0,7637020	0,3392705	0,7195449	0,2736164	0,0706968	0,2271595	0,5351169	0,4690812	0,1230596	0,2448681	0,5256029	0,1616385
1020	0,4482844	0,3889186	0,1092985	0,0507529	0,4462814	0,6406074	0,2540436	0,0471663	0,6665730	0,2011194	0,5179562	0,4976022	0,1703512	0,3466685	0,4895019	0,3929111	0,3808018	0,4903246	0,2944877	0,8120387	0,6660583	0,3589704	0,7638933	0,2348541	0,0583771	0,3024125	0,6841535	0,4327438	0,1226834	0,2687430	0,6572585	0,1268010
1040	0,3833803	0,5829680	0,0418659	0,0547261	0,4138262	0,7627791	0,3135469	0,0575881	0,7314232	0,1412203	0,7208960	0,4128007	0,2049547	0,3621115	0,4658843	0,4107535	0,3479030	0,6578329	0,3485280	0,6925630	0,6096472	0,2889845	0,7476004	0,2950058	0,0446565	0,3388347	0,7305239	0,3593714	0,1736994	0,3078957	0,5623604	0,1516768
1060	0,3059096	0,5650227	0,0719343	0,0623021	0,3723141	0,7497186	0,3534795	0,0248602	0,6183562	0,1958802	0,6411246	0,3716020	0,1781964	0,3270739	0,4520634	0,2985711	0,4518244	0,6031452	0,2620704	0,6431453	0,7002883	0,3743166	0,7746312	0,2650139	0,0431471	0,3611650	0,6362380	0,5034882	0,2014981	0,2917065	0,5627077	0,1468504
1080	0,3411683	0,4490674	0,0485512	0,0518762	0,3148623	0,6402270	0,2831218	0,0187063	0,6550185	0,1576784	0,5411688	0,5245007	0,1608050	0,3197584	0,4737730	0,2685085	0,4313952	0,6217800	0,3167707	0,7125726	0,6045375	0,3451167	0,6503893	0,3044754	0,0329031	0,3504504	0,6674273	0,4063859	0,1069351	0,3093989	0,6622116	0,1221058
1100	0,4786248	0,6497715	0,0454846	0,0687860	0,4961484	0,6543303	0,4392533	0,0136570	0,5499932	0,1932440	0,5878761	0,3984425	0,2032793	0,3702024	0,4087132	0,3018778	0,3555227	0,6171690	0,2204471	0,6569214	0,6956259	0,2689480	0,9118792	0,4009209	0,0283008	0,2324195	0,6959301	0,3930226	0,1663206	0,3145332	0,5029833	0,1215177

0	0,4126528	0,5269164	0,0311955	0,0300760	0,5586239	0,6914774	0,3504572	0,0417479	0,6979315	0,1419145	0,5071640	0,4567549	0,2231345	0,2778095	0,4456282	0,3682480	0,3181185	0,6967633	0,3220660	0,6620357	0,6989210	0,2867622	0,6174010	0,4126754	0,0551751	0,2848302	0,5934336	0,4963279	0,2044530	0,2526234	0,4256267	0,1318041
20	0,5108953	0,4192904	0,0619673	0,0595023	0,5329466	0,9036981	0,3597154	0,0252226	0,7846938	0,2281579	0,6189490	0,4184720	0,2138840	0,3151945	0,3721412	0,3060209	0,4654209	0,6915357	0,2680255	0,6216704	0,7923579	0,2421249	0,6244326	0,3308945	0,0593648	0,3245316	0,6532271	0,4170128	0,1472546	0,3917312	0,4480811	0,1514059
40	0,3829398	0,5742811	0,0713106	0,0603995	0,4280255	0,7192897	0,3325791	0,0256517	0,6559623	0,1955087	0,7121500	0,4832246	0,1764445	0,4635681	0,4544833	0,3276899	0,4515041	0,6281737	0,2592054	0,7226874	0,7659460	0,3248725	0,6499023	0,3480486	0,1034168	0,3087430	0,6268220	0,4806570	0,1163920	0,3538195	0,4918418	0,1178528
60	0,3837273	0,4684256	0,0475030	0,0566245	0,3353245	0,8154557	0,2933961	0,0563378	0,6837210	0,2014826	0,7279301	0,4783248	0,1523615	0,4666556	0,4749761	0,3350874	0,5481980	0,5793941	0,2265084	0,8671357	0,8530354	0,2754437	0,5458041	0,4140038	0,0499106	0,3720265	0,7362894	0,6991829	0,1418496	0,4682867	0,3298294	0,1792440
80	0,3810916	0,5266537	0,0485077	0,0470466	0,4472162	0,6669127	0,2901921	0,0199430	0,7626287	0,1743450	0,6476043	0,5184699	0,1641254	0,3777090	0,4206503	0,3050118	0,5860384	0,6576346	0,2953761	0,7084161	0,7732948	0,3369991	0,4817327	0,3621647	0,0740730	0,3887841	0,6468930	0,6352147	0,1302518	0,5552617	0,3051846	0,1305858
100	0,3505419	0,4460524	0,0169550	0,0481706	0,4921670	0,6553739	0,3557523	0,0436788	0,7940943	0,1821893	0,5439610	0,5143428	0,1869048	0,4063773	0,5179878	0,3027561	0,6358077	0,5750002	0,2810628	0,8463255	0,7515088	0,2395500	0,4053473	0,4027208	0,0447759	0,3385576	0,7196352	0,3750255	0,1711770	0,5215936	0,2928334	0,1780433
120	0,3879055	0,4356486	0,0234823	0,0545121	0,4733840	0,6307807	0,2617406	0,0417572	0,8049297	0,2441258	0,6241035	0,3961809	0,1648279	0,4261409	0,4078184	0,3750099	0,4909462	0,5910045	0,2576044	0,7738039	0,6911131	0,2697813	0,3948049	0,3350636	0,0420533	0,2684028	0,6580160	0,4730975	0,1387375	0,5289462	0,1204538	0,1102730
140	0,3627665	0,5415218	0,0286054	0,0473062	0,5015838	0,7886059	0,3464517	0,0473519	0,6676767	0,2118907	0,5619256	0,3727255	0,2924145	0,4746303	0,5300679	0,2999920	0,6693432	0,5477779	0,3179241	0,8074925	0,7582820	0,3078269	0,2978543	0,3234860	0,0684973	0,3838844	0,6236472	0,5428149	0,1569131	0,4383227	0,1140276	0,1157665
160	0,4550591	0,4496069	0,0328161	0,0616842	0,4139919	0,6443657	0,2708217	0,0264379	0,6133350	0,1662811	0,6692014	0,3597463	0,2314693	0,4677336	0,5015117	0,2970544	0,7402339	0,5565115	0,3115038	0,6408724	0,7304097	0,2860969	0,2098694	0,3560280	0,0675173	0,4120029	0,6565621	0,4873694	0,1607157	0,4966432	0,1417588	0,1846318
180	0,4727595	0,4216361	0,0167393	0,0588011	0,4354570	0,7185547	0,3355717	0,0205542	0,6906215	0,1712968	0,6714493	0,4076426	0,2206019	0,4999274	0,4736453	0,3242052	0,5296398	0,5347445	0,3063367	0,7627619	0,8418536	0,2364459	0,3109067	0,3183445	0,0328643	0,4115966	0,7161793	0,4576218	0,1382157	0,4846056	0,0763187	0,1510527
200	0,3851110	0,5759371	0,0447403	0,0762283	0,4621855	0,6764947	0,2761680	0,0212035	0,7612016	0,2271980	0,6188440	0,4230189	0,1639989	0,5390051	0,4278161	0,3457800	0,6765520	0,6142969	0,2728837	0,7643908	0,6313049	0,3269155	0,2082349	0,3257850	0,0765424	0,4201915	0,6978406	0,4831849	0,1920465	0,6255007	0,0380082	0,1241852
220	0,3756279	0,5484806	0,0282725	0,0676295	0,4513239	0,5939073	0,2583922	0,0528236	0,7814148	0,2218956	0,5716998	0,4538033	0,1784440	0,5062662	0,5400269	0,3939801	0,5746564	0,5124735	0,3496686	0,7256139	0,6449276	0,4018535	0,1647905	0,3125376	0,0404689	0,3853615	0,7994735	0,5330176	0,1652391	0,6304207	0,0371532	0,1259693
240	0,3479683	0,5844835	0,0268582	0,0830593	0,5221565	0,7154192	0,3227255	0,0313706	0,7777858	0,1955215	0,5816054	0,4213423	0,1278373	0,4693784	0,5397291	0,3863062	0,6339723	0,6048816	0,2897108	0,6085874	0,7975966	0,3531614	0,2303951	0,3825522	0,0478316	0,4379461	0,7601311	0,5262321	0,1256717	0,6627490	0,0454729	0,1358891
260	0,4166106	0,5318733	0,0511322	0,0386677	0,5345019	0,6911150	0,3160339	0,0352633	0,7290868	0,1942447	0,6712218	0,3688071	0,2453672	0,5173685	0,5645516	0,4641610	0,6363760	0,5396901	0,3138016	0,6267187	0,7472682	0,3329141	0,2444565	0,3038535	0,0865113	0,3553705	0,6672464	0,6449798	0,1007504	0,6153441	0,0189955	0,1486062
280	0,3773454	0,5393613	0,0194171	0,0539058	0,4395663	0,9735147	0,3049747	0,0477670	0,6228072	0,2138984	0,6329774	0,3580405	0,2366254	0,5298077	0,5517008	0,4209246	0,5568445	0,6475347	0,2753004	0,7509158	0,8762549	0,2954600	0,2725892	0,3725328	0,0834883	0,3222273	0,7004557	0,5077498	0,1271790	0,5835969	0,0165137	0,2114447
300	0,5186187	0,5944245	0,0370841	0,0748926	0,4638280	0,7512964	0,2553285	0,0303966	0,6355962	0,2082536	0,6607812	0,5583530	0,2257867	0,5547794	0,3953773	0,3954176	0,5739393	0,5801294	0,3438541	0,7125453	0,8100543	0,2855053	0,2549112	0,3521558	0,0659227	0,3781038	0,6225679	0,6065427	0,1069107	0,5593310	0,0359583	0,1467004
320	0,3664753	0,4943778	0,0306367	0,0336257	0,5289427	0,7214757	0,3798669	0,0300415	0,6323436	0,1613953	0,7953574	0,4720088	0,2176718	0,5199757	0,4584064	0,3656333	0,6783936	0,6945095	0,2654134	0,7542952	0,6977807	0,3831669	0,1763643	0,2581548	0,0447071	0,4596658	0,7436386	0,5851610	0,1724560	0,5676348	0,0501943	0,1563838
340	0,4139353	0,5250538	0,0538172	0,0369287	0,4848056	0,7026375	0,3995345	0,0489674	0,8396995	0,1763482	0,6052892	0,3977070	0,1629686	0,5316264	0,4105656	0,3006139	0,6052531	0,5410790	0,4143139	0,7330188	0,6760841	0,3355487	0,2339148	0,3227022	0,0618708	0,3435418	0,6420934	0,5855081	0,1554191	0,5671685	0,0237049	0,1809459
360	0,4433900	0,4371429	0,0301931	0,0749942	0,4022205	0,7806740	0,3789066	0,0258042	0,6993919	0,1867578	0,5328090	0,4475988	0,1692841	0,4888582	0,4124126	0,4422014	0,6670517	0,5936530	0,3373183	0,7192130	0,8594736	0,2605996	0,2496124	0,3235627	0,0850340	0,4141857	0,5883094	0,4302634	0,1514133	0,5298759	0,0475338	0,2244376
380	0,2701309	0,4612034	0,0338677	0,0699944	0,5517049	0,6490047	0,3690056	0,0201640	0,7242669	0,1682843	0,6788311	0,4021580	0,1495307	0,5018744	0,3968307	0,3965178	0,6578236	0,5497869	0,3089480	0,6156533	0,6475073	0,2811565	0,2207678	0,2510641	0,1265491	0,3763927	0,7775891	0,5212683	0,1618285	0,5167944	0,0393742	0,1541840
400	0,3880134	0,3871791	0,0456931	0,0679128	0,5078487	0,6933031	0,2687339	0,0167959	0,5712104	0,1874020	0,6407647	0,3536249	0,1273059	0,5823886	0,4251811	0,3859058	0,6598553	0,6148576	0,2521181	0,6460942	0,6526473	0,3738538	0,2027976	0,3465264	0,0555131	0,4606839	0,7794271	0,6291386	0,1666387	0,5644659	0,0300099	0,1544405
420	0,4671892	0,4361259	0,0261958	0,0668571	0,4378475	0,7319015	0,3131951	0,0106854	0,6773967	0,1936610	0,6361279	0,4142472	0,1634535	0,4861384	0,4593112	0,3543551	0,5555635	0,6671792	0,2464061	0,7077766	0,7975051	0,2769593	0,2693806	0,3209102	0,0531164	0,3711177	0,7671121	0,5008827	0,1692954	0,5576029	0,0170633	0,1241587
440	0,3656447	0,5209432	0,0328919	0,0610498	0,4233365	0,6726222	0,1968842	0,0280940	0,6357890	0,2057806	0,6853363	0,4011747	0,1534538	0,4035739	0,4945002	0,3503106	0,5606015	0,5652613	0,2558329	0,7589359	0,7118656	0,2407307	0,2666076	0,3923905	0,0797576	0,3367047	0,7731432	0,6688462	0,1871265	0,5267707	0,0110246	0,1590710
460	0,4721675	0,4760583	0,0602578	0,0585954	0,3717889	0,7427820	0,3920822	0,0221434	0,6541676	0,1768629	0,7581907	0,4542133	0,1615386	0,4501268	0,4301468	0,3563837	0,4390260	0,5810886	0,3629103	0,7984310	0,6363778	0,2881226	0,2901271	0,4011381	0,0599050	0,4536491	0,6585389	0,5844277	0,1903952	0,6378490	0,0195488	0,1553286
480	0,2936686	0,6062683	0,0829438	0,0734739	0,4271020	0,7523158	0,3615840	0,0100889	0,7217771	0,1752056	0,6800532	0,4056965	0,1865780	0,3947042	0,4927368	0,3586166	0,5410522	0,6264212	0,3099107	0,9122956	0,6397262	0,2667123	0,2734543	0,4065896	0,0633242	0,3064553	0,6329916	0,6252770	0,1410558	0,5403571	0,0216748	0,1856241
500	0,3917078	0,3316590	0,0569331	0,1124272	0,4986967	0,7257718	0,3084813	0,0165080	0,7159534	0,1654523	0,8078276	0,3496941	0,2151220	0,5017580	0,4079919	0,3353705	0,6096087	0,5448675	0,2346942	0,5951374	0,7329667	0,3934446	0,2451978	0,2824210	0,0600871	0,4229249	0,6330501	0,5943731	0,1240126	0,6056701	0,0249310	0,1025811
520	0,3964246	0,4650547	0,0600645	0,0676568	0,3891304	0,7355490	0,3799763	0,0480168	0,7556437	0,1425962	0,6593328	0,3770066	0,1753787	0,4272018	0,4332403	0,3032038	0,6737930	0,5882387	0,2705794	0,6875173	0,5886032	0,3873131	0,2808377	0,3590751	0,0927695	0,3662191	0,7621933	0,5748004	0,1219082	0,5808934	0,0191981	0,1651194
540	0,4533707	0,5288007	0,0383025	0,0474145	0,4530173	0,7671321	0,4192063	0,0268037	0,6110414	0,2051911	0,6415430	0,3822924	0,2012844	0,5641033	0,4078757	0,4342129	0,6926481	0,5088857	0,2218394	0,7971762	0,6035052	0,3963796	0,2533209	0,3276398	0,0497839	0,3525098	0,6334752	0,6709801	0,1295571	0,6196462	0,0497739	0,2060313
560	0,4134324	0,6054758	0,0150073	0,0975954	0,3956207	0,7540806	0,2891915	0,0400458	0,7448602	0,2230644	0,7187404	0,3675934	0,1959613	0,5714298	0,4941942	0,3975607	0,5522963	0,5752775	0,1805680	0,6732601	0,5724749	0,4526376	0,1523704	0,3168607	0,0496211	0,3298930	0,6587736	0,5003189	0,1358234	0,6030241	0,0474927	0,1599120
580	0,3628070	0,5645113	0,0190372	0,0836869	0,4388395	0,7017181	0,3789613	0,0186776	0,6966266	0,1330765	0,6683523	0,4718808	0,1784822	0,5440380	0,4283695	0,3652483	0,5561200	0,7947426	0,2789513	0,7362471	0,6516029	0,3368725	0,2519866	0,3316913	0,0625022	0,3217375	0,7374208	0,5093737	0,1458193	0,5201365	0,1082203	0,1596751
600	0,4265714	0,4591029	0,0356965	0,0832383	0,5141162	0,6989716	0,3952733	0,0208514	0,7197231	0,1258509	0,6063694	0,5267764	0,1668493	0,4791210	0,4136732	0,3149690	0,5648266	0,6074012	0,2202879	0,6163532	0,6199398	0,3379616	0,2971697	0,3258941	0,0570282	0,3915874	0,8847218	0,5578545	0,1243739	0,4051303	0,2642407	0,1558496
620	0,3980875	0,4885655	0,0148809	0,0654835	0,5966438	0,6436010	0,4352296	0,0186369	0,6511931	0,1550927	0,6532519	0,4755886	0,1870516	0,4422698	0,4606605	0,3862973	0,4725869	0,6168065	0,2454465	0,7212467	0,6658848	0,4310692	0,2920886	0,4139318	0,0604490	0,3170890	0,6086613	0,5058264	0,1207363	0,4713734	0,3054587	0,1110531
640	0,4489067	0,4873471	0,0232614	0,0678136	0,5290021	0,7491759	0,4104549	0,0280037	0,6953561	0,2260961	0,5985693	0,4884921	0,1597609	0,4109151	0,4774771	0,3615406	0,3787277	0,5430943	0,3261005	0,8370739	0,7995872	0,3989101	0,4812651	0,2988066	0,0349640	0,2696810	0,9319245	0,4629029	0,1255023	0,4009606	0,3514669	0,1006250
660	0,3490485	0,4599429	0,0330939	0,0491742	0,4657080	0,6801443	0,3444944	0,0346008	0,6853685	0,1807948	0,6331023	0,4686693	0,1350867	0,4603859	0,4007389	0,3630311	0,4624047	0,6494975	0,3025405	0,6953129	0,6325521	0,4575219	0,4661355	0,3853483	0,0327202	0,2644826	0,6069852	0,4751185	0,1587468	0,3919032	0,4268639	0,0825030
680	0,4107090	0,4437870	0,0239714	0,0371135	0,5488497	0,6519539	0,3298898	0,0205022	0,7132607	0,2274704	0,7136376	0,4558319	0,1915282	0,3081285	0,4929818	0,3979693	0,4753366	0,6925362	0,2879924	0,6035934	0,7744826	0,4204746	0,6166055	0,3080222	0,0485846	0,2547050	0,6764396	0,4766201	0,1875032	0,3360209	0,5469453	0,1084407
700	0,3670913	0,4268344	0,0521491	0,0497746	0,5077276	0,7293049	0,3324148	0,0448785	0,7590120	0,1929330	0,5792593	0,3857982	0,1137298	0,2928254	0,3590053	0,4209250	0,4851774	0,8593383	0,2925248	0,7364759	0,6519997	0,3998464	0,7154948	0,3077342	0,0261006	0,3427472	0,6190556	0,4079536	0,1595731	0,2222738	0,5733627	0,1273244
720	0,3616837	0,4932681	0,0556346	0,0502245	0,3818451	0,7553858	0,3540209	0,0408382	0,7373482	0,2453108	0,5692719	0,5452052	0,1750135	0,4184003	0,4009710	0,3482369	0,4294538	0,6001062	0,2878562	0,6380186	0,5909899	0,3238822	0,7473875	0,3105214	0,0559028	0,2980096	0,6132336	0,4866581	0,1761649	0,2181159	0,5520779	0,0904814
740	0,2761142	0,4324723	0,0306567	0,0415117	0,4295557	0,7438156	0,2527569	0,0405075	0,5808510	0,1955149	0,5680590	0,4983444	0,1150086	0,3604141	0,3500608	0,3694939	0,4448198	0,4833536	0,3479733	0,7400464	0,7836146	0,3864091	0,7320401	0,3122378	0,0376590	0,3444516	0,7743294	0,4820855	0,1541493	0,2849554	0,6229052	0,1230116
760	0,4422832	0,4824468	0,0586380	0,0319175	0,4368627	0,6456713	0,2025072	0,0159659	0,7242371	0,1726937	0,6831807	0,4824016	0,1366838	0,3134433	0,3935779	0,3985717	0,3608850	0,6377923	0,3326224	0,7231574	0,7152774	0,3433227	0,6669768	0,3354708	0,0599708	0,3156751	0,6448603	0,4658950	0,1340816	0,2127801	0,6734757	0,1180743
780	0,4294338	0,4477026	0,0857725	0,0600660	0,3042748	0,7831269	0,2120902	0,0450288	0,7316004	0,1783237	0,6278880	0,3198917	0,0974859	0,3173978	0,4282001	0,3506601	0,2797504	0,4859713	0,2594344	0,6945098	0,7438016	0,3587777	0,6139083	0,3001843	0,0731122	0,2310744	0,7174604	0,4088999	0,1533805	0,2674272	0,5598051	0,1078064
800	0,3490915	0,4824221	0,0523459	0,0736125	0,4463707	0,6480336	0,2319668	0,0180682	0,7715086	0,2157844	0,6123793	0,3826511	0,1495170	0,2624130	0,4319522	0,2848219	0,3456635	0,4919851	0,4686989	0,6789543	0,6088629	0,2692563	0,6751575	0,2880874	0,0556398	0,2501257	0,6537472	0,4917155	0,1957287	0,2341032	0,6278287	0,1075394
820	0,3778190	0,5358010	0,0494900	0,0492394	0,4094063	0,6675039	0,2820266	0,0193944	0,8203678	0,1959847	0,6119084	0,4785575	0,1656233	0,2902466	0,4775387	0,3109761	0,3286170	0,5228304	0,3251356	0,6160530	0,5516569	0,3227918	0,8519585	0,3199389	0,0736699	0,2194363	0,6545790	0,4018208	0,1269353	0,2723838	0,6295939	0,0976469
840	0,3897525	0,5812828	0,0668545	0,0973956	0,4301085	0,8375522	0,2526254	0,0135652	0,8222878	0,2050674	0,6135555	0,3988863	0,1827200	0,3008973	0,5293341	0,3278074	0,4393186	0,5729094	0,3257162	0,6616955	0,8121030	0,2331884	0,7317072	0,2707322	0,0653652	0,2363934	0,5765309	0,2989789	0,1138997	0,3644608	0,6860209	0,1223646
