"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
580	0,2343674	0,9077310	0,5012625	0,3527422	1,0162749	0,6500289	0,6664404	0,1529729	0,4107508	0,9897097	0,9494405	0,7817092	0,9407891	0,9402282	0,8682727	0,9279497	0,0469961	0,9328307	0,8611441	0,8148937	0,1151022	0,1826583	0,0924475	0,8844345	0,5152259	0,0295218	0,7624071	0,7168346	0,7521322	0,6604112	0,5200389	0,4473698
600	0,2411630	0,9680201	0,5444075	0,3555417	0,9810229	0,6547026	0,6144403	0,2764904	0,4427847	0,9059793	0,9491625	0,7957941	0,8893170	0,9079265	0,8944366	0,8137528	0,0480529	0,9946210	0,8802788	0,8678489	0,1042135	0,1820709	0,0942192	0,8345701	0,4747571	0,0512093	0,7428042	0,6100237	0,7210987	0,6373171	0,5496877	0,4720615
620	0,2548965	1,0458982	0,5522276	0,3077473	0,9543962	0,6379801	0,6363927	0,3626578	0,4072632	0,8386779	0,8669327	0,8101959	0,9022542	0,8898946	0,8446509	0,7944499	0,0712248	1,0231861	0,8410268	0,8805247	0,1160533	0,1726835	0,1090315	0,8519228	0,5484727	0,0909005	0,7220293	0,6572005	0,8136729	0,6973709	0,5606405	0,4866307
640	0,2460285	0,9712702	0,5274493	0,2758262	0,8894173	0,5774094	0,6209372	0,3819040	0,3950357	0,7963623	0,9642424	0,7736078	0,9027497	0,8828562	0,9235233	0,7388528	0,0626038	1,0374020	0,8485968	0,8496108	0,1062372	0,1736846	0,1242822	0,7758050	0,5514362	0,1162064	0,8219005	0,6868860	0,8583431	0,6318284	0,5810912	0,5570749
660	0,2652759	0,9876082	0,5911504	0,2465992	0,9496794	0,5602789	0,6005890	0,3792604	0,3956883	0,8027871	0,9527147	0,6909631	0,9294401	0,8500423	0,9316463	0,8311270	0,0605485	0,9817239	0,8752844	0,8672082	0,1201001	0,1800013	0,1165031	0,7756911	0,6067425	0,1361384	0,9007676	0,7963127	0,8589213	0,6315025	0,5673456	0,5675616
680	0,2961542	1,0713109	0,5386018	0,2118427	1,0174905	0,5806016	0,6263196	0,4095669	0,3548758	0,7662358	0,9646061	0,6076093	0,8841708	0,8459974	0,9034137	0,8229084	0,0536585	0,9755444	0,8317961	0,8589195	0,1098747	0,1896925	0,1457998	0,7532955	0,5966200	0,1276597	0,9453605	0,7462801	0,8608637	0,5954321	0,5479140	0,5928738
700	0,3097170	0,9498567	0,5568683	0,1796517	0,9772229	0,5963948	0,6639635	0,4339620	0,2824906	0,7546778	0,9293598	0,5783740	0,9659767	0,8601654	0,8337428	0,8349373	0,0638144	0,9223804	0,8786577	0,8922717	0,1137152	0,2062208	0,1389631	0,7939132	0,6559815	0,1230129	0,9026058	0,7264037	0,9038933	0,5569873	0,5228190	0,5574840
720	0,3066484	0,8714007	0,4625561	0,1621919	0,9941147	0,5772766	0,5831308	0,4506453	0,3050111	0,7367623	0,8913944	0,5964075	0,9167458	0,8854639	0,8385117	0,7931138	0,0515849	1,0081375	0,9394110	0,8811740	0,1202545	0,2059150	0,1235649	0,7772570	0,6920727	0,1320654	0,8919977	0,6717169	0,9031326	0,5316827	0,5377478	0,5754255
740	0,3278529	0,9119784	0,5215271	0,1549314	1,0386524	0,5711400	0,6033081	0,3502707	0,3567961	0,7556638	0,9302265	0,5916620	0,8517644	0,8733819	0,8512782	0,7307183	0,0503255	1,0559533	0,9581179	0,8253513	0,1158413	0,1863629	0,1048173	0,7735673	0,6564319	0,1493297	0,8650938	0,6711862	0,8282882	0,4583686	0,6262667	0,5557825
760	0,3293642	0,8366115	0,5177295	0,1561612	1,1368830	0,5981163	0,6297616	0,3339626	0,3940327	0,7171111	1,0280049	0,5708163	0,8887512	0,9064952	0,9257455	0,6840789	0,0330246	1,0079776	0,9767809	0,7779670	0,0933778	0,1776966	0,1026068	0,7255855	0,7179481	0,1297271	0,8232082	0,7334864	0,8810711	0,4919402	0,6048269	0,5871933
780	0,2942436	0,9307310	0,5589661	0,1705799	1,0182448	0,6609917	0,6272744	0,3316736	0,3923786	0,7605366	1,0270947	0,5718358	0,9308705	0,8798697	0,9236551	0,7216054	0,0557696	1,0257746	0,9443225	0,7353272	0,0787303	0,1943319	0,1052535	0,7987254	0,6939969	0,1368502	0,8232575	0,8566111	0,9278845	0,5012219	0,5507190	0,6369046
800	0,3233935	0,9773479	0,5588071	0,1781581	1,0107940	0,6663756	0,6636923	0,3279065	0,3922682	0,7407421	1,0744108	0,5861637	0,9283080	0,8695594	0,8901791	0,7242496	0,0698274	1,0749182	0,8603630	0,7369823	0,1165519	0,1958251	0,1169295	0,8136520	0,7223976	0,1708796	0,9265469	0,8422767	0,9229827	0,5222576	0,5347317	0,5998401
820	0,3090602	1,0655378	0,5058305	0,1805429	0,9864061	0,6340487	0,6831463	0,3258724	0,4498461	0,6697553	1,0561231	0,6739828	0,9866592	0,8448428	0,7938187	0,7304153	0,0742609	1,0710323	0,8156659	0,7591641	0,1032270	0,1835374	0,1203225	0,8390055	0,7077248	0,1574337	0,9070210	0,8364236	0,9105462	0,5102753	0,5497593	0,6138566
840	0,3277972	1,0395955	0,4635312	0,1906347	0,9940022	0,6000884	0,6940275	0,3293786	0,4387660	0,6554210	1,0322698	0,7044033	1,0360903	0,8073990	0,7563744	0,6910661	0,0753086	1,0131703	0,8592893	0,7319290	0,0925758	0,1852199	0,1156304	0,8377231	0,6555780	0,1743161	0,8044953	0,8482081	0,9221769	0,4813292	0,5608916	0,6140947
860	0,3526806	0,9928037	0,5474269	0,1428632	1,0588891	0,6479202	0,7235565	0,3234803	0,5085222	0,6133049	1,0412048	0,7244659	1,0367230	0,7920927	0,7617495	0,6366554	0,0526745	0,9885496	0,8477206	0,8285410	0,0778667	0,1743016	0,1164875	0,8619176	0,6201481	0,2031141	0,7943469	0,7961556	0,9485328	0,4987860	0,5298070	0,5915573
880	0,3248694	0,9638349	0,5032315	0,1365894	1,0110364	0,6880411	0,6422286	0,3034559	0,4891720	0,6027447	1,0844563	0,7265186	0,9516133	0,7411544	0,7935621	0,6647555	0,0644819	0,9686663	0,8659136	0,7819270	0,0644643	0,1729780	0,1209064	0,8573375	0,6336715	0,1989985	0,7709730	0,7743301	0,8891150	0,4891695	0,5334882	0,6149513
900	0,3077671	0,9580893	0,5267769	0,1264711	1,0060624	0,6525453	0,6112920	0,3078716	0,4194089	0,6463383	1,0101549	0,7398145	0,9858637	0,7840164	0,6863631	0,7377168	0,0944389	1,0194034	0,8071761	0,7327663	0,0673509	0,1697534	0,0906734	0,8629523	0,5755116	0,1768141	0,6786154	0,7032507	0,8449074	0,4612096	0,5310089	0,5802006
920	0,2766397	0,9606009	0,5183897	0,1136297	1,0446544	0,6742600	0,6130207	0,3383927	0,4230015	0,6126972	1,0400978	0,6973555	0,9977548	0,7820655	0,7317282	0,7497315	0,0864997	1,0443012	0,7806572	0,7868204	0,0875919	0,1612493	0,1281266	0,8880334	0,5514040	0,2275983	0,6523390	0,6397962	0,8592472	0,4214167	0,5431606	0,5472692
940	0,2991151	1,0230754	0,5999581	0,1226044	1,0682566	0,6906535	0,5946143	0,3664409	0,4126462	0,6637784	0,9093062	0,6559035	0,9501630	0,7795014	0,7919911	0,6711351	0,0870782	1,0125303	0,7942393	0,8206533	0,1073749	0,1586992	0,1192982	0,8297406	0,5401002	0,2124561	0,7583118	0,6949392	0,9400070	0,3936524	0,5071865	0,5512986
960	0,2992497	0,9924159	0,5990181	0,1411373	1,0577297	0,6478061	0,5843350	0,4633945	0,3590844	0,6263798	0,8815073	0,6548751	0,9098208	0,8115779	0,7495128	0,6817577	0,0791699	1,0357690	0,7967511	0,8066940	0,0913414	0,1479218	0,0971989	0,8168885	0,5921155	0,2222725	0,7257644	0,7026250	0,9558674	0,3913713	0,5541226	0,5844965
980	0,3131684	0,9282129	0,5192483	0,1303183	1,0268695	0,6987288	0,6174856	0,3903864	0,3336165	0,6234958	0,9042034	0,6595727	0,8614539	0,8106819	0,7574819	0,6947677	0,0785741	1,0156262	0,8130168	0,8721923	0,0886104	0,1447145	0,0977818	0,7833203	0,6164193	0,2014514	0,7157868	0,7408123	0,9953021	0,4180782	0,5205683	0,6507910
1000	0,2744244	0,9849178	0,5230836	0,1369994	1,0277607	0,6581633	0,6276502	0,3576940	0,3025135	0,6109934	0,8746713	0,6422676	0,8891122	0,8123542	0,6973595	0,6301303	0,0705065	1,0310434	0,8246496	0,8383324	0,1057008	0,1597365	0,0933050	0,8320062	0,6104404	0,2135545	0,7781887	0,7269067	0,9114542	0,4319424	0,5144150	0,5990387
1020	0,2471214	0,9588531	0,5036194	0,1495888	0,9726863	0,6294005	0,6317201	0,3462002	0,3710786	0,6762807	0,9748858	0,7218067	0,9218011	0,8237785	0,7607505	0,6266041	0,0707279	1,0222537	0,8398035	0,8006625	0,0930956	0,1884031	0,0716640	0,8586324	0,6814105	0,2216816	0,8685396	0,7500965	0,8847665	0,4237081	0,5034812	0,6414760
1040	0,2627574	0,9500415	0,4650963	0,1502558	0,9375894	0,6472410	0,6722200	0,3598558	0,4003855	0,6228951	1,0705446	0,7053333	0,8874617	0,7556394	0,6469574	0,5959340	0,0591991	0,9965994	0,7983872	0,8085187	0,1085920	0,1863713	0,1011673	0,8579366	0,6050196	0,2321024	0,8387310	0,6408555	1,0692685	0,4418337	0,5156989	0,6215419
1060	0,2740520	0,8912637	0,4800970	0,1448753	0,9836068	0,6111522	0,6530372	0,3724737	0,3841208	0,6292191	1,0478483	0,6750072	0,8460593	0,7635470	0,6924700	0,5974175	0,0488404	1,0486449	0,8431896	0,7862948	0,0984779	0,1594836	0,0968531	0,8163818	0,6344857	0,2246292	0,8285173	0,7582336	1,0089273	0,4366791	0,5427956	0,6066732
1080	0,2523357	0,9561905	0,5076530	0,1658318	0,9436789	0,6227256	0,6407580	0,3863484	0,3512129	0,6191547	1,0516727	0,7179732	0,8945284	0,7122907	0,7072825	0,6636410	0,0506561	0,9991511	0,8765166	0,7391317	0,1114608	0,1648209	0,1444205	0,7163255	0,6420820	0,2154138	0,8958090	0,7694748	1,0575632	0,4633785	0,5252930	0,5946922
1100	0,2683399	0,9476917	0,4872976	0,1660608	1,0467919	0,6658810	0,6665330	0,3754052	0,3159413	0,6557621	1,0067127	0,7539305	0,9344934	0,7356078	0,6838021	0,6863245	0,0621660	0,9634829	0,8353908	0,7619609	0,1347013	0,1350208	0,1628439	0,7107255	0,6420027	0,2083511	0,8548022	0,7110717	1,0482644	0,4547272	0,5073563	0,6253811

0	0,3797472	1,0069859	0,4962104	0,1419365	1,0408979	0,6459544	0,6407191	0,3423498	0,3800704	0,6743583	0,9370274	0,6851140	1,0102985	0,7758036	0,7431678	0,6368622	0,0529465	0,9139532	0,9028721	0,7796675	0,1448862	0,1672057	0,1058284	0,9431133	0,7436778	0,2704797	0,8301376	0,6894770	1,0107683	0,3969576	0,5056652	0,5135836
20	0,2922232	1,0760941	0,5467280	0,1404831	1,0115717	0,5730404	0,7143909	0,3416321	0,4066242	0,6784467	0,9325704	0,7076176	0,9389253	0,7353200	0,7053709	0,6597663	0,0322817	0,9026448	0,7915389	0,7665748	0,1316186	0,1728898	0,1279949	0,7907041	0,5401430	0,1849391	0,7418981	0,7383328	0,9819547	0,4595379	0,4988880	0,5501305
40	0,2883983	1,0617493	0,5103327	0,1928662	0,9611564	0,5428117	0,6340477	0,3536499	0,4028778	0,7402326	0,9066061	0,8206383	0,9275860	0,7363215	0,7641488	0,6202739	0,0362007	0,8673948	0,8053883	0,7105402	0,1216125	0,1649264	0,0932100	0,8244633	0,4276718	0,2186256	0,7427081	0,7263188	0,9512612	0,4770069	0,5035563	0,6196545
60	0,3078325	1,0630497	0,5214906	0,2691864	0,9935794	0,5760485	0,6738910	0,3904430	0,4000946	0,7246501	0,9977890	0,9547584	1,0000338	0,7395326	0,7171063	0,6216515	0,0346125	0,9082827	0,8515330	0,7598314	0,0823803	0,1579064	0,1025871	0,9065661	0,3838324	0,2235471	0,7222372	0,7130106	1,0662813	0,4863463	0,5016138	0,5711454
80	0,2693481	1,0335657	0,4827180	0,3856953	1,0387403	0,5819703	0,6063523	0,3626407	0,3498690	0,7336034	0,9868854	0,9955742	1,0176319	0,7892805	0,6704165	0,5903149	0,0368672	0,8514791	0,7495293	0,7727109	0,0663560	0,1690838	0,0876884	0,8875408	0,3095559	0,2166280	0,7180670	0,7256061	1,0498884	0,4649045	0,5193062	0,5401125
100	0,2538596	1,0655780	0,5136544	0,4834510	1,0386010	0,5829667	0,6125446	0,3597295	0,3570858	0,7609735	0,9368588	1,0121719	0,9526638	0,7900016	0,7665777	0,6265895	0,0442668	0,8632466	0,7445550	0,7652643	0,0348384	0,1554043	0,0789644	0,8843383	0,2823637	0,2167785	0,7122151	0,7201333	1,0133837	0,4607574	0,5249985	0,5454170
120	0,2526066	1,1695360	0,4271120	0,5162886	1,0139803	0,5519834	0,6219850	0,3663430	0,3571809	0,7578830	1,0876522	0,9242541	0,9708352	0,7953177	0,7275678	0,6701999	0,0672702	0,8757101	0,7595300	0,7569992	0,0186491	0,1489220	0,0543397	0,8437376	0,2382801	0,2327717	0,7249372	0,7430790	1,0042578	0,5139085	0,5278241	0,5588787
140	0,2466494	1,1468200	0,4150693	0,5769089	0,9804793	0,5269000	0,6070213	0,3402938	0,3456334	0,8000598	1,0994534	0,9994903	0,9987716	0,7990206	0,7631389	0,6803877	0,0726338	0,9897722	0,8445912	0,7672786	0,0117412	0,1372105	0,0639041	0,8233993	0,1892108	0,2321219	0,7549326	0,7640349	1,0302382	0,4821582	0,5646603	0,5846073
160	0,2339788	1,0893055	0,4393070	0,6437321	1,0122274	0,5276141	0,5711000	0,3061631	0,3404150	0,7861406	1,0863972	0,9703037	1,0184142	0,7639614	0,7899041	0,6977854	0,0614539	1,0730738	0,8721014	0,7923653	0,0091485	0,1628624	0,0753668	0,8212766	0,1872422	0,2532594	0,7575461	0,6565977	0,9883844	0,5126846	0,5545323	0,6247868
180	0,2525909	1,0768139	0,5102720	0,6684987	0,9421461	0,5251173	0,6343302	0,3310407	0,3808283	0,8228398	1,0964586	0,9813458	1,0237836	0,8003790	0,7776318	0,7451843	0,0531714	1,0624563	0,9049454	0,7870495	0,0070120	0,1511100	0,0657262	0,8143004	0,1712009	0,2359655	0,8129851	0,8388181	0,9935579	0,5639262	0,4965685	0,5962026
200	0,2878966	1,0154260	0,4626649	0,6732551	0,9852152	0,5274629	0,6351552	0,3398881	0,3854678	0,8081735	1,0439543	0,9805342	1,0938090	0,7884886	0,8308265	0,7359307	0,0576047	1,0899898	0,8934675	0,8340598	0,0100816	0,1575591	0,0833400	0,8292488	0,1684796	0,2387520	0,8388809	0,8314586	0,9755230	0,5120099	0,5274760	0,5500679
220	0,2805814	0,9304742	0,4477800	0,6733112	1,0093996	0,5079480	0,6661728	0,3529428	0,3762294	0,8368782	0,9969908	1,0162984	1,0958976	0,7842356	0,9028183	0,7312948	0,0706354	1,1006805	0,8735754	0,8851469	0,0158217	0,1476892	0,0717856	0,7599017	0,1702910	0,2205851	0,8742561	0,7661447	1,0520197	0,4760245	0,4995948	0,5746058
240	0,2941240	0,9267998	0,4469812	0,6119931	0,9854845	0,5908045	0,6804579	0,3591600	0,4347099	0,8046278	0,9154010	1,0389742	0,9941724	0,7790715	0,8374594	0,7777812	0,0547597	1,0521355	0,8853955	0,9143304	0,0104976	0,1550145	0,0933241	0,7521440	0,1498227	0,2048356	0,9116479	0,7633102	0,9861835	0,4621584	0,4973318	0,5751120
260	0,2737466	1,0291579	0,4645734	0,6191505	1,0074090	0,6052360	0,6573640	0,3589038	0,4216805	0,7497602	0,9463624	1,0274668	1,0682541	0,8150828	0,7738465	0,7050627	0,0641990	1,0223774	0,8659463	0,8448813	0,0054796	0,1505231	0,0764705	0,6837978	0,1282649	0,2080837	0,8386918	0,8292271	0,9137654	0,4869199	0,5100953	0,5890944
280	0,2312742	1,0140673	0,5114042	0,6305378	1,1011512	0,5575684	0,6039444	0,3815407	0,3988719	0,7256177	0,9196172	0,9838354	0,9944293	0,8524722	0,8035326	0,7413620	0,0540183	0,9456684	0,8657656	0,8147734	0,0013388	0,1733939	0,0822638	0,6989884	0,1234070	0,1935640	0,7966915	0,7440812	1,0491997	0,5010759	0,5070738	0,5972161
300	0,2575841	1,0210993	0,4866583	0,6654093	1,0302805	0,5607179	0,6313155	0,3342145	0,4268880	0,7151336	0,9430049	0,9373576	0,9188972	0,8613229	0,8168695	0,7204176	0,0535293	0,9411612	0,8892272	0,7690849	0,0016308	0,1950493	0,0867191	0,7600714	0,0990837	0,1970801	0,8040794	0,6968178	1,0957934	0,5101203	0,5265546	0,6113704
320	0,2807077	1,0221039	0,4406721	0,7143874	1,0001991	0,5638096	0,6373713	0,3449548	0,4173440	0,6983509	1,0360852	0,9221143	0,9223646	0,8138973	0,8136772	0,7313366	0,0379176	0,9059805	0,8930620	0,8219410	0,0023881	0,1693470	0,1301689	0,7599091	0,1145819	0,1759942	0,7988922	0,7472172	0,9509114	0,4977493	0,5183079	0,6319985
340	0,2468151	1,0544357	0,4818773	0,7089399	0,9510553	0,5795411	0,6253775	0,3588084	0,3889471	0,6756510	1,0260833	0,9070839	0,9046727	0,8184823	0,8345955	0,6953398	0,0396876	0,8561313	0,8579312	0,8638612	0,0051080	0,1666779	0,1361307	0,8332850	0,1063767	0,1637142	0,8477757	0,7775726	1,0007225	0,5116358	0,5564520	0,6102568
360	0,2638805	1,0026024	0,5042923	0,6639550	0,9861410	0,5476171	0,6708167	0,3745896	0,3966486	0,6977412	1,0241780	0,9232363	0,9346485	0,8146095	0,8759496	0,7017407	0,0579404	0,8433640	0,8325927	0,7917425	0,0069785	0,1582974	0,1219667	0,8365587	0,1212989	0,1613429	0,7486669	0,7367683	0,9867127	0,5220647	0,5510278	0,6023600
380	0,2427229	0,9268467	0,5680188	0,7305366	0,9944780	0,5799237	0,6899532	0,3410815	0,3471275	0,7138018	0,9948088	0,9470454	0,9254644	0,8500244	0,8314208	0,6377837	0,0393143	0,8706313	0,8492124	0,7802827	0,0043080	0,1808584	0,1099242	0,8546546	0,1348777	0,1616057	0,8054664	0,7374984	1,0579834	0,5137159	0,5518181	0,6366942
400	0,2680136	0,8828329	0,6072691	0,7006180	0,9743900	0,6061880	0,6176335	0,2880939	0,3902364	0,7247370	1,0430009	1,0163750	0,9246308	0,7918957	0,8122830	0,7031130	0,0368616	0,9142008	0,8277267	0,8486987	0,0026879	0,1636070	0,1260189	0,8144228	0,1057671	0,1628459	0,8593024	0,7385557	1,0255719	0,4920550	0,5604468	0,6209745
420	0,2539224	1,0356631	0,6170953	0,7882841	0,9861789	0,5742010	0,6703130	0,3129919	0,3791717	0,7542641	1,1080261	0,9975867	0,9154218	0,8194145	0,8319284	0,7327380	0,0413026	0,9545308	0,8940146	0,8033085	0,0000000	0,1975010	0,1238967	0,8832661	0,1317056	0,1668421	0,8893684	0,7403694	0,9934185	0,4543236	0,5424298	0,6473106
440	0,2541497	1,0178835	0,5688197	0,7636330	1,0208711	0,5447909	0,6912386	0,3041856	0,4097866	0,7328624	1,1281246	0,9556367	0,8512354	0,7901074	0,8433374	0,6864095	0,0611074	0,9335711	0,8800693	0,7826767	0,0018431	0,1690885	0,1321581	0,8785100	0,1198768	0,1751042	0,8342998	0,7159906	0,9455694	0,4417416	0,4890997	0,6829177
460	0,2711233	0,9572844	0,5562896	0,7552022	1,0817482	0,5385383	0,6382310	0,3003417	0,4403441	0,7172608	1,1084336	1,0077570	0,8926636	0,7683042	0,7976530	0,6517946	0,0690283	0,9729831	0,8600222	0,8141545	0,0024079	0,1571790	0,1194727	0,8878975	0,1326239	0,1498572	0,7781676	0,6654955	0,9755219	0,4690458	0,5373149	0,6928705
480	0,2756687	0,9994708	0,4898371	0,7317379	1,0336647	0,5464299	0,6675040	0,2910514	0,3686699	0,7268761	1,0349312	1,0628241	0,9153896	0,7995824	0,8940467	0,6902690	0,0725672	0,9924975	0,8033965	0,8749539	0,0048176	0,1609178	0,0921669	0,8215072	0,1444190	0,1497164	0,8020651	0,7218803	1,1066619	0,4376866	0,5384520	0,6674290
500	0,2360015	1,0578570	0,4732135	0,6948611	0,9718478	0,5838794	0,6676166	0,3381825	0,3747786	0,7118122	1,0765489	0,9869345	0,9541692	0,8435200	0,9021371	0,6402711	0,0586774	1,0053238	0,7979750	0,9051110	0,0075339	0,1403442	0,1055051	0,8411875	0,1193033	0,1589581	0,8048968	0,6513275	1,1150106	0,4745300	0,5604402	0,6303985
520	0,2783369	0,9812070	0,4849733	0,7019668	0,9671236	0,5982116	0,7142319	0,3892188	0,3699217	0,6764759	1,0527802	0,9451915	0,9343646	0,8676163	0,8513881	0,6120272	0,0723967	0,9657877	0,8380706	0,8710033	0,0102151	0,1342758	0,1174697	0,8143414	0,1030115	0,1412166	0,8308430	0,6402334	1,0398969	0,4496281	0,5952724	0,5333393
540	0,3157978	0,9461833	0,5160489	0,6920480	0,9695093	0,6068344	0,6748266	0,3307485	0,4143426	0,6532573	0,9760759	0,8759783	0,9643475	0,8852375	0,8735364	0,6209816	0,0621502	0,9540068	0,8271490	0,7833967	0,0138687	0,1472701	0,1297519	0,7994175	0,0781814	0,1519341	0,7708199	0,6316224	1,0070288	0,4296820	0,5438615	0,5687016
560	0,2937136	0,9067658	0,5254396	0,6959542	0,9742121	0,6133063	0,6750372	0,3382110	0,4205501	0,6715874	0,9457211	0,9233789	0,9674818	0,8984412	0,8426702	0,6836155	0,0589770	0,9459675	0,8483397	0,7400877	0,0105937	0,1475403	0,1165368	0,7698443	0,0970995	0,1577500	0,7396929	0,6420489	1,0312712	0,4468745	0,5377595	0,5437016
580	0,3182465	0,9116835	0,5865833	0,6115419	0,9438752	0,5666950	0,6682835	0,3979884	0,4904105	0,6810379	0,9397129	0,9460549	0,9476069	0,8747008	0,8175611	0,6141955	0,0671631	0,9531689	0,8218861	0,7423003	0,0223605	0,1396961	0,0996685	0,7734403	0,2049270	0,1746645	0,6749342	0,7594340	1,0225418	0,4757078	0,5890262	0,5763641
600	0,2887133	0,9652944	0,5125097	0,5528162	0,9438549	0,5620191	0,6024641	0,3547070	0,5050938	0,6840531	0,8987160	0,8503954	0,9637221	0,8384553	0,8231827	0,6435486	0,0573533	0,9657849	0,8063464	0,7832055	0,0452113	0,1417045	0,0982149	0,8622938	0,3050335	0,1565137	0,6645535	0,7542163	0,9580954	0,4400449	0,5713882	0,5201934
620	0,2924489	0,8748499	0,5065057	0,5193274	0,8851526	0,5392653	0,6522409	0,3401031	0,4355519	0,7156671	1,0430769	0,8551675	0,9550732	0,7877672	0,7004501	0,6280854	0,0596051	0,9303419	0,9048092	0,7202250	0,0604103	0,1669731	0,1162452	0,8193939	0,3647482	0,1443327	0,7174912	0,8154748	0,9308050	0,3871828	0,5184116	0,5011413
640	0,3392448	1,0112506	0,5175350	0,4127198	0,8349949	0,5540537	0,6307192	0,3846251	0,3687368	0,7792716	1,0065664	0,7970713	0,9260678	0,7714027	0,7711133	0,6450623	0,0633604	0,9158200	0,8710149	0,7029086	0,0904907	0,1552920	0,1050219	0,8434669	0,4419850	0,1490881	0,7056537	0,7755549	1,0031227	0,3909711	0,5551083	0,5011599
660	0,3574606	1,0432590	0,5788549	0,3883414	0,8861016	0,6019872	0,6135642	0,4117786	0,3856041	0,7457378	0,9602984	0,7182039	0,9013958	0,7650725	0,7117700	0,6669475	0,0562452	0,9700266	0,9021000	0,7185092	0,0837642	0,1574223	0,0917863	0,8940244	0,5432458	0,1653974	0,7066824	0,7942974	0,9539867	0,4470077	0,5106729	0,5412017
680	0,3446372	1,0062620	0,5404033	0,3456870	0,9843408	0,6168856	0,6398173	0,4068001	0,4085817	0,7642719	0,9907058	0,6764648	0,9558402	0,7499630	0,7289994	0,6945829	0,0728785	0,9752413	0,8490270	0,7138083	0,1016966	0,1604691	0,0916919	0,9042758	0,6234764	0,1612110	0,8123297	0,7433993	0,9589848	0,4686479	0,5085928	0,5670130
700	0,3459898	1,0169132	0,5394401	0,2870089	0,9081636	0,6690994	0,6343076	0,3874113	0,4184767	0,7587147	0,9782337	0,6608078	0,9406717	0,8038300	0,6783452	0,6677015	0,0714442	0,9139583	0,8623663	0,7397692	0,0965286	0,1432221	0,0849551	0,9026749	0,6406871	0,1879564	0,7479762	0,7472839	0,9719242	0,4345944	0,4982814	0,5591731
720	0,3408770	1,0484493	0,5264520	0,2751947	0,9005608	0,7139690	0,6398272	0,3654745	0,3906670	0,7142295	0,9360284	0,6684795	0,8829012	0,7863605	0,7526162	0,6667454	0,0537353	0,8821481	0,8533627	0,7964904	0,0739523	0,1343541	0,0865445	0,8316873	0,5689976	0,2054974	0,7476404	0,8643079	1,0068441	0,3981701	0,4733452	0,5646283
740	0,3119466	1,0603663	0,4887419	0,2431506	0,9447682	0,6816385	0,6391246	0,4053131	0,3569760	0,7147489	0,8795461	0,7108037	0,8862293	0,7556820	0,7362650	0,6756110	0,0604120	0,7955073	0,8979420	0,8284652	0,1091842	0,1709417	0,0755419	0,8852040	0,6012157	0,2078002	0,7642576	0,8239544	1,0489684	0,3608838	0,4805247	0,6461021
760	0,3039829	0,9701746	0,5114091	0,2472007	0,9882829	0,6869825	0,6119143	0,3624877	0,4040262	0,7103951	0,9359696	0,6677566	0,8962359	0,8057910	0,7021182	0,6337059	0,0477615	0,8329478	0,8024235	0,8217397	0,1029374	0,1622801	0,0702920	0,9386063	0,6077587	0,2023216	0,7141230	0,7987001	1,0383747	0,3658467	0,5153943	0,5820584
780	0,2956849	0,9454899	0,4834197	0,2392293	0,9808765	0,6897245	0,6311230	0,3809452	0,4182096	0,7226742	0,9560778	0,6520712	0,9042800	0,7453396	0,6989197	0,6531685	0,0646565	0,8289574	0,8310062	0,8499124	0,1234473	0,1596190	0,0965500	0,8455955	0,6899860	0,2200423	0,6905119	0,7053095	1,0167768	0,4121189	0,4960417	0,6191208
800	0,2852500	0,9431053	0,4616927	0,2302702	0,9022866	0,7043512	0,6263557	0,3566388	0,3875537	0,6908622	0,9676313	0,7401432	0,9617564	0,7834015	0,7231341	0,6698273	0,0603418	0,8737015	0,8603247	0,8832607	0,1293577	0,1501795	0,1014723	0,8199183	0,6745213	0,2009537	0,6912390	0,7677795	1,0690786	0,4801245	0,5378645	0,5810646
820	0,3322712	1,0535073	0,5172416	0,2364045	0,9130437	0,6894137	0,5670722	0,3558860	0,4458450	0,7325595	0,9313865	0,7438321	0,9131671	0,7593280	0,6921777	0,6896238	0,0503669	0,8771423	0,8282017	0,8534799	0,1176197	0,1490187	0,0978333	0,9398613	0,7285109	0,1811676	0,7797751	0,7802252	1,0395527	0,4727305	0,5259491	0,5555795
840	0,3136596	0,9649464	0,5362278	0,2384588	0,9673184	0,6275946	0,6407415	0,3939474	0,4499948	0,6953391	0,9672888	0,6957011	0,9489049	0,8193793	0,7080545	0,7015566	0,0569303	0,7989727	0,7823307	0,8098568	0,0963612	0,1339178	0,0901620	0,9016876	0,7191716	0,1879926	0,7923718	0,7345202	1,0966357	0,4785536	0,5324762	0,5705816
860	0,3735716	0,9397824	0,5665348	0,2363179	1,0589278	0,5969225	0,6405964	0,3862279	0,4285379	0,7282543	0,9643159	0,6321456	0,9719728	0,7564022	0,6465646	0,7447615	0,0636351	0,8108462	0,7474514	0,7866808	0,1116169	0,1260059	0,0794822	0,8452712	0,6830455	0,1760306	0,7410415	0,7287959	1,0832846	0,4983245	0,5196524	0,6071138
