"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
580	0,9607167	0,4065661	0,1159348	0,5596464	0,1898914	0,0944303	0,1760163	0,5354297	0,4831204	0,8338686	0,9012036	0,2844037	0,7230899	0,1783923	0,2512732	0,5338179	0,5440534	0,5000254	0,9556231	0,1086899	0,7811448	0,0801630	0,1587813	0,8323491	0,6826072	0,8851567	0,9968514	0,8766270	0,6295305	0,5324505	0,4066903	0,6025062
600	0,9094555	0,4061598	0,1167565	0,5597502	0,2102713	0,1285172	0,1760163	0,5354297	0,5485948	0,8226746	0,9010718	0,2829286	0,7230530	0,1783901	0,2162296	0,5183535	0,5438556	0,5047708	0,9568269	0,1091978	0,7811444	0,0802237	0,2254457	0,8073017	0,5859125	0,8852374	0,9968735	0,8773873	0,6167714	0,5400983	0,4065144	0,6024438
620	0,8577907	0,4049965	0,1193403	0,5595522	0,2222277	0,1498036	0,1760163	0,5354297	0,6039824	0,8003609	0,9003541	0,2780065	0,7227667	0,1783763	0,1815557	0,4860322	0,5426821	0,5134840	0,9591530	0,1103476	0,7811419	0,0807935	0,2893860	0,7816785	0,4888851	0,8852321	0,9968713	0,8787878	0,5898257	0,5594035	0,4052254	0,6020891
640	0,8141217	0,4029666	0,1242087	0,5586152	0,2258031	0,1601933	0,1760163	0,5354297	0,6402416	0,7742690	0,8985850	0,2687602	0,7219682	0,1783377	0,1529101	0,4442734	0,5395559	0,5224379	0,9618172	0,1118593	0,7811348	0,0825110	0,3417840	0,7586787	0,4067467	0,8850304	0,9968138	0,8809803	0,5558960	0,5878430	0,4016107	0,6011722
660	0,7801248	0,4002328	0,1313336	0,5564187	0,2250415	0,1651975	0,1760163	0,5354297	0,6595426	0,7506156	0,8956864	0,2561982	0,7205553	0,1782651	0,1312059	0,4008805	0,5340210	0,5286816	0,9640648	0,1133429	0,7811214	0,0858637	0,3825464	0,7385523	0,3423340	0,8844517	0,9966547	0,8838533	0,5221663	0,6198741	0,3949567	0,5995915
680	0,7548617	0,3971050	0,1402675	0,5525697	0,2232114	0,1685549	0,1760163	0,5354297	0,6671585	0,7320184	0,8919744	0,2422157	0,7186325	0,1781577	0,1155745	0,3607470	0,5263572	0,5314756	0,9654898	0,1145492	0,7811017	0,0909692	0,4140163	0,7208795	0,2938634	0,8832504	0,9963396	0,8871225	0,4926622	0,6509316	0,3853845	0,5974605
700	0,7366289	0,3939153	0,1503451	0,5469480	0,2218554	0,1718133	0,1760163	0,5354297	0,6680554	0,7186924	0,8879424	0,2285435	0,7164307	0,1780233	0,1046846	0,3259952	0,5173442	0,5314877	0,9660002	0,1154078	0,7810769	0,0975286	0,4386039	0,7053526	0,2582678	0,8811400	0,9958111	0,8904387	0,4686951	0,6785446	0,3736606	0,5950278
720	0,7237243	0,3909364	0,1608658	0,5397350	0,2212661	0,1751439	0,1760163	0,5354297	0,6658254	0,7098002	0,8840532	0,2163121	0,7142027	0,1778743	0,0972730	0,2969714	0,5079083	0,5297425	0,9656915	0,1159649	0,7810492	0,1049499	0,4581279	0,6918746	0,2325213	0,8778393	0,9950173	0,8934738	0,4500031	0,7019218	0,3608255	0,5925685
740	0,7147144	0,3883457	0,1712187	0,5313435	0,2211935	0,1782160	0,1760163	0,5354297	0,6626592	0,7042393	0,8806273	0,2060531	0,7121506	0,1777237	0,0923148	0,2731730	0,4988552	0,5270696	0,9647335	0,1163075	0,7810211	0,1125627	0,4738101	0,6804417	0,2140800	0,8731369	0,9939202	0,8959713	0,4356910	0,7212007	0,3478831	0,5903047
760	0,7084851	0,3862246	0,1809441	0,5223014	0,2213216	0,1807261	0,1760163	0,5354297	0,6596822	0,7009947	0,8778217	0,1978623	0,7103972	0,1775826	0,0890412	0,2538393	0,4907427	0,5239873	0,9633028	0,1165158	0,7809944	0,1198034	0,4864500	0,6710228	0,2009561	0,8669571	0,9925044	0,8977676	0,4247814	0,7368763	0,3356258	0,5883726
780	0,7042092	0,3845778	0,1897461	0,5131384	0,2214565	0,1825720	0,1760163	0,5354297	0,6573369	0,6992573	0,8756604	0,1915764	0,7089898	0,1774581	0,0869021	0,2382288	0,4838644	0,5207807	0,9615560	0,1166458	0,7809705	0,1263035	0,4965947	0,6635041	0,1916566	0,8594040	0,9907834	0,8987918	0,4164459	0,7495001	0,3245761	0,5868246
800	0,7012897	0,3833595	0,1974740	0,5043051	0,2215323	0,1838204	0,1760163	0,5354297	0,6556895	0,6984369	0,8740825	0,1869092	0,7079195	0,1773538	0,0855159	0,2257031	0,4782956	0,5176092	0,9596252	0,1167304	0,7809501	0,1318876	0,5046560	0,6576878	0,1850863	0,8507588	0,9887994	0,8990531	0,4100522	0,7595723	0,3150043	0,5856505
820	0,6993044	0,3824980	0,2040908	0,4961320	0,2215545	0,1846163	0,1760163	0,5354297	0,6546360	0,6981321	0,8729855	0,1835404	0,7071440	0,1772702	0,0846237	0,2157268	0,4739615	0,5145764	0,9576211	0,1167871	0,7809334	0,1365259	0,5109747	0,6533221	0,1804537	0,8414318	0,9866189	0,8986220	0,4051356	0,7675249	0,3069805	0,5848025
840	0,6979584	0,3819143	0,2096388	0,4888231	0,2215491	0,1851094	0,1760163	0,5354297	0,6540217	0,6980881	0,8722576	0,1811680	0,7066068	0,1772055	0,0840526	0,2078459	0,4707024	0,5117590	0,9556345	0,1168252	0,7809202	0,1402784	0,5158499	0,6501365	0,1771919	0,8318857	0,9843234	0,8976100	0,4013542	0,7737335	0,3004363	0,5842174
860	0,6970479	0,3815352	0,2142090	0,4824700	0,2215373	0,1854167	0,1760163	0,5354297	0,6537006	0,6981549	0,8717965	0,1795325	0,7062506	0,1771571	0,0836888	0,2016714	0,4683253	0,5092116	0,9537368	0,1168502	0,7809100	0,1432503	0,5195488	0,6478724	0,1748975	0,8225576	0,9819986	0,8961504	0,3984511	0,7785264	0,2952209	0,5838309
880	0,6964331	0,3812989	0,2179176	0,4770780	0,2215287	0,1856156	0,1760163	0,5354297	0,6535580	0,6982522	0,8715182	0,1784257	0,7060244	0,1771219	0,0834579	0,1968692	0,4666381	0,5069655	0,9519798	0,1168662	0,7809023	0,1455619	0,5223081	0,6463016	0,1732847	0,8138031	0,9797242	0,8943812	0,3962289	0,7821886	0,2911447	0,5835865
900	0,6960185	0,3811575	0,2208884	0,4725925	0,2215251	0,1857508	0,1760163	0,5354297	0,6535138	0,6983425	0,8713590	0,1776879	0,7058874	0,1770970	0,0833120	0,1931564	0,4654695	0,5050290	0,9503962	0,1168761	0,7808967	0,1473323	0,5243324	0,6452355	0,1721516	0,8058681	0,9775671	0,8924326	0,3945336	0,7849620	0,2880110	0,5834389
920	0,6957392	0,3810762	0,2232418	0,4689239	0,2215247	0,1858462	0,1760163	0,5354297	0,6535171	0,6984123	0,8712736	0,1772020	0,7058085	0,1770797	0,0832199	0,1902985	0,4646778	0,5033918	0,9490018	0,1168822	0,7808926	0,1486698	0,5257941	0,6445262	0,1713558	0,7988881	0,9755769	0,8904181	0,3932446	0,7870467	0,2856349	0,5833539
940	0,6955511	0,3810310	0,2250882	0,4659664	0,2215256	0,1859143	0,1760163	0,5354297	0,6535387	0,6984603	0,8712314	0,1768846	0,7057659	0,1770680	0,0831621	0,1881050	0,4641519	0,5020304	0,9477989	0,1168858	0,7808897	0,1496682	0,5268336	0,6440624	0,1707970	0,7929034	0,9737854	0,8884295	0,3922677	0,7886040	0,2838539	0,5833078
960	0,6954246	0,3810064	0,2265244	0,4636111	0,2215264	0,1859624	0,1760163	0,5354297	0,6535632	0,6984904	0,8712131	0,1766783	0,7057447	0,1770602	0,0831258	0,1864247	0,4638085	0,5009141	0,9467795	0,1168881	0,7808877	0,1504055	0,5275629	0,6437635	0,1704047	0,7878833	0,9722075	0,8865360	0,3915297	0,7897610	0,2825313	0,5832846
980	0,6953396	0,3809930	0,2276335	0,4617549	0,2215269	0,1859956	0,1760163	0,5354297	0,6535841	0,6985075	0,8712068	0,1765441	0,7057355	0,1770551	0,0831030	0,1851390	0,4635875	0,5000097	0,9459292	0,1168895	0,7808863	0,1509452	0,5280682	0,6435730	0,1701293	0,7837503	0,9708446	0,8847848	0,3909741	0,7906163	0,2815567	0,5832740
1000	0,6952824	0,3809852	0,2284841	0,4603052	0,2215270	0,1860179	0,1760163	0,5354297	0,6535995	0,6985161	0,8712061	0,1764566	0,7057325	0,1770517	0,0830888	0,1841562	0,4634470	0,4992847	0,9452295	0,1168904	0,7808853	0,1513371	0,5284146	0,6434526	0,1699360	0,7804018	0,9696875	0,8832041	0,3905575	0,7912459	0,2808427	0,5832700
1020	0,6952440	0,3809803	0,2291329	0,4591817	0,2215270	0,1860326	0,1760163	0,5354297	0,6536097	0,6985196	0,8712074	0,1763991	0,7057323	0,1770496	0,0830799	0,1834055	0,4633583	0,4987089	0,9446610	0,1168909	0,7808846	0,1516197	0,5286502	0,6433767	0,1698004	0,7777258	0,9687201	0,8818065	0,3902466	0,7917073	0,2803221	0,5832690
1040	0,6952182	0,3809768	0,2296251	0,4583169	0,2215269	0,1860422	0,1760163	0,5354297	0,6536159	0,6985205	0,8712090	0,1763609	0,7057333	0,1770482	0,0830744	0,1828327	0,4633027	0,4982552	0,9442039	0,1168913	0,7808841	0,1518224	0,5288092	0,6433288	0,1697051	0,7756123	0,9679223	0,8805923	0,3900155	0,7920442	0,2799437	0,5832692
1060	0,6952009	0,3809739	0,2299967	0,4576551	0,2215269	0,1860484	0,1760163	0,5354297	0,6536192	0,6985202	0,8712104	0,1763354	0,7057344	0,1770473	0,0830709	0,1823961	0,4632678	0,4979006	0,9438400	0,1168915	0,7808838	0,1519669	0,5289163	0,6432985	0,1696383	0,7739598	0,9672722	0,8795538	0,3898446	0,7922892	0,2796695	0,5832698
1080	0,6951892	0,3809716	0,2302762	0,4571514	0,2215269	0,1860526	0,1760163	0,5354297	0,6536208	0,6985194	0,8712113	0,1763181	0,7057355	0,1770467	0,0830688	0,1820637	0,4632458	0,4976252	0,9435529	0,1168916	0,7808836	0,1520695	0,5289882	0,6432790	0,1695914	0,7726792	0,9667483	0,8786774	0,3897189	0,7924668	0,2794711	0,5832704
1100	0,6951814	0,3809697	0,2304856	0,4567698	0,2215269	0,1860553	0,1760163	0,5354297	0,6536214	0,6985186	0,8712119	0,1763062	0,7057362	0,1770464	0,0830675	0,1818110	0,4632318	0,4974126	0,9433281	0,1168917	0,7808835	0,1521420	0,5290366	0,6432663	0,1695585	0,7716941	0,9663302	0,8779466	0,3896268	0,7925952	0,2793278	0,5832707

0	0,6951630	0,3809637	0,2313959	0,4550144	0,2215269	0,1860619	0,1760163	0,5354297	0,6536207	0,6985169	0,8712121	0,1762786	0,7057383	0,1770474	0,0830653	0,1805638	0,4632053	0,4963338	0,9421002	0,1168920	0,7808685	0,1523547	0,5291590	0,6432396	0,1694818	0,7669016	0,9637118	0,8722879	0,3893492	0,7929939	0,2789345	0,5832710
20	0,6951638	0,3775156	0,2313112	0,4551842	0,2215269	0,1860617	0,1760163	0,5354297	0,6536206	0,6985169	0,8735811	0,1762791	0,7057381	0,1770468	0,0830653	0,1806778	0,4632054	0,4964436	0,9422323	0,1949649	0,7960777	0,1509520	0,5292438	0,6432401	0,1793280	0,7673811	0,8836625	0,8729064	0,3893588	0,7675055	0,2778639	0,5825779
40	0,6951643	0,3705212	0,2312496	0,4553081	0,2215269	0,1860615	0,1760163	0,5354297	0,6536206	0,6985169	0,8773685	0,1762793	0,7057380	0,1770464	0,0830653	0,1807643	0,4632055	0,4965245	0,9423294	0,3423171	0,8271961	0,1483123	0,5301200	0,6432403	0,1978342	0,7677314	0,7379237	0,8733884	0,3893658	0,7155075	0,2755425	0,5813772
60	0,6951647	0,3632311	0,2312047	0,4553984	0,2215269	0,1860614	0,1760163	0,5354297	0,6536206	0,6985169	0,8805364	0,1762795	0,7057379	0,1770462	0,0830653	0,1808297	0,4632056	0,4965839	0,9424007	0,4893193	0,8612102	0,1456655	0,5324115	0,6432405	0,2164029	0,7679870	0,5977171	0,8737620	0,3893709	0,6588342	0,2728503	0,5802873
80	0,6951650	0,3571708	0,2311722	0,4554641	0,2215269	0,1860613	0,1760163	0,5354297	0,6536206	0,6985169	0,8827634	0,1762797	0,7057378	0,1770460	0,0830653	0,1808791	0,4632056	0,4966276	0,9424530	0,6116701	0,8923111	0,1434438	0,5360064	0,6432406	0,2321209	0,7681733	0,4845358	0,8740502	0,3893746	0,6071616	0,2702411	0,5794617
100	0,6951651	0,3528068	0,2311485	0,4555119	0,2215269	0,1860613	0,1760163	0,5354297	0,6536206	0,6985169	0,8842109	0,1762798	0,7057378	0,1770459	0,0830653	0,1809162	0,4632057	0,4966595	0,9424912	0,7049810	0,9184159	0,1417302	0,5403304	0,6432407	0,2444450	0,7683091	0,4002947	0,8742714	0,3893773	0,5639103	0,2679227	0,5788880
120	0,6951652	0,3500352	0,2311314	0,4555466	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8851123	0,1762798	0,7057378	0,1770458	0,0830653	0,1809441	0,4632057	0,4966830	0,9425193	0,7725624	0,9392575	0,1404716	0,5447376	0,6432407	0,2537168	0,7684079	0,3403805	0,8744406	0,3893793	0,5294737	0,2659655	0,5785089
140	0,6951653	0,3485090	0,2311189	0,4555719	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8856595	0,1762799	0,7057377	0,1770458	0,0830653	0,1809650	0,4632057	0,4967001	0,9425397	0,8198656	0,9553626	0,1395758	0,5487362	0,6432408	0,2605238	0,7684797	0,2989507	0,8745696	0,3893806	0,5029347	0,2643684	0,5782665
160	0,6951654	0,3478345	0,2311099	0,4555902	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8859863	0,1762799	0,7057377	0,1770457	0,0830653	0,1809806	0,4632057	0,4967126	0,9425547	0,8521815	0,9675269	0,1389521	0,5520524	0,6432408	0,2654455	0,7685319	0,2708275	0,8746675	0,3893817	0,4829427	0,2630960	0,5781150
180	0,6951654	0,3476717	0,2311034	0,4556035	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8861795	0,1762799	0,7057377	0,1770457	0,0830653	0,1809922	0,4632057	0,4967217	0,9425655	0,8738617	0,9765623	0,1385245	0,5546031	0,6432408	0,2689692	0,7685698	0,2519768	0,8747416	0,3893824	0,4681317	0,2621005	0,5780219
200	0,6951654	0,3477693	0,2310986	0,4556131	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8862929	0,1762799	0,7057377	0,1770457	0,0830653	0,1810008	0,4632057	0,4967283	0,9425735	0,8882036	0,9831890	0,1382347	0,5564356	0,6432408	0,2714759	0,7685973	0,2394530	0,8747975	0,3893829	0,4572968	0,2613323	0,5779654
220	0,6951654	0,3479644	0,2310952	0,4556201	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8863591	0,1762799	0,7057377	0,1770457	0,0830653	0,1810073	0,4632057	0,4967332	0,9425793	0,8975850	0,9880013	0,1380401	0,5576675	0,6432408	0,2732513	0,7686172	0,2311851	0,8748396	0,3893833	0,4494483	0,2607460	0,5779314
240	0,6951654	0,3481653	0,2310928	0,4556252	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8863976	0,1762799	0,7057377	0,1770457	0,0830653	0,1810120	0,4632057	0,4967367	0,9425835	0,9036655	0,9914687	0,1379104	0,5584393	0,6432408	0,2745052	0,7686317	0,2257519	0,8748712	0,3893835	0,4438072	0,2603026	0,5779111
260	0,6951654	0,3483299	0,2310910	0,4556288	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864200	0,1762799	0,7057377	0,1770457	0,0830653	0,1810156	0,4632057	0,4967392	0,9425865	0,9075767	0,9939513	0,1378243	0,5588850	0,6432408	0,2753890	0,7686422	0,2221934	0,8748949	0,3893837	0,4397781	0,2599698	0,5778991
280	0,6951654	0,3484465	0,2310897	0,4556315	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864330	0,1762799	0,7057377	0,1770457	0,0830653	0,1810182	0,4632057	0,4967411	0,9425887	0,9100763	0,9957196	0,1377674	0,5591164	0,6432408	0,2760111	0,7686498	0,2198685	0,8749127	0,3893839	0,4369152	0,2597216	0,5778921
300	0,6951654	0,3485189	0,2310887	0,4556334	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864405	0,1762800	0,7057377	0,1770457	0,0830653	0,1810201	0,4632057	0,4967424	0,9425904	0,9116650	0,9969738	0,1377300	0,5592179	0,6432408	0,2764487	0,7686552	0,2183524	0,8749259	0,3893839	0,4348894	0,2595374	0,5778879
320	0,6951655	0,3485576	0,2310881	0,4556348	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864449	0,1762800	0,7057377	0,1770457	0,0830653	0,1810215	0,4632057	0,4967434	0,9425915	0,9126699	0,9978601	0,1377054	0,5592481	0,6432408	0,2767562	0,7686592	0,2173650	0,8749357	0,3893840	0,4334612	0,2594013	0,5778855
340	0,6951655	0,3485737	0,2310876	0,4556358	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864474	0,1762800	0,7057377	0,1770457	0,0830653	0,1810226	0,4632057	0,4967441	0,9425924	0,9133029	0,9984846	0,1376893	0,5592444	0,6432408	0,2769722	0,7686621	0,2167226	0,8749431	0,3893841	0,4324571	0,2593013	0,5778841
360	0,6951655	0,3485766	0,2310872	0,4556365	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864488	0,1762800	0,7057377	0,1770457	0,0830653	0,1810233	0,4632057	0,4967446	0,9425930	0,9137002	0,9989236	0,1376788	0,5592286	0,6432408	0,2771239	0,7686642	0,2163050	0,8749485	0,3893841	0,4317531	0,2592280	0,5778832
380	0,6951655	0,3485731	0,2310870	0,4556370	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864497	0,1762800	0,7057377	0,1770457	0,0830653	0,1810239	0,4632057	0,4967450	0,9425934	0,9139486	0,9992314	0,1376719	0,5592118	0,6432408	0,2772305	0,7686657	0,2160337	0,8749525	0,3893841	0,4312604	0,2591744	0,5778828
400	0,6951655	0,3485673	0,2310868	0,4556374	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864502	0,1762800	0,7057377	0,1770457	0,0830653	0,1810243	0,4632057	0,4967453	0,9425938	0,9141036	0,9994469	0,1376675	0,5591987	0,6432408	0,2773053	0,7686667	0,2158575	0,8749555	0,3893841	0,4309163	0,2591354	0,5778825
420	0,6951655	0,3485617	0,2310867	0,4556377	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864504	0,1762800	0,7057377	0,1770457	0,0830653	0,1810246	0,4632057	0,4967455	0,9425940	0,9142001	0,9995975	0,1376646	0,5591902	0,6432408	0,2773578	0,7686675	0,2157431	0,8749577	0,3893842	0,4306763	0,2591070	0,5778823
440	0,6951655	0,3485572	0,2310866	0,4556379	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864506	0,1762800	0,7057377	0,1770457	0,0830653	0,1810248	0,4632057	0,4967456	0,9425942	0,9142599	0,9997026	0,1376627	0,5591856	0,6432408	0,2773947	0,7686681	0,2156688	0,8749594	0,3893842	0,4305091	0,2590865	0,5778822
460	0,6951655	0,3485541	0,2310865	0,4556380	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864507	0,1762800	0,7057377	0,1770457	0,0830653	0,1810250	0,4632057	0,4967457	0,9425943	0,9142969	0,9997759	0,1376614	0,5591839	0,6432408	0,2774206	0,7686685	0,2156206	0,8749606	0,3893842	0,4303928	0,2590716	0,5778822
480	0,6951655	0,3485522	0,2310865	0,4556381	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810251	0,4632057	0,4967458	0,9425944	0,9143198	0,9998269	0,1376606	0,5591840	0,6432408	0,2774387	0,7686688	0,2155894	0,8749615	0,3893842	0,4303120	0,2590608	0,5778821
500	0,6951655	0,3485512	0,2310864	0,4556382	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810252	0,4632057	0,4967458	0,9425944	0,9143340	0,9998625	0,1376601	0,5591848	0,6432408	0,2774515	0,7686690	0,2155691	0,8749621	0,3893842	0,4302559	0,2590531	0,5778821
520	0,6951655	0,3485508	0,2310864	0,4556382	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425945	0,9143427	0,9998872	0,1376598	0,5591858	0,6432408	0,2774604	0,7686692	0,2155559	0,8749626	0,3893842	0,4302170	0,2590475	0,5778821
540	0,6951655	0,3485508	0,2310864	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425945	0,9143480	0,9999043	0,1376596	0,5591868	0,6432408	0,2774667	0,7686693	0,2155474	0,8749630	0,3893842	0,4301899	0,2590435	0,5778821
560	0,6951655	0,3485509	0,2310864	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425945	0,9143513	0,9999163	0,1376594	0,5591875	0,6432408	0,2774711	0,7686693	0,2155418	0,8749632	0,3893842	0,4301712	0,2590406	0,5778821
580	0,6951655	0,3520661	0,2310864	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8840818	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967459	0,9425945	0,8362804	0,9847199	0,1390479	0,5591141	0,6432408	0,2676278	0,7686694	0,2959129	0,8749634	0,3893842	0,4556252	0,2601161	0,5785752
600	0,6951655	0,3591479	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8802944	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967459	0,9425946	0,6889293	0,9536103	0,1416779	0,5583806	0,6432408	0,2491235	0,7686694	0,4418982	0,8749635	0,3893842	0,5075990	0,2624411	0,5797758
620	0,6951655	0,3664472	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8771265	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,5419279	0,9196023	0,1443182	0,5563859	0,6432408	0,2305562	0,7686695	0,5822848	0,8749636	0,3893842	0,5642552	0,2651358	0,5808658
640	0,6951655	0,3724425	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8748994	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,4195775	0,8885057	0,1465354	0,5531054	0,6432408	0,2148393	0,7686695	0,6955938	0,8749637	0,3893842	0,6159158	0,2677467	0,5816914
660	0,6951655	0,3767177	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8734519	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,3262669	0,8624039	0,1482460	0,5489734	0,6432408	0,2025158	0,7686695	0,7799241	0,8749638	0,3893842	0,6591588	0,2700664	0,5822651
680	0,6951655	0,3794208	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8725505	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,2586857	0,8415643	0,1495026	0,5445855	0,6432408	0,1932445	0,7686695	0,8398998	0,8749638	0,3893842	0,6935896	0,2720245	0,5826442
700	0,6951655	0,3809166	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8720033	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,2113825	0,8254605	0,1503970	0,5404655	0,6432408	0,1864378	0,7686695	0,8813718	0,8749638	0,3893842	0,7201244	0,2736222	0,5828866
720	0,6951655	0,3815945	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8716765	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1790667	0,8132972	0,1510198	0,5369530	0,6432408	0,1815164	0,7686695	0,9095238	0,8749639	0,3893842	0,7401136	0,2748950	0,5830381
740	0,6951655	0,3817809	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8714833	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1573865	0,8042626	0,1514468	0,5341923	0,6432408	0,1779928	0,7686695	0,9283940	0,8749639	0,3893842	0,7549226	0,2758909	0,5831312
760	0,6951655	0,3817130	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8713700	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1430447	0,7976364	0,1517361	0,5321755	0,6432408	0,1754863	0,7686695	0,9409312	0,8749639	0,3893842	0,7657560	0,2766593	0,5831877
780	0,6951655	0,3815438	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8713038	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1336633	0,7928243	0,1519304	0,5308026	0,6432408	0,1737109	0,7686695	0,9492082	0,8749639	0,3893842	0,7736036	0,2772457	0,5832217
800	0,6951655	0,3813607	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712652	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1275828	0,7893572	0,1520600	0,5299347	0,6432408	0,1724571	0,7686695	0,9546477	0,8749639	0,3893842	0,7792440	0,2776892	0,5832419
820	0,6951655	0,3812053	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712428	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1236716	0,7868747	0,1521460	0,5294313	0,6432408	0,1715734	0,7686695	0,9582104	0,8749639	0,3893842	0,7832726	0,2780221	0,5832539
840	0,6951655	0,3810911	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712298	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1211720	0,7851065	0,1522027	0,5291708	0,6432408	0,1709513	0,7686695	0,9605382	0,8749639	0,3893842	0,7861352	0,2782704	0,5832610
860	0,6951655	0,3810165	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712223	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1195833	0,7838524	0,1522401	0,5290596	0,6432408	0,1705137	0,7686696	0,9620563	0,8749639	0,3893842	0,7881607	0,2784547	0,5832652
