"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
580	0,9720769	0,4038956	0,0961653	0,6218560	0,2323606	0,0917188	0,1886157	0,5445756	0,4848372	0,8323053	0,7677555	0,3227582	0,7521398	0,1985439	0,2361243	0,5567661	0,4978410	0,5073365	1,0321501	0,0963320	0,8337317	0,0618363	0,2043916	0,8416818	0,6508887	0,7886610	1,0094889	0,8164148	0,6299384	0,5422112	0,3728279	0,5679522
600	0,9989257	0,4113632	0,0984984	0,6172254	0,2257400	0,1531265	0,1916618	0,6338849	0,6105792	0,8394852	0,8593721	0,3183233	0,7357057	0,1668465	0,1918427	0,5889696	0,5002734	0,5332073	0,9879626	0,1212234	0,7672430	0,0508539	0,2742437	0,8185259	0,5236821	0,8354406	1,0550981	0,8366928	0,6460262	0,5088195	0,3797883	0,5523358
620	0,9109328	0,4372244	0,0992213	0,6177379	0,2116252	0,1614543	0,1993461	0,5651821	0,6715694	0,8345029	0,9570668	0,3131550	0,7118590	0,1296402	0,1257591	0,5331851	0,5157056	0,5066648	1,0243694	0,0838124	0,7891784	0,0616159	0,3206709	0,8326394	0,4507110	0,8772954	1,0239459	0,8665098	0,6520579	0,5958695	0,4185223	0,5839687
640	0,9281507	0,4052023	0,1106235	0,6510025	0,2301884	0,1574520	0,2118702	0,5382298	0,6484808	0,8722486	0,9837352	0,2812097	0,7503525	0,1509500	0,0973092	0,4232765	0,5698177	0,4912547	1,0222057	0,1072796	0,8129747	0,0585956	0,3622681	0,7994040	0,3801529	0,9128994	1,0381464	0,7872281	0,5750264	0,6318060	0,3846895	0,5736114
660	0,9203351	0,3843441	0,1233740	0,6103664	0,2267487	0,1632105	0,2109250	0,5073834	0,6868066	0,8761595	0,9391446	0,2561494	0,7214313	0,1609762	0,0909685	0,3999526	0,6000883	0,5257192	0,9768237	0,1263512	0,7915109	0,0490407	0,3894544	0,8132347	0,3148007	0,8629714	1,0402648	0,8507929	0,5386192	0,6906985	0,4415619	0,6275806
680	0,9296862	0,3656673	0,1437512	0,6146126	0,2429406	0,1368257	0,1869872	0,5261809	0,8177110	0,7612503	0,8968111	0,2440703	0,7453240	0,1727056	0,0862546	0,3398524	0,6165460	0,5096687	0,8848118	0,1058172	0,8217324	0,0456776	0,3533316	0,8656781	0,2926009	0,8736339	1,0896092	0,8977233	0,5009733	0,6743676	0,4554364	0,5803453
700	0,8513517	0,3457053	0,1538542	0,6255694	0,2223087	0,1474553	0,1865675	0,5190106	0,7296035	0,7261165	0,9528547	0,2299725	0,8436753	0,1536905	0,0897889	0,3401153	0,6185685	0,6150706	0,9332195	0,1299433	0,8388165	0,0404152	0,3936767	0,7789466	0,2513121	0,8789706	1,1079415	0,9372187	0,4771679	0,6861918	0,4451290	0,5466575
720	0,7878739	0,3528988	0,1633360	0,6017524	0,2369216	0,1482426	0,1891900	0,5190898	0,6981685	0,7034563	0,8768877	0,1944966	0,7389648	0,1549048	0,0659944	0,3211061	0,5820274	0,5635381	0,9119351	0,1471495	0,8419824	0,0638935	0,4382514	0,7719276	0,2224970	0,8720334	1,0589847	0,8940696	0,5147729	0,6844503	0,4621038	0,5868719
740	0,6878718	0,3481830	0,1822354	0,5502189	0,2364107	0,1917785	0,1664641	0,4576418	0,6965117	0,8024679	0,9134364	0,1731504	0,7730180	0,1578188	0,0596995	0,2586901	0,5855660	0,5670254	0,9878923	0,1623536	0,8164819	0,0707142	0,4294221	0,7396323	0,2071776	0,7826528	1,0732197	0,8877644	0,4865759	0,7902687	0,4886305	0,5676984
760	0,7300185	0,3657090	0,2176697	0,4933337	0,2536585	0,2066611	0,1518995	0,5196854	0,6948161	0,6803667	0,8582100	0,1928559	0,6819300	0,1523375	0,0842522	0,2601259	0,5951369	0,5438222	1,0203389	0,1464433	0,8040562	0,1061048	0,4726223	0,7125802	0,1960966	0,8090961	1,0489120	0,8500218	0,4865573	0,7517604	0,4846756	0,5494766
780	0,7337567	0,3633968	0,1949574	0,4453243	0,2319319	0,1676600	0,1873890	0,5621227	0,6754050	0,6923239	0,8353788	0,1562409	0,7027916	0,1609455	0,0813129	0,2449611	0,5631378	0,4925450	0,9549828	0,1401525	0,8144755	0,1056054	0,4929256	0,7768949	0,2219976	0,8647235	0,9717883	0,8334239	0,4149938	0,7669991	0,4366205	0,5438223
800	0,7157932	0,3657003	0,1946310	0,4623248	0,2337036	0,1567253	0,1654869	0,5311644	0,6852181	0,6849020	0,8287064	0,1711419	0,6867077	0,1713012	0,0957646	0,2508252	0,5165921	0,5260065	0,9326678	0,1491069	0,7591449	0,1090529	0,4869486	0,7535712	0,1838279	0,8175395	1,0336049	0,8467961	0,4183838	0,7107073	0,3997631	0,5490349
820	0,6784272	0,4158426	0,2044408	0,5290963	0,2348604	0,1556162	0,1975435	0,5617474	0,6465466	0,7240634	0,8244521	0,1994638	0,7521005	0,1607657	0,0850017	0,2422061	0,5039702	0,5502895	0,9009031	0,1649800	0,7079865	0,1432227	0,5659690	0,6782513	0,2024688	0,8325887	1,0050833	0,8164080	0,4373228	0,7920784	0,3920976	0,5180615
840	0,6246842	0,3905297	0,1932193	0,5175418	0,2470076	0,1940326	0,2059315	0,5367352	0,6819437	0,7529772	0,8040599	0,1619111	0,7010456	0,1771624	0,0817892	0,2302138	0,4848664	0,5639877	0,9460873	0,1555228	0,7048976	0,1515153	0,5104341	0,6501758	0,1787606	0,8407397	0,9507067	0,8327750	0,4518937	0,8496118	0,3337423	0,5590644
860	0,5946213	0,3543348	0,1978676	0,4788389	0,2003075	0,2015663	0,1995659	0,5070035	0,6969067	0,7437007	0,8806608	0,1732745	0,7443588	0,1994432	0,0972580	0,1805373	0,5252207	0,5662773	0,8990886	0,1320792	0,7370970	0,1542523	0,5329803	0,6634840	0,1847620	0,7484249	0,9326395	0,8479887	0,4196559	0,8640534	0,2946378	0,6592466
880	0,6357775	0,3395798	0,2407376	0,4252650	0,2198096	0,2111851	0,2100582	0,4970840	0,7212026	0,7208796	0,9966057	0,2061803	0,7422242	0,2279563	0,0777948	0,1879729	0,4674578	0,5815267	0,9549296	0,1363384	0,7673015	0,1663319	0,5514785	0,7531184	0,1494399	0,8644675	0,9306980	0,9226598	0,4067906	0,8936345	0,2688622	0,6956376
900	0,6516251	0,3599348	0,2670152	0,4178540	0,1953969	0,1947607	0,1914351	0,4923532	0,7457539	0,6730817	0,9078841	0,1959010	0,7162983	0,2340377	0,0609917	0,2189767	0,5520360	0,5205306	0,8986087	0,1523025	0,7754555	0,1899210	0,6109864	0,8160971	0,1641995	0,8518911	0,9592214	0,9748178	0,3686456	0,9688076	0,2886511	0,6970869
920	0,6738272	0,3441120	0,2803821	0,4127721	0,1872878	0,1844777	0,1895157	0,5049859	0,7110321	0,6481393	0,9127590	0,1676197	0,7291527	0,1999221	0,0735090	0,2043506	0,5230781	0,5179010	0,9074942	0,1350513	0,7523547	0,1984022	0,5856972	0,7351722	0,1556031	0,8391055	0,9333219	0,9368710	0,3492866	0,8374140	0,2885800	0,6274143
940	0,5990898	0,3660894	0,2842128	0,4768023	0,2209647	0,1720290	0,1565708	0,5357339	0,6707707	0,6307016	0,8421408	0,1738152	0,7064915	0,2125419	0,0687103	0,1939980	0,5224859	0,4831938	0,9273564	0,0982353	0,7444003	0,2037147	0,5897485	0,7206248	0,1740300	0,7772906	0,9974534	1,0337657	0,4023900	0,8099475	0,3029624	0,6974666
960	0,6144826	0,3377091	0,3081951	0,4883303	0,1955993	0,1727538	0,1554377	0,5170173	0,6655960	0,6867127	0,8570538	0,1718294	0,7175789	0,2348063	0,0670678	0,1982040	0,4734226	0,4971469	1,0096187	0,0934853	0,7587563	0,2034169	0,6499065	0,7311284	0,1701524	0,6241373	0,9324273	1,0670562	0,4303597	0,8614621	0,2967212	0,6135280
980	0,6525791	0,3859888	0,3209190	0,4724990	0,2197233	0,2201164	0,1990628	0,5493833	0,6699361	0,6980314	0,9438635	0,1938035	0,7854271	0,2135891	0,0625048	0,1724836	0,4881601	0,4889338	0,9534149	0,0872582	0,7752623	0,1763085	0,6649896	0,7290463	0,1673374	0,6031045	0,9523336	1,0751570	0,4230840	0,7709817	0,2925993	0,5581612
1000	0,6762698	0,3534585	0,2717013	0,4796461	0,2467423	0,2053987	0,2144308	0,5506792	0,6496201	0,6567718	0,9947407	0,1992396	0,7395846	0,2014604	0,0722138	0,1653203	0,4714747	0,4689593	0,8914001	0,0779899	0,7364758	0,2234294	0,6287345	0,7291232	0,1303997	0,6376605	0,9872423	1,0301031	0,4109067	0,8049226	0,2673245	0,5299906
1020	0,7092725	0,3923125	0,2529786	0,4423687	0,2044301	0,1920343	0,2093264	0,5080757	0,6398862	0,6761827	0,9692704	0,1995193	0,8418365	0,1905303	0,0790952	0,1482302	0,5012178	0,4566465	0,8856741	0,0723401	0,6821392	0,2091118	0,6139404	0,6717289	0,1707638	0,6539215	0,9255941	1,0024517	0,3932307	0,8365344	0,2683263	0,4827910
1040	0,7065603	0,4027845	0,2258042	0,4279375	0,1961833	0,2182942	0,2323171	0,6241230	0,6632164	0,6857907	0,8927439	0,2027862	0,8656322	0,2370025	0,0901168	0,1595268	0,4786715	0,4563427	0,9178506	0,1187103	0,6996131	0,1777237	0,5592458	0,6485412	0,1850154	0,7515818	1,0083662	1,0169885	0,3529942	0,8536945	0,2764435	0,5220529
1060	0,6725762	0,4031135	0,2086602	0,3816115	0,1927578	0,1946638	0,2222712	0,6239074	0,7128791	0,7279705	0,8629651	0,2077323	0,8118081	0,2375178	0,0930577	0,1394546	0,5290598	0,4352984	0,9459209	0,1075100	0,7461650	0,1334034	0,5311914	0,6911478	0,1672687	0,7672496	0,9041146	0,9352511	0,3272687	0,9114140	0,2502803	0,5499887
1080	0,6459169	0,3281226	0,2293372	0,3840582	0,2179171	0,1751532	0,1843378	0,6047175	0,7695582	0,7079985	0,9107058	0,2040842	0,7724607	0,2118100	0,1004639	0,1472417	0,5103921	0,4343326	0,8609063	0,0942997	0,7757079	0,1772039	0,5240426	0,7424157	0,1531375	0,7219171	0,8605659	0,9259540	0,3135363	0,9831331	0,2602689	0,5907061
1100	0,7208213	0,3479443	0,2465137	0,3821949	0,2452434	0,1677571	0,2064374	0,6166785	0,7239705	0,6685391	0,9288426	0,1921392	0,8182367	0,2011857	0,1078101	0,1438827	0,4497485	0,4520662	0,9371325	0,1259044	0,7628303	0,1613106	0,5174937	0,7212502	0,1568509	0,7328502	0,9736426	0,9009673	0,3747812	0,9943294	0,2762738	0,5948933

0	0,7514212	0,3926482	0,2451894	0,4658713	0,2269241	0,1933102	0,1830412	0,5507068	0,6036915	0,7193291	0,9109791	0,2226542	0,7426565	0,1688618	0,0879503	0,1940063	0,4247748	0,6476873	0,9081621	0,1689128	0,8027307	0,1069914	0,4633996	0,6431929	0,1721407	0,8256954	1,0082710	0,8700986	0,4318444	0,8691894	0,3091886	0,6213513
20	0,7509437	0,4142021	0,1772315	0,4534258	0,1931420	0,1554598	0,2172685	0,6094720	0,6387208	0,6778109	0,9873885	0,2369552	0,7147770	0,1941762	0,0984295	0,1781079	0,4462775	0,4795298	0,9504511	0,1728636	0,7424873	0,1014508	0,4675869	0,6348244	0,1869797	0,8323735	0,8899681	0,8623354	0,3966363	0,7822173	0,3226595	0,6536513
40	0,7170064	0,4402221	0,2105897	0,5360085	0,1970298	0,1658512	0,1987826	0,6248051	0,6982981	0,6710765	0,8820683	0,2256747	0,7051326	0,2117088	0,0842115	0,1805114	0,4599348	0,4800270	0,8543011	0,2971252	0,7659976	0,1300871	0,4739250	0,6566955	0,2508366	0,7861049	0,7405962	0,9120112	0,4101261	0,7646911	0,2683735	0,6670278
60	0,7661211	0,4107475	0,2457873	0,4856992	0,2187844	0,1977085	0,1920351	0,5272868	0,7062527	0,6669090	0,8909697	0,1703418	0,6980799	0,2020430	0,0818626	0,1802495	0,5137922	0,4639496	0,8319797	0,5168087	0,8079375	0,1920469	0,5541421	0,6184990	0,2829722	0,8866598	0,6313242	0,9336454	0,4356589	0,7373107	0,2391692	0,5861271
80	0,7446417	0,3689119	0,2249871	0,4864552	0,2340367	0,1892437	0,1972452	0,5365571	0,6177460	0,6216673	0,9361676	0,1325481	0,6690178	0,1910526	0,0718866	0,1937580	0,5047480	0,4734582	0,8737823	0,6152063	0,8277804	0,1481427	0,5636091	0,6745841	0,2309994	0,7198442	0,5053171	0,8715117	0,3973425	0,6859338	0,2539336	0,5551474
100	0,7357087	0,3244373	0,1891634	0,4651977	0,2384121	0,2014404	0,2057844	0,5630460	0,6242728	0,7220616	0,9282550	0,1189578	0,6730116	0,2091049	0,0686873	0,2006055	0,4568976	0,4710165	1,0225560	0,6702104	0,8172132	0,1495612	0,5141001	0,6285761	0,2714829	0,7592656	0,4121242	0,8538729	0,3849503	0,6014505	0,2276147	0,5539724
120	0,7282824	0,3177024	0,1983591	0,4463346	0,2562523	0,1855600	0,2133516	0,5749488	0,6007223	0,7232310	0,8995842	0,1120472	0,6754925	0,1987245	0,0857696	0,2001224	0,4257557	0,5329084	0,9437746	0,8035240	0,8478976	0,1476971	0,4997146	0,6938419	0,2716422	0,7597785	0,3355044	0,9071071	0,4179633	0,6146002	0,2424904	0,5845863
140	0,6998278	0,3168871	0,2089216	0,4633941	0,2689265	0,1846446	0,2146387	0,5004109	0,6340022	0,6961738	0,8362208	0,1331888	0,6528079	0,2140167	0,0946735	0,1796844	0,3673148	0,5474682	0,9700433	0,8860359	0,9287191	0,1407463	0,5058938	0,7372358	0,2982980	0,8792188	0,2925504	0,8582528	0,3684049	0,5259436	0,2239681	0,6170188
160	0,7447328	0,3401658	0,2141693	0,4805569	0,2439888	0,1761866	0,2238698	0,5436450	0,6351292	0,6993438	0,9083831	0,1518320	0,6236563	0,2333204	0,0920618	0,1965167	0,3668012	0,5717195	0,9169447	0,9775372	0,9265052	0,1290467	0,5691242	0,7825341	0,2882389	0,8093045	0,2472068	0,8348907	0,3723436	0,5326613	0,2731163	0,6344921
180	0,6852595	0,3577986	0,1968934	0,4371564	0,2182879	0,2149413	0,2290479	0,4942258	0,6508286	0,6840004	0,9015632	0,1797127	0,6787304	0,2738777	0,0902206	0,1827454	0,3691029	0,6175295	0,9548278	0,8719548	1,0152703	0,1182021	0,5576261	0,8063690	0,2681177	0,8034913	0,2306355	0,8511615	0,3564917	0,5173626	0,2607442	0,6462768
200	0,6434545	0,3309419	0,1972039	0,4396187	0,2217277	0,1988336	0,2082948	0,5002044	0,6205845	0,7336075	0,9050272	0,1929536	0,6546005	0,2894156	0,1074914	0,1780189	0,4216202	0,5874829	0,9532101	0,8705166	0,9665512	0,1132999	0,5259399	0,7475265	0,2969482	0,9154138	0,2453895	0,8735123	0,4038783	0,5165103	0,2797911	0,6039669
220	0,6178936	0,3722891	0,1930388	0,4169783	0,1818732	0,2113658	0,1955453	0,5249978	0,6331913	0,7185847	0,9462133	0,1872155	0,7258229	0,2928307	0,1197158	0,1812438	0,4223560	0,5289662	0,9502933	0,9305186	0,9602253	0,1302478	0,5886381	0,7838687	0,2486368	0,8467562	0,2397282	0,8794933	0,3899212	0,4733827	0,2898827	0,6188414
240	0,5814195	0,3631789	0,2186463	0,4328141	0,1637505	0,2224879	0,1829759	0,5198996	0,6246677	0,7462665	0,9760807	0,1773725	0,6918603	0,3357583	0,1118553	0,1615318	0,4131021	0,5148293	1,0678014	0,9110470	0,9463130	0,1598311	0,5937209	0,8067818	0,2655756	0,7861967	0,2185381	0,9607253	0,4095693	0,4925860	0,2904251	0,6210002
260	0,6496883	0,3612286	0,2558155	0,4168715	0,1860913	0,2358490	0,1521392	0,5398043	0,5845727	0,7131375	1,0851597	0,1884323	0,7039953	0,3102480	0,1108286	0,1426016	0,4453886	0,4654739	1,0814670	0,8635185	1,0030797	0,1657580	0,5843340	0,7331662	0,2609596	0,7648593	0,2516054	0,9402996	0,3721528	0,4945595	0,2650211	0,5378215
280	0,5920624	0,3082396	0,2666343	0,4475506	0,2112511	0,2016764	0,1837252	0,6148106	0,6271220	0,7051359	0,9343404	0,1899055	0,7013363	0,2686443	0,1223547	0,1503794	0,4501215	0,4550566	1,0608644	0,8266214	0,9276340	0,1678497	0,5834891	0,6464703	0,2560646	0,7473410	0,2435312	0,9531993	0,3662245	0,4469145	0,2537753	0,5472323
300	0,5751529	0,3185188	0,2525850	0,4662482	0,2171756	0,1873647	0,1678380	0,5762115	0,6812556	0,7546218	0,9216218	0,2089261	0,7501434	0,2652790	0,1153141	0,1442727	0,4630693	0,4875581	1,0184631	0,8503140	0,9507413	0,1666606	0,6349326	0,6147419	0,2254710	0,7227103	0,2531334	0,9195634	0,4054562	0,4034768	0,2562097	0,5690097
320	0,6371463	0,3386962	0,2534014	0,4634707	0,2404266	0,1667421	0,1588613	0,5750616	0,6676902	0,7114078	0,9875673	0,2163251	0,7285597	0,2369757	0,1219517	0,1653717	0,4801532	0,4822925	1,0369420	0,8627680	0,9637755	0,1774427	0,7462914	0,7186917	0,2917943	0,7745244	0,2383875	0,9387837	0,4063931	0,3896922	0,2967011	0,6453786
340	0,6852918	0,3711339	0,2606975	0,4435022	0,2566559	0,2008446	0,1670823	0,5656409	0,6347489	0,6692478	1,0216272	0,2220132	0,7288686	0,2283903	0,0985365	0,1537294	0,4565009	0,5399846	0,9884606	0,8787977	1,0224424	0,1878200	0,7251144	0,6526997	0,2764800	0,7540182	0,2398645	0,9282825	0,3941151	0,3875405	0,2695715	0,6402792
360	0,6847814	0,3825377	0,2614248	0,4328195	0,2096314	0,2317283	0,1877422	0,6270937	0,6343732	0,7150339	0,9465252	0,2034865	0,7335789	0,2101425	0,0857775	0,1454205	0,4498058	0,5574718	0,9569925	0,9522768	1,0528884	0,1605677	0,6340088	0,6295539	0,3041464	0,7342550	0,2155703	0,9758140	0,3743879	0,4329258	0,2672101	0,6383569
380	0,6304199	0,3950455	0,2361322	0,4243064	0,1947209	0,2022118	0,2050755	0,6038503	0,6549041	0,7653832	0,9710293	0,1614811	0,7652839	0,2276580	0,0961110	0,1322587	0,4408604	0,5162861	0,9261360	0,8626639	1,0738550	0,1451403	0,5765144	0,6689709	0,2776085	0,7538451	0,1754060	0,9067225	0,3805579	0,4438333	0,2828764	0,6447378
400	0,6707493	0,3713115	0,2571819	0,4076595	0,1923562	0,1892211	0,2101344	0,6320836	0,6354728	0,8014973	1,0587699	0,1709868	0,7499306	0,2222138	0,1058426	0,1323810	0,4414353	0,5041385	0,9802892	0,8191408	1,0664644	0,1488991	0,5718633	0,6568814	0,3245136	0,7738114	0,1841354	0,9588550	0,4201883	0,4659906	0,2951863	0,6541400
420	0,6757033	0,3427063	0,2600604	0,4179624	0,2019610	0,2093582	0,2022200	0,6134856	0,6060010	0,7321028	1,1067675	0,1957175	0,7716409	0,2312689	0,1035858	0,1467936	0,4668676	0,4661091	0,9526756	0,8524935	1,0462896	0,1501740	0,6269387	0,6786449	0,3087453	0,7224449	0,2050555	0,9219672	0,4186695	0,4576632	0,3291197	0,6338999
440	0,7044848	0,3575248	0,2744300	0,4226848	0,2221160	0,2267384	0,2075157	0,5630944	0,5979415	0,7173703	1,0132774	0,1626764	0,7585652	0,2492276	0,1084222	0,1387736	0,4749025	0,4782938	0,8751060	0,8244991	1,0577568	0,1628001	0,6006599	0,6531268	0,2957960	0,7154995	0,2164046	0,8581052	0,3953075	0,4433312	0,3681798	0,6172623
460	0,7689260	0,3589831	0,2864094	0,3495850	0,1994763	0,2070251	0,1901555	0,5813855	0,5900261	0,6981224	1,0119283	0,1657151	0,6819735	0,2446763	0,1043166	0,1581478	0,5174344	0,4377780	0,9061592	0,9314419	1,1419054	0,1930312	0,6244267	0,6867972	0,3073864	0,7081815	0,2167730	0,9170720	0,3704751	0,4474175	0,3079771	0,6339877
480	0,7051786	0,3535168	0,2866596	0,3698321	0,2108461	0,1957075	0,1986095	0,5776568	0,5939229	0,7050640	0,9247288	0,1610976	0,7095673	0,2008807	0,0852862	0,1302287	0,5125711	0,5115605	0,9466106	0,9538804	1,0339906	0,1791717	0,5692658	0,6752312	0,2940628	0,6549420	0,2070882	0,8853752	0,3686639	0,4320328	0,2992933	0,6537175
500	0,7443594	0,3951286	0,2827634	0,4109858	0,2120449	0,1664987	0,1899875	0,5389631	0,6231788	0,6959875	0,9048490	0,1773047	0,6902120	0,2047134	0,0644090	0,1623770	0,4812056	0,4955243	0,9440963	0,9631625	1,0205133	0,1703902	0,5000316	0,6522711	0,3408367	0,6896580	0,1692628	0,9022340	0,3993568	0,4498327	0,2732598	0,6488241
520	0,6992047	0,4152744	0,2803037	0,3720478	0,2009668	0,1363623	0,1561765	0,4953185	0,5831563	0,6304199	0,8813457	0,2121111	0,7414482	0,2156526	0,0752653	0,1424872	0,4608238	0,5373994	0,8761013	0,9323552	1,0544668	0,1472974	0,4897215	0,5947733	0,2908119	0,6388767	0,1671754	0,8843478	0,3564805	0,4472296	0,2463173	0,5731967
540	0,6956772	0,3752403	0,2586863	0,4237114	0,2155261	0,1650845	0,1656112	0,5268859	0,6861035	0,6331710	0,8789883	0,1973970	0,7230594	0,1907071	0,0906249	0,1562625	0,4543433	0,5223697	0,9042129	0,9440208	1,0707767	0,1762061	0,4626608	0,5595776	0,3196575	0,6689721	0,1682591	0,8564341	0,3918781	0,4211207	0,2396344	0,5190641
560	0,6994978	0,3883495	0,2179524	0,4352779	0,2159844	0,1487416	0,1760857	0,4887012	0,7044168	0,6737728	0,9042823	0,1824331	0,7504509	0,1758742	0,1041891	0,1693544	0,4499556	0,5227674	0,9779480	0,9028871	0,9574002	0,1623426	0,4806926	0,5997203	0,2853203	0,6137080	0,1579934	0,8937874	0,4352643	0,4522877	0,2145129	0,4915642
580	0,7430426	0,3627668	0,2257414	0,4293609	0,2215012	0,1795918	0,1894387	0,5042100	0,6729392	0,6824356	0,8368942	0,2109065	0,7315750	0,1807984	0,0959663	0,1683531	0,4716104	0,5058990	0,9664282	0,7926458	0,9009373	0,1395411	0,5184619	0,6722307	0,2914206	0,8052975	0,2653564	0,8696012	0,4947174	0,4692339	0,2226356	0,4668706
600	0,6765483	0,3911203	0,2016590	0,4603005	0,1787923	0,2085958	0,1752709	0,5084367	0,6561711	0,7058904	0,7888953	0,2112047	0,7255072	0,2040615	0,1023257	0,1686953	0,4502754	0,5487279	0,9429471	0,6471129	0,8511887	0,1512063	0,4502258	0,6702054	0,2208108	0,8417984	0,4358086	0,8558525	0,4487019	0,4851818	0,2379323	0,4925214
620	0,7016170	0,3904952	0,1997581	0,4563123	0,2279174	0,2577996	0,1820438	0,5253231	0,6874539	0,7720005	0,8774236	0,1894086	0,8203978	0,1989062	0,1187090	0,1540227	0,4332605	0,5363293	0,8804813	0,5169293	0,7704988	0,1550863	0,5086110	0,6483307	0,2022910	0,8772141	0,5831501	0,8443239	0,4865065	0,5916949	0,2478346	0,5245528
640	0,6987029	0,3916187	0,2108425	0,4646811	0,2383925	0,2147181	0,2010475	0,5381840	0,6910845	0,7883990	0,8969696	0,1986901	0,7102672	0,1660266	0,1173039	0,1459597	0,4241053	0,5560985	1,0197568	0,4198297	0,7247785	0,1927462	0,5235088	0,7318328	0,1644324	0,8902966	0,7203295	0,8605577	0,4532173	0,6297710	0,2508925	0,5521002
660	0,7262461	0,4332151	0,2081340	0,4869750	0,2223824	0,1846316	0,1748597	0,5119764	0,6463348	0,7142894	0,8654065	0,1938828	0,6963319	0,1744398	0,0889573	0,1711820	0,4714941	0,5626547	1,0010976	0,3170498	0,7427643	0,1588243	0,5268400	0,7213531	0,2211099	0,9528107	0,8010905	0,8346207	0,4240916	0,6093773	0,2831658	0,5614772
680	0,6900879	0,4055693	0,2103886	0,4609170	0,2118122	0,1948856	0,1753323	0,4477162	0,6904492	0,6855675	0,8562372	0,1863212	0,7519825	0,2124178	0,0906400	0,1753301	0,4386631	0,5114446	0,9093409	0,2631268	0,7532309	0,1290287	0,5382327	0,7782791	0,2154908	0,8346706	0,8829771	0,8439389	0,4318016	0,5953740	0,3167085	0,5706687
700	0,7983021	0,4355694	0,2333636	0,4675519	0,2200320	0,1751908	0,1715922	0,5564763	0,6690425	0,6061890	0,8964586	0,1657410	0,7590901	0,1805773	0,0974520	0,1767329	0,4638328	0,5408011	0,8819302	0,2148099	0,7884223	0,1461609	0,4851376	0,7349999	0,2400869	0,7666319	0,8804286	0,9283391	0,3760862	0,6791786	0,3281716	0,5679619
720	0,7846978	0,4341824	0,2768872	0,4776185	0,2152991	0,1616450	0,1754081	0,5680936	0,5697939	0,6541210	0,9885552	0,1962264	0,7106691	0,1762603	0,0884890	0,1526004	0,4461738	0,5346041	0,8981209	0,2070228	0,7484257	0,1410579	0,4838999	0,6761196	0,2484985	0,8128722	0,9078318	0,8799194	0,3952771	0,6896552	0,3037230	0,6225712
740	0,7805155	0,4379927	0,2646301	0,4598732	0,2382278	0,1734248	0,1647679	0,5417429	0,5796959	0,6867661	0,9257978	0,2051101	0,7629690	0,1770641	0,0893609	0,1660102	0,4628380	0,4978009	0,9382313	0,1837271	0,7002414	0,1468936	0,4390807	0,6923458	0,1932335	0,7637239	0,9046129	0,9515966	0,4299390	0,6554452	0,3170033	0,5907675
760	0,7851814	0,4328948	0,2672696	0,4744017	0,2526816	0,1787305	0,1654254	0,5343118	0,6008165	0,7057650	0,8836146	0,1868471	0,6811497	0,2082240	0,0782112	0,2082955	0,4734886	0,5738842	0,9011615	0,1544704	0,7333138	0,1300375	0,4542624	0,6549297	0,1542361	0,6771807	0,9069011	0,9020648	0,4413869	0,6110446	0,2969919	0,6171041
780	0,7839284	0,3807574	0,2705300	0,4526037	0,2273413	0,1792876	0,2156225	0,5049465	0,6232293	0,6759797	0,8751956	0,2193294	0,6883269	0,1822961	0,0876344	0,2054092	0,5161698	0,5478624	0,9410589	0,1507611	0,7326199	0,1385918	0,4595914	0,6147763	0,1551013	0,7230146	0,9510614	0,9167476	0,4404630	0,6975832	0,3091172	0,6389869
800	0,7486528	0,3931022	0,2575674	0,4391195	0,2204796	0,1944509	0,1946766	0,4711641	0,7037947	0,7301677	0,9069096	0,1854958	0,6665576	0,1839823	0,0789949	0,2055894	0,5262261	0,5194648	0,8941409	0,1647829	0,7885439	0,1143702	0,5087175	0,6513695	0,1731580	0,7098392	1,0015624	0,8763190	0,4365634	0,6938696	0,3305744	0,6041610
820	0,7136034	0,4195790	0,2221521	0,3860768	0,2671087	0,1999946	0,1468787	0,4918220	0,7386708	0,7374631	0,9165653	0,1613777	0,6416083	0,1793265	0,0712233	0,1904970	0,5258640	0,5153337	0,8365360	0,1323471	0,8200787	0,0854787	0,5056039	0,7357214	0,1713726	0,5915570	1,0500198	0,8464681	0,4061539	0,7127097	0,2980412	0,5894094
840	0,7521903	0,4028943	0,2385636	0,4112185	0,2403644	0,1784389	0,1529864	0,5332882	0,7313815	0,7526086	0,8671499	0,1671355	0,6823935	0,1748237	0,0490193	0,2060058	0,5365201	0,5255033	0,9162374	0,1487792	0,8266031	0,1172089	0,5179647	0,7721436	0,1869844	0,6797027	1,0385299	0,7646304	0,3799214	0,6940796	0,3152736	0,6066825
860	0,7408776	0,4127183	0,2283049	0,4070774	0,2169062	0,1829943	0,1452263	0,5151321	0,7469685	0,7184722	0,8227689	0,1634579	0,6550802	0,1581752	0,0453901	0,1811075	0,5072817	0,5618893	0,9670672	0,1236402	0,8607725	0,1116057	0,5874683	0,7632197	0,1805224	0,6595306	0,9867094	0,7986565	0,3824212	0,7112896	0,2527893	0,5642904
