"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
580	0,8916386	0,4061726	0,1166793	0,5599352	0,2272973	0,1612107	0,1760163	0,5354297	0,5866771	0,8275941	0,9011836	0,2832410	0,7230919	0,1783919	0,1984636	0,5187911	0,5440012	0,5047357	0,9564921	0,1090828	0,7811447	0,0801411	0,2576100	0,7991933	0,5658410	0,8852165	0,9969171	0,8776951	0,6192454	0,5380362	0,4067432	0,6024918
600	0,8270929	0,4041268	0,1215097	0,5597657	0,2396282	0,1797828	0,1760163	0,5354297	0,6550904	0,7997617	0,9007074	0,2754978	0,7229002	0,1783777	0,1543089	0,4619139	0,5426881	0,5201248	0,9597469	0,1108296	0,7811415	0,0805701	0,3367351	0,7678010	0,4477591	0,8852663	0,9969050	0,8793518	0,5763322	0,5665611	0,4051710	0,6021594
620	0,7837546	0,4005859	0,1305120	0,5587115	0,2346563	0,1767715	0,1760163	0,5354297	0,6811363	0,7672512	0,8990362	0,2597133	0,7220832	0,1783251	0,1270516	0,3980399	0,5380871	0,5336912	0,9633033	0,1130467	0,7811299	0,0824876	0,3852564	0,7449070	0,3648703	0,8851864	0,9968176	0,8822090	0,5274438	0,6084067	0,3994537	0,6010106
640	0,7546565	0,3962982	0,1425183	0,5560194	0,2270584	0,1726398	0,1760163	0,5354297	0,6854935	0,7410884	0,8959749	0,2399788	0,7204762	0,1782211	0,1102245	0,3445332	0,5296962	0,5392420	0,9658275	0,1148592	0,7811075	0,0865518	0,4174754	0,7263858	0,3066791	0,8848266	0,9965834	0,8858769	0,4877791	0,6495778	0,3886742	0,5989242
660	0,7351167	0,3920197	0,1559647	0,5512114	0,2221080	0,1720060	0,1760163	0,5354297	0,6805725	0,7229873	0,8919461	0,2212204	0,7182653	0,1780721	0,0998355	0,3042020	0,5187259	0,5382209	0,9670064	0,1159865	0,7810762	0,0927811	0,4409139	0,7102785	0,2658215	0,8839658	0,9961290	0,8898128	0,4594399	0,6835409	0,3740983	0,5961958
680	0,7219933	0,3882783	0,1694313	0,5442761	0,2202287	0,1743457	0,1760163	0,5354297	0,6730796	0,7114359	0,8875966	0,2060253	0,7157950	0,1778966	0,0934209	0,2748192	0,5069707	0,5341014	0,9670016	0,1165395	0,7810404	0,1006033	0,4592807	0,6959994	0,2371312	0,8823260	0,9953865	0,8935092	0,4401978	0,7095473	0,3578805	0,5932757
700	0,7131787	0,3853328	0,1818925	0,5356301	0,2202003	0,1778484	0,1760163	0,5354297	0,6661438	0,7045203	0,8834865	0,1948858	0,7133929	0,1777169	0,0894600	0,2532353	0,4959405	0,5292954	0,9661191	0,1167478	0,7810046	0,1091013	0,4742776	0,6835806	0,2169833	0,8796083	0,9943015	0,8965855	0,4271550	0,7291232	0,3419661	0,5905548
720	0,7072588	0,3832233	0,1927635	0,5259431	0,2207926	0,1810572	0,1760163	0,5354297	0,6608607	0,7006675	0,8799634	0,1872707	0,7112821	0,1775510	0,0870140	0,2369063	0,4865391	0,5248059	0,9646496	0,1168037	0,7809725	0,1173724	0,4866591	0,6731709	0,2028340	0,8755519	0,9928435	0,8988126	0,4180101	0,7440499	0,3276455	0,5882707
740	0,7032838	0,3818521	0,2018279	0,5159362	0,2213190	0,1833340	0,1760163	0,5354297	0,6573101	0,6987297	0,8771653	0,1823544	0,7095682	0,1774100	0,0855035	0,2242023	0,4791008	0,5208137	0,9628145	0,1168166	0,7809459	0,1247913	0,4968000	0,6648028	0,1928975	0,8700054	0,9910177	0,9000993	0,4112923	0,7556466	0,3155485	0,5865077
760	0,7006151	0,3810577	0,2091235	0,5062331	0,2215844	0,1846709	0,1760163	0,5354297	0,6551635	0,6979153	0,8750795	0,1793510	0,7082644	0,1772980	0,0845708	0,2141883	0,4735656	0,5172257	0,9607711	0,1168283	0,7809253	0,1310691	0,5049602	0,6583459	0,1859199	0,8629875	0,9888696	0,9004639	0,4061717	0,7647371	0,3058137	0,5852412
780	0,6988237	0,3806690	0,2148330	0,4972839	0,2216444	0,1853365	0,1760163	0,5354297	0,6540037	0,6977045	0,8736086	0,1776265	0,7073272	0,1772140	0,0839947	0,2063120	0,4696614	0,5139529	0,9586378	0,1168453	0,7809103	0,1361724	0,5113858	0,6535500	0,1810205	0,8547096	0,9864813	0,9000028	0,4021971	0,7718324	0,2982776	0,5843891
800	0,6976212	0,3805369	0,2192019	0,4893540	0,2216104	0,1856238	0,1760163	0,5354297	0,6534661	0,6977764	0,8726235	0,1767112	0,7066877	0,1771540	0,0836390	0,2001865	0,4670406	0,5109785	0,9565104	0,1168628	0,7808998	0,1402082	0,5163316	0,6501101	0,1775807	0,8455451	0,9839587	0,8988610	0,3991043	0,7772975	0,2926267	0,5838515
820	0,6968141	0,3805474	0,2224843	0,4825499	0,2215614	0,1857421	0,1760163	0,5354297	0,6532820	0,6979480	0,8719963	0,1762787	0,7062728	0,1771131	0,0834194	0,1954886	0,4653643	0,5083302	0,9544675	0,1168763	0,7808929	0,1433370	0,5200535	0,6477199	0,1751659	0,8359580	0,9814147	0,8972069	0,3967130	0,7814391	0,2885003	0,5835348
840	0,6962722	0,3806224	0,2249138	0,4768619	0,2215298	0,1858050	0,1760163	0,5354297	0,6532746	0,6981264	0,8716172	0,1761141	0,7060173	0,1770862	0,0832839	0,1919283	0,4643440	0,5060371	0,9525696	0,1168845	0,7808886	0,1457245	0,5227941	0,6461064	0,1734709	0,8264172	0,9789529	0,8952110	0,3948807	0,7845318	0,2855530	0,5833629
860	0,6959085	0,3807145	0,2266897	0,4722066	0,2215182	0,1858574	0,1760163	0,5354297	0,6533389	0,6982731	0,8714011	0,1760843	0,7058686	0,1770692	0,0832002	0,1892503	0,4637560	0,5041058	0,9508573	0,1168887	0,7808860	0,1475212	0,5247709	0,6450454	0,1722812	0,8173266	0,9766563	0,8930306	0,3934883	0,7868162	0,2834856	0,5832795
880	0,6956643	0,3807986	0,2279746	0,4684614	0,2215184	0,1859085	0,1760163	0,5354297	0,6534193	0,6983787	0,8712862	0,1761121	0,7057878	0,1770590	0,0831485	0,1872411	0,4634381	0,5025172	0,9493515	0,1168904	0,7808845	0,1488561	0,5261694	0,6443638	0,1714462	0,8089838	0,9745817	0,8907997	0,3924367	0,7884917	0,2820556	0,5832461
900	0,6955003	0,3808646	0,2288960	0,4654905	0,2215223	0,1859546	0,1760163	0,5354297	0,6534903	0,6984475	0,8712306	0,1761565	0,7057478	0,1770529	0,0831166	0,1857315	0,4632799	0,5012342	0,9480566	0,1168909	0,7808837	0,1498366	0,5271412	0,6439347	0,1708602	0,8015694	0,9727599	0,8886236	0,3916457	0,7897157	0,2810765	0,5832384
920	0,6953902	0,3809110	0,2295520	0,4631608	0,2215256	0,1859916	0,1760163	0,5354297	0,6535438	0,6984882	0,8712075	0,1761985	0,7057307	0,1770496	0,0830970	0,1845931	0,4632104	0,5002121	0,9469642	0,1168911	0,7808833	0,1505493	0,5278056	0,6436691	0,1704489	0,7951585	0,9711990	0,8865781	0,3910525	0,7906077	0,2804104	0,5832421
940	0,6953163	0,3809406	0,2300160	0,4613511	0,2215273	0,1860178	0,1760163	0,5354297	0,6535800	0,6985099	0,8712007	0,1762312	0,7057256	0,1770477	0,0830848	0,1837311	0,4631865	0,4994064	0,9460578	0,1168913	0,7808832	0,1510630	0,5282536	0,6435065	0,1701603	0,7897432	0,9698898	0,8847121	0,3906090	0,7912561	0,2799582	0,5832493
960	0,6952667	0,3809574	0,2303424	0,4599565	0,2215276	0,1860347	0,1760163	0,5354297	0,6536022	0,6985199	0,8712011	0,1762537	0,7057259	0,1770468	0,0830774	0,1830763	0,4631833	0,4987766	0,9453164	0,1168915	0,7808831	0,1514306	0,5285523	0,6434076	0,1699577	0,7852591	0,9688118	0,8830514	0,3902789	0,7917262	0,2796509	0,5832565
980	0,6952334	0,3809657	0,2305709	0,4588889	0,2215274	0,1860448	0,1760163	0,5354297	0,6536146	0,6985233	0,8712038	0,1762678	0,7057282	0,1770463	0,0830727	0,1825783	0,4631880	0,4982878	0,9447177	0,1168916	0,7808831	0,1516922	0,5287497	0,6433474	0,1698156	0,7816086	0,9679383	0,8816039	0,3900344	0,7920658	0,2794411	0,5832622
1000	0,6952111	0,3809688	0,2307303	0,4580762	0,2215271	0,1860506	0,1760163	0,5354297	0,6536207	0,6985233	0,8712068	0,1762757	0,7057309	0,1770460	0,0830699	0,1821995	0,4631941	0,4979111	0,9442393	0,1168917	0,7808831	0,1518775	0,5288796	0,6433103	0,1697158	0,7786795	0,9672402	0,8803644	0,3898545	0,7923103	0,2792970	0,5832662
1020	0,6951961	0,3809691	0,2308410	0,4574606	0,2215269	0,1860540	0,1760163	0,5354297	0,6536231	0,6985221	0,8712092	0,1762797	0,7057331	0,1770459	0,0830681	0,1819118	0,4631994	0,4976227	0,9438609	0,1168918	0,7808831	0,1520082	0,5289650	0,6432871	0,1696458	0,7763582	0,9666889	0,8793192	0,3897230	0,7924858	0,2791972	0,5832687
1040	0,6951860	0,3809682	0,2309177	0,4569964	0,2215268	0,1860561	0,1760163	0,5354297	0,6536235	0,6985206	0,8712107	0,1762813	0,7057348	0,1770459	0,0830670	0,1816935	0,4632030	0,4974031	0,9435641	0,1168918	0,7808831	0,1521001	0,5290214	0,6432721	0,1695967	0,7745381	0,9662580	0,8784494	0,3896275	0,7926113	0,2791275	0,5832702
1060	0,6951793	0,3809669	0,2309706	0,4566476	0,2215268	0,1860575	0,1760163	0,5354297	0,6536231	0,6985193	0,8712117	0,1762817	0,7057360	0,1770458	0,0830664	0,1815283	0,4632051	0,4972367	0,9433331	0,1168918	0,7808831	0,1521644	0,5290589	0,6432623	0,1695622	0,7731240	0,9659241	0,8777340	0,3895584	0,7927009	0,2790785	0,5832709
1080	0,6951747	0,3809658	0,2310071	0,4563864	0,2215268	0,1860586	0,1760163	0,5354297	0,6536225	0,6985183	0,8712121	0,1762815	0,7057367	0,1770458	0,0830660	0,1814035	0,4632062	0,4971114	0,9431546	0,1168918	0,7808831	0,1522094	0,5290841	0,6432557	0,1695380	0,7720340	0,9656675	0,8771516	0,3895088	0,7927648	0,2790439	0,5832712
1100	0,6951717	0,3809649	0,2310322	0,4561916	0,2215269	0,1860594	0,1760163	0,5354297	0,6536219	0,6985177	0,8712123	0,1762811	0,7057371	0,1770458	0,0830657	0,1813092	0,4632066	0,4970173	0,9430174	0,1168918	0,7808831	0,1522406	0,5291011	0,6432511	0,1695210	0,7711997	0,9654715	0,8766817	0,3894732	0,7928102	0,2790193	0,5832713

0	0,6951645	0,3809652	0,2310965	0,4553605	0,2215269	0,1860614	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057380	0,1770459	0,0830653	0,1808613	0,4632058	0,4966047	0,9423410	0,1168918	0,7808831	0,1523269	0,5291463	0,6432404	0,1694814	0,7672229	0,9645494	0,8736170	0,3893711	0,7929439	0,2789555	0,5832710
20	0,6951648	0,3611714	0,2310932	0,4554369	0,2215269	0,1860614	0,1760163	0,5354297	0,6536206	0,6985169	0,8776458	0,1762799	0,7057379	0,1770458	0,0830653	0,1809040	0,4632057	0,4966433	0,9424094	0,4458456	0,8671568	0,1471602	0,5297720	0,6432406	0,2016766	0,7676160	0,5801329	0,8739452	0,3893749	0,6806764	0,2730543	0,5805768
40	0,6951650	0,3498635	0,2310909	0,4554923	0,2215269	0,1860613	0,1760163	0,5354297	0,6536206	0,6985169	0,8813632	0,1762799	0,7057378	0,1770458	0,0830653	0,1809357	0,4632057	0,4966714	0,9424595	0,6391061	0,9194529	0,1438135	0,5326431	0,6432406	0,2242743	0,7679029	0,3930046	0,8741956	0,3893775	0,6031483	0,2689012	0,5792296
60	0,6951652	0,3444785	0,2310894	0,4555326	0,2215269	0,1860613	0,1760163	0,5354297	0,6536206	0,6985169	0,8835112	0,1762799	0,7057378	0,1770457	0,0830653	0,1809592	0,4632057	0,4966919	0,9424962	0,7526467	0,9511529	0,1416457	0,5373439	0,6432407	0,2401355	0,7681121	0,3019146	0,8743860	0,3893794	0,5496102	0,2659782	0,5785559
80	0,6951653	0,3427974	0,2310884	0,4555617	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8847523	0,1762799	0,7057378	0,1770457	0,0830653	0,1809766	0,4632057	0,4967067	0,9425229	0,8193519	0,9703683	0,1402414	0,5426675	0,6432407	0,2512685	0,7682645	0,2575750	0,8745303	0,3893808	0,5126386	0,2639211	0,5782190
100	0,6951653	0,3431263	0,2310877	0,4555829	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8854694	0,1762799	0,7057377	0,1770457	0,0830653	0,1809895	0,4632057	0,4967175	0,9425424	0,8585412	0,9820160	0,1393318	0,5476341	0,6432408	0,2590827	0,7683754	0,2359926	0,8746393	0,3893818	0,4871073	0,2624733	0,5780506
120	0,6951654	0,3443107	0,2310873	0,4555982	0,2215269	0,1860612	0,1760163	0,5354297	0,6536206	0,6985169	0,8858837	0,1762800	0,7057377	0,1770457	0,0830653	0,1809990	0,4632057	0,4967254	0,9425567	0,8815650	0,9890764	0,1387427	0,5517176	0,6432408	0,2645674	0,7684561	0,2254879	0,8747214	0,3893825	0,4694762	0,2614543	0,5779664
140	0,6951654	0,3456580	0,2310870	0,4556093	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8861232	0,1762800	0,7057377	0,1770457	0,0830653	0,1810061	0,4632057	0,4967311	0,9425671	0,8950915	0,9933561	0,1383610	0,5547649	0,6432408	0,2684172	0,7685148	0,2203754	0,8747831	0,3893830	0,4573009	0,2607372	0,5779242
160	0,6951654	0,3468204	0,2310868	0,4556174	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8862615	0,1762800	0,7057377	0,1770457	0,0830653	0,1810112	0,4632057	0,4967352	0,9425746	0,9030383	0,9959504	0,1381138	0,5568524	0,6432408	0,2711193	0,7685574	0,2178874	0,8748293	0,3893833	0,4488930	0,2602325	0,5779032
180	0,6951654	0,3476757	0,2310866	0,4556232	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8863414	0,1762800	0,7057377	0,1770457	0,0830653	0,1810150	0,4632057	0,4967382	0,9425801	0,9077070	0,9975229	0,1379536	0,5581628	0,6432408	0,2730159	0,7685883	0,2166768	0,8748639	0,3893836	0,4430868	0,2598773	0,5778926
200	0,6951654	0,3482278	0,2310865	0,4556274	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8863876	0,1762800	0,7057377	0,1770457	0,0830653	0,1810178	0,4632057	0,4967403	0,9425841	0,9104499	0,9984761	0,1378499	0,5589048	0,6432408	0,2743471	0,7686107	0,2160880	0,8748897	0,3893837	0,4390772	0,2596273	0,5778874
220	0,6951654	0,3485374	0,2310865	0,4556305	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864143	0,1762800	0,7057377	0,1770457	0,0830653	0,1810199	0,4632057	0,4967419	0,9425870	0,9120614	0,9990539	0,1377827	0,5592677	0,6432408	0,2752815	0,7686270	0,2158016	0,8749089	0,3893839	0,4363084	0,2594514	0,5778847
240	0,6951654	0,3486785	0,2310864	0,4556327	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864297	0,1762800	0,7057377	0,1770457	0,0830653	0,1810214	0,4632057	0,4967430	0,9425891	0,9130081	0,9994042	0,1377392	0,5594012	0,6432408	0,2759373	0,7686387	0,2156625	0,8749232	0,3893840	0,4343963	0,2593276	0,5778834
260	0,6951654	0,3487170	0,2310864	0,4556343	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864386	0,1762800	0,7057377	0,1770457	0,0830653	0,1810225	0,4632057	0,4967438	0,9425906	0,9135643	0,9996165	0,1377110	0,5594121	0,6432408	0,2763976	0,7686473	0,2155949	0,8749339	0,3893840	0,4330759	0,2592404	0,5778828
280	0,6951655	0,3487022	0,2310864	0,4556354	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864438	0,1762800	0,7057377	0,1770457	0,0830653	0,1810233	0,4632057	0,4967444	0,9425917	0,9138911	0,9997452	0,1376927	0,5593693	0,6432408	0,2767207	0,7686535	0,2155621	0,8749417	0,3893841	0,4321640	0,2591791	0,5778824
300	0,6951655	0,3486664	0,2310864	0,4556362	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864468	0,1762800	0,7057377	0,1770457	0,0830653	0,1810239	0,4632057	0,4967449	0,9425925	0,9140831	0,9998232	0,1376809	0,5593127	0,6432408	0,2769475	0,7686579	0,2155462	0,8749476	0,3893841	0,4315344	0,2591359	0,5778823
320	0,6951655	0,3486281	0,2310863	0,4556368	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864485	0,1762800	0,7057377	0,1770457	0,0830653	0,1810243	0,4632057	0,4967452	0,9425931	0,9141959	0,9998705	0,1376732	0,5592620	0,6432408	0,2771067	0,7686612	0,2155386	0,8749519	0,3893841	0,4310995	0,2591056	0,5778822
340	0,6951655	0,3485962	0,2310863	0,4556373	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864495	0,1762800	0,7057377	0,1770457	0,0830653	0,1810246	0,4632057	0,4967454	0,9425935	0,9142621	0,9998992	0,1376683	0,5592243	0,6432408	0,2772184	0,7686635	0,2155349	0,8749551	0,3893841	0,4307992	0,2590842	0,5778821
360	0,6951655	0,3485732	0,2310863	0,4556376	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864500	0,1762800	0,7057377	0,1770457	0,0830653	0,1810248	0,4632057	0,4967456	0,9425938	0,9143010	0,9999165	0,1376651	0,5592000	0,6432408	0,2772969	0,7686652	0,2155331	0,8749574	0,3893842	0,4305919	0,2590691	0,5778821
380	0,6951655	0,3485588	0,2310863	0,4556378	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864504	0,1762800	0,7057377	0,1770457	0,0830653	0,1810250	0,4632057	0,4967457	0,9425940	0,9143239	0,9999271	0,1376630	0,5591867	0,6432408	0,2773519	0,7686664	0,2155323	0,8749591	0,3893842	0,4304487	0,2590585	0,5778821
400	0,6951655	0,3485509	0,2310863	0,4556380	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864506	0,1762800	0,7057377	0,1770457	0,0830653	0,1810251	0,4632057	0,4967458	0,9425942	0,9143374	0,9999334	0,1376616	0,5591810	0,6432408	0,2773905	0,7686673	0,2155319	0,8749604	0,3893842	0,4303498	0,2590511	0,5778821
420	0,6951655	0,3485475	0,2310863	0,4556381	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864507	0,1762800	0,7057377	0,1770457	0,0830653	0,1810252	0,4632057	0,4967458	0,9425943	0,9143452	0,9999373	0,1376608	0,5591798	0,6432408	0,2774177	0,7686679	0,2155317	0,8749614	0,3893842	0,4302815	0,2590458	0,5778821
440	0,6951655	0,3485467	0,2310863	0,4556382	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864507	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425944	0,9143499	0,9999397	0,1376602	0,5591809	0,6432408	0,2774367	0,7686684	0,2155317	0,8749620	0,3893842	0,4302343	0,2590421	0,5778821
460	0,6951655	0,3485473	0,2310863	0,4556382	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425944	0,9143526	0,9999411	0,1376598	0,5591829	0,6432408	0,2774500	0,7686687	0,2155316	0,8749625	0,3893842	0,4302018	0,2590395	0,5778821
480	0,6951655	0,3485484	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810253	0,4632057	0,4967459	0,9425945	0,9143542	0,9999419	0,1376596	0,5591848	0,6432408	0,2774594	0,7686689	0,2155316	0,8749629	0,3893842	0,4301793	0,2590377	0,5778821
500	0,6951655	0,3485495	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967459	0,9425945	0,9143551	0,9999425	0,1376594	0,5591864	0,6432408	0,2774660	0,7686691	0,2155316	0,8749632	0,3893842	0,4301638	0,2590364	0,5778821
520	0,6951655	0,3485503	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967459	0,9425945	0,9143557	0,9999428	0,1376593	0,5591875	0,6432408	0,2774706	0,7686692	0,2155316	0,8749634	0,3893842	0,4301530	0,2590355	0,5778821
540	0,6951655	0,3485509	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967459	0,9425946	0,9143560	0,9999430	0,1376593	0,5591882	0,6432408	0,2774739	0,7686693	0,2155316	0,8749635	0,3893842	0,4301456	0,2590349	0,5778821
560	0,6951655	0,3485513	0,2310863	0,4556383	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8864508	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,9143562	0,9999431	0,1376592	0,5591886	0,6432408	0,2774761	0,7686694	0,2155316	0,8749636	0,3893842	0,4301405	0,2590344	0,5778821
580	0,6951655	0,3686935	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8800171	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,5854026	0,9136694	0,1428207	0,5586773	0,6432408	0,2452824	0,7686694	0,6000980	0,8749637	0,3893842	0,5423974	0,2649362	0,5805762
600	0,6951655	0,3799568	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8762996	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,3921422	0,8613734	0,1461639	0,5562396	0,6432408	0,2226857	0,7686695	0,7873049	0,8749638	0,3893842	0,6199181	0,2690899	0,5819235
620	0,6951655	0,3851042	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8741517	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,2786015	0,8296735	0,1483293	0,5519997	0,6432408	0,2068252	0,7686695	0,8784372	0,8749638	0,3893842	0,6734511	0,2720131	0,5825971
640	0,6951655	0,3865795	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8729105	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,2118964	0,8104581	0,1497319	0,5468862	0,6432408	0,1956928	0,7686695	0,9228005	0,8749638	0,3893842	0,7104192	0,2740705	0,5829340
660	0,6951655	0,3861678	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8721934	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1727070	0,7988104	0,1506404	0,5418427	0,6432408	0,1878789	0,7686695	0,9443965	0,8749639	0,3893842	0,7359480	0,2755185	0,5831025
680	0,6951655	0,3850073	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8717791	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1496833	0,7917500	0,1512288	0,5375062	0,6432408	0,1823944	0,7686695	0,9549094	0,8749639	0,3893842	0,7535773	0,2765375	0,5831867
700	0,6951655	0,3837357	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8715397	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1361568	0,7874702	0,1516100	0,5341581	0,6432408	0,1785449	0,7686695	0,9600271	0,8749639	0,3893842	0,7657515	0,2772547	0,5832288
720	0,6951655	0,3826529	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8714013	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1282100	0,7848760	0,1518569	0,5318066	0,6432408	0,1758429	0,7686695	0,9625184	0,8749639	0,3893842	0,7741585	0,2777595	0,5832499
740	0,6951655	0,3818557	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8713214	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1235413	0,7833034	0,1520168	0,5303025	0,6432408	0,1739464	0,7686695	0,9637312	0,8749639	0,3893842	0,7799641	0,2781147	0,5832604
760	0,6951655	0,3813339	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712752	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1207984	0,7823502	0,1521204	0,5294380	0,6432408	0,1726152	0,7686695	0,9643216	0,8749639	0,3893842	0,7839733	0,2783647	0,5832657
780	0,6951655	0,3810320	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712485	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1191869	0,7817724	0,1521874	0,5290095	0,6432408	0,1716809	0,7686695	0,9646090	0,8749639	0,3893842	0,7867419	0,2785407	0,5832683
800	0,6951655	0,3808843	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712331	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1182402	0,7814222	0,1522309	0,5288495	0,6432408	0,1710251	0,7686695	0,9647489	0,8749639	0,3893842	0,7886538	0,2786645	0,5832697
820	0,6951655	0,3808330	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712242	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1176840	0,7812099	0,1522590	0,5288360	0,6432408	0,1705648	0,7686695	0,9648170	0,8749639	0,3893842	0,7899741	0,2787517	0,5832703
840	0,6951655	0,3808344	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712190	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1173572	0,7810812	0,1522773	0,5288885	0,6432408	0,1702417	0,7686696	0,9648501	0,8749639	0,3893842	0,7908858	0,2788130	0,5832706
860	0,6951655	0,3808591	0,2310863	0,4556384	0,2215269	0,1860611	0,1760163	0,5354297	0,6536206	0,6985169	0,8712161	0,1762800	0,7057377	0,1770457	0,0830653	0,1810254	0,4632057	0,4967460	0,9425946	0,1171652	0,7810032	0,1522891	0,5289598	0,6432408	0,1700149	0,7686696	0,9648663	0,8749639	0,3893842	0,7915154	0,2788562	0,5832708
