"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
560	0,5048535	0,6635769	0,5771296	0,6596454	0,6177245	0,0003528	0,5929148	0,4783153	0,6470562	0,7073805	0,0936296	0,8522561	0,2631498	0,3008648	0,7340656	0,6855826	0,4352503	0,4758139	0,6856290	0,1637741	0,6645960	0,2516162	0,6726661	0,6991168	0,4725586	0,7692467	0,6316982	0,7360364	0,4481830	0,6340266	0,6936003	0,4117087
580	0,4071243	0,6711016	0,7276177	0,7573529	0,6404076	0,0155569	0,6027698	0,4551358	0,7451926	0,7411601	0,0708601	0,7548171	0,2673500	0,3223772	0,5852393	0,7444923	0,3316463	0,4996125	0,7140984	0,2359161	0,5832746	0,2837797	0,5867163	0,6441969	0,6287797	0,7606306	0,6625315	0,7922305	0,4738005	0,5092533	0,5813067	0,4813155
600	0,4309388	0,7547503	0,6137611	0,7186669	0,5774573	0,0394496	0,4351056	0,5205322	0,6470345	0,6610517	0,0590102	0,6995645	0,3556128	0,2384928	0,8225863	0,6475648	0,2703275	0,4410024	0,6519334	0,2294533	0,6375352	0,3268249	0,6043684	0,7539592	0,6493313	0,6908086	0,3948921	0,7498982	0,4659891	0,5915013	0,6712389	0,4930815
620	0,3818208	0,6863179	0,6356897	0,7200253	0,7104190	0,0738860	0,4634839	0,4852332	0,5466617	0,7191512	0,0567536	0,6366035	0,3399434	0,2451795	0,5748206	0,7152202	0,3215285	0,4568983	0,6990517	0,1265531	0,5829576	0,3012853	0,5632122	0,5937034	0,5502277	0,6630269	0,4121517	0,6717338	0,4202875	0,5526060	0,6447279	0,4112260
640	0,3533245	0,6739240	0,5361450	0,6854869	0,6739252	0,1100506	0,5155041	0,5152164	0,5670540	0,6599837	0,0531883	0,7780300	0,3873195	0,2613157	0,6746155	0,6750108	0,3728450	0,4934716	0,6106032	0,1618890	0,6156417	0,3294704	0,5487330	0,6560939	0,5692289	0,6271964	0,4109147	0,7346371	0,4776062	0,6054799	0,7662844	0,4824028
660	0,4712547	0,9039393	0,6380309	0,6202366	0,7397992	0,1747555	0,5044290	0,4319424	0,5782996	0,7040078	0,1203189	0,6154883	0,3608800	0,2288984	0,7149652	0,6567551	0,4219453	0,4784128	0,5987586	0,2054672	0,6548574	0,3627521	0,4786181	0,7246658	0,5104262	0,8780011	0,3780414	0,8346209	0,4695381	0,6238111	0,7886595	0,3609452
680	0,4062330	0,7913603	0,6763237	0,6353994	0,5994801	0,2154594	0,6395696	0,4775130	0,6230615	0,7750140	0,0807227	0,6543056	0,2977034	0,2521414	0,7029897	0,6996620	0,2838333	0,5186398	0,6988931	0,1614197	0,6714834	0,3622116	0,4148011	0,8018725	0,5141605	0,6722461	0,3838430	0,6900131	0,4482825	0,4406216	0,7633575	0,4085425
700	0,3581489	0,6851551	0,4574077	0,5088916	0,6439336	0,1955093	0,4684540	0,5100030	0,5162481	0,6357323	0,1121948	0,5766890	0,2037573	0,1768130	0,7679333	0,7385672	0,2961031	0,5253865	0,6066050	0,1935201	0,6795000	0,3043856	0,4939804	0,8061349	0,6219570	0,6790597	0,3689093	0,9172990	0,4419597	0,5967665	0,6633333	0,4309893
720	0,3633239	0,7335152	0,5107534	0,5570204	0,7180827	0,2615502	0,5520381	0,5337414	0,5431710	0,6768963	0,1005181	0,5787835	0,2803225	0,2808137	0,5938500	0,9124970	0,2803265	0,6406285	0,6769643	0,1694493	0,7083776	0,2726143	0,3630170	0,7456944	0,6521947	0,6940932	0,3096892	0,7276766	0,3890729	0,5536764	0,7302919	0,3435698
740	0,4152739	0,6570599	0,6135809	0,6352130	0,7259113	0,2224028	0,4956194	0,4868787	0,5697463	0,7150606	0,0841948	0,6346845	0,1316313	0,2759099	0,7457304	0,7782127	0,2644986	0,5900304	0,7119786	0,2545963	0,7119016	0,2969312	0,3424053	0,9146595	0,6419407	0,6718509	0,3494809	0,7411563	0,4319297	0,5144932	0,6926897	0,4407962
760	0,3147085	0,7452591	0,4802365	0,7011391	0,6429831	0,1680988	0,4827565	0,4274528	0,5142214	0,8598307	0,0875292	0,5659813	0,1985767	0,2826717	0,6400748	0,9573757	0,2449890	0,6191992	0,6823209	0,1872742	0,6766900	0,3333684	0,5505077	0,5956785	0,5187406	0,6500646	0,3943548	0,7299232	0,3619006	0,6217797	0,6688305	0,4205118
780	0,3995676	0,5421233	0,5458154	0,7517264	0,7442724	0,2496126	0,4743680	0,5967867	0,6077149	0,7398879	0,0825469	0,7092860	0,1242247	0,3043180	0,6735038	0,6527378	0,2681138	0,6063945	0,5576771	0,1678569	0,5989031	0,2977223	0,4580095	0,6109228	0,5103611	0,7083589	0,4469168	0,7184699	0,3318686	0,4976610	0,7640588	0,4830759
800	0,3663059	0,6633942	0,5023191	0,7161381	0,7587241	0,1935385	0,4611875	0,5329929	0,5994762	0,7402134	0,0641112	0,5106311	0,1635988	0,2206324	0,6548834	0,7688145	0,2383922	0,6615335	0,5106629	0,1507016	0,6254710	0,3413313	0,4124288	0,6105428	0,6239170	0,6238547	0,3494632	0,6647675	0,3993459	0,6116235	0,5856043	0,4882230
820	0,3673616	0,6624509	0,5391479	0,7605069	0,5602761	0,1871691	0,6093878	0,4154437	0,5285886	0,6011242	0,0390571	0,5717149	0,1542150	0,2927672	0,7407450	0,9007074	0,2451280	0,7284979	0,5866906	0,2312108	0,6960546	0,3886339	0,4054395	0,7750035	0,6203682	0,6067579	0,2938813	0,7537924	0,4205036	0,4994533	0,7035435	0,4490928
840	0,4414643	0,7234706	0,6553444	0,7354338	0,6874849	0,1715665	0,4429820	0,4033624	0,6675765	0,7870877	0,0927575	0,5910683	0,1430828	0,2098282	0,7619392	0,9150522	0,2865144	0,5023645	0,5991196	0,2037541	0,6503126	0,3551099	0,3094022	0,7078419	0,5220746	0,5413406	0,3430888	0,9161374	0,4222969	0,5398702	0,6722212	0,4199812
860	0,3897050	0,7290883	0,5728223	0,6177710	0,5843194	0,1644724	0,3456079	0,4702163	0,5907692	0,6572410	0,0831196	0,7342454	0,1653291	0,3405524	0,6442799	0,7732869	0,3037307	0,4701565	0,5527485	0,2038421	0,4728873	0,4110441	0,4031368	0,6711914	0,5912629	0,5647431	0,3317527	0,7578658	0,3296032	0,5967278	0,6903339	0,4403867
880	0,4146989	0,6429672	0,5636684	0,7757863	0,6447691	0,2359775	0,5339525	0,4603345	0,6348372	0,6820415	0,0940221	0,5763797	0,1935665	0,3130911	0,6774767	0,8085532	0,2968023	0,4143898	0,6424200	0,2445505	0,5324308	0,3528782	0,4695880	0,4964958	0,4687827	0,6269884	0,3099118	0,6779032	0,4172103	0,5369402	0,9063489	0,3994645
900	0,4688942	0,6199410	0,5729245	0,8797451	0,6402708	0,2081687	0,5323990	0,4188717	0,5694503	0,6923565	0,0930377	0,7202838	0,2151326	0,2938376	0,6201916	0,7186558	0,2787627	0,5247511	0,6373218	0,1580146	0,5167522	0,2833008	0,4617967	0,6718452	0,6330232	0,6831876	0,3256374	0,7953532	0,4112556	0,6712485	0,7267712	0,4148570
920	0,3781267	0,6921177	0,4604063	0,6575780	0,5562818	0,1999587	0,4816797	0,4308717	0,7014976	0,8151062	0,1289963	0,6371040	0,2021589	0,2231460	0,5624762	0,8094193	0,3094432	0,4203204	0,6672643	0,2104477	0,5036405	0,3156068	0,3004767	0,6286290	0,6636259	0,6617800	0,3942489	0,7581523	0,4324322	0,6085884	0,6975729	0,3558704
940	0,3782334	0,7329951	0,5465577	0,6521862	0,5720600	0,2269940	0,5878146	0,4756841	0,6081558	0,7388928	0,0596652	0,6968872	0,2162150	0,2586577	0,7938727	0,8024207	0,2795944	0,6049321	0,6953424	0,2760102	0,6410757	0,2436554	0,3296981	0,6521565	0,5701879	0,8216304	0,3089146	0,8253426	0,4680109	0,6460250	0,7854855	0,3933247
960	0,4088148	0,7291056	0,5609574	0,7011895	0,5858879	0,2097620	0,5593868	0,4727874	0,6711574	0,7005999	0,0824240	0,6600884	0,1513876	0,3331275	0,7438227	0,8680033	0,2179578	0,4422000	0,7009081	0,2493354	0,6095069	0,3630816	0,3471734	0,8186537	0,5831106	0,6789016	0,2703764	0,7682374	0,3463026	0,6588204	0,6769006	0,2944201
980	0,4581526	0,6616782	0,5671219	0,6463786	0,7086572	0,2256523	0,5921799	0,5289976	0,6282693	0,7589095	0,0712237	0,7493623	0,1689377	0,3334554	0,6137648	0,8538866	0,2202232	0,4658895	0,5420780	0,2248359	0,6372325	0,3440231	0,4097475	0,6986223	0,5209231	0,6942411	0,3384943	0,6679949	0,3417713	0,5906421	0,6074673	0,4371283
1000	0,3654456	0,6794928	0,5866985	0,7260668	0,6150898	0,1335065	0,6853856	0,4701604	0,6830506	0,5299856	0,1410814	0,6954708	0,1857586	0,2272046	0,6766767	0,7527999	0,2074659	0,4891707	0,6644152	0,2488116	0,5955121	0,3504968	0,5459569	0,6950144	0,4757970	0,5538864	0,2960412	0,6496939	0,4822068	0,5245956	0,6529142	0,4088847
1020	0,3383525	0,7363052	0,4871451	0,7862937	0,6429336	0,2135043	0,5284606	0,4570093	0,6255720	0,6655329	0,1080309	0,6576892	0,1770532	0,2611937	0,5520818	0,7493614	0,2697128	0,4258608	0,6494580	0,2957379	0,6088594	0,2886920	0,3600425	0,7046812	0,5667704	0,7786152	0,3637409	0,6646915	0,4367576	0,6089850	0,6921942	0,4011060
1040	0,4077674	0,8165036	0,4824370	0,6921686	0,7868211	0,1758255	0,7167136	0,6286476	0,6176610	0,6157011	0,0811217	0,6279639	0,1960459	0,2731924	0,6717562	0,8102847	0,3487926	0,5181008	0,6180391	0,2388290	0,5276483	0,3071861	0,3826107	0,7785200	0,6465646	0,6605676	0,5151564	0,7654874	0,4265006	0,5710828	0,7676248	0,4246819
1060	0,4042000	0,8373803	0,4938754	0,8468723	0,6891159	0,2016223	0,5409700	0,5384988	0,5780587	0,8436141	0,0672130	0,7152211	0,1582297	0,2860661	0,6196455	0,6200844	0,2797696	0,4437122	0,6057423	0,1912555	0,5229736	0,3349597	0,4354783	0,6703811	0,6312816	0,6158881	0,3909374	0,6967517	0,4070834	0,6166789	0,7847572	0,4545240
1080	0,3875148	0,6939144	0,5056920	0,7043757	0,6465136	0,2338280	0,6112600	0,5064030	0,6684666	0,7392565	0,0773298	0,5939888	0,1279739	0,2623727	0,7788965	0,6550240	0,3109418	0,3783546	0,7104012	0,1861383	0,6183496	0,3360289	0,4712503	0,5427007	0,6436615	0,6960198	0,3984311	0,6262815	0,4331168	0,6174588	0,7452476	0,4416593
1100	0,4820084	0,6493750	0,5342584	0,6155393	0,8395266	0,2237459	0,6124241	0,5179846	0,6921662	0,7356958	0,0410282	0,7169135	0,1743032	0,2453580	0,6714990	0,7538800	0,2809111	0,3950447	0,6195049	0,2154409	0,5041710	0,2652069	0,3653854	0,7477971	0,6133286	0,6544889	0,3455708	0,8556945	0,4393164	0,6306972	0,6533606	0,3825020

0	0,4193431	0,6077255	0,5186126	0,7892998	0,5854395	0,2083909	0,4778583	0,4702122	0,6761853	0,6723365	0,1087725	0,5732286	0,1537896	0,2711014	0,6801867	0,6515502	0,2566162	0,5849420	0,5375021	0,1923732	0,6397370	0,3135726	0,4078925	0,6354191	0,5320775	0,6638476	0,3762546	0,7211788	0,4020444	0,6664852	0,6726315	0,4369408
20	0,4886701	0,6568152	0,6956852	0,5560332	0,7380817	0,2128893	0,4730263	0,5096978	0,5690372	0,5652177	0,0871469	0,6790872	0,0969882	0,2040107	0,6401298	0,6301483	0,2476674	0,5424155	0,5477990	0,1963605	0,4746072	0,3285221	0,4560859	0,7707011	0,4994952	0,6642276	0,2907082	0,6578057	0,3965083	0,6046190	0,7039303	0,3737487
40	0,5214381	0,6474897	0,6374383	0,5735847	0,6100684	0,2231496	0,4975921	0,4754691	0,6511739	0,6937342	0,0557881	0,7325038	0,0836314	0,3995856	0,6441836	0,6599902	0,2433945	0,4564161	0,6280528	0,1586848	0,6100316	0,3021738	0,4415906	0,7578878	0,5604211	0,5557547	0,4761951	0,7684986	0,4043710	0,5481705	0,6388489	0,3533647
60	0,5059330	0,5726986	0,6119354	0,6954288	0,6528549	0,2383834	0,6265092	0,5251489	0,5681442	0,6252212	0,1120310	0,7169750	0,1008373	0,3606833	0,7112840	0,6797481	0,2471954	0,6043065	0,5915748	0,1420314	0,6699814	0,3558196	0,4716765	0,9611653	0,5638332	0,6191903	0,3101884	0,7380757	0,4636590	0,6120063	0,6054726	0,3898338
80	0,5548198	0,6321873	0,7039849	0,6171061	0,6138899	0,1427781	0,4911665	0,5000938	0,6284313	0,7326674	0,0585061	0,6761985	0,0634068	0,4684945	0,5783296	0,7978293	0,2708364	0,7180198	0,6231890	0,1266868	0,6634386	0,3402041	0,4874649	0,7555786	0,5091370	0,5950460	0,2605298	0,7809815	0,4225298	0,7051193	0,7483468	0,4322209
100	0,5351982	0,6867480	0,6638711	0,7110125	0,7651481	0,2052620	0,5354469	0,4630145	0,6276315	0,6170045	0,0596642	0,6906678	0,0507631	0,4384312	0,7034069	0,6660941	0,2874921	0,4850686	0,7144445	0,1068017	0,6184401	0,3860498	0,5468690	0,8197092	0,5888191	0,5941550	0,3268608	0,8298968	0,4732848	0,7336704	0,7297487	0,3736690
120	0,5862969	0,5629175	0,6507234	0,6785748	0,6053131	0,2298193	0,3428556	0,4683612	0,7233915	0,7089176	0,0732971	0,6445180	0,0330131	0,5359486	0,6660649	0,8323764	0,2844474	0,4465155	0,7152152	0,0999095	0,5772205	0,3376674	0,6714834	0,6163519	0,6738601	0,6186037	0,2470751	0,7058670	0,3525850	0,5146758	0,6549915	0,4226482
140	0,5761338	0,6109989	0,6097865	0,7048398	0,6623258	0,1973850	0,4577227	0,4897559	0,6937318	0,6729924	0,1023264	0,6439186	0,0254203	0,4655152	0,7127131	0,6349023	0,3070301	0,5187396	0,5249062	0,1047900	0,6953178	0,4040132	0,5520859	0,6908993	0,5446898	0,6101805	0,2972466	0,7500584	0,3852280	0,5291580	0,7621094	0,3217518
160	0,5671641	0,6596895	0,6179597	0,6205630	0,7612172	0,2095074	0,4641064	0,4661597	0,5520795	0,7186016	0,0801872	0,6040201	0,0106699	0,5628935	0,7466002	0,6431515	0,2632846	0,6190420	0,4581134	0,0796259	0,6945054	0,3523747	0,6811104	0,6991782	0,6184938	0,6848130	0,3243942	0,7457783	0,4389441	0,5066168	0,6416270	0,3038109
180	0,6605733	0,5717300	0,4946971	0,7525738	0,6751609	0,1940996	0,4964979	0,4306699	0,6592470	0,6681116	0,1034554	0,5865037	0,0221620	0,5027598	0,7477267	0,6456904	0,2650773	0,6500628	0,6396115	0,1397063	0,7081572	0,3427131	0,6080692	0,7374546	0,5471319	0,6883118	0,2616566	0,7430669	0,3137068	0,5447492	0,7996145	0,3398574
200	0,5530081	0,6608023	0,5457288	0,7190698	0,7854055	0,1986960	0,3994702	0,3705342	0,5952959	0,4994348	0,0789476	0,7056557	0,0045631	0,6764616	0,6317650	0,6566963	0,2294268	0,5787959	0,5189572	0,0734059	0,5580108	0,3689715	0,5152991	0,7686117	0,6144980	0,7091754	0,2589003	0,8501523	0,4205938	0,6577127	0,5808295	0,3635072
220	0,7873884	0,6608636	0,6048329	0,5796392	0,6358475	0,1850239	0,4192164	0,3829973	0,6574960	0,7088506	0,0782958	0,6819141	0,0060766	0,5553106	0,8224288	0,7149812	0,2394486	0,6091802	0,6123913	0,0858447	0,5615660	0,3673295	0,6903244	0,6566690	0,4972939	0,5601305	0,3141217	0,8097066	0,4781831	0,7002082	0,8833705	0,3578506
240	0,5385803	0,7051144	0,6035800	0,6690648	0,5854209	0,1874584	0,3547346	0,4943037	0,5807499	0,6851612	0,0519085	0,6973608	0,0021380	0,5929861	0,7249101	0,6121349	0,1989104	0,6271280	0,6460910	0,0668372	0,7195834	0,4486520	0,5980484	0,6666739	0,5406195	0,6394507	0,3968910	0,7763849	0,4377263	0,5506436	0,6901348	0,3221626
260	0,6133753	0,6495872	0,6339521	0,6665296	0,6430492	0,2144405	0,5489569	0,4770748	0,6865336	0,7417228	0,0517916	0,6303855	0,0011634	0,6397606	0,7966012	0,7227900	0,1625628	0,5686806	0,5967374	0,1055373	0,6287822	0,3236574	0,6045057	0,7675653	0,5081715	0,6773122	0,4552870	0,7838960	0,4443703	0,6709349	0,6829427	0,2899884
280	0,5560215	0,8087628	0,5913199	0,6223692	0,6423139	0,1776064	0,4740735	0,5693160	0,5389437	0,7565631	0,0338113	0,7339640	0,0025749	0,6154522	0,6832787	0,6854833	0,2066345	0,6417246	0,6066842	0,0762310	0,5762586	0,3786989	0,4989491	0,7025054	0,4575837	0,7231314	0,3876779	0,6843295	0,4269496	0,5712626	0,7486673	0,3723784
300	0,4766496	0,6854010	0,5861485	0,6951759	0,5977893	0,2448675	0,5881348	0,5490749	0,5815977	0,7774886	0,0999937	0,7198762	0,0002841	0,6413516	0,8047710	0,6736637	0,2274333	0,4595624	0,6372095	0,1054543	0,5917284	0,3380026	0,7050660	0,6791447	0,5344180	0,7155759	0,3303406	0,7459913	0,3778845	0,4724037	0,6790694	0,3502422
320	0,5901725	0,7713663	0,6739917	0,7089793	0,5039983	0,2607430	0,5762524	0,4428135	0,6329790	0,7616971	0,0760468	0,7053152	0,0004135	0,4934292	0,8704867	0,6759334	0,1976774	0,5552019	0,6389544	0,0812964	0,7008486	0,2679291	0,5849191	0,7686017	0,5527392	0,7688312	0,3718383	0,7686016	0,3440228	0,4494103	0,7836602	0,3751294
340	0,4927638	0,7191147	0,5818881	0,7216095	0,6506749	0,2162362	0,6017316	0,4830148	0,6619660	0,7898931	0,0691415	0,7631700	0,0002387	0,4662046	0,7348435	0,8176708	0,2199581	0,6431429	0,5340381	0,1020132	0,6704787	0,3947740	0,6594308	0,8133987	0,6576626	0,6290777	0,2905348	0,7805830	0,3799907	0,6522894	0,8278775	0,3855863
360	0,6777095	0,7009040	0,6260960	0,7276805	0,7772124	0,2094867	0,4355426	0,5076104	0,7491264	0,7594771	0,0603557	0,7495877	0,0006394	0,6515096	0,8120960	0,7572297	0,2076221	0,6317322	0,6292504	0,0990338	0,6799926	0,3817853	0,6941405	0,7240410	0,6572871	0,6149557	0,2925346	0,6482992	0,3690081	0,6014463	0,8708854	0,4300340
380	0,7164492	0,7728773	0,5645605	0,7599852	0,7488551	0,1635860	0,5433018	0,4117426	0,7816796	0,7086944	0,1019720	0,6707091	0,0001577	0,6206291	0,7110006	0,6175256	0,2588072	0,5460690	0,5803197	0,0901186	0,7294539	0,4007431	0,5075995	0,6442113	0,4704017	0,6641417	0,4492309	0,8005515	0,3632163	0,6054317	0,6811064	0,3593281
400	0,6216750	0,7287230	0,5494029	0,8294722	0,7300054	0,1820174	0,4204302	0,5647344	0,6836680	0,8183499	0,0748159	0,5892617	0,0013205	0,5366350	0,7604224	0,7451531	0,2547846	0,5448054	0,4851166	0,0751921	0,7090286	0,3318113	0,6722162	0,7056283	0,5438031	0,6888972	0,4459805	0,7794740	0,4566547	0,6014769	0,8684564	0,4344485
420	0,7278078	0,8252049	0,5226617	0,8202473	0,5591957	0,2136511	0,5090784	0,4919341	0,5142759	0,7027298	0,0837068	0,5628831	0,0017374	0,5466167	0,6514915	0,5773046	0,2570413	0,6010945	0,5083470	0,0566922	0,6306988	0,3948430	0,6410885	0,8238802	0,5854637	0,6229292	0,4335496	0,5512792	0,4215975	0,5190021	0,8176691	0,5473228
440	0,6740920	0,7937081	0,6548316	0,7148383	0,5708592	0,1364983	0,5093955	0,4506995	0,6011866	0,6478652	0,0412679	0,6248630	0,0004399	0,5647770	0,6184271	0,5373464	0,3123176	0,6928695	0,5534978	0,0990839	0,8390741	0,4124915	0,6031309	0,8040037	0,6119512	0,7462687	0,3961426	0,7314021	0,4856174	0,6356645	0,8478538	0,5199823
460	0,6886676	0,6000683	0,8141123	0,6797798	0,5300089	0,2207693	0,4468466	0,5898817	0,5994701	0,8248047	0,0900208	0,6032085	0,0000966	0,4713835	0,7681588	0,6449369	0,3407337	0,7081589	0,6579490	0,0621487	0,6742639	0,4737943	0,5748245	0,6769463	0,6050776	0,7794302	0,3857830	0,7912126	0,4103884	0,6625701	0,8710060	0,5413035
480	0,6264641	0,5606664	0,6531010	0,7011621	0,6101461	0,2293773	0,5309146	0,3605485	0,6195143	0,6959256	0,0802628	0,7026069	0,0007392	0,7156854	0,5941389	0,7018447	0,3350906	0,5677710	0,6421093	0,0445531	0,5699780	0,4732600	0,6280527	0,6556930	0,6914911	0,7290662	0,3550890	0,6722194	0,4350066	0,6138664	0,6979640	0,5055322
500	0,5842822	0,8026624	0,7142112	0,7095503	0,5834666	0,1834199	0,4736326	0,4756755	0,5838489	0,7429516	0,0674152	0,6971445	0,0002858	0,5496269	0,6353108	0,6360057	0,2520739	0,5972805	0,6780416	0,0387509	0,5389046	0,3613935	0,5590002	0,7919797	0,5798748	0,6296387	0,3737867	0,7169270	0,4213187	0,6728254	0,7178776	0,3756852
520	0,6689095	0,7154454	0,5582029	0,7240391	0,6070753	0,2720439	0,5679476	0,5690285	0,7123359	0,6629152	0,0431465	0,7769128	0,0003060	0,4761734	0,6643473	0,6516332	0,3513110	0,6657512	0,5858161	0,0711333	0,5755913	0,3860764	0,7113042	0,7232904	0,5949509	0,8301569	0,3769387	0,6477221	0,3892904	0,5415734	0,7152615	0,4769710
540	0,5723252	0,6332911	0,6309358	0,7798171	0,7036063	0,1656939	0,4297747	0,6159223	0,5365787	0,8112199	0,1191484	0,7789571	0,0000000	0,5241126	0,7778313	0,6635021	0,3266508	0,6143232	0,5566497	0,0970399	0,5114606	0,3497470	0,6844094	0,7080351	0,5770500	0,7429783	0,3202802	0,8295194	0,4184337	0,6903210	0,6801125	0,3970014
560	0,6477479	0,7155865	0,6137857	0,6767667	0,6656518	0,1402397	0,5034866	0,6078618	0,6447739	0,7954609	0,1190145	0,6633312	0,0001094	0,4938498	0,8426598	0,6429332	0,2758949	0,5681596	0,7388635	0,0633988	0,5809851	0,3236830	0,5175061	0,6418203	0,5392984	0,7677850	0,4284912	0,8045816	0,3929877	0,6098465	0,8678082	0,5144611
580	0,6459734	0,8114787	0,6373987	0,7397666	0,6254440	0,2106332	0,5775590	0,6190165	0,6815289	0,6185296	0,0706780	0,6245076	0,0187215	0,4400378	0,7209374	0,7144682	0,2578355	0,5636681	0,7176049	0,0810600	0,6197374	0,3679295	0,6251251	0,6957814	0,4810110	0,7195215	0,4014446	0,6933936	0,4616895	0,5597916	0,7729117	0,4796164
600	0,7062513	0,7516615	0,5057784	0,7164675	0,6090744	0,1843433	0,5209562	0,5217113	0,5986747	0,7361252	0,0644195	0,7201562	0,0531287	0,4010808	0,6736516	0,7367219	0,2832350	0,7217792	0,7564131	0,0634939	0,6357852	0,3462086	0,6135190	0,6780669	0,6312772	0,8638754	0,4224951	0,7223701	0,4168415	0,5492233	0,7316271	0,5333567
620	0,5417075	0,9311810	0,4878168	0,8042644	0,5793660	0,2316382	0,5620533	0,4831648	0,5967749	0,7028384	0,0712661	0,5379137	0,1117622	0,4079832	0,6331710	0,7581824	0,2415651	0,6802189	0,6538784	0,0924875	0,6908372	0,3353417	0,5118537	0,6805541	0,5600741	0,7342166	0,4681221	0,6079178	0,3254883	0,5013825	0,7859960	0,4210875
640	0,5012974	0,8646768	0,6100365	0,6563257	0,6466727	0,2010225	0,4961179	0,4672775	0,5630493	0,7548220	0,0896916	0,5574791	0,1539595	0,3139094	0,6643937	0,7313915	0,2353247	0,5728825	0,7017238	0,1126474	0,6816888	0,3579140	0,4392050	0,9134229	0,4662868	0,7834138	0,3973325	0,7143507	0,3638562	0,5659067	0,6352123	0,5228722
660	0,4204756	0,9044445	0,6763943	0,6164770	0,5980200	0,1968339	0,5072826	0,4001329	0,6994244	0,7686984	0,0607752	0,6963946	0,0941775	0,2833933	0,6799573	0,7367859	0,2943407	0,6249874	0,7066696	0,1061577	0,5811556	0,3524810	0,3887497	0,7741429	0,5399329	0,6936548	0,4452111	0,6431202	0,3518464	0,6079085	0,6795644	0,4961458
680	0,4458480	0,9702228	0,5257779	0,7445581	0,7432699	0,1885421	0,4496517	0,5725225	0,6977470	0,6874229	0,1357777	0,5768267	0,1020238	0,2743569	0,6071590	0,5904442	0,2763251	0,5851174	0,6615214	0,1824585	0,6996976	0,3042474	0,4025212	0,6653221	0,5469656	0,7188502	0,3819201	0,7301162	0,3524746	0,5532186	0,6340933	0,5238901
700	0,4112079	0,9630138	0,5349401	0,6279851	0,6782394	0,2193497	0,4122174	0,4860332	0,6397395	0,6745272	0,0740989	0,6137924	0,1533221	0,2387389	0,5872565	0,6333608	0,2425366	0,5180312	0,6932170	0,1658953	0,6073259	0,2797225	0,3887035	0,7398019	0,5300714	0,8553050	0,4427917	0,7111065	0,2982774	0,5454152	0,6622205	0,5466958
720	0,4074841	0,7894693	0,5724299	0,8076819	0,7169505	0,2194856	0,4865928	0,4969872	0,6793184	0,5901452	0,0789829	0,6039461	0,1231841	0,2492681	0,7709383	0,7568391	0,2856112	0,4635991	0,6342284	0,1758920	0,5354635	0,3177363	0,3896785	0,6676359	0,4786246	0,6854357	0,5767312	0,7358012	0,4240540	0,5923281	0,6926335	0,4537101
740	0,4859209	0,7354632	0,6130605	0,5829897	0,6294894	0,1326691	0,4397557	0,3573424	0,7138905	0,6703769	0,0530061	0,6824257	0,1282561	0,2107370	0,8884056	0,7003949	0,2296265	0,4995562	0,5953042	0,1829081	0,6096360	0,3460936	0,4413563	0,7409853	0,6219478	0,6269596	0,4378169	0,6513026	0,3697354	0,4881854	0,6493447	0,5239979
760	0,4362601	0,6994261	0,4949451	0,6079817	0,6221393	0,1677174	0,4556501	0,4756134	0,7096925	0,7984915	0,0430593	0,6924915	0,1987281	0,3300417	0,7607488	0,7291509	0,2180315	0,5229359	0,7897980	0,2301178	0,5458028	0,2979827	0,4038928	0,6588929	0,6654636	0,6716431	0,4832833	0,7406814	0,3389930	0,4824321	0,7269410	0,5076606
780	0,3462865	0,6741860	0,5185971	0,7537853	0,7185202	0,2077549	0,4724808	0,5437878	0,6947047	0,6797949	0,0493875	0,7070272	0,3155898	0,2621173	0,7354370	0,7040444	0,1714884	0,6332098	0,6233293	0,3035412	0,6410570	0,2451198	0,4178615	0,8239119	0,7217766	0,7276828	0,4325586	0,6929665	0,3431214	0,5244118	0,8008749	0,5393760
800	0,4514904	0,6165302	0,6011951	0,6561616	0,7365602	0,2611005	0,4743379	0,4839671	0,7793925	0,7444701	0,0504011	0,7202715	0,1933419	0,2352645	0,9571995	0,6966259	0,2403216	0,5209174	0,6669341	0,2418961	0,5483978	0,2941828	0,4717900	0,7463731	0,7425176	0,7587730	0,3500784	0,6729287	0,3615487	0,5697165	0,7177737	0,3967348
820	0,4913192	0,6572919	0,5801037	0,7025616	0,6821297	0,2076154	0,5381983	0,5059557	0,6617753	0,6677372	0,0643567	0,5984926	0,2202623	0,3141799	0,8605319	0,7672164	0,3145002	0,5820792	0,6571508	0,1821624	0,5364066	0,2695548	0,4497561	0,7362493	0,7001674	0,6592568	0,4382182	0,6957594	0,3140586	0,5263431	0,7025597	0,4013119
840	0,5633763	0,6252247	0,4679774	0,6474053	0,7887540	0,1845977	0,5150854	0,5425972	0,6290477	0,7469209	0,0390998	0,7278291	0,2385224	0,2092674	0,8180633	0,7181223	0,2455800	0,3975635	0,6164299	0,1852199	0,6969800	0,2690603	0,3332367	0,6854303	0,5729665	0,6506589	0,4054310	0,8298365	0,3727491	0,6043671	0,6732090	0,3821460
