"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
580	0,3184283	0,9888142	0,8340001	1,0000000	0,0121907	0,5117656	0,0121808	0,0400821	0,8728366	0,7038002	0,0508540	0,0271144	0,3480164	0,1859042	0,1446862	0,5143146	0,6888656	0,8361245	0,5693472	0,3750564	1,0000000	0,4227492	0,0239042	0,7608712	0,0706711	0,0883501	0,0551275	0,9546544	0,0416028	0,7702276	0,0190640	0,5326562
600	0,4786934	0,9756026	0,8340001	1,0000000	0,0254247	0,5117656	0,0121808	0,0400821	0,8512849	0,7041888	0,0508540	0,0271144	0,3480164	0,1859042	0,1447164	0,5143218	0,7232181	0,8352112	0,5860685	0,2869541	1,0000000	0,4227492	0,0359069	0,7608712	0,0653907	0,0970347	0,0551275	0,9478891	0,0416028	0,7702476	0,0190640	0,4864219
620	0,6300662	0,9685319	0,8340001	1,0000000	0,0389331	0,5117656	0,0121808	0,0400821	0,8259758	0,7046218	0,0508540	0,0271144	0,3480164	0,1859042	0,1447999	0,5143548	0,7480572	0,8324468	0,6045890	0,2044024	0,9999999	0,4227492	0,0489931	0,7608712	0,0596489	0,1060700	0,0551275	0,9417670	0,0416028	0,7703015	0,0190640	0,4383909
640	0,7492590	0,9668347	0,8340001	1,0000000	0,0504718	0,5117656	0,0121808	0,0400821	0,8008383	0,7050290	0,0508540	0,0271144	0,3480164	0,1859042	0,1449381	0,5144204	0,7598153	0,8274901	0,6217275	0,1399255	0,9999991	0,4227492	0,0609116	0,7608712	0,0544317	0,1140370	0,0551275	0,9371712	0,0416028	0,7703886	0,0190640	0,3966731
660	0,8352375	0,9680342	0,8340001	1,0000000	0,0595290	0,5117656	0,0121808	0,0400821	0,7776676	0,7053835	0,0508540	0,0271144	0,3480164	0,1859042	0,1451164	0,5145178	0,7605862	0,8205335	0,6362672	0,0937939	0,9999966	0,4227492	0,0708631	0,7608712	0,0500841	0,1205704	0,0551275	0,9340303	0,0416028	0,7704987	0,0190640	0,3634165
680	0,8941291	0,9703073	0,8340001	1,0000000	0,0662993	0,5117656	0,0121808	0,0400821	0,7571354	0,7056794	0,0508540	0,0271144	0,3480164	0,1859042	0,1453151	0,5146412	0,7536474	0,8120625	0,6479844	0,0624539	0,9999912	0,4227492	0,0787562	0,7608712	0,0466415	0,1257294	0,0551275	0,9320094	0,0416028	0,7706192	0,0190640	0,3382053
700	0,9331109	0,9726717	0,8340001	1,0000000	0,0712037	0,5117656	0,0121808	0,0400821	0,7393456	0,7059202	0,0508540	0,0271144	0,3480164	0,1859042	0,1455165	0,5147825	0,7419653	0,8026538	0,6571114	0,0418791	0,9999822	0,4227492	0,0848077	0,7608712	0,0440054	0,1297166	0,0551275	0,9307680	0,0416028	0,7707392	0,0190640	0,3197142
720	0,9582944	0,9747097	0,8340001	1,0000000	0,0746805	0,5117656	0,0121808	0,0400821	0,7241351	0,7061132	0,0508540	0,0271144	0,3480164	0,1859042	0,1457078	0,5149332	0,7278175	0,7928500	0,6640512	0,0286962	0,9999699	0,4227492	0,0893367	0,7608712	0,0420344	0,1327591	0,0551275	0,9300369	0,0416028	0,7708515	0,0190640	0,3064662
740	0,9742711	0,9763082	0,8340001	1,0000000	0,0771072	0,5117656	0,0121808	0,0400821	0,7112323	0,7062663	0,0508540	0,0271144	0,3480164	0,1859042	0,1458811	0,5150858	0,7128052	0,7830977	0,6692337	0,0204017	0,9999551	0,4227492	0,0926660	0,7608712	0,0405863	0,1350627	0,0551275	0,9296254	0,0416028	0,7709517	0,0190640	0,2971407
760	0,9842652	0,9774927	0,8340001	1,0000000	0,0787816	0,5117656	0,0121808	0,0400821	0,7003380	0,7063869	0,0508540	0,0271144	0,3480164	0,1859042	0,1460327	0,5152341	0,6979780	0,7737282	0,6730501	0,0152560	0,9999392	0,4227492	0,0950794	0,7608712	0,0395368	0,1367984	0,0551275	0,9294068	0,0416028	0,7710383	0,0190640	0,2906674
780	0,9904471	0,9783376	0,8340001	1,0000000	0,0799268	0,5117656	0,0121808	0,0400821	0,6911641	0,7064814	0,0508540	0,0271144	0,3480164	0,1859042	0,1461617	0,5153740	0,6839732	0,7649637	0,6758293	0,0120994	0,9999233	0,4227492	0,0968096	0,7608712	0,0387842	0,1381022	0,0551275	0,9293008	0,0416028	0,7711112	0,0190640	0,2862257
800	0,9942360	0,9789239	0,8340001	1,0000000	0,0807047	0,5117656	0,0121808	0,0400821	0,6834502	0,7065553	0,0508540	0,0271144	0,3480164	0,1859042	0,1462694	0,5155026	0,6711364	0,7569336	0,6778349	0,0101808	0,9999083	0,4227492	0,0980388	0,7608712	0,0382494	0,1390797	0,0551275	0,9292578	0,0416028	0,7711714	0,0190640	0,2832087
820	0,9965405	0,9793226	0,8340001	1,0000000	0,0812304	0,5117656	0,0121808	0,0400821	0,6769683	0,7066129	0,0508540	0,0271144	0,3480164	0,1859042	0,1463579	0,5156184	0,6596165	0,7496960	0,6792713	0,0090235	0,9998949	0,4227492	0,0989056	0,7608712	0,0378719	0,1398117	0,0551275	0,9292483	0,0416028	0,7712204	0,0190640	0,2811784
840	0,9979332	0,9795893	0,8340001	1,0000000	0,0815841	0,5117656	0,0121808	0,0400821	0,6715230	0,7066578	0,0508540	0,0271144	0,3480164	0,1859042	0,1464296	0,5157210	0,6494361	0,7432567	0,6802935	0,0083300	0,9998834	0,4227492	0,0995129	0,7608712	0,0376071	0,1403594	0,0551275	0,9292554	0,0416028	0,7712599	0,0190640	0,2798242
860	0,9987702	0,9797653	0,8340001	1,0000000	0,0818213	0,5117656	0,0121808	0,0400821	0,6669484	0,7066927	0,0508540	0,0271144	0,3480164	0,1859042	0,1464873	0,5158104	0,6405409	0,7375870	0,6810170	0,0079166	0,9998738	0,4227492	0,0999362	0,7608712	0,0374222	0,1407690	0,0551275	0,9292694	0,0416028	0,7712915	0,0190640	0,2789291
880	0,9992709	0,9798802	0,8340001	1,0000000	0,0819800	0,5117656	0,0121808	0,0400821	0,6631048	0,7067198	0,0508540	0,0271144	0,3480164	0,1859042	0,1465333	0,5158875	0,6328346	0,7326361	0,6815266	0,0076714	0,9998660	0,4227492	0,1002298	0,7608712	0,0372938	0,1410752	0,0551275	0,9292854	0,0416028	0,7713165	0,0190640	0,2783432
900	0,9995691	0,9799545	0,8340001	1,0000000	0,0820858	0,5117656	0,0121808	0,0400821	0,6598744	0,7067409	0,0508540	0,0271144	0,3480164	0,1859042	0,1465697	0,5159533	0,6262011	0,7283418	0,6818842	0,0075266	0,9998598	0,4227492	0,1004326	0,7608712	0,0372049	0,1413041	0,0551275	0,9293009	0,0416028	0,7713362	0,0190640	0,2779639
920	0,9997460	0,9800022	0,8340001	1,0000000	0,0821563	0,5117656	0,0121808	0,0400821	0,6571589	0,7067573	0,0508540	0,0271144	0,3480164	0,1859042	0,1465985	0,5160088	0,6205189	0,7246371	0,6821341	0,0074414	0,9998550	0,4227492	0,1005722	0,7608712	0,0371435	0,1414752	0,0551275	0,9293146	0,0416028	0,7713517	0,0190640	0,2777215
940	0,9998507	0,9800326	0,8340001	1,0000000	0,0822032	0,5117656	0,0121808	0,0400821	0,6548755	0,7067700	0,0508540	0,0271144	0,3480164	0,1859042	0,1466211	0,5160554	0,6156698	0,7214549	0,6823082	0,0073914	0,9998512	0,4227492	0,1006680	0,7608712	0,0371013	0,1416031	0,0551275	0,9293262	0,0416028	0,7713638	0,0190640	0,2775690
960	0,9999124	0,9800518	0,8340001	1,0000000	0,0822344	0,5117656	0,0121808	0,0400821	0,6529551	0,7067799	0,0508540	0,0271144	0,3480164	0,1859042	0,1466388	0,5160942	0,6115434	0,7187312	0,6824292	0,0073622	0,9998484	0,4227492	0,1007336	0,7608712	0,0370723	0,1416986	0,0551275	0,9293359	0,0416028	0,7713733	0,0190640	0,2774751
980	0,9999488	0,9800638	0,8340001	1,0000000	0,0822551	0,5117656	0,0121808	0,0400821	0,6513395	0,7067876	0,0508540	0,0271144	0,3480164	0,1859042	0,1466526	0,5161262	0,6080398	0,7164066	0,6825130	0,0073452	0,9998463	0,4227492	0,1007783	0,7608712	0,0370524	0,1417700	0,0551275	0,9293437	0,0416028	0,7713807	0,0190640	0,2774188
1000	0,9999701	0,9800714	0,8340001	1,0000000	0,0822688	0,5117656	0,0121808	0,0400821	0,6499802	0,7067935	0,0508540	0,0271144	0,3480164	0,1859042	0,1466634	0,5161526	0,6050699	0,7144273	0,6825710	0,0073352	0,9998448	0,4227492	0,1008088	0,7608712	0,0370388	0,1418234	0,0551275	0,9293499	0,0416028	0,7713865	0,0190640	0,2773864
1020	0,9999825	0,9800761	0,8340001	1,0000000	0,0822779	0,5117656	0,0121808	0,0400821	0,6488362	0,7067981	0,0508540	0,0271144	0,3480164	0,1859042	0,1466718	0,5161742	0,6025558	0,7127451	0,6826110	0,0073295	0,9998436	0,4227492	0,1008295	0,7608712	0,0370296	0,1418633	0,0551275	0,9293549	0,0416028	0,7713910	0,0190640	0,2773689
1040	0,9999898	0,9800790	0,8340001	1,0000000	0,0822839	0,5117656	0,0121808	0,0400821	0,6478733	0,7068017	0,0508540	0,0271144	0,3480164	0,1859042	0,1466784	0,5161918	0,6004297	0,7113177	0,6826385	0,0073261	0,9998428	0,4227492	0,1008435	0,7608712	0,0370233	0,1418930	0,0551275	0,9293588	0,0416028	0,7713945	0,0190640	0,2773606
1060	0,9999941	0,9800808	0,8340001	1,0000000	0,0822879	0,5117656	0,0121808	0,0400821	0,6470628	0,7068045	0,0508540	0,0271144	0,3480164	0,1859042	0,1466835	0,5162061	0,5986331	0,7101080	0,6826575	0,0073242	0,9998422	0,4227492	0,1008530	0,7608712	0,0370190	0,1419153	0,0551275	0,9293619	0,0416028	0,7713972	0,0190640	0,2773576
1080	0,9999966	0,9800819	0,8340001	1,0000000	0,0822905	0,5117656	0,0121808	0,0400821	0,6463804	0,7068066	0,0508540	0,0271144	0,3480164	0,1859042	0,1466875	0,5162176	0,5971159	0,7090839	0,6826704	0,0073231	0,9998417	0,4227492	0,1008595	0,7608712	0,0370160	0,1419319	0,0551275	0,9293643	0,0416028	0,7713993	0,0190640	0,2773577
1100	0,9999980	0,9800826	0,8340001	1,0000000	0,0822922	0,5117656	0,0121808	0,0400821	0,6458059	0,7068083	0,0508540	0,0271144	0,3480164	0,1859042	0,1466906	0,5162269	0,5958353	0,7082176	0,6826794	0,0073225	0,9998414	0,4227492	0,1008638	0,7608712	0,0370141	0,1419444	0,0551275	0,9293662	0,0416028	0,7714010	0,0190640	0,2773594

0	1,0000000	0,9800837	0,8340001	1,0000000	0,0822969	0,5117656	0,0121808	0,0400821	0,6421703	0,7069493	0,0508540	0,0271144	0,3480163	0,1859105	0,1469512	0,5172143	0,5876700	0,7026538	0,6827056	0,0073216	0,9998332	0,4227493	0,1008759	0,7608711	0,0370099	0,1420329	0,0551277	0,9295263	0,0416033	0,7715389	0,0190640	0,2783584
20	1,0000000	0,9829426	0,8339929	0,9147436	0,0822965	0,5117656	0,0218215	0,0525942	0,6422373	0,6942309	0,0508546	0,0271162	0,3486961	0,1859699	0,1466750	0,5169385	0,5878722	0,7027924	0,6827034	0,0073328	0,9529606	0,4227493	0,0943949	0,7608711	0,0944095	0,1420198	0,0551276	0,9293487	0,0416032	0,7713620	0,0190642	0,2962356
40	1,0000000	0,9876419	0,8339098	0,7605357	0,0822963	0,5117672	0,0413183	0,0760769	0,6420609	0,6680589	0,0509108	0,0271399	0,3565648	0,1866602	0,1445303	0,5159487	0,5880271	0,7029024	0,6827042	0,0074699	0,8611785	0,4227503	0,0811507	0,7608699	0,2115134	0,1420105	0,0551277	0,9278624	0,0416030	0,7699117	0,0190677	0,3296062
60	1,0000000	0,9916789	0,8336156	0,6136221	0,0822970	0,5117786	0,0625967	0,0995465	0,6413332	0,6390733	0,0523004	0,0272343	0,3819864	0,1888526	0,1390306	0,5132772	0,5880628	0,7029516	0,6827217	0,0079616	0,7656541	0,4227586	0,0667123	0,7608609	0,3391478	0,1420072	0,0551284	0,9236161	0,0416030	0,7660454	0,0190867	0,3604387
80	1,0000000	0,9945812	0,8329292	0,4967494	0,0823005	0,5118202	0,0823511	0,1192898	0,6398684	0,6120766	0,0638557	0,0274583	0,4285271	0,1930613	0,1303482	0,5083692	0,5878337	0,7028703	0,6827934	0,0090163	0,6825390	0,4227891	0,0535636	0,7608279	0,4556375	0,1420169	0,0551311	0,9159343	0,0416031	0,7596072	0,0191460	0,3822194
100	1,0000000	0,9965016	0,8316343	0,4114436	0,0823099	0,5119256	0,0994970	0,1346463	0,6376621	0,5889156	0,1037847	0,0278470	0,4895819	0,1992396	0,1196737	0,5011916	0,5871788	0,7025763	0,6829899	0,0106931	0,6161612	0,4228685	0,0425878	0,7607428	0,5533763	0,1420534	0,0551383	0,9049448	0,0416034	0,7511688	0,0192745	0,3943721
120	1,0000000	0,9977132	0,8295306	0,3522285	0,0823303	0,5121407	0,1138864	0,1460923	0,6348462	0,5700080	0,1777674	0,0284005	0,5547614	0,2069257	0,1083767	0,4921005	0,5859960	0,7020127	0,6834194	0,0128798	0,5657389	0,4230351	0,0338877	0,7605656	0,6314972	0,1421380	0,0551537	0,8913469	0,0416040	0,7415925	0,0194904	0,3987722
140	1,0000000	0,9984541	0,8265254	0,3124465	0,0823682	0,5125159	0,1257246	0,1544107	0,6316171	0,5551358	0,2722597	0,0290971	0,6158187	0,2154893	0,0975444	0,4816633	0,5842843	0,7011724	0,6842210	0,0153609	0,5286659	0,4233347	0,0272266	0,7602491	0,6920180	0,1422977	0,0551819	0,8761520	0,0416053	0,7317292	0,0197925	0,3978685
160	1,0000000	0,9988964	0,8227096	0,2863226	0,0824303	0,5130923	0,1353281	0,1603624	0,6281777	0,5438404	0,3702815	0,0299095	0,6683163	0,2243239	0,0878549	0,4705095	0,5821382	0,7001006	0,6855414	0,0179039	0,5020214	0,4238111	0,0222554	0,7597494	0,7379026	0,1425613	0,0552275	0,8604514	0,0416074	0,7222673	0,0201623	0,3938414
180	1,0000000	0,9991543	0,8183565	0,2694515	0,0825224	0,5138842	0,1430304	0,1645786	0,6247038	0,5356008	0,4604351	0,0308100	0,7109061	0,2329476	0,0796261	0,4592297	0,5797093	0,6988768	0,6874971	0,0203191	0,4831883	0,4244918	0,0186206	0,7590402	0,7721488	0,1429514	0,0552943	0,8452425	0,0416105	0,7136874	0,0205721	0,3883343
200	1,0000000	0,9993004	0,8138382	0,2586926	0,0826470	0,5148667	0,1491464	0,1675463	0,6213298	0,5299034	0,5374327	0,0317676	0,7440858	0,2410287	0,0729221	0,4483201	0,5771576	0,6975884	0,6901357	0,0224826	0,4700434	0,4253763	0,0160099	0,7581255	0,7974072	0,1434774	0,0553833	0,8313200	0,0416145	0,7062736	0,0209929	0,3824569
220	1,0000000	0,9993793	0,8095163	0,2518986	0,0828024	0,5159782	0,1539588	0,1696267	0,6181487	0,5262632	0,6000978	0,0327455	0,7691982	0,2483712	0,0676541	0,4381588	0,5746133	0,6963080	0,6934155	0,0243338	0,4609582	0,4264327	0,0141661	0,7570417	0,8158657	0,1441311	0,0554926	0,8192273	0,0416194	0,7001478	0,0214001	0,3768863
240	1,0000000	0,9994186	0,8056619	0,2476416	0,0829828	0,5171345	0,1577138	0,1710811	0,6152167	0,5242316	0,6494469	0,0337025	0,7878097	0,2548834	0,0636559	0,4290036	0,5721597	0,6950812	0,6972094	0,0258615	0,4547274	0,4276034	0,0128860	0,7558512	0,8292560	0,1448874	0,0556172	0,8092547	0,0416250	0,6953100	0,0217763	0,3719865
260	1,0000000	0,9994350	0,8024253	0,2449908	0,0831791	0,5182496	0,1606209	0,1720962	0,6125615	0,5234034	0,6874101	0,0345989	0,8013908	0,2605464	0,0607322	0,4210022	0,5698348	0,6939256	0,7013312	0,0270858	0,4504809	0,4288178	0,0120129	0,7546279	0,8389121	0,1457097	0,0557503	0,8014673	0,0416309	0,6916742	0,0221109	0,3679105
280	1,0000000	0,9994387	0,7998458	0,2433487	0,0833808	0,5192542	0,1628553	0,1728038	0,6101901	0,5234247	0,7161120	0,0354024	0,8111865	0,2653888	0,0586872	0,4142084	0,5676449	0,6928382	0,7055713	0,0280441	0,4476013	0,4300067	0,0114290	0,7534431	0,8458413	0,1465562	0,0558845	0,7957524	0,0416368	0,6890991	0,0223995	0,3646786
300	1,0000000	0,9994358	0,7978826	0,2423356	0,0835778	0,5201047	0,1645608	0,1732968	0,6080950	0,5239998	0,7375235	0,0360926	0,8181898	0,2694681	0,0573388	0,4086015	0,5655804	0,6918055	0,7097302	0,0287798	0,4456568	0,4311124	0,0110471	0,7523538	0,8507934	0,1473874	0,0560130	0,7918739	0,0416424	0,6874149	0,0226423	0,3622330
320	1,0000000	0,9994301	0,7964494	0,2417128	0,0837617	0,5207855	0,1658542	0,1736401	0,6062601	0,5248940	0,7533261	0,0366624	0,8231630	0,2728574	0,0565260	0,4041057	0,5636288	0,6908131	0,7136435	0,0293355	0,4443482	0,4320952	0,0108035	0,7513979	0,8543203	0,1481705	0,0561304	0,7895267	0,0416475	0,6864429	0,0228422	0,3604753
340	1,0000000	0,9994237	0,7954426	0,2413311	0,0839264	0,5213026	0,1668290	0,1738791	0,6046641	0,5259316	0,7648864	0,0371155	0,8266765	0,2756371	0,0561109	0,4006089	0,5617818	0,6898508	0,7171937	0,0297498	0,4434700	0,4329344	0,0106528	0,7505930	0,8568249	0,1488824	0,0562335	0,7883832	0,0416520	0,6860118	0,0230040	0,3592906
360	1,0000000	0,9994176	0,7947608	0,2410977	0,0840688	0,5216769	0,1675593	0,1740454	0,6032836	0,5269892	0,7732805	0,0374637	0,8291495	0,2778889	0,0559790	0,3979788	0,5600380	0,6889152	0,7203125	0,0300552	0,4428820	0,4336255	0,0105630	0,7499401	0,8585991	0,1495095	0,0563206	0,7881285	0,0416558	0,6859682	0,0231329	0,3585628
380	1,0000000	0,9994124	0,7943153	0,2409553	0,0841880	0,5219356	0,1681034	0,1741612	0,6020949	0,5279879	0,7793373	0,0377230	0,8308856	0,2796918	0,0560381	0,3960763	0,5584012	0,6880087	0,7229753	0,0302783	0,4424892	0,4341764	0,0105121	0,7494281	0,8598531	0,1500471	0,0563918	0,7884842	0,0416589	0,6861827	0,0232344	0,3581841
400	1,0000000	0,9994082	0,7940347	0,2408685	0,0842849	0,5221067	0,1685065	0,1742417	0,6010750	0,5288829	0,7836844	0,0379104	0,8321024	0,2811191	0,0562163	0,3947656	0,5568779	0,6871381	0,7251916	0,0304400	0,4422270	0,4346029	0,0104853	0,7490389	0,8607379	0,1504972	0,0564483	0,7892202	0,0416614	0,6865518	0,0233133	0,3580598
420	1,0000000	0,9994050	0,7938645	0,2408158	0,0843616	0,5222148	0,1688036	0,1742978	0,6002024	0,5296545	0,7867907	0,0380422	0,8329547	0,2822370	0,0564594	0,3939213	0,5554747	0,6863118	0,7269949	0,0305565	0,4420524	0,4349241	0,0104728	0,7487515	0,8613612	0,1508664	0,0564920	0,7901576	0,0416633	0,6869971	0,0233740	0,3581110
440	1,0000000	0,9994026	0,7937656	0,2407837	0,0844210	0,5222802	0,1690216	0,1743368	0,5994578	0,5302998	0,7890023	0,0381326	0,8335517	0,2831039	0,0567288	0,3934328	0,5541964	0,6855379	0,7284325	0,0306399	0,4419361	0,4351601	0,0104685	0,7485448	0,8617996	0,1511638	0,0565248	0,7911661	0,0416648	0,6874631	0,0234205	0,3582742
460	1,0000000	0,9994009	0,7937110	0,2407643	0,0844660	0,5223177	0,1691808	0,1743640	0,5988234	0,5308265	0,7905726	0,0381931	0,8339701	0,2837698	0,0569980	0,3932061	0,5530443	0,6848229	0,7295576	0,0306993	0,4418588	0,4353295	0,0104684	0,7484000	0,8621076	0,1513997	0,0565490	0,7921569	0,0416658	0,6879129	0,0234557	0,3585010
480	1,0000000	0,9993998	0,7936827	0,2407525	0,0844994	0,5223381	0,1692964	0,1743828	0,5982840	0,5312479	0,7916851	0,0382326	0,8342637	0,2842768	0,0572504	0,3931639	0,5520166	0,6841708	0,7304236	0,0307415	0,4418074	0,4354484	0,0104703	0,7483009	0,8623237	0,1515844	0,0565664	0,7930750	0,0416666	0,6883242	0,0234822	0,3587558
500	1,0000000	0,9993990	0,7936692	0,2407454	0,0845237	0,5223483	0,1693802	0,1743960	0,5978257	0,5315795	0,7924722	0,0382579	0,8344699	0,2846597	0,0574767	0,3932451	0,5511085	0,6835833	0,7310803	0,0307714	0,4417732	0,4355302	0,0104728	0,7482347	0,8624753	0,1517275	0,0565786	0,7938908	0,0416672	0,6886860	0,0235021	0,3590139
520	1,0000000	0,9993985	0,7936637	0,2407411	0,0845412	0,5223529	0,1694406	0,1744051	0,5974369	0,5318369	0,7930284	0,0382737	0,8346150	0,2849467	0,0576729	0,3934026	0,5503127	0,6830596	0,7315715	0,0307925	0,4417505	0,4355854	0,0104754	0,7481915	0,8625814	0,1518372	0,0565871	0,7945928	0,0416676	0,6889947	0,0235168	0,3592594
540	1,0000000	0,9993982	0,7936622	0,2407384	0,0845536	0,5223545	0,1694840	0,1744115	0,5971073	0,5320343	0,7934212	0,0382834	0,8347172	0,2851603	0,0578385	0,3936016	0,5496202	0,6825973	0,7319345	0,0308073	0,4417354	0,4356220	0,0104777	0,7481640	0,8626558	0,1519208	0,0565929	0,7951818	0,0416678	0,6892517	0,0235278	0,3594828
560	1,0000000	0,9993980	0,7936623	0,2407369	0,0845622	0,5223548	0,1695150	0,1744159	0,5968280	0,5321843	0,7936987	0,0382892	0,8347893	0,2853184	0,0579753	0,3938171	0,5490214	0,6821925	0,7321997	0,0308178	0,4417254	0,4356458	0,0104796	0,7481468	0,8627077	0,1519841	0,0565967	0,7956658	0,0416680	0,6894615	0,0235359	0,3596796
580	1,0000000	0,9964668	0,7942276	0,3259923	0,0845678	0,5223512	0,1601874	0,1619128	0,5966386	0,5451600	0,7936879	0,0382381	0,8341476	0,2852930	0,0582186	0,3941289	0,5485025	0,6818382	0,7323874	0,0307080	0,4885929	0,4356586	0,0171368	0,7481390	0,8132166	0,1520305	0,0565990	0,7965111	0,0416681	0,6898645	0,0235214	0,3366982
600	1,0000000	0,9916535	0,7979708	0,4801996	0,0845615	0,5222489	0,1407567	0,1384111	0,5969127	0,5716239	0,7908624	0,0377696	0,8269353	0,2839430	0,0596285	0,3953664	0,5479576	0,6814654	0,7323827	0,0296881	0,5803703	0,4355946	0,0307296	0,7482157	0,7099214	0,1520294	0,0565931	0,8009985	0,0416679	0,6921740	0,0233465	0,2929919
620	1,0000000	0,9875369	0,8044996	0,6271128	0,0845125	0,5217665	0,1186680	0,1148751	0,5980634	0,6004497	0,7766305	0,0366744	0,8051886	0,2800000	0,0633863	0,3986204	0,5471658	0,6809055	0,7317383	0,0273217	0,6758908	0,4352468	0,0455012	0,7486042	0,5929959	0,1518717	0,0565570	0,8114993	0,0416663	0,6977530	0,0229388	0,2509560
640	1,0000000	0,9846096	0,8117569	0,7439854	0,0843940	0,5207135	0,0974381	0,0950411	0,6001775	0,6264907	0,7333381	0,0351328	0,7653009	0,2732329	0,0697782	0,4043587	0,5461419	0,6801081	0,7299673	0,0240406	0,7590029	0,4344492	0,0588638	0,7494743	0,4814327	0,1514542	0,0564722	0,8268586	0,0416627	0,7062046	0,0223742	0,2195990
660	1,0000000	0,9827117	0,8183190	0,8292911	0,0842043	0,5191790	0,0786809	0,0796006	0,6030826	0,6478685	0,6500947	0,0334535	0,7103953	0,2642759	0,0782848	0,4123809	0,5452189	0,6792366	0,7268860	0,0205288	0,8253787	0,4332118	0,0699011	0,7507960	0,3835576	0,1507575	0,0563389	0,8443743	0,0416569	0,7162126	0,0217644	0,2008680
680	1,0000000	0,9815518	0,8235766	0,8885061	0,0839630	0,5174371	0,0629759	0,0680963	0,6065001	0,6644012	0,5422012	0,0318817	0,6483069	0,2541161	0,0879792	0,4220788	0,5448157	0,6785537	0,7226599	0,0172994	0,8758000	0,4316816	0,0785265	0,7523963	0,3020407	0,1498400	0,0561719	0,8615955	0,0416496	0,7264290	0,0211907	0,1932765
700	1,0000000	0,9808740	0,8274491	0,9282880	0,0836981	0,5157751	0,0503233	0,0597508	0,6101535	0,6766752	0,4331521	0,0305500	0,5872092	0,2437044	0,0978965	0,4327049	0,5452241	0,6782832	0,7176759	0,0146051	0,9128729	0,4300496	0,0850174	0,7540666	0,2365635	0,1487977	0,0559917	0,8769761	0,0416417	0,7358850	0,0206949	0,1940188
720	1,0000000	0,9804931	0,8301170	0,9544119	0,0834355	0,5143857	0,0404229	0,0538003	0,6138192	0,6855275	0,3373825	0,0294993	0,5326874	0,2337679	0,1072642	0,4435562	0,5465351	0,6785420	0,7123861	0,0125008	0,9395179	0,4284820	0,0897696	0,7556358	0,1853660	0,1477271	0,0558162	0,8898366	0,0416340	0,7440556	0,0202894	0,2001564
740	1,0000000	0,9802868	0,8318496	0,9712830	0,0831940	0,5133434	0,0328505	0,0496059	0,6173395	0,6917839	0,2599059	0,0287144	0,4872530	0,2247678	0,1155876	0,4540682	0,5486672	0,6793358	0,7071947	0,0109319	0,9583521	0,4270899	0,0931770	0,7569976	0,1461555	0,1467052	0,0556579	0,9000940	0,0416270	0,7507676	0,0199703	0,2091982
760	1,0000000	0,9801795	0,8329112	0,9820418	0,0829844	0,5126324	0,0271625	0,0466724	0,6206160	0,6961489	0,2003772	0,0281536	0,4511638	0,2169337	0,1226362	0,4638452	0,5514353	0,6805906	0,7024002	0,0098009	0,9714984	0,4259279	0,0955810	0,7581074	0,1166130	0,1457822	0,0555236	0,9079948	0,0416211	0,7560744	0,0197260	0,2192977
780	1,0000000	0,9801261	0,8335218	0,9888358	0,0828107	0,5121888	0,0229521	0,0446320	0,6235966	0,6991751	0,1561945	0,0277680	0,4234456	0,2103235	0,1283813	0,4726500	0,5546164	0,6821901	0,6981829	0,0090054	0,9805852	0,4250060	0,0972557	0,7589658	0,0946452	0,1449840	0,0554150	0,9139225	0,0416162	0,7601481	0,0195427	0,2292364
800	1,0000000	0,9801011	0,8338468	0,9930929	0,0826723	0,5119364	0,0198722	0,0432181	0,6262622	0,7012736	0,1241964	0,0275119	0,4026539	0,2048835	0,1329230	0,4803756	0,5579967	0,6840076	0,6946187	0,0084560	0,9868175	0,4243056	0,0984111	0,7596006	0,0784840	0,1443171	0,0553307	0,9182815	0,0416124	0,7632042	0,0194073	0,2383096
820	1,0000000	0,9800901	0,8340016	0,9957436	0,0825655	0,5118074	0,0176413	0,0422411	0,6286158	0,7027380	0,1014395	0,0273474	0,3873152	0,2004971	0,1364272	0,4870120	0,5613973	0,6859259	0,6917062	0,0080816	0,9910654	0,4237932	0,0992022	0,7600514	0,0666990	0,1437753	0,0552677	0,9214389	0,0416095	0,7654569	0,0193086	0,2461875
840	1,0000000	0,9800858	0,8340617	0,9973858	0,0824855	0,5117507	0,0160385	0,0415672	0,6306736	0,7037719	0,0854781	0,0272453	0,3761317	0,1970195	0,1390803	0,4926136	0,5646839	0,6878493	0,6893931	0,0078289	0,9939461	0,4234309	0,0997411	0,7603599	0,0581681	0,1433449	0,0552219	0,9237007	0,0416074	0,7670958	0,0192373	0,2527873
860	1,0000000	0,9800844	0,8340739	0,9983988	0,0824269	0,5117323	0,0148947	0,0411031	0,6324590	0,7045134	0,0744044	0,0271841	0,3680463	0,1943016	0,1410608	0,4972737	0,5677654	0,6897058	0,6876010	0,0076595	0,9958915	0,4231827	0,1001067	0,7605636	0,0520306	0,1430093	0,0551897	0,9253089	0,0416059	0,7682777	0,0191862	0,2581723
