"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
600	0,1548546	0,7887965	0,4204841	0,2713870	0,7719828	0,5097158	0,5306629	0,2007576	0,3241251	0,6271836	0,7406702	0,5885256	0,6615636	0,6824430	0,6430121	0,6478834	0,0233923	0,8040638	0,5784463	0,6851057	0,0644391	0,1893722	0,0584636	0,6802541	0,3064972	0,0274187	0,5705096	0,4648783	0,6086312	0,4476586	0,3455242	0,3405508
620	0,2214371	0,7168301	0,4301736	0,2929562	0,6795525	0,4310912	0,4438900	0,2061109	0,3539073	0,6140863	0,5770315	0,6046043	0,7792898	0,5895523	0,4968947	0,6714103	0,0440143	0,7738588	0,5946801	0,6650654	0,0735565	0,1957006	0,0462902	0,5863656	0,4011444	0,0789966	0,5020948	0,4484484	0,7032104	0,4758434	0,5648654	0,4268714
640	0,1736840	0,7792573	0,3532194	0,1990131	0,7077934	0,4428441	0,3984875	0,2600431	0,3364876	0,6274991	0,7462789	0,5594383	0,6846583	0,7454042	0,6901940	0,5273914	0,0593104	0,7819068	0,6461179	0,6777060	0,0731210	0,1260862	0,0790860	0,6042671	0,4635395	0,0712564	0,6175367	0,5902945	0,6237362	0,4489821	0,3552443	0,3324444
660	0,1817966	0,6811937	0,5147466	0,2122896	0,6816213	0,4031000	0,3660133	0,2863162	0,3004125	0,5984119	0,6634995	0,4146363	0,7209693	0,6619373	0,7266925	0,6453138	0,0299614	0,7850354	0,6500211	0,6573438	0,0872158	0,1013257	0,0948671	0,5933698	0,4312811	0,1114711	0,6734762	0,5893452	0,6112008	0,4439324	0,4109263	0,3861274
680	0,2192470	0,8187580	0,5020754	0,1630613	0,7554439	0,4509359	0,3963638	0,2825579	0,2931865	0,5418533	0,6777727	0,3292191	0,7743440	0,6630392	0,6320945	0,6141798	0,0630108	0,7146991	0,6547980	0,5952864	0,0831778	0,1763163	0,0972650	0,4945334	0,4073764	0,1120580	0,6760280	0,4392002	0,6656631	0,4804003	0,3779994	0,4317580
700	0,2791668	0,7702556	0,4571261	0,1230683	0,7516410	0,4913716	0,5130601	0,3160571	0,2176388	0,4939840	0,5153365	0,4623597	0,8956350	0,5410852	0,7045291	0,6184078	0,0363191	0,7268598	0,7272779	0,6382170	0,0709605	0,1832776	0,0917895	0,6108059	0,5583553	0,0777569	0,6816935	0,5520076	0,7210830	0,5710915	0,3536140	0,3558985
720	0,1867352	0,5628856	0,2668809	0,0955024	0,7099742	0,4062289	0,4439946	0,3014731	0,1994692	0,5326631	0,6972474	0,4273634	0,6685608	0,7255199	0,7410080	0,5689140	0,0377589	0,7938037	0,7118818	0,6154188	0,1168205	0,1563572	0,1012945	0,7091514	0,4373206	0,0743821	0,6293186	0,4305924	0,6244991	0,4073022	0,4065246	0,4699184
740	0,1989819	0,7536699	0,3690607	0,1630421	0,7037397	0,3696180	0,4861932	0,2159317	0,3661018	0,5097476	0,6542093	0,4341423	0,7630425	0,6540465	0,5418158	0,6363514	0,0377360	0,7223076	0,7253641	0,5318190	0,0791520	0,1473455	0,0534594	0,6261811	0,5388379	0,1001242	0,6020493	0,5161008	0,6187419	0,3302055	0,4825793	0,3567492
760	0,2749162	0,6092338	0,3892279	0,1351554	0,8733966	0,4229702	0,4759016	0,2874661	0,3081493	0,5237580	0,7340972	0,3725531	0,6361972	0,6082137	0,7072649	0,5926802	0,0087787	0,7232813	0,6361752	0,5513536	0,0826302	0,1260465	0,0970177	0,5942383	0,5545627	0,0685842	0,6698956	0,5815905	0,6830087	0,3783992	0,4721711	0,5033984
780	0,1443905	0,7589795	0,3780534	0,1465912	0,7182565	0,4476351	0,4022954	0,2771089	0,3163594	0,4527034	0,7772133	0,3907883	0,5626853	0,7004180	0,7228860	0,5242666	0,0412164	0,7615506	0,6064365	0,6045531	0,0357061	0,1935823	0,0840396	0,6156259	0,5029954	0,1180570	0,5965883	0,6367807	0,7538135	0,3157803	0,4112079	0,4734965
800	0,2636895	0,7295134	0,3997146	0,1315812	0,7828906	0,4458171	0,4641140	0,3035248	0,3123591	0,5287633	0,7812792	0,3768127	0,6616774	0,6249387	0,6771376	0,5224416	0,0352164	0,7511541	0,6139558	0,5777811	0,1052449	0,1892146	0,0976692	0,6179462	0,4998537	0,1198955	0,7175853	0,6438524	0,7473955	0,3860855	0,3323716	0,5081691
820	0,3044785	0,8126831	0,3091913	0,0950585	0,8244560	0,5737639	0,5315969	0,3045415	0,3191627	0,4834673	0,8543967	0,4952688	0,7568769	0,5980417	0,5306662	0,5341858	0,0460274	0,9573722	0,6687318	0,6676275	0,0764501	0,1515514	0,0886703	0,6947659	0,4283929	0,0937916	0,6496430	0,6252018	0,6920705	0,3610138	0,4511358	0,3979673
840	0,2201870	0,8498085	0,4521303	0,1062477	0,6741510	0,4268993	0,4449573	0,2652851	0,3652853	0,4730044	0,8140983	0,5479267	0,7653911	0,6079995	0,5874876	0,6061863	0,0866529	0,7600843	0,6473506	0,5649803	0,0842398	0,1284888	0,0971656	0,6286956	0,3688851	0,1484536	0,5483666	0,6640719	0,5282256	0,3832249	0,4434928	0,5016672
860	0,2516897	0,7238254	0,4501070	0,0965968	0,7358071	0,4423431	0,5024449	0,2177123	0,5112370	0,4723259	0,6611453	0,4946510	0,7174028	0,6064553	0,4967694	0,6189387	0,0305336	0,8579852	0,6194335	0,6841295	0,0380811	0,1323469	0,1167266	0,6184981	0,3922426	0,1778125	0,5949677	0,5621445	0,6616610	0,3565589	0,3896525	0,4620567
880	0,2415162	0,6271983	0,3844035	0,1118126	0,7526257	0,5149126	0,4926167	0,2122299	0,4530666	0,4719259	0,7149857	0,5404190	0,8336454	0,5733384	0,5788387	0,5003005	0,0409964	0,7913766	0,6310695	0,5564829	0,0681057	0,1574582	0,0646218	0,5808372	0,4145044	0,1649143	0,6599017	0,5453004	0,7017948	0,3919899	0,4187153	0,3850774
900	0,2285305	0,6471925	0,4162916	0,0994872	0,7809842	0,4993663	0,4324022	0,2262006	0,3515612	0,3871773	0,8896627	0,4846922	0,7100210	0,6834253	0,4985990	0,5199499	0,0592600	0,7336666	0,5694395	0,4823775	0,0479238	0,1101844	0,1129868	0,7192399	0,4374054	0,0944331	0,4909136	0,5823734	0,5664788	0,3815685	0,3551364	0,5282646
920	0,1675060	0,6235849	0,4115652	0,0897956	0,6457437	0,5285894	0,4522754	0,2880914	0,2693457	0,4951224	0,7717514	0,5229683	0,7395693	0,6483819	0,5252677	0,6119668	0,0926466	0,7885131	0,6115169	0,5323901	0,0715311	0,1387631	0,1427610	0,5798976	0,3729211	0,1762923	0,4529041	0,5194273	0,6974336	0,2832751	0,3777260	0,4244070
940	0,2065617	0,7926299	0,4230012	0,1197426	0,8132809	0,5384953	0,4249412	0,2332037	0,2344851	0,5210871	0,6077781	0,3822936	0,6957460	0,5331535	0,6656272	0,4312610	0,0707272	0,7830036	0,6595107	0,5329121	0,0857585	0,1366707	0,0643964	0,6045243	0,3227354	0,1258753	0,6018933	0,4326755	0,7197435	0,2975272	0,3924529	0,4891079
960	0,1982701	0,7394091	0,4415293	0,0585460	0,7610392	0,4479848	0,3616193	0,2930130	0,2933432	0,4378302	0,5755173	0,4682825	0,6435491	0,5803783	0,5435295	0,5372672	0,0804733	0,6958129	0,6556733	0,6218667	0,0741555	0,0907567	0,1160183	0,5588917	0,5055780	0,1876387	0,5246711	0,6712526	0,6724277	0,2678868	0,3577306	0,5739575
980	0,1927629	0,6912256	0,3680209	0,0771654	0,8336305	0,5216064	0,3774462	0,3642446	0,3384998	0,4892097	0,5983781	0,4307776	0,6446074	0,6459921	0,5349665	0,5231865	0,0805578	0,6554811	0,5716268	0,5382621	0,0459218	0,0780838	0,0688548	0,5289593	0,4302561	0,1762567	0,5156761	0,5851987	0,6620446	0,2844587	0,2997892	0,5760509
1000	0,2117631	0,6668544	0,3657417	0,1138222	0,7155698	0,4807262	0,3932447	0,2618701	0,2503432	0,4196745	0,6034093	0,4979317	0,6282149	0,7354368	0,5090360	0,4074460	0,0629799	0,7670900	0,5881443	0,5954739	0,0943364	0,1040891	0,0772960	0,6452591	0,4847349	0,1971096	0,5959674	0,4713620	0,5799860	0,2842063	0,3951594	0,4557256
1020	0,1981515	0,7439859	0,4313925	0,1200800	0,7287643	0,4614208	0,4143519	0,2181020	0,3522999	0,4912409	0,6710018	0,4686611	0,6677320	0,5764403	0,5745372	0,5017392	0,0587618	0,7308951	0,5449710	0,6716866	0,0631580	0,1490489	0,0815957	0,6283467	0,5953338	0,1947283	0,6222579	0,5487677	0,6770234	0,2357773	0,4312832	0,4205842
1040	0,1492416	0,7653796	0,3092083	0,0941584	0,7618909	0,3654915	0,5410530	0,2824397	0,2918074	0,4890022	0,8765621	0,5609832	0,6889171	0,6697316	0,4287556	0,4218291	0,0442917	0,6762843	0,6016819	0,6315831	0,0918379	0,0994163	0,1017384	0,5442813	0,4638485	0,1974765	0,6340294	0,5246185	0,8091972	0,3390816	0,3154748	0,5359647
1060	0,2319266	0,6333348	0,3620337	0,1382337	0,8193124	0,5486337	0,5747372	0,2526235	0,3669967	0,4848398	0,8561583	0,4142225	0,5965927	0,5333886	0,4699854	0,4816332	0,0418137	0,7977238	0,5769522	0,5695412	0,0578727	0,1546518	0,0631649	0,6712579	0,3983987	0,1585102	0,6824487	0,5205266	0,6244536	0,2487868	0,3902644	0,4642414
1080	0,1948507	0,7423045	0,4473624	0,1056694	0,6498999	0,4466233	0,4682223	0,2397553	0,2651764	0,4503619	0,7573819	0,4508524	0,7746452	0,5912876	0,5039077	0,4151424	0,0300698	0,6574477	0,5862209	0,5868355	0,0594241	0,1185050	0,0844182	0,5815897	0,4297315	0,1438567	0,6916172	0,6540479	0,6980669	0,4319845	0,3983699	0,4416574
1100	0,2419482	0,7497112	0,3539977	0,1814771	0,9078312	0,5435765	0,5241796	0,3275209	0,2419640	0,4798799	0,8489475	0,6255581	0,6628285	0,5629980	0,4657787	0,5363694	0,0224148	0,8251660	0,5621049	0,5293539	0,1294255	0,0804546	0,1485894	0,5538451	0,5321844	0,1649444	0,7044221	0,6380418	0,8459741	0,3261786	0,3421837	0,5185194

0	0,3489083	0,7267183	0,3913936	0,1296253	0,7361155	0,5523398	0,5030284	0,2024692	0,3199560	0,4971966	0,6982338	0,4743517	0,6902105	0,5192770	0,4921598	0,4605740	0,0247890	0,7253780	0,7006590	0,5404400	0,0844418	0,1210385	0,0692085	0,7178210	0,5558491	0,2202763	0,5594277	0,5047386	0,8598154	0,2814443	0,3740958	0,4323275
20	0,1826408	0,7568765	0,4536641	0,0956780	0,7900781	0,4658093	0,6274740	0,2981719	0,2445129	0,5228695	0,6687436	0,6382466	0,6368005	0,5256552	0,4631461	0,5551858	0,0248094	0,7332896	0,6194807	0,5893702	0,0813862	0,1408840	0,0712302	0,5908034	0,3381462	0,1256195	0,5464434	0,6526550	0,6803265	0,4405417	0,4136800	0,4543645
40	0,2122490	0,8937839	0,3921293	0,1688337	0,7712251	0,3970938	0,3658743	0,1766076	0,3302741	0,5262079	0,5851891	0,5557402	0,6733434	0,5125210	0,6085327	0,4839454	0,0144117	0,7551762	0,5644021	0,5244323	0,0817258	0,1017795	0,0631187	0,5678894	0,3200043	0,1584066	0,5306780	0,5727556	0,7753082	0,3853893	0,4736685	0,4448222
60	0,1892346	0,8490488	0,4188659	0,1794428	0,7781488	0,4323947	0,4358360	0,2634066	0,3324249	0,5031493	0,7159351	0,8139249	0,7199169	0,5444179	0,5910553	0,4231279	0,0305064	0,6335531	0,6221170	0,4932955	0,0491509	0,1215669	0,0974568	0,6804794	0,2541744	0,1412854	0,4719283	0,4875405	0,7671273	0,3664716	0,3632958	0,4523451
80	0,2302114	0,7810296	0,3083228	0,2350762	0,7681528	0,4112188	0,5436670	0,2708079	0,2278134	0,5285604	0,7694012	0,6379705	0,6770144	0,5555141	0,6260795	0,4126546	0,0417320	0,6896571	0,5141822	0,4166895	0,0444509	0,1308250	0,0567027	0,5500186	0,2864643	0,1642927	0,4860417	0,5959320	0,8088622	0,2914385	0,3839173	0,4422078
100	0,2384326	0,7384725	0,3486653	0,3389397	0,6631663	0,3976857	0,3438996	0,2868782	0,3292309	0,4971815	0,6607176	0,8016853	0,7717480	0,5403653	0,5078017	0,4580820	0,0296513	0,5946169	0,6254425	0,5440194	0,0282889	0,0756370	0,0748752	0,7112279	0,1993667	0,1819531	0,5095646	0,5036934	0,8607126	0,2821745	0,4918018	0,3565377
120	0,1886072	0,8283022	0,3537937	0,3973025	0,7559639	0,4271103	0,5142668	0,3316934	0,2865036	0,5523065	0,8361546	0,6669778	0,6196984	0,6240416	0,5301826	0,5113763	0,0540145	0,6572075	0,5443929	0,6262986	0,0103161	0,1809688	0,0658341	0,7086826	0,1691467	0,1856067	0,4962755	0,4893670	0,6616985	0,3774744	0,3661990	0,4340370
140	0,1629403	0,8187047	0,3214169	0,3836228	0,5901407	0,3649077	0,3445824	0,2595321	0,2549588	0,6206636	0,7709716	0,8614800	0,6000251	0,5057181	0,5679598	0,5022324	0,0500118	0,6729070	0,6464783	0,7188106	0,0046726	0,0684360	0,0379945	0,4943597	0,1192598	0,2164553	0,5736073	0,5909732	0,7017809	0,3427966	0,3570818	0,4553614
160	0,2297424	0,8617277	0,3463816	0,5235011	0,8135013	0,4131501	0,4242217	0,2321085	0,2766120	0,6476968	0,8637554	0,7186812	0,6634814	0,5807003	0,4946906	0,5297493	0,0681176	0,6641045	0,6548830	0,5545119	0,0065426	0,1068898	0,0484495	0,6513847	0,1440611	0,2061442	0,5535234	0,4609358	0,8054427	0,3491024	0,4604677	0,4477551
180	0,1700089	1,0345061	0,3342424	0,3920816	0,6567788	0,3700150	0,4697538	0,2618362	0,2975378	0,5925039	0,8142715	0,8073941	0,7653683	0,5706879	0,6180468	0,4728378	0,0189617	0,6786927	0,6630128	0,5544589	0,0129357	0,0975619	0,0633839	0,6486503	0,1291614	0,2487537	0,5321711	0,6468871	0,7288174	0,3655277	0,4236212	0,4311930
200	0,2073419	0,7979410	0,3713168	0,5198298	0,8546757	0,4124687	0,4672980	0,2070549	0,2541250	0,6195981	0,7047733	0,8107608	0,8547092	0,5803887	0,5869451	0,4912745	0,0630846	0,8449293	0,7720976	0,6065434	0,0115016	0,1158349	0,0595931	0,6189503	0,1389362	0,1745490	0,5754223	0,6071489	0,7721640	0,4140848	0,4611392	0,4727359
220	0,2673584	0,7231691	0,3271022	0,5092146	0,7225794	0,4171303	0,4999518	0,2766144	0,2950157	0,6004163	0,7619356	0,7811077	0,8271589	0,5050043	0,7060779	0,6513658	0,0539384	0,8783371	0,7410896	0,6181257	0,0106752	0,0860275	0,0442628	0,6548971	0,1100531	0,1496715	0,6863021	0,5935363	0,7591078	0,3413070	0,3163039	0,3263864
240	0,1893983	0,7355347	0,2964896	0,4223963	0,9313878	0,4046786	0,4897847	0,2603402	0,3318634	0,5605477	0,6717215	0,8199997	0,6284159	0,7158618	0,6044589	0,5224882	0,0820949	0,7055598	0,5565913	0,6385275	0,0172638	0,1110565	0,1014014	0,6010573	0,1170236	0,1238439	0,7226234	0,5396739	0,7003951	0,3668637	0,3555506	0,3879868
260	0,2250293	0,7811432	0,3241709	0,4157045	0,7333544	0,4088762	0,5289796	0,2359642	0,2506812	0,4571016	0,6760576	0,7674175	0,7305074	0,6592994	0,5726873	0,5954500	0,0393959	0,7847291	0,5869944	0,6758272	0,0077455	0,0880177	0,0538096	0,4454270	0,0953750	0,1920411	0,6556967	0,5409509	0,7277162	0,3656746	0,3577125	0,4664346
280	0,2603799	0,7817422	0,3645083	0,4706223	0,8238472	0,5033585	0,4460140	0,2861675	0,3202428	0,5231327	0,6438065	0,6548324	0,8388577	0,6101288	0,5327835	0,5412755	0,0492633	0,8080748	0,5511007	0,5927211	0,0007690	0,1600485	0,0420590	0,5345683	0,1018823	0,1708693	0,6064549	0,5688405	0,8403936	0,3790617	0,4845261	0,4036429
300	0,2038616	0,6688702	0,3298747	0,4903981	0,8175065	0,4534228	0,4620342	0,2604421	0,3374021	0,5654979	0,7814999	0,7073354	0,5975291	0,6168009	0,5995074	0,5304640	0,0374363	0,7261888	0,7119444	0,5899496	0,0007470	0,1571839	0,0622206	0,5702289	0,0544127	0,1747221	0,5825022	0,4710253	0,8235850	0,3608144	0,4069513	0,4879521
320	0,2810069	0,7284039	0,3694087	0,5568787	0,6428173	0,4749892	0,5753679	0,2325317	0,2677589	0,5311086	0,6652795	0,6088255	0,7918936	0,6266470	0,5057207	0,5977925	0,0387060	0,6599237	0,6134057	0,7552943	0,0010884	0,0937874	0,2154093	0,5622349	0,0787410	0,0981711	0,5503067	0,5235332	0,5884129	0,3911643	0,3818596	0,4807724
340	0,1371259	0,7830030	0,3308932	0,5930852	0,6871208	0,4257010	0,4989295	0,2281401	0,2643247	0,6443370	0,8060477	0,6799608	0,6270333	0,7413993	0,7027100	0,4800838	0,0492818	0,6070326	0,6375508	0,7476719	0,0014736	0,1389487	0,1067003	0,6573908	0,0577777	0,1380125	0,6175074	0,5672940	0,8464371	0,4954716	0,4352393	0,4691060
360	0,1949444	0,6855958	0,4734335	0,4407638	0,7394038	0,3423383	0,5063540	0,2619222	0,3675984	0,5045974	0,7036973	0,6415128	0,6832580	0,6091493	0,4892843	0,5046041	0,0350074	0,5795127	0,5293913	0,4977072	0,0040926	0,1114503	0,1015811	0,5898891	0,0765406	0,0909748	0,5653265	0,5153883	0,9440614	0,3536907	0,4843195	0,4333458
380	0,1601359	0,6699886	0,4197981	0,5403406	0,7319719	0,4601620	0,4621541	0,2421939	0,2403640	0,5571202	0,7355313	0,8390453	0,6115988	0,6742826	0,6089684	0,4522034	0,0433667	0,7438925	0,6484458	0,5788245	0,0024675	0,1393342	0,0563341	0,6214837	0,1305676	0,1085411	0,6162382	0,5260921	0,8252810	0,3939084	0,4534137	0,4413259
400	0,1848739	0,6281881	0,4087231	0,4709153	0,6041172	0,4861298	0,5405892	0,2796120	0,2838691	0,5187448	0,7217470	0,6915978	0,6737452	0,6923996	0,6597878	0,4964312	0,0225642	0,7398945	0,6768422	0,6672094	0,0019803	0,1276512	0,0788337	0,4983657	0,0537889	0,1362013	0,7031115	0,5480872	0,6800058	0,4494890	0,3719760	0,4795559
420	0,1723970	0,6981927	0,4950638	0,6781739	0,6141578	0,4290490	0,5545650	0,2355703	0,3078698	0,5146808	0,7936113	0,7043083	0,6873273	0,6099334	0,6254308	0,5824003	0,0344522	0,7185383	0,6560673	0,5675443	0,0000000	0,1711638	0,1036190	0,6961392	0,1311818	0,1346039	0,6495864	0,5430471	0,8241063	0,3083416	0,3701272	0,4411971
440	0,2058269	0,8568787	0,4295847	0,6247005	0,9015449	0,4730304	0,5159229	0,2622528	0,3304187	0,5450427	0,8432208	0,8204492	0,7860856	0,5615768	0,6791975	0,5056836	0,0250066	0,7215945	0,6394814	0,7403306	0,0027139	0,1373922	0,1158904	0,5820806	0,0994435	0,1101939	0,6510284	0,4927864	0,7868522	0,2850700	0,2841898	0,4601697
460	0,2347008	0,7648516	0,4443108	0,5808492	0,6963875	0,5017191	0,5360831	0,2174953	0,2909969	0,5530959	0,8493187	0,8262458	0,6352575	0,5982512	0,5974363	0,5231815	0,0552212	0,5672803	0,6449346	0,5317438	0,0023341	0,1260851	0,1220524	0,6208118	0,0996530	0,0922756	0,6065290	0,5451113	0,7654901	0,3787974	0,4173463	0,5274820
480	0,2286395	0,7539034	0,3855436	0,5093919	0,7520715	0,4032628	0,5176871	0,2296003	0,2733733	0,4748314	0,7158691	0,7596571	0,6469581	0,7248016	0,6270679	0,5120815	0,0677009	0,7063919	0,5653541	0,6685377	0,0015273	0,0891766	0,0622399	0,7028556	0,1317029	0,1041535	0,6025688	0,6133989	0,8376500	0,2744044	0,4322374	0,4462655
500	0,1024650	0,7191537	0,3145045	0,4820394	0,7219036	0,5032592	0,5869992	0,2931223	0,2571948	0,6237369	0,7902827	0,6633104	0,8350137	0,6677057	0,6545375	0,5179903	0,0502714	0,8878108	0,6687257	0,7065319	0,0088011	0,0880983	0,0740798	0,6327715	0,0888040	0,1073229	0,6071946	0,6041809	0,8777915	0,3459178	0,3680528	0,5328121
520	0,2023583	0,7364846	0,3610322	0,7444400	0,7267551	0,4358960	0,5283946	0,2910268	0,2313038	0,5981169	0,8968565	0,6764261	0,5704279	0,6551904	0,6872250	0,4510615	0,0416101	0,6955410	0,5928425	0,5458367	0,0110464	0,0683692	0,0962182	0,6294685	0,0831725	0,0986365	0,5981510	0,4357174	0,7751603	0,4049958	0,5120239	0,3269668
540	0,2692653	0,7506589	0,3889311	0,4839902	0,6477603	0,4740539	0,4678357	0,2492216	0,2661011	0,4101467	0,6622438	0,6721126	0,7523266	0,6731989	0,5358569	0,5030945	0,0343150	0,7074884	0,6151431	0,6180441	0,0138691	0,1222516	0,0899122	0,5628611	0,0578963	0,1136336	0,6101592	0,5040633	0,7065150	0,3099733	0,4661878	0,5005282
560	0,1944749	0,6908949	0,4079861	0,5307094	0,7865168	0,4646499	0,5154935	0,2466587	0,2547735	0,4184391	0,6977707	0,6843677	0,8370231	0,6097555	0,5547132	0,3888923	0,0495395	0,6821701	0,5768440	0,5576547	0,0063935	0,1223406	0,0954624	0,5088059	0,1118932	0,1447658	0,5231123	0,4531320	0,7861023	0,3995500	0,3494046	0,3752904
580	0,2358116	0,6041539	0,4474996	0,4465342	0,7084712	0,3599311	0,4579442	0,3451136	0,3627030	0,5114887	0,6749500	0,6704947	0,8085816	0,6096080	0,6752130	0,4676141	0,0680648	0,6773684	0,6051189	0,4980202	0,0212836	0,0912389	0,1254479	0,5811903	0,1492044	0,1316108	0,5094152	0,5540626	0,8295645	0,2990513	0,4838668	0,4835365
600	0,2084759	0,7808767	0,3685370	0,4270212	0,6963873	0,4715070	0,4041272	0,2131505	0,3539863	0,4725051	0,6126443	0,6382778	0,7444033	0,6072317	0,6010327	0,3769332	0,0456454	0,5547327	0,5603256	0,5469523	0,0659536	0,0952007	0,0877618	0,5951504	0,2224560	0,1242521	0,5428892	0,4882715	0,7452609	0,3352182	0,3753729	0,3645421
620	0,2064039	0,6467058	0,3984757	0,3522837	0,7608560	0,4268935	0,4697574	0,2083767	0,3530966	0,5181749	0,7058639	0,6651648	0,6764936	0,6814137	0,5227357	0,4795810	0,0253142	0,8122118	0,6139841	0,4558934	0,0332851	0,1377889	0,0489372	0,6460469	0,2913754	0,1019981	0,4916631	0,6369368	0,6218676	0,2733614	0,3472513	0,3247470
640	0,2659330	0,7775866	0,3295279	0,2902293	0,5685994	0,4540152	0,5388521	0,3358434	0,2173447	0,5725726	0,6587819	0,4933385	0,7293393	0,6523719	0,5522638	0,4329442	0,0648327	0,6794466	0,6011278	0,4847742	0,0717849	0,0852622	0,0836221	0,7093229	0,2994275	0,1444337	0,5491274	0,5576716	0,6848481	0,3024428	0,3869490	0,3178876
660	0,2829708	0,7967426	0,4362780	0,2250190	0,7161444	0,4752233	0,4637341	0,2664202	0,2671365	0,5401225	0,6815105	0,5355149	0,6332415	0,5866429	0,4959687	0,4802494	0,0397438	0,7852217	0,5834358	0,5427251	0,0889328	0,0978468	0,0464658	0,6347690	0,3831902	0,0845877	0,4504468	0,6358919	0,8099214	0,2486482	0,3163335	0,4028208
680	0,2921433	0,7935383	0,4261518	0,2407610	0,6949401	0,4737209	0,4630339	0,2755706	0,2949061	0,5331519	0,6270790	0,5261415	0,6983078	0,5539252	0,6141913	0,5118828	0,0702041	0,7304215	0,7150163	0,5653512	0,0556324	0,0867738	0,0946184	0,6855977	0,4186886	0,1495273	0,5809978	0,4448506	0,7664631	0,4214498	0,3857801	0,4933896
700	0,2751086	0,7682609	0,3716969	0,1932224	0,6927870	0,4431990	0,4708530	0,3545429	0,3035812	0,5935289	0,9196019	0,5140672	0,7374630	0,4842397	0,4638125	0,5248150	0,0646623	0,6516095	0,7974317	0,5332972	0,0777770	0,1367593	0,0837493	0,7048284	0,4578178	0,1231517	0,5286313	0,5709631	0,8582269	0,3349248	0,3918680	0,4045662
720	0,2757910	0,6221490	0,3864149	0,1759537	0,6794379	0,5794662	0,4567731	0,2758832	0,2948336	0,5366530	0,6700217	0,5356524	0,6842288	0,5288057	0,6222499	0,4994288	0,0384903	0,7669474	0,6977674	0,6245674	0,0456974	0,0969454	0,0863526	0,5391425	0,4364400	0,1577142	0,5632710	0,5326187	0,6788926	0,3253584	0,3788976	0,3809275
740	0,2207005	0,7903442	0,3285359	0,1721523	0,6881861	0,5446372	0,4300519	0,2973066	0,2471169	0,5581121	0,7733405	0,5572852	0,6239212	0,4885142	0,5194656	0,4904691	0,0254549	0,5773605	0,6425315	0,5397367	0,0874148	0,1739019	0,0579707	0,6164213	0,4566826	0,1521926	0,4802769	0,6919655	0,7920086	0,2668639	0,3480783	0,4810929
760	0,2431608	0,7675125	0,3573583	0,1927138	0,7569834	0,5684610	0,5848295	0,2160075	0,3225128	0,6143936	0,6614991	0,4532614	0,7124211	0,5599530	0,5313492	0,4977116	0,0337255	0,6579023	0,6567940	0,6051399	0,0338621	0,1399135	0,0626580	0,6839851	0,4359492	0,1577233	0,5907947	0,5912488	0,6684663	0,2913430	0,3610032	0,4440531
780	0,2206129	0,6765766	0,3189799	0,1400362	0,6906409	0,4136526	0,4280584	0,3308156	0,2810262	0,5018882	0,7372701	0,4532108	0,6804607	0,5690970	0,5271904	0,4952586	0,0435211	0,5868039	0,5867764	0,6235733	0,0808746	0,1305691	0,0479336	0,5791601	0,5968155	0,1442595	0,5131208	0,5303840	0,7900872	0,3275555	0,3660342	0,4557597
800	0,2131049	0,9021588	0,3903423	0,1950346	0,6311912	0,6037254	0,4438374	0,2748715	0,3083890	0,4257345	0,7077663	0,5210602	0,7397404	0,5503994	0,6520857	0,4488772	0,0509161	0,6785694	0,5522385	0,6890888	0,1363985	0,0999891	0,0684332	0,5305630	0,6123218	0,1430653	0,4717451	0,5864747	0,8644451	0,3130009	0,4580311	0,4313698
820	0,2678256	0,7827002	0,3987626	0,1487455	0,5209354	0,5051151	0,3717429	0,2688524	0,3131475	0,6098719	0,7142175	0,5863001	0,6960919	0,5322227	0,4607491	0,5723987	0,0446402	0,6402926	0,6201427	0,5791383	0,0936767	0,1038825	0,0779542	0,7090043	0,5470021	0,1834760	0,5316408	0,6453337	0,7942710	0,3771391	0,3727819	0,5046211
840	0,2857297	0,7572815	0,4208194	0,1573230	0,5710792	0,4945898	0,5353073	0,2884195	0,3005354	0,4717158	0,7130528	0,4375457	0,7099598	0,6037969	0,5886624	0,5374531	0,0564084	0,5722745	0,6345966	0,5649442	0,0544953	0,0831375	0,0680733	0,7347533	0,6217017	0,1182136	0,6702749	0,5591676	0,8695516	0,3739116	0,3930387	0,4213519
860	0,2491113	0,6282564	0,3824139	0,1677351	0,7180716	0,4210161	0,4384230	0,2746543	0,3227644	0,5072243	0,7494560	0,4181350	0,7536347	0,5240125	0,4311979	0,6125121	0,0476626	0,5775659	0,6540204	0,4937979	0,0706521	0,0858304	0,0426866	0,6090746	0,5920752	0,0835678	0,5963066	0,5428284	0,7642290	0,3577767	0,3924039	0,4769742
880	0,2931879	0,7119754	0,4048479	0,2635655	0,6988627	0,4936409	0,4125612	0,3160089	0,2841057	0,5327084	0,7524619	0,4359336	0,6814440	0,5250384	0,4811169	0,6041162	0,0599678	0,6516017	0,5568257	0,5541397	0,0757831	0,1007359	0,0798152	0,6530151	0,5258714	0,1127536	0,5898400	0,4246719	0,8355829	0,3861961	0,4524417	0,4823358
