"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
580	0,2581487	0,7989362	0,6260326	0,6460574	0,0178980	0,4597090	0,0133902	0,0123474	0,4735899	0,5438121	0,0417035	0,0259624	0,2527098	0,1221556	0,1390032	0,3750606	0,5103185	0,5722661	0,4944065	0,2227400	0,7790545	0,4203731	0,0279774	0,6155363	0,0238850	0,0445466	0,0384285	0,7338780	0,0325614	0,4278320	0,0087027	0,3452195
600	0,4194471	0,6202299	0,6086881	0,6044253	0,0318022	0,3809523	0,0074771	0,0093209	0,5338752	0,4375664	0,0465227	0,0152488	0,2175908	0,0946602	0,0990566	0,3822601	0,4339440	0,5628133	0,3513034	0,2942560	0,7800038	0,3040756	0,0337741	0,5446277	0,0367651	0,0632122	0,0514846	0,7906322	0,0890147	0,6426442	0,0240818	0,3103847
620	0,5442777	0,6489379	0,6277379	0,6183094	0,0324463	0,4059459	0,0040006	0,0339877	0,5578895	0,4727831	0,0304150	0,0099680	0,2087906	0,1261386	0,1367733	0,3410848	0,5072738	0,6162442	0,4477336	0,1944376	0,8469717	0,3147350	0,0295309	0,6606649	0,0169806	0,0531947	0,0370713	0,7144106	0,0583795	0,5864367	0,0048152	0,2755150
640	0,5553215	0,6699375	0,5590787	0,7149263	0,0443926	0,4349321	0,0055607	0,0169671	0,5109167	0,5854263	0,0241310	0,0243741	0,2376595	0,0941333	0,0671186	0,4322524	0,4751553	0,5154858	0,3698882	0,1463628	0,6842995	0,3377763	0,0401976	0,7078099	0,0077980	0,0453378	0,0406442	0,9281705	0,0458585	0,5023029	0,0237333	0,2627307
660	0,5559939	0,5922129	0,6660204	0,6732084	0,0366073	0,4321017	0,0036714	0,0217051	0,6456165	0,4982607	0,0258628	0,0213108	0,2468969	0,1110563	0,1249476	0,3951027	0,4571490	0,5706139	0,4508702	0,0638302	0,6316441	0,2131732	0,0362367	0,5738831	0,0327903	0,0453107	0,0349174	0,7505361	0,0219889	0,5110278	0,0476871	0,2832691
680	0,6051121	0,6676579	0,5572394	0,7364694	0,0595554	0,3267002	0,0049884	0,0232540	0,6239697	0,5521517	0,0416682	0,0028431	0,2645175	0,1358881	0,1916302	0,3615780	0,4438464	0,4650885	0,4216419	0,0418833	0,7741015	0,2139340	0,0420564	0,6239808	0,0338456	0,0649657	0,0488158	0,7559469	0,0311708	0,4388318	0,0184864	0,2582233
700	0,6177783	0,7883235	0,5863720	0,7157729	0,0527607	0,2959846	0,0100469	0,0226893	0,5651695	0,5433597	0,0515657	0,0057720	0,2102184	0,1166782	0,1166020	0,3227518	0,4807258	0,5048103	0,3742498	0,0264629	0,7697726	0,2926227	0,0630232	0,5640663	0,0200033	0,0805551	0,0535067	0,6331961	0,0203531	0,6623756	0,0327971	0,2806029
720	0,6985491	0,7173772	0,6955305	0,7528531	0,0655633	0,3433241	0,0117697	0,0226377	0,6019077	0,4770527	0,0506656	0,0044502	0,2784952	0,1354163	0,1454317	0,3964717	0,5837634	0,5466952	0,3279151	0,0227243	0,7065486	0,2226719	0,0537837	0,5942044	0,0194781	0,0430859	0,0205640	0,5982735	0,0129423	0,5643217	0,0330258	0,2625417
740	0,6763429	0,6453827	0,6479705	0,6218431	0,0426678	0,4068482	0,0109885	0,0299388	0,5878732	0,7561660	0,0249744	0,0375253	0,2672870	0,1028432	0,1391910	0,3505336	0,4389793	0,6437511	0,4133915	0,0223849	0,6897742	0,2236922	0,0765941	0,7109577	0,0262676	0,0996289	0,0294817	0,7276294	0,0224386	0,5474503	0,0470781	0,2472112
760	0,7429096	0,7106907	0,5432549	0,5851683	0,0745608	0,3960869	0,0144207	0,0194189	0,4187851	0,5627992	0,0685322	0,0127072	0,2422426	0,0948500	0,1465205	0,4150273	0,6170923	0,4349852	0,4082526	0,0239629	0,8004207	0,2612524	0,1014606	0,5599140	0,0141102	0,1224506	0,0263774	0,5863793	0,0244510	0,5735901	0,0439182	0,2822486
780	0,7624328	0,8229252	0,5922286	0,7728118	0,0467606	0,3840848	0,0038185	0,0264811	0,5391026	0,5707434	0,0584855	0,0305793	0,1869530	0,1152055	0,1382823	0,3441613	0,5033184	0,4670657	0,5187747	0,0316936	0,7831304	0,3798973	0,1193676	0,3969912	0,0144312	0,0833974	0,0404552	0,5557019	0,0458568	0,6838703	0,0171327	0,3533993
800	0,8990515	0,5930396	0,4160444	0,7978009	0,0382321	0,3791501	0,0054472	0,0556590	0,5327687	0,4930297	0,0961076	0,0083982	0,2841286	0,1254229	0,1371788	0,3407256	0,4502650	0,5697042	0,4687424	0,0078275	0,7045831	0,4415747	0,1363642	0,5680851	0,0346253	0,0916286	0,0198782	0,7193629	0,0314417	0,5229836	0,0473100	0,2596949
820	0,7419748	0,6238633	0,4782436	0,7618787	0,0464392	0,3721176	0,0247453	0,0326925	0,4195194	0,5485043	0,0575342	0,0173611	0,2370130	0,0925728	0,1131182	0,3448650	0,5757639	0,5654946	0,4995050	0,0104264	0,5505719	0,3849018	0,1052692	0,5807971	0,0371752	0,0604939	0,0297161	0,6825934	0,0494351	0,5014336	0,0221362	0,2471888
840	0,7279907	0,6404326	0,5489768	0,6630297	0,0870839	0,4459365	0,0062731	0,0465828	0,4716509	0,4764774	0,0362525	0,0152091	0,2036536	0,1740681	0,1352269	0,4345751	0,4787217	0,5642421	0,4701099	0,0200333	0,6940455	0,3406045	0,0848725	0,5271133	0,0575291	0,0917183	0,0330998	0,6248470	0,0472223	0,5329139	0,0167873	0,2723083
860	0,7408895	0,6453511	0,5677753	0,6707979	0,0883341	0,3435031	0,0112560	0,0606023	0,4925302	0,6264345	0,0490155	0,0135872	0,3009085	0,1338721	0,1095611	0,4122160	0,4848558	0,6139688	0,4722377	0,0282226	0,6551315	0,3293367	0,1784665	0,5655169	0,0207254	0,0989007	0,0267610	0,6282109	0,0267967	0,4992106	0,0152853	0,3059809
880	0,5968131	0,6662679	0,5952779	0,7042672	0,0580369	0,3882560	0,0361395	0,0259038	0,4720689	0,5421010	0,0146983	0,0234325	0,3202832	0,1436042	0,1258916	0,3595695	0,4428481	0,6151651	0,4869976	0,0051725	0,8354460	0,2421294	0,0837457	0,5564939	0,0416259	0,1028649	0,0372786	0,6660171	0,0376212	0,5956064	0,0409226	0,2295941
900	0,7063935	0,7815167	0,5794690	0,5684985	0,0721779	0,3032854	0,0283405	0,0188699	0,5012888	0,5884491	0,0186398	0,0330778	0,3443640	0,1041903	0,1279999	0,4206922	0,5007530	0,5257595	0,5384632	0,0044182	0,7714662	0,3096200	0,0845886	0,5779085	0,0420678	0,1271036	0,0362073	0,8050822	0,0722059	0,6767298	0,0230274	0,2231529
920	0,7037681	0,7099192	0,5885741	0,6516641	0,0674925	0,3945644	0,0130567	0,0661085	0,4610172	0,5827675	0,0834640	0,0201646	0,3446877	0,1603527	0,1016799	0,3894930	0,4019847	0,6296752	0,3851101	0,0038049	0,7970875	0,3683436	0,0817747	0,5692050	0,0335757	0,1280237	0,0543308	0,6022307	0,0933257	0,5338766	0,0281091	0,2774243
940	0,7453425	0,7982811	0,6972435	0,5790475	0,0290342	0,3729616	0,0142673	0,0262610	0,5094406	0,5665542	0,0347101	0,0187775	0,3193499	0,1357844	0,0925389	0,3804101	0,3417635	0,5748858	0,6205135	0,0037151	0,6431661	0,2714272	0,0817974	0,6743743	0,0477641	0,1185008	0,0603016	0,7287689	0,0383216	0,5420198	0,0179527	0,2469395
960	0,7618534	0,7098909	0,7173133	0,5890216	0,0543652	0,3409200	0,0046167	0,0761212	0,6155659	0,4939674	0,0688080	0,0339068	0,3128849	0,1364828	0,1249927	0,3567262	0,4893392	0,6959649	0,5656299	0,0098234	0,6980535	0,3187567	0,0573245	0,6160863	0,0286757	0,1153544	0,0494424	0,6970497	0,0608906	0,6223789	0,0234209	0,2883929
980	0,8023072	0,7655380	0,7486054	0,7021175	0,0443809	0,4416892	0,0054292	0,0466226	0,4105906	0,5824067	0,0632471	0,0221603	0,2742742	0,0760762	0,1543132	0,4334609	0,4406230	0,6443474	0,5800591	0,0114506	0,8204567	0,2786460	0,0571223	0,4685012	0,0409168	0,0835100	0,0849539	0,7221585	0,0127604	0,5553595	0,0146844	0,3115828
1000	0,6431469	0,6313996	0,6330567	0,7075830	0,0326240	0,3977936	0,0041871	0,0406833	0,4123354	0,5938726	0,0520253	0,0346321	0,2120844	0,0718885	0,1341789	0,4271162	0,3755159	0,5502086	0,4809334	0,0109604	0,7219829	0,3243091	0,0827752	0,5248547	0,0590479	0,1120042	0,0566752	0,6613960	0,0225705	0,6197104	0,0200163	0,2762711
1020	0,7904444	0,7054045	0,5851689	0,6578733	0,0666163	0,3961539	0,0035128	0,0221335	0,4398869	0,5324575	0,0449426	0,0156858	0,3423767	0,1677174	0,1747724	0,4793759	0,4261116	0,4514602	0,4809226	0,0063903	0,8244395	0,3197003	0,0726664	0,4256677	0,0348935	0,1855605	0,0336030	0,5436583	0,0261593	0,5339179	0,0238997	0,2698709
1040	0,7659373	0,6735607	0,6747537	0,7510737	0,0514665	0,3641029	0,0108999	0,0448584	0,4518607	0,6236806	0,0480601	0,0369495	0,2306494	0,0829992	0,1578336	0,3446322	0,4733152	0,5457247	0,6308816	0,0160087	0,8158386	0,3552733	0,0638049	0,5067786	0,0261350	0,1124062	0,0298382	0,6533596	0,0177935	0,4148434	0,0226055	0,3130769
1060	0,7168834	0,7250280	0,6980327	0,7174150	0,0552185	0,3331280	0,0041923	0,0605336	0,5201188	0,6469492	0,0421820	0,0374294	0,3652719	0,0650317	0,2010397	0,3912663	0,5390156	0,4952416	0,4374641	0,0083209	0,7723107	0,3531101	0,0612463	0,6460103	0,0381893	0,1231828	0,0435206	0,7404259	0,0341091	0,5657294	0,0096027	0,3251625
1080	0,6840523	0,6503177	0,6451672	0,7268537	0,0972285	0,3502437	0,0050719	0,0321614	0,4151093	0,5118746	0,0611356	0,0288394	0,2656407	0,1102356	0,1917183	0,4350281	0,4246626	0,4716479	0,3931646	0,0057803	0,9719249	0,3944402	0,0606347	0,5222798	0,0181705	0,1311255	0,0375230	0,7761938	0,0278581	0,6200353	0,0178296	0,2404872
1100	0,8755805	0,7637129	0,6005188	0,7047222	0,0714024	0,3259605	0,0004548	0,0338365	0,5554051	0,6618430	0,0186212	0,0274981	0,2079944	0,1063244	0,1513965	0,3854624	0,4355921	0,5066965	0,5397512	0,0092336	1,0353953	0,4865340	0,0555597	0,6017013	0,0392379	0,1236942	0,0295679	0,6657695	0,0285670	0,6039806	0,0390303	0,2755715

0	0,7241391	0,7537052	0,5693422	0,7078203	0,0570090	0,4181278	0,0272175	0,0661982	0,4152190	0,5397180	0,0436850	0,0463884	0,2899603	0,1158536	0,0664204	0,3786397	0,4417516	0,5051524	0,6081709	0,0074788	0,6890148	0,3050620	0,0632163	0,4953459	0,0366172	0,1246841	0,0887645	0,7575576	0,0315155	0,5636256	0,0116551	0,2259463
20	0,6889808	0,7290737	0,5338395	0,7517149	0,0624264	0,3576268	0,0112592	0,0148231	0,4470465	0,4773535	0,0207766	0,0338195	0,2951472	0,2553841	0,1681043	0,4218917	0,4940280	0,5973627	0,4535249	0,0042688	0,7373923	0,3368622	0,0735319	0,5080547	0,0645761	0,1884857	0,0178630	0,7784942	0,0395131	0,5577810	0,0135466	0,1681072
40	0,6628613	0,8176241	0,6095558	0,7358264	0,0308306	0,3803422	0,0255723	0,0350530	0,4904101	0,3917154	0,0283356	0,0564796	0,2052626	0,2286615	0,1518197	0,4208691	0,4615274	0,4980029	0,4369930	0,0069583	0,6308375	0,3195297	0,0375049	0,5041339	0,1470845	0,1053070	0,0363856	0,6699797	0,0319527	0,6327619	0,0081720	0,2175605
60	0,6973544	0,8237583	0,6529682	0,5666041	0,0237594	0,3738353	0,0236289	0,0552677	0,5493715	0,5185419	0,0181345	0,0402253	0,2856255	0,1743590	0,1136035	0,4015395	0,3619957	0,4519192	0,4674976	0,0062174	0,5563924	0,3163656	0,0571879	0,6489270	0,2826876	0,1061783	0,0328102	0,6861686	0,0408454	0,4233289	0,0126629	0,3072812
80	0,7964445	0,8170287	0,6645408	0,4444647	0,0264773	0,3101966	0,0283855	0,1111889	0,4114407	0,4345033	0,0402583	0,0316657	0,2045967	0,1287201	0,0536802	0,3802865	0,5146775	0,4967102	0,4659186	0,0083132	0,4828676	0,3975316	0,0480627	0,5503382	0,3583609	0,1261798	0,0307779	0,7289856	0,0304721	0,4755406	0,0092409	0,3164568
100	0,7230189	0,7499896	0,5944004	0,3194749	0,0640496	0,3830152	0,0350961	0,1196758	0,4530276	0,4437666	0,0127577	0,0187926	0,3640575	0,1185075	0,0516426	0,4125747	0,3740730	0,4630646	0,4608526	0,0226370	0,5429614	0,2975781	0,0633765	0,5582530	0,4932426	0,1303959	0,0424476	0,6213983	0,0161068	0,5101477	0,0088337	0,3549785
120	0,7765158	0,6903552	0,7228549	0,2941234	0,0602989	0,2999412	0,0908756	0,0915784	0,5147573	0,4505729	0,0626651	0,0103023	0,3750230	0,1594894	0,0666208	0,3308508	0,3360555	0,4721613	0,4578606	0,0237728	0,4489266	0,3835210	0,0671422	0,6521495	0,4714011	0,1082611	0,0434751	0,7110187	0,0188742	0,5570561	0,0229590	0,4089384
140	0,7737631	0,8679821	0,6839328	0,2512893	0,0510548	0,3230063	0,0637296	0,1164161	0,4992669	0,4069805	0,0854240	0,0167780	0,4253954	0,1174098	0,0644788	0,3372055	0,3164209	0,5846779	0,4571646	0,0200020	0,3940058	0,3543254	0,0538444	0,6817318	0,5603735	0,0800150	0,0329135	0,7349013	0,0275097	0,5128460	0,0278110	0,3057727
160	0,7665635	0,7777110	0,7072577	0,2084788	0,0232437	0,2701496	0,0806069	0,0880798	0,4223249	0,3641994	0,1965992	0,0184723	0,4363716	0,1156765	0,0643513	0,2783406	0,3841242	0,7020685	0,5451349	0,0165605	0,3358299	0,3378276	0,0423617	0,6534906	0,5677973	0,0894838	0,0366712	0,7102691	0,0275938	0,5137607	0,0339495	0,3160471
180	0,7943818	0,7671106	0,6494100	0,2097719	0,0370747	0,4505988	0,0872167	0,1702252	0,4958899	0,4238501	0,2024046	0,0109596	0,5744801	0,2061275	0,0452300	0,3009582	0,4150019	0,5530871	0,4551276	0,0106112	0,3073603	0,2772162	0,0363651	0,5346298	0,6467526	0,0681532	0,0368128	0,6281975	0,0441796	0,5534886	0,0215972	0,2790877
200	0,6612829	0,6225216	0,6178409	0,1847489	0,0440257	0,4640754	0,1181494	0,0954543	0,5291642	0,4897510	0,3420606	0,0288505	0,4575132	0,1546068	0,0496070	0,3388178	0,3748582	0,5786102	0,4935569	0,0098977	0,4525970	0,3490615	0,0226074	0,4875729	0,5977538	0,0732422	0,0363519	0,6362886	0,0464910	0,5115131	0,0196101	0,2782559
220	0,8381840	0,6724096	0,6055062	0,1790098	0,0492684	0,3541569	0,0954898	0,1133334	0,3911555	0,3453400	0,4261725	0,0362043	0,4925893	0,2027021	0,0306355	0,2904886	0,4284847	0,5111114	0,4566276	0,0101619	0,3435821	0,3263962	0,0149544	0,5531650	0,5736516	0,1241859	0,0213073	0,6602638	0,0278177	0,5471940	0,0178930	0,2299573
240	0,7421450	0,8266425	0,5885393	0,2149121	0,0463183	0,3716485	0,0968422	0,1038720	0,4458250	0,3191297	0,4613893	0,0315069	0,5729769	0,2235906	0,0694048	0,3289203	0,4802152	0,4876184	0,5826492	0,0029313	0,4627851	0,3096147	0,0097999	0,4234235	0,6485008	0,0916387	0,0344084	0,5219041	0,0303479	0,6587690	0,0265000	0,2751619
260	0,7801424	0,7786308	0,6402907	0,2376814	0,0314442	0,3403773	0,0705414	0,1402692	0,4967920	0,3300127	0,4441015	0,0569033	0,5158713	0,1744991	0,0471532	0,3801538	0,3976108	0,4464683	0,5669503	0,0310935	0,3296993	0,2370201	0,0102493	0,5434268	0,8169707	0,0741790	0,0201433	0,6245247	0,0374972	0,5763914	0,0167403	0,3193865
280	0,6735275	0,6582894	0,6684304	0,2247009	0,0344684	0,4007543	0,0874187	0,1357657	0,5034766	0,3647651	0,4660314	0,0342678	0,5915528	0,1685468	0,0270786	0,3197081	0,3396498	0,5182618	0,5461188	0,0067774	0,2090578	0,2556649	0,0074394	0,4596114	0,4963492	0,1305249	0,0205617	0,6124971	0,0375201	0,5641769	0,0070675	0,2470059
300	0,5406968	0,6349247	0,5479988	0,1451469	0,0538818	0,4030515	0,1091544	0,0910672	0,4914517	0,4122514	0,5089411	0,0310542	0,4848853	0,1585444	0,0259751	0,3629306	0,4370880	0,4636530	0,5250186	0,0217200	0,3148227	0,3580510	0,0093215	0,5027179	0,5577744	0,1261459	0,0294963	0,4964060	0,0415785	0,4979182	0,0060518	0,2333154
320	0,7142776	0,6075547	0,6323023	0,2321360	0,0594595	0,2929716	0,0944537	0,0519899	0,4482296	0,3433301	0,5809333	0,0218897	0,6138207	0,2107790	0,0305444	0,2866841	0,3935440	0,4349969	0,5668220	0,0155296	0,3834170	0,2411841	0,0074241	0,6033508	0,6630007	0,0792137	0,0498134	0,6339785	0,0261217	0,5010050	0,0118819	0,2455867
340	0,7186059	0,7572507	0,5651566	0,2322016	0,0982786	0,3571094	0,0713606	0,0921009	0,5291610	0,2914744	0,5482037	0,0190661	0,5654339	0,2450809	0,0229391	0,2613351	0,3698126	0,4964188	0,5937758	0,0053231	0,2708514	0,2874250	0,0047029	0,5239465	0,6214192	0,0902898	0,0269782	0,6434447	0,0240114	0,4626844	0,0158813	0,1998599
360	0,6670507	0,6556179	0,6192375	0,1993736	0,0700523	0,3907390	0,0953208	0,0911325	0,4577703	0,3738670	0,5712085	0,0273686	0,4902486	0,1285750	0,0274045	0,2527600	0,4025588	0,4023747	0,4914598	0,0094635	0,2410597	0,3164601	0,0114727	0,6568301	0,7158115	0,0797231	0,0322085	0,4867731	0,0214813	0,4777360	0,0213341	0,2032319
380	0,8273945	0,7219496	0,6634727	0,2610056	0,0649954	0,4784671	0,1001275	0,1800578	0,4876300	0,2789909	0,5681665	0,0169743	0,5098670	0,1079660	0,0507767	0,2402857	0,4242222	0,4108398	0,5191659	0,0047208	0,3420158	0,2522053	0,0067197	0,4700484	0,6955896	0,1228873	0,0319020	0,5276238	0,0251683	0,6001889	0,0129850	0,2250078
400	0,8671196	0,7842513	0,5194139	0,1479850	0,0527890	0,4183257	0,1114489	0,1561398	0,5329370	0,3177454	0,5459070	0,0307135	0,5439834	0,1551312	0,0427447	0,3191951	0,4497879	0,5970610	0,6718162	0,0090575	0,3521266	0,3556109	0,0027905	0,5236863	0,6293189	0,0741995	0,0330546	0,4641762	0,0474081	0,4543448	0,0064702	0,1595550
420	0,7124886	0,7309957	0,6238605	0,1785465	0,1081065	0,3204803	0,0986592	0,1139201	0,4999329	0,2972857	0,4919403	0,0283643	0,5895157	0,1703058	0,0562175	0,2223422	0,4338735	0,4497456	0,5724745	0,0105151	0,2676659	0,3059384	0,0062198	0,5335781	0,6946912	0,0745666	0,0458291	0,4776353	0,0283738	0,4504603	0,0209047	0,1785943
440	0,6376248	0,6774171	0,6933415	0,1481707	0,0400239	0,3385812	0,0896558	0,1049963	0,4014735	0,3302422	0,5296212	0,0460149	0,5665496	0,1419759	0,0197537	0,1865448	0,4397358	0,4715665	0,7074864	0,0191795	0,3541071	0,4025688	0,0015157	0,5466718	0,6303730	0,0891216	0,0580107	0,5247134	0,0238325	0,5009086	0,0163453	0,2553845
460	0,6576526	0,7442739	0,5726935	0,1595131	0,0799574	0,3355272	0,1290419	0,1296110	0,5159257	0,2836488	0,5798815	0,0584710	0,7119199	0,1503176	0,0228045	0,2696332	0,4303307	0,6587541	0,5368593	0,0225346	0,3305284	0,3332910	0,0120147	0,4337600	0,6591003	0,1012958	0,0317328	0,5098541	0,0100778	0,4905753	0,0104210	0,2828363
480	0,7330915	0,7440898	0,6033351	0,1648922	0,0848477	0,4416177	0,1097005	0,0948380	0,3740623	0,3450785	0,5330022	0,0386068	0,7286932	0,1793916	0,0123861	0,2410499	0,3764478	0,5454084	0,4294778	0,0986634	0,3145872	0,2854836	0,0027763	0,4296440	0,6596311	0,1261932	0,0401080	0,5306274	0,0355312	0,4778979	0,0063246	0,2303071
500	0,7837957	0,7427188	0,5541751	0,1432941	0,0583094	0,4600670	0,1518541	0,1270941	0,4251678	0,2882330	0,4263956	0,0346109	0,6164845	0,1803902	0,0148747	0,2169153	0,3939369	0,5146271	0,5482966	0,0296843	0,3339077	0,3247661	0,0006915	0,5937694	0,5334256	0,0733666	0,0515505	0,4094936	0,0465100	0,5314476	0,0288879	0,2797096
520	0,8287623	0,7302329	0,7099146	0,2304424	0,0892116	0,4437074	0,1256763	0,1072801	0,5638481	0,2660474	0,5265205	0,0344049	0,5668251	0,1664844	0,0054248	0,2593007	0,3799098	0,4882693	0,5291868	0,0183592	0,3043726	0,2792074	0,0029324	0,5301046	0,5792237	0,1381539	0,0562348	0,3714403	0,0568369	0,4564560	0,0145694	0,2717097
540	0,6243222	0,6439503	0,6520115	0,1107666	0,1123802	0,4768678	0,0898560	0,1524569	0,4269858	0,3206050	0,5443571	0,0276410	0,5689964	0,1159027	0,0268143	0,3105641	0,4019349	0,5165846	0,6224741	0,0409603	0,3404976	0,2949432	0,0022069	0,4891399	0,6864193	0,0941407	0,0613888	0,3836964	0,0490980	0,4366746	0,0191231	0,2448712
560	0,8381645	0,7736020	0,4769768	0,1572954	0,0825526	0,4299810	0,0990537	0,1519365	0,3680396	0,3560465	0,5183924	0,0345973	0,6216721	0,2095723	0,0646165	0,2027360	0,3640673	0,4684876	0,6499027	0,0404312	0,3288849	0,3045742	0,0055754	0,5367854	0,6855149	0,1199168	0,0846886	0,5982489	0,0395166	0,4154313	0,0256490	0,2103359
580	0,7032777	0,8244463	0,5552051	0,2088107	0,0625540	0,4021169	0,0651860	0,1862497	0,4066451	0,4418609	0,5284200	0,0363054	0,5867671	0,1783428	0,0343133	0,2468487	0,3962557	0,5480437	0,6470648	0,0374948	0,4333629	0,3795321	0,0120465	0,5087159	0,7354941	0,0960927	0,0653449	0,4554946	0,0268419	0,4578379	0,0124676	0,2232551
600	0,7412097	0,6916741	0,5885267	0,2915874	0,0748619	0,3263124	0,1005866	0,1018457	0,4098346	0,4892692	0,4591789	0,0124642	0,6802898	0,2234958	0,0551743	0,2273548	0,3848282	0,5393393	0,6135721	0,0513513	0,4124095	0,3129184	0,0058885	0,4635000	0,6460285	0,0659850	0,0404539	0,4743834	0,0321565	0,3755749	0,0051877	0,2170958
620	0,6905715	0,6913116	0,6330374	0,3757054	0,0980963	0,3804352	0,0749583	0,0691953	0,4382074	0,4822957	0,5238841	0,0193047	0,7162553	0,2253824	0,0282683	0,2185813	0,4477834	0,5343840	0,5921912	0,0430896	0,5956042	0,2825672	0,0163389	0,5156551	0,4849193	0,1018873	0,0333274	0,5189411	0,0735332	0,4092161	0,0552538	0,1285936
640	0,8443754	0,6439699	0,6932504	0,5031530	0,0976223	0,3235497	0,0942433	0,0766290	0,3906231	0,4988365	0,5371633	0,0109509	0,5362096	0,2258351	0,0444537	0,3203343	0,4359712	0,4230937	0,5378918	0,0569778	0,6262393	0,2875783	0,0893521	0,4267401	0,3616739	0,1279238	0,0277771	0,5278111	0,0803645	0,5111047	0,0402182	0,1683508
660	0,8000717	0,7721523	0,6294184	0,5156093	0,0763134	0,3995018	0,0565492	0,0594224	0,4303276	0,4354222	0,4597227	0,0227089	0,5329696	0,2067169	0,0564852	0,3510573	0,4236195	0,4453252	0,5189660	0,0543438	0,7104666	0,3104423	0,0494421	0,4349931	0,2850731	0,1175779	0,0241374	0,5015697	0,0382530	0,5457683	0,0321304	0,1467904
680	0,8122250	0,6996265	0,6399534	0,6756291	0,0648155	0,3365128	0,0655268	0,0437032	0,2733007	0,5612787	0,3257845	0,0058204	0,4767363	0,1583317	0,0829841	0,3454675	0,3091789	0,4741256	0,5273549	0,0197192	0,7188926	0,3194185	0,0668779	0,5474443	0,2054873	0,1462558	0,0457929	0,6014048	0,0291103	0,6608946	0,0149723	0,1741191
700	0,6948807	0,8001043	0,5264880	0,5935621	0,0792314	0,3766714	0,0229558	0,0394399	0,4212150	0,4999891	0,3296548	0,0089486	0,3739320	0,1611676	0,1248311	0,3084949	0,4114849	0,5372798	0,5520221	0,0151133	0,6160523	0,3722468	0,0496665	0,6020127	0,1914167	0,1415364	0,0310269	0,5686784	0,0494110	0,6454392	0,0213321	0,1726598
720	0,6876399	0,6920387	0,6650175	0,7174387	0,0589972	0,2512506	0,0221956	0,0297754	0,4088086	0,4792758	0,2388138	0,0178328	0,3999600	0,2163545	0,0857210	0,3498331	0,3893350	0,5283002	0,6108503	0,0078321	0,6995794	0,3671883	0,0792394	0,5014445	0,1758737	0,1040688	0,0516928	0,6721925	0,0599617	0,4894173	0,0298721	0,1798570
740	0,7262896	0,6288713	0,5485753	0,6694836	0,1261663	0,4239633	0,0151956	0,0257973	0,4290563	0,5246612	0,1593443	0,0114517	0,4946906	0,2463977	0,0878053	0,3653158	0,4511908	0,4674788	0,5139371	0,0021574	0,8155172	0,2915467	0,1992865	0,6253769	0,0887805	0,1082675	0,0269692	0,5490085	0,0265889	0,5213200	0,0180964	0,2019077
760	0,7349136	0,6837208	0,6169190	0,7011970	0,0409280	0,3598159	0,0201295	0,0346219	0,3736018	0,6493459	0,1703132	0,0153927	0,2667342	0,1321240	0,0915252	0,3632255	0,3322148	0,4148577	0,6405636	0,0059513	0,7089574	0,2327873	0,0826453	0,5550518	0,0862530	0,0853264	0,0343398	0,6223071	0,0583215	0,5366691	0,0143495	0,1501888
780	0,6074087	0,6051757	0,6261830	0,7631159	0,0594868	0,4158472	0,0157007	0,0330654	0,3146641	0,5546226	0,1406735	0,0083446	0,2981584	0,0916804	0,0657270	0,3350027	0,3485887	0,4208721	0,4515466	0,0060436	0,6900009	0,2792466	0,0865704	0,5875533	0,0874898	0,1262873	0,0260175	0,6419522	0,0208938	0,6043784	0,0149932	0,1888394
800	0,6610195	0,8137792	0,5929465	0,7817439	0,0522601	0,4270882	0,0324993	0,0439078	0,3413311	0,4762297	0,0788958	0,0394260	0,2180046	0,1032127	0,1498568	0,3278333	0,3572340	0,4445233	0,5204882	0,0019793	0,7417103	0,3030635	0,0670217	0,4593749	0,0561511	0,1191983	0,0306589	0,6267606	0,0290290	0,5029418	0,0057172	0,2055731
820	0,7334101	0,8364929	0,6427791	0,6326209	0,0710842	0,3006173	0,0094244	0,0387403	0,3116923	0,5227021	0,0474240	0,0216737	0,2058285	0,0964368	0,0957032	0,3312530	0,2758341	0,4513716	0,6344044	0,0088464	0,7213198	0,2899783	0,0966475	0,6422732	0,0532995	0,1164755	0,0257162	0,7152871	0,0490226	0,5321117	0,0074281	0,1543424
840	0,7763486	0,6885727	0,6577303	0,7467397	0,0955011	0,4245639	0,0147406	0,0094993	0,3889118	0,4334737	0,0554095	0,0513506	0,3393638	0,2104267	0,1125105	0,2636991	0,2665309	0,4036643	0,5604188	0,0072778	0,8111793	0,2111337	0,0993234	0,7021340	0,0420112	0,1047653	0,0664331	0,6388249	0,0648919	0,4803753	0,0200053	0,2134372
860	0,6164000	0,7802047	0,5572419	0,7231796	0,0524238	0,3590780	0,0101134	0,0110521	0,3595965	0,5657261	0,0309268	0,0430611	0,2778389	0,1408259	0,0682319	0,3001495	0,3668023	0,4912954	0,6943902	0,0045756	0,7583404	0,2577563	0,0735305	0,6353033	0,0364189	0,1587544	0,0398498	0,7275618	0,0557371	0,5109423	0,0122261	0,2678129
